epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,messages
1,train,1.1363517045974731,32.1875,32.1875,1.5,3.314453125,3.314453125,1773,10,5.74609375,8.6796875,5.732437220316063,5.732462359708211,5.732532796916879,5.747667435457557,5.30170999154684,5.3036828779920455,5.308670832169012,5.439810840066202,0.337890625,,,5.76171875,0.5661198316627122,0.5551810239660365,7.162105003080282,1.5629366367767412,0.2182230833120364,0.4498217820621182,0.07094439877341342,0.6204746394265168,0.09196761665306154,0.29447674258967993,0.05704636384610589,0.8415439307150985,0.1630090118321338,6.954546951261759,1.189047203356731,0.17097407087617733,0.42903691458875226,0.06429886370728277,0.5340943205874593,0.07610212776335112,0.2336179709723485,0.042657554292278806,0.49432689983682554,0.09126281518182233,baseline
2,train,0.6913697719573975,53.5,53.5,1.4951171875,3.201171875,3.201171875,556,10,4.1171875,8.359375,4.104658891871619,4.104702319427918,4.10477626354679,4.12761675168177,3.9048673657509587,3.9072199664040017,3.910979474135948,4.06911059301513,0.5078125,,,4.1328125,0.5158145350068722,0.5388293599154577,7.162105003080282,1.7756632809120036,0.24792477632599988,0.13731235844951328,0.030519955522055865,0.3692597820000252,0.07527799539116833,0.43314510631990366,0.1304387535135343,0.9939026699267677,0.29926199880644583,6.991682563428352,1.7820556514293457,0.2548822311743398,0.14510740576791115,0.03264395179801109,0.3655372655872817,0.07668478512321059,0.4026658684391453,0.1230996456615019,0.9040305471950347,0.2804227984660198,baseline
3,train,0.49582645297050476,63.71875,63.71875,1.490234375,3.369140625,3.369140625,264,10,3.826171875,9.1328125,3.812693873064722,3.8127560449952136,3.812929287612232,3.840781413031595,3.7057956666545353,3.7082562898782268,3.714837571238788,3.8766194608635054,0.5810546875,,,3.8359375,0.5055567115274799,0.5285345182011261,7.162105003080282,2.1811968573467473,0.30454689737286134,0.06863490904776448,0.01801110267600692,0.4541344786080739,0.10769440348953116,0.7269459951433426,0.27616617941169486,0.9948050741609462,0.3778537102055891,7.077597508303455,2.1942110783862585,0.3100220202988379,0.07035771529404755,0.018643531609339088,0.45847215866045055,0.1110305169583887,0.705380267286019,0.27200838314033515,0.9476631082810716,0.3683930873190817,baseline
4,train,0.3715878427028656,70.375,70.375,1.484375,3.5859375,3.5859375,89,10,3.41015625,9.9140625,3.4076533324187563,3.4077256312608775,3.4079834362645256,3.4387862754905583,3.3765468214817655,3.379103592886455,3.3879817967247785,3.5539435391004486,0.65576171875,,,3.412109375,0.48358295949906666,0.5103900184951842,7.162105003080282,2.48185616851087,0.3465260796153466,0.037972363147760646,0.012271477678188404,0.4577216628089502,0.1307574284298307,0.9928333151793485,0.5181972667029509,0.9948739180972757,0.5191265990055128,7.11394617655235,2.4781644214950376,0.34835299002726455,0.03647824957844836,0.01182532340676743,0.4541491862083191,0.13110421208418158,0.9657950560026585,0.5095313028801336,0.9672227724303992,0.5102147053006266,baseline
5,train,0.3491190969944,72.0,72.0,1.4794921875,3.5859375,3.5859375,89,9,3.576171875,9.9140625,3.5701601109084953,3.570231809342016,3.570504167797143,3.600962288246934,3.469422840389911,3.4719690676763486,3.481244650919883,3.645826865740292,0.63916015625,,,3.58203125,0.46675252242990806,0.5006702608059148,7.162105003080282,2.513902352595411,0.3510004881964493,0.03713854310102782,0.01151173912601506,0.49222760635650253,0.13551304939318776,0.9928816042985691,0.48487109253800864,0.9948397043499773,0.48570850096344675,7.106876545851712,2.500159602489396,0.35179443266799687,0.03808709450124148,0.011826944621950502,0.47852998280650283,0.13279314157271582,0.955781610174185,0.47138113053747366,0.9632920454475506,0.4737269366870332,baseline
6,train,0.32377007603645325,75.5,75.5,1.474609375,3.587890625,3.587890625,158,9,4.18359375,9.921875,4.1825985731626485,4.182666072715707,4.182994083877188,4.211685681534884,4.121080988131418,4.123525445356323,4.134930315772239,4.289064503217302,0.578125,,,4.1875,0.4450642925143231,0.5017849325898663,7.162105003080282,2.6181064191824506,0.3655498513434882,0.05114848245197301,0.013691350635537435,0.6400907290976434,0.15453643051553992,0.983562256577942,0.38459432063900617,0.9948735007232736,0.38894107613747486,7.115490148301718,2.5905048041495586,0.36406554575412414,0.05281792679040276,0.014098900045569015,0.6136531597248931,0.14864932054791222,0.9525166521013197,0.3727482676287842,0.9702751747701841,0.3789493873849978,baseline
7,train,0.3022823631763458,76.0625,76.0625,1.4697265625,3.650390625,3.650390625,236,9,4.5546875,9.859375,4.554329955497177,4.55439587041555,4.554737303850058,4.582615119083859,4.480481114820428,4.482875175294753,4.494789933384692,4.644098791681774,0.53759765625,,,4.56640625,0.5048059977648902,0.5163428228579137,7.162105003080282,2.6227250451935715,0.3661947212538197,0.048765316027576944,0.011892506829407647,0.6803377402984268,0.15096177950082038,0.9879806820355483,0.33810810508438893,0.9948733620733874,0.3404085683270944,7.115941855409529,2.603393544466206,0.36585368421568953,0.049953562967772314,0.012204435212825647,0.660527956263179,0.147329212201267,0.9565757040001266,0.328738876477776,0.9707233771348749,0.33287351759636763,baseline
8,train,0.28510138392448425,77.6875,77.6875,1.46484375,3.65625,3.65625,191,10,4.44921875,9.828125,4.445547851475295,4.44561564472041,4.445968867087399,4.474433392897076,4.370911288096129,4.373331610932053,4.38543585979091,4.536418106732798,0.54736328125,,,4.44921875,0.5184624641234941,0.5326050076180538,7.162105003080282,2.734926166834482,0.38186066326285967,0.038267107269309264,0.009867803031398302,0.7240934850453655,0.16901654784737663,0.9935499479163319,0.36804227186281596,0.9948736376078964,0.3684642321283124,7.121564579655241,2.727083459711488,0.3829331924479308,0.03987387329968861,0.010304728087701609,0.7181169365283449,0.16855854458299083,0.9678309384915726,0.36011957942134193,0.9721009543269128,0.3613096318439069,baseline
9,train,0.27720803022384644,78.4375,78.4375,1.4599609375,3.65625,3.65625,141,9,4.2578125,9.828125,4.249509464794781,4.249579748333919,4.249942638979712,4.279255165462047,4.219191326103884,4.221640231640506,4.233915344597127,4.386945285005664,0.56689453125,,,4.2578125,0.5277285497582862,0.5402879127717509,7.162105003080282,2.7657727754522687,0.3861675826119226,0.03681858931160775,0.010064477815303615,0.7346381640350419,0.18074715557168744,0.9943457888550071,0.40097034166191514,0.9948738734114615,0.40110226464839643,7.121371876967961,2.7562635303346177,0.3870410895475018,0.03660479949995121,0.010036974600123448,0.7270828139537215,0.17992813463628626,0.9689482578630599,0.3924935793074365,0.9726444972167823,0.3934738965814602,baseline
10,train,0.27430784702301025,78.5,78.5,1.455078125,3.65625,3.65625,112,8,4.08984375,9.828125,4.081132512200828,4.081204685336076,4.081574559257403,4.1115471129229455,4.009791830676116,4.0122825504492745,4.024551845077359,4.1807379367309245,0.583984375,,,4.08984375,0.5176890632538537,0.5451354540091908,7.162105003080282,2.7777486648398826,0.3878397012673267,0.03642087137894734,0.01047143361962072,0.743504323274907,0.19141279371871275,0.9943676628421994,0.43239118926297954,0.9948740463717636,0.4325171670655397,7.120101556304087,2.7708121153950307,0.3891534542708556,0.035693508212281344,0.010285660866024423,0.735629216231442,0.1907705605699213,0.9686013387700614,0.42387363481841445,0.9703037907405196,0.42430626207358363,baseline
