epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,messages
1,train,1.1040749549865723,31.453125,31.453125,1.5,3.634765625,3.634765625,1932,10,5.9765625,9.7578125,5.831334622305931,5.831384992894354,5.831485415526621,5.8563459867297025,4.944564505553212,4.9472899628296485,4.952515805840318,5.1379128431225425,0.387451171875,,,6.125,0.5819343230392712,0.5819343230392712,7.162105003080282,2.005176190883077,0.27997023082190076,0.4943425580005467,0.08246855413099677,0.5798803018310377,0.09059926498293044,0.2365344516251433,0.04911538470304513,0.8889974647936016,0.18457738693539036,6.973111214014108,1.7316272546596538,0.24832921797942092,0.494862335631268,0.07970379980998298,0.5917919873476407,0.08971717947284057,0.2413308354995527,0.04796204682287188,0.5823983755529873,0.1168286526595457,baseline
2,train,0.8166157007217407,42.8125,42.8125,1.4951171875,3.515625,3.515625,676,10,3.14453125,8.9765625,3.074793006889216,3.074873227846992,3.0749300238018646,3.1109639433380463,2.809251874236125,2.812246518753497,2.8143771746190542,3.026843099905922,0.64990234375,,,3.20703125,0.5641542560024324,0.60282787516854,7.162105003080282,1.4391184009250644,0.2009351161852734,0.1615710834029933,0.04231706395847721,0.18795193578410263,0.04449316254140381,0.1516007450050907,0.05743138375454449,0.9941183606260742,0.37653350530375995,6.967299067564891,1.4151646212506095,0.2031152398550931,0.16290802365390356,0.04323697179155421,0.18887703032540237,0.04578970575521642,0.128704792798219,0.04933771980937562,0.8753994760081341,0.3444035872053551,baseline
3,train,0.6383182406425476,53.0625,53.0625,1.490234375,3.517578125,3.517578125,509,10,3.791015625,8.984375,3.7581375485039694,3.758219694109042,3.758312529720352,3.794254282146369,3.5618461771416188,3.5647552274201217,3.568002851440187,3.7714278368171867,0.578125,,,3.818359375,0.5749510690519576,0.5947084793410296,7.162105003080282,1.7949021617755143,0.2506109811296486,0.14178969575277733,0.034242010510287586,0.23355091906756975,0.05136382884708713,0.4914461185581249,0.16589522160327005,0.9939972222496083,0.335482370166793,7.004981266243669,1.790533356356542,0.25560858599079345,0.1390532163138669,0.033997336663609164,0.2301308726319382,0.05159116355344989,0.4820523084020927,0.1665124347626184,0.9094234195984034,0.3153497021842139,baseline
4,train,0.6010197401046753,56.0,56.0,1.484375,3.515625,3.515625,140,9,3.06640625,8.9765625,3.0517271095630703,3.0518143478062476,3.0519111163703996,3.0899969390924493,2.96116733404109,2.9641575167453404,2.967418211776312,3.1778942234473004,0.658203125,,,3.076171875,0.5763308819562659,0.5951873821623079,7.162105003080282,1.7479236315076738,0.24405166229145284,0.07170863577029074,0.020624613122531825,0.23901952006665894,0.061554922860702514,0.47487229389778207,0.20660768112382166,0.9947371393404429,0.43269643534385993,7.067000304637126,1.7485960678300763,0.24743115783972822,0.06882749483960637,0.020190917556595064,0.2404460117522822,0.06317451034727842,0.4665645678853547,0.2061573605735501,0.9469461089874258,0.42034717248867426,baseline
5,train,0.5901877880096436,56.78125,56.78125,1.4794921875,3.515625,3.515625,161,10,3.19140625,8.9765625,3.1792424230121394,3.1793291512263644,3.1794300239715576,3.2172506784388317,3.060795581889341,3.0637743122708683,3.0671396939270923,3.2764547021979737,0.64453125,,,3.203125,0.5734996910151469,0.593290391511061,7.162105003080282,1.7825340388891258,0.24888409735999298,0.07440626062245492,0.020851582618138048,0.2692121930751359,0.06773390903741096,0.4822231221395725,0.20177101999709263,0.994776790537002,0.41614566981593826,7.0325117146445635,1.7761406515837153,0.2525613498638139,0.06803847470680235,0.019459926567657434,0.2678195936428178,0.06882775978557501,0.4718284633204144,0.2040130204557436,0.9319445608736023,0.39894461888475213,baseline
6,train,0.5529168844223022,61.25,61.25,1.474609375,3.515625,3.515625,401,10,4.35546875,8.96875,4.33807670189702,4.338157449032236,4.338279208354824,4.3732953865243305,4.14267935415478,4.145526315133363,4.149768586621154,4.346317322223625,0.51416015625,,,4.38671875,0.5641440502065423,0.5833649051873138,7.162105003080282,1.9902122690932398,0.2778809118600311,0.14242258761853677,0.031536565770050685,0.46362886312433105,0.09418965787569068,0.48908643642453953,0.1465345340288117,0.9947073677735085,0.2979782220173989,7.053220618082893,1.9719207307324211,0.279577350193308,0.13903438805709634,0.03104007150250035,0.45457963762463827,0.09373489547010484,0.4825169440741828,0.14629932190621145,0.9365213090676843,0.28405873129794573,baseline
7,train,0.524744987487793,62.96875,62.96875,1.4697265625,3.515625,3.515625,301,10,4.3671875,8.96875,4.344744138258285,4.344826557897898,4.3449619789585885,4.380469008261026,4.186265256539903,4.189113293774219,4.193717664514379,4.389798070143894,0.513671875,,,4.3828125,0.5409446485187067,0.5796027621600021,7.162105003080282,2.097478880655796,0.2928578790388735,0.11083913675434687,0.02503959939241739,0.5817627838025974,0.1203796194708473,0.49898538610468535,0.15362228557683036,0.994839462044232,0.30623330659350434,7.053109285144176,2.0836062602621377,0.29541669865385417,0.11120832351395826,0.02540869734968462,0.5747657265416386,0.12080135133526172,0.49613652540462816,0.15497489559400016,0.9365761218261959,0.29270988782385005,baseline
8,train,0.5138241052627563,64.375,64.375,1.46484375,3.515625,3.515625,140,9,3.7890625,8.96875,3.7785687362649547,3.7786542342838683,3.7787931105095387,3.815708915591233,3.7162192012706448,3.7191269456999803,3.7237752755471663,3.9251239985486763,0.57763671875,,,3.8046875,0.5338445154566296,0.5761897820334265,7.162105003080282,2.096005913748184,0.2926522178670562,0.076121104126047,0.019751763403994364,0.5905358287212881,0.13862115721805282,0.49958069732455357,0.18672656640183954,0.9945604220438122,0.3716638521443746,7.058013332204899,2.08326367772233,0.29516289919950117,0.07521891388863189,0.01973400638941341,0.580621110745124,0.13830217226327762,0.4964499225719319,0.18870374248769167,0.9417957720271577,0.3568202481638006,baseline
9,train,0.5080879330635071,64.5,64.5,1.4599609375,3.513671875,3.513671875,93,10,3.380859375,8.96875,3.3772843094431813,3.3773715252269625,3.377508467689888,3.4152824846684116,3.3180426465861292,3.3209977260109094,3.32556039670044,3.531304235651953,0.623046875,,,3.392578125,0.53074555175018,0.5770298825375012,7.162105003080282,2.1264862491220717,0.29690799677015506,0.06575318963481536,0.019214500082678578,0.6246682660368599,0.1631736680878447,0.49931585340614326,0.222547370027514,0.9947364068363589,0.4432596162108081,7.059047275481574,2.117692621148033,0.29999694555148904,0.06520820398548999,0.019308995640363803,0.6185830633412959,0.1641773041028456,0.49615328213282694,0.22641391640393893,0.9412979785279783,0.4268952460326205,baseline
10,train,0.5151553153991699,64.5625,64.5625,1.455078125,3.517578125,3.517578125,77,10,3.240234375,8.984375,3.229524757577188,3.229612579214156,3.229747901121402,3.267830467789265,3.1912875373827343,3.194257493147091,3.1987613697031088,3.4059248778528444,0.63916015625,,,3.2421875,0.5313603567501941,0.5716859928407723,7.162105003080282,2.058417966877127,0.2874040475519197,0.05497697409074753,0.016457548490309604,0.5610955840727918,0.149756741695616,0.4996661379668996,0.2311011612316456,0.9921430064740244,0.45877090849284613,7.063432968029188,2.0526819260980838,0.29060683882596755,0.05108844308210081,0.015488293613425812,0.5563663681554489,0.1511798263823013,0.49759641107837815,0.23453744356807518,0.9418101174507516,0.44280964554960645,baseline
11,train,0.500784695148468,65.375,65.375,1.4501953125,3.513671875,3.513671875,55,10,3.1015625,8.96875,3.097161703419757,3.0972501801612538,3.0973878026821104,3.135777581956387,3.065967929540748,3.068953322647373,3.0735299297877487,3.2820098049911737,0.654296875,,,3.1015625,0.5343564705393297,0.5770818980451103,7.162105003080282,2.1384278771041525,0.2985753317194395,0.06341662149805316,0.020242333876428556,0.6222213210059895,0.1758158185039425,0.4998539677208065,0.2557519051124786,0.9948394904543987,0.5088824193604851,7.049877512432678,2.130174156783574,0.3021576123878671,0.06298435214710896,0.02055673430499884,0.619101418958584,0.17847541339654407,0.49796028510539525,0.2624815239224885,0.9359789060051913,0.49181913503829233,baseline
12,train,0.49881574511528015,65.9375,65.9375,1.4443359375,3.513671875,3.513671875,55,10,2.912109375,8.96875,2.9119978350125093,2.9120869759973598,2.9122216942350216,2.950969453354114,2.8751910232409417,2.8781981147507847,2.8826717923155343,3.093261995773069,0.67529296875,,,2.9140625,0.5391328517628862,0.5768215071965829,7.162105003080282,2.1802923004825776,0.3044205997461467,0.052923514243374825,0.018265782360099597,0.6617208290049721,0.20030332144708005,0.5000833322384013,0.2909168563071761,0.9946617991816797,0.5784627511237475,7.055802479791719,2.1716210660493016,0.3077780411610113,0.05739447180923296,0.020117094855057756,0.6550494408527072,0.20315254779098174,0.49867993862295457,0.29889314492453223,0.9337213818693497,0.5577148834006371,baseline
13,train,0.48874562978744507,66.375,66.375,1.439453125,3.513671875,3.513671875,38,9,2.857421875,8.96875,2.8534308309241103,2.853520185633265,2.8536544774201387,2.8925159867641193,2.832689861308651,2.8357018460524612,2.8401670522169566,3.051216595237934,0.681640625,,,2.859375,0.5378213012609536,0.5781078542613881,7.162105003080282,2.227822216969489,0.31105690519914825,0.0688514934921951,0.02461596953896743,0.6964044754680865,0.2174085548502544,0.5000902226237924,0.30896408610820686,0.9948747102878803,0.6144600249834832,7.069836486702308,2.2172384452579945,0.3136194803696535,0.06902655098089383,0.02510439696728133,0.6889667392649912,0.2190561973139608,0.4991577980499544,0.31672097966998025,0.9455676809969695,0.5964366597702058,baseline
