epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,messages
1,train,1.1523383855819702,30.140625,30.140625,1.5,2.828125,2.828125,1260,10,4.015625,7.12890625,3.992519174659591,3.992550761145359,3.9925817998343662,4.011637659412161,3.6382437436344874,3.640530073092657,3.64263644019548,3.8005148025588493,0.4365234375,,,4.03515625,0.38087892544116136,0.38087892544116136,7.162105003080282,1.354551539618369,0.18912757339299027,0.32569023358859894,0.06757502021008471,0.540315657013279,0.10339258247529846,0.3030801550064943,0.08323495155522766,0.7155221310185409,0.19647692659149796,6.901621427948218,1.0341797701163369,0.1498459138787895,0.30870189301501405,0.06053708237259628,0.3818474669949694,0.07088709856585176,0.1421025844591881,0.037333428942056705,0.44589499258399634,0.11604899884568332,baseline
2,train,0.9082104563713074,39.5625,39.5625,1.4951171875,2.58984375,2.58984375,5,2,1.0283203125,6.02734375,1.0282666096084252,1.028352351535258,1.0283470134745225,1.0651641371712066,1.019382796568798,1.022247172569141,1.02206665999389,1.22392235487479,0.82958984375,,,1.02734375,0.3960391546278107,0.3960391546278107,7.162105003080282,0.9753890865398922,0.13618748763392835,0.005164771181952688,0.0023216474157640873,0.23568217223388732,0.08958588795595925,0.20603405987562784,0.19693706263572724,0.788596341217473,0.7534167753968646,6.921245224472077,0.9765780851823394,0.14109861065597895,0.005002831586216061,0.002342373219350229,0.14161717413195873,0.0581401058655452,0.10965190873399866,0.11610562202926578,0.7229979301722116,0.8008447000138298,baseline
3,train,0.8696655631065369,41.90625,41.90625,1.490234375,2.66015625,2.66015625,6,3,1.234375,6.453125,1.2339648857254708,1.2340499159303868,1.2340571883152247,1.27048035178033,1.240874874931488,1.243714305815176,1.2439700312462512,1.443071737515149,0.80859375,,,1.2353515625,0.33892253554596147,0.3195951416782774,7.162105003080282,1.0713625937392834,0.14958766916688757,0.004332130238851484,0.0018541791918706791,0.2854262773212728,0.10407161172448379,0.2454155682742032,0.2119320753176495,0.828829445393386,0.7154378520725821,6.958789118216719,1.0582338483557459,0.15207155014735266,0.0069101297791629435,0.0030540145882478617,0.2019532401212265,0.07838850541848962,0.16065958726288354,0.15136978869911957,0.7439276218910775,0.7108025755303711,baseline
4,train,0.757072925567627,48.40625,48.40625,1.484375,2.802734375,2.802734375,3,2,1.39453125,7.09765625,1.3942459154006421,1.3943306692042103,1.3943636406806055,1.4305485796978004,1.3944065109413692,1.397231048862902,1.3983176061015854,1.5951238577913116,0.8037109375,,,1.3935546875,0.3259824352988299,0.30726535532871313,7.162105003080282,1.376781206138652,0.19223136292284532,0.0014318823457202257,0.0006537488064920104,0.4743914267602056,0.18270807696836994,0.41487356118066643,0.4100183596492323,0.9947874991599557,0.9826591436539875,7.022936031997272,1.3768630345589574,0.19605233883461523,0.001375278450341355,0.0006420138998857398,0.403458369465576,0.16247071453185394,0.3624295702338891,0.3871587038421616,0.9081399660707108,0.980293851351173,baseline
5,train,0.7483967542648315,48.90625,48.90625,1.4794921875,2.802734375,2.802734375,4,2,1.38671875,7.09375,1.3867951415645146,1.3868799868559225,1.3869129306403565,1.4231306347187542,1.3868158902507481,1.3896421298911965,1.390728850068001,1.5876581823840525,0.8046875,,,1.38671875,0.3350737528404463,0.31151128564158087,7.162105003080282,1.376568657880359,0.19220168613673266,0.0011108683741776204,0.0005089014178050352,0.4740136646937616,0.18308356616358193,0.414786044194976,0.4129471894927231,0.9947929306536052,0.9898890594556212,7.025346397360293,1.3765285294338727,0.1959374601017667,0.0009849445114387123,0.0004645342814812377,0.3804962519020574,0.1531219335159634,0.3521151587361935,0.3808510079622202,0.9117655996641494,0.9898687512027313,baseline
6,train,0.6651241779327393,55.28125,55.28125,1.474609375,2.953125,2.953125,5,2,1.8330078125,8.015625,1.8344499302387267,1.8345335299034786,1.834625450390063,1.8700365837191846,1.8306833361830555,1.8334607785651862,1.8364601559358023,2.026907279080392,0.77099609375,,,1.8330078125,0.4564887259333042,0.44783921643947905,7.162105003080282,1.5448479067661811,0.21569746689021901,0.005549017376256238,0.0022552097145281946,0.49489428076861675,0.17263470718055246,0.5153285976146131,0.4019377784223012,0.9535632442763511,0.743454557278537,7.08613116653961,1.5728199254834028,0.22195749535517875,0.011350134452944083,0.004746017632181337,0.46456406239688786,0.16735031772117565,0.5124640835281893,0.4250486225612649,0.9064125873632642,0.7499829915810475,baseline
7,train,0.5307466983795166,60.96875,60.96875,1.4697265625,3.076171875,3.076171875,4,2,1.90234375,8.4765625,1.9026995444395929,1.9027831109091562,1.9028996496962902,1.938218727035837,1.904507966831328,1.9072787277714165,1.9110876517213877,2.100041913380736,0.77587890625,,,1.90234375,0.4524454230464174,0.4504818510962042,7.162105003080282,1.8987848844377753,0.2651154770310048,0.00048428352777296624,0.00022247676519151466,0.5550395276425242,0.2148847788320823,0.7042446227719612,0.7054013960173087,0.9276274574484225,0.9286851566078029,7.105837131645712,1.8983986568569688,0.2671604515676958,0.0005750692958459425,0.0002691544144721196,0.5528148787871094,0.21812882149254803,0.6827617074106245,0.7040159943445257,0.8930158365149472,0.9265167015717548,baseline
8,train,0.5205777883529663,61.9375,61.9375,1.46484375,3.076171875,3.076171875,4,2,1.9013671875,8.4765625,1.900585423108215,1.9006690555729566,1.900785631305142,1.9361240516888973,1.9003368551163553,1.9031085034636877,1.9069103551951119,2.095936748177324,0.77587890625,,,1.9013671875,0.46582827349133865,0.46350042956554444,7.162105003080282,1.8991494269656854,0.2651663758279023,0.0003287510611480471,0.00015117099330010238,0.555441441381455,0.21521416982389058,0.7048036728897555,0.7074393562783953,0.9277201921949239,0.9307214978101431,7.096775731964714,1.8991214339703852,0.26760341677651145,0.0002912727557227157,0.0001368546999693036,0.5614894541166082,0.22265438003026564,0.6732334786763348,0.7024593178372842,0.8902107906790224,0.927262177349848,baseline
9,train,0.5168639421463013,62.125,62.125,1.4599609375,3.076171875,3.076171875,4,2,1.900390625,8.4765625,1.9008099853817635,1.900893606523462,1.9010101782029418,1.9363458417873576,1.8990608631255195,1.9018328599826737,1.9056342765177825,2.094684687289363,0.77587890625,,,1.900390625,0.45166969342126534,0.45020247314160283,7.162105003080282,1.8992664022951855,0.2651827083627436,0.00023659793632457848,0.00010882852946900334,0.5554396453071817,0.21526797296727587,0.7048385519667937,0.7079386602774868,0.9277523126156737,0.9313642410770658,7.084285056779532,1.8990229866591801,0.2680613458434807,0.0002895539568417149,0.0001361495155302127,0.5566975640808121,0.22142367155867573,0.6758609893268188,0.7093531371031235,0.8868383798478243,0.9290521974563318,baseline
10,train,0.5135618448257446,62.4375,62.4375,1.455078125,3.076171875,3.076171875,4,2,1.900390625,8.4765625,1.9005749257308455,1.9006585593414764,1.9007751405496416,1.9361142245305598,1.8990608631255195,1.9018328599826737,1.9056342765177825,2.094684687289363,0.77587890625,,,1.900390625,0.44910934254264717,0.45301775994760973,7.162105003080282,1.899375801400213,0.26519798307666925,0.00022609823077424096,0.00010400598861765072,0.5553752722834204,0.2152552910392463,0.704937792158769,0.7081429191275388,0.9276839100510621,0.9314330618255332,7.086014045260607,1.8993749389067962,0.26804560741411027,0.00023767890945425307,0.00011230551311137114,0.5525182004661024,0.21965224182745366,0.6789253428389683,0.7113080217505001,0.8866344954262688,0.9294079444947798,baseline
