epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn,messages
1,train,1.1165704727172852,33.5,33.90625,1.5,2.5390625,2.92578125,91,10,3.6953125,6.12109375,3.6910682138291984,3.691081808201611,3.6911506605719846,3.6992985128832863,3.69723295333322,3.697781430420074,3.700587992353628,3.748916760776413,0.396240234375,,,3.2890625,0.4798652513263673,0.45727646895177704,7.162105003080282,0.7587580068884949,0.1059406426689036,0.02974241688232304,0.005821037022515665,0.03199700506105074,0.005801128920922484,0.7354849875697056,0.18709690072462903,0.019892881307746357,0.005059820739336737,6.987860978898214,0.7238457773243758,0.10358617315230356,0.05123937915404575,0.010037651707212636,0.09644047452266413,0.017824348734826318,0.5824915173889211,0.1504225306096923,0.0707099987885309,0.018209496422651357,91,10,3.19921875,6.43359375,3.1992167165436483,3.1992308826230884,3.199255638112074,3.207797069885506,3.195749173520571,3.196320057099346,3.1973238624056717,3.2497223131916657,0.50244140625,,,0.5792543743794077,0.5792543743794077,0.8155140289542158,0.11386513163427218,0.03243237722263004,0.0071186818237319455,0.035014036617466715,0.0070562462762964176,0.7899793996979039,0.23389336806227456,0.021871774669231847,0.006474731360385146,6.987860978898214,0.7928652499964808,0.11346322607028926,0.05733473595025629,0.012616152582200241,0.1120020467813152,0.02309113357933463,0.6248351640218202,0.18864653410083596,0.08191205663463474,0.024650251651841995,received
2,train,0.8753001689910889,38.8125,39.84375,1.4951171875,2.611328125,2.998046875,8,7,2.126953125,6.1953125,2.1288325190790127,2.128877507432196,2.1289648703966764,2.14982574832496,2.144692378296455,2.1464504854624864,2.149732449526383,2.2603621997325094,0.65673828125,,,0.85791015625,0.4847854372700083,0.46220038873779773,7.162105003080282,0.9663237666289586,0.13492175362038974,0.0033875699502985412,0.001016104275011349,0.006407911829208857,0.0017133173852115723,0.9540798358486704,0.4426346262912062,0.0026832578453026557,0.0012445780891537615,6.978567568703188,0.8718167311769665,0.12492774807924863,0.010139459978709908,0.002992054563978523,0.0186153663840134,0.005037719482297713,0.7869519832235596,0.36167045473787196,0.006360490539993435,0.002922828772667657,5,7,1.05859375,6.34375,1.0577385943577395,1.0577864359216214,1.0577883448722738,1.081049704766371,1.0430071205019797,1.0449970746509738,1.0450662714190626,1.1749748481677833,0.8330078125,,,0.5824955985544503,0.5824955985544503,1.0092342423180598,0.1409130753994821,0.003180147042189496,0.0014313803323702582,0.006650740900103536,0.0025308047687459174,0.994195361238102,0.9529229390177584,0.0026621418977779143,0.002550402750350222,6.978567568703188,0.9083396811503057,0.13016133643585262,0.009723669554513314,0.004264749253449879,0.018643219805393407,0.007208141058434616,0.8201619927268045,0.7685923527754642,0.006253052893369748,0.005858445919163319,received
3,train,0.8084436058998108,49.09375,50.375,1.490234375,2.578125,2.974609375,89,10,3.451171875,6.171875,3.4505034521165783,3.4505185456281593,3.4505819557837363,3.4596377130812153,3.45677871915423,3.4573864839537007,3.459966470145083,3.5139248649014947,0.44091796875,,,2.931640625,0.31502103800547004,0.2736144332406241,7.162105003080282,1.1873999900292485,0.16578924625072808,0.017339621511675674,0.003904969504019276,0.3030873719493421,0.06253634398097432,0.8638317272602851,0.2648188796750845,0.014860541202193822,0.004554993140824137,7.05813678623377,1.0501866618638456,0.1487909194268005,0.029790694949243246,0.006539099032675168,0.27199627100449586,0.05548377597808726,0.7279434276536527,0.2178807215498746,0.021749262836232575,0.006508643266744366,90,10,2.76953125,6.3984375,2.7715590786512854,2.7715756259914235,2.7715953941665292,2.781578113078822,2.7739332876188207,2.774599463679696,2.775402550666816,2.8367570586099844,0.56689453125,,,0.39379517840076556,0.38601297253842126,1.2949920318618093,0.18081165122612114,0.01961717571657573,0.005378993731685906,0.3511693833137226,0.08664049798283269,0.9164455107946132,0.3712454170932019,0.01829171761129178,0.00740833848004776,7.05813678623377,1.13351732949205,0.16059724596197522,0.03411980820508376,0.009011190234337971,0.3094654598578055,0.07487908788758808,0.7728163836657753,0.3005172989014953,0.024876254741858617,0.0096712006204591,received
4,train,0.6156467199325562,59.0625,60.65625,1.484375,2.59765625,2.998046875,50,10,3.5234375,6.1953125,3.521686841048247,3.521706924928821,3.521834654393417,3.5336612756803607,3.5205757413146657,3.5215298279302085,3.5271759775565323,3.594766027700444,0.43115234375,,,2.88671875,0.3403614251700153,0.2966223564685963,7.162105003080282,1.7871297959153032,0.24952577421675518,0.01331337240941366,0.0034035334521562923,0.8296129865783932,0.1921372883458391,0.9218208953587741,0.33726708362602653,0.008385936625734836,0.0030676046843518623,7.099941518829477,1.6335391795068097,0.2300778358771779,0.021426614031364366,0.005313112948826308,0.7628568266819933,0.1727927204767722,0.8353542237750187,0.2935814199573253,0.01546157683232341,0.005420551319078485,47,10,2.65625,6.34765625,2.6580637392999655,2.6580869704065133,2.6581383075700735,2.671957059821076,2.6460690973869303,2.6471471720367714,2.649412689426388,2.7324763589380856,0.58154296875,,,0.4199224968057899,0.4199224968057899,1.8885974707519684,0.263693072070253,0.014819477790559255,0.005038844927132786,0.875359768604242,0.26151785435703906,0.9730423342203336,0.5520426206378929,0.009691162199287007,0.005496589722482,7.099941518829477,1.7217207114662152,0.24249787225713154,0.023097144477151943,0.007505253668359475,0.8032911175420043,0.2321952260570827,0.8815400843906236,0.4664045270942696,0.017221403058973017,0.009077830900940827,received
5,train,0.5808827877044678,59.59375,61.1875,1.4794921875,2.59375,3.0,15,8,3.083984375,6.1953125,3.085824908279192,3.0858588978157933,3.0860409176760433,3.1028640574700304,3.071208576291105,3.0726990114390667,3.0798015902996063,3.168953018253368,0.501953125,,,1.8505859375,0.32797369835468054,0.2898516304349456,7.162105003080282,1.8202185278065066,0.25414574723823036,0.0074780157080400755,0.002177772200348043,0.8412939139252718,0.21908852780907032,0.9438581791357539,0.41849414932435786,0.00424783410942009,0.001883014833020578,7.116445262977102,1.6717661972005726,0.23491590751043084,0.01566661037526984,0.004401042994349553,0.7770795155739272,0.1964961033271409,0.8742499778543369,0.36759132394956145,0.009318991905113094,0.003910621752328027,11,8,2.083984375,6.33984375,2.085798636009408,2.085838833036175,2.085908478576201,2.105465457979747,2.0878737377520813,2.0895026520699904,2.092173016787208,2.1992185658981453,0.67138671875,,,0.41812264222471585,0.41812264222471585,1.9071741081830789,0.26628681195861276,0.007381815797839586,0.0031452762757688173,0.8805122714703861,0.3198217985572779,0.9875196566775157,0.8450959501842471,0.003964242360543935,0.0033910510173737344,7.116445262977102,1.7507186978022542,0.2460102808505066,0.016538248793189325,0.006667383669614884,0.8130157806158644,0.28274849810139896,0.9158606195606298,0.7050276947580013,0.009708745846558564,0.007446976214445546,received
6,train,0.5620895624160767,60.78125,62.09375,1.474609375,2.599609375,3.0,14,7,3.03515625,6.1953125,3.033040646993748,3.033079071528474,3.0332762278592726,3.0509974337203185,3.0232318987166287,3.024721820993124,3.031713401889026,3.122626631739362,0.51025390625,,,2.31640625,0.3418461247058963,0.29716361450707945,7.162105003080282,1.8367185793557685,0.2564495464065148,0.0036589349816900096,0.0010850030785148636,0.8480323225881445,0.22443851321440933,0.9502837885973161,0.4331566462683766,0.0025820126222457773,0.00117665966113788,7.092615158760715,1.6707955893070379,0.23556834142386687,0.016233311206228507,0.004641129631808928,0.7820011201531987,0.20109315181050422,0.8538532726495678,0.36796069384436597,0.012037697703435768,0.005176344713524346,10,7,2.015625,6.33984375,2.0158498904318636,2.0158930731648805,2.015965483371504,2.0363963781622885,2.0023869460565584,2.0041264841225543,2.0068680159582133,2.118482177833735,0.68212890625,,,0.42131622026415,0.42131622026415,1.9206999119856354,0.2681753354858076,0.0029728284429486607,0.0013106238177297577,0.886878646708742,0.33161339900239195,0.9937535947081972,0.9118416545095351,0.002124562198028812,0.0019485456302920944,7.092615158760715,1.7461296910472845,0.24618982589101646,0.016053562128633736,0.006687637604162541,0.8169024158570135,0.292636404234208,0.8924972608530677,0.7295947118626811,0.012224175546734273,0.00995212764633387,received
7,train,0.5532038807868958,61.75,63.09375,1.4697265625,2.607421875,3.0,14,8,3.02734375,6.1953125,3.0266182375372903,3.0266562440586933,3.0268515765654485,3.0445897172020016,3.0231398522698987,3.024680520610423,3.031955837503776,3.123887565698301,0.51123046875,,,1.5244140625,0.3386243869014081,0.3007520973176711,7.162105003080282,1.8384579672985408,0.2566924062838866,0.003418138699986528,0.0010158246836863918,0.8493931033341475,0.22523920421763394,0.9505810725840096,0.43475669467810824,0.00219013301126747,0.0010014473316848455,7.086201918602982,1.6912653658649686,0.23867021929264967,0.01561487672991646,0.004515113320310676,0.785639231808676,0.20381733019864334,0.8690038452820437,0.38009495864725223,0.009446107268845871,0.004129688422133126,9,8,2.00390625,6.33984375,2.00311859865988,2.003162071206007,2.0032346056805723,2.023815153416085,1.9939804475294207,1.995683337851625,1.9983711611279578,2.1097989031174373,0.68408203125,,,0.42162242606930195,0.42162242606930195,1.9201900383169672,0.268104145009202,0.0026860505392791723,0.0011893468181497931,0.8876784570092928,0.3331368646590891,0.9934179523945259,0.9198299535316441,0.0018116457299930389,0.0016766693216637423,7.086201918602982,1.7651046280018616,0.24909036579497376,0.015639349008513825,0.006617374123609035,0.8204033148484235,0.2972859760056005,0.9069556385353286,0.7613155539942706,0.009525860205372716,0.00798891143721947,received
8,train,0.554165780544281,61.09375,62.75,1.46484375,2.6015625,3.0,11,6,3.009765625,6.1953125,3.0097558339849337,3.0097953738280125,3.0099969327825558,3.0281691822972405,3.023511229116425,3.025087974617927,3.032446410205962,3.1249797973831708,0.51416015625,,,1.9423828125,0.3454911995414921,0.3027247629451267,7.162105003080282,1.8404231352955969,0.2569667904204234,0.0033039480076340055,0.000987984063462243,0.8488195673751395,0.22633306467438713,0.952682232170039,0.43989424694461426,0.0019300041635803566,0.0008909596084504756,7.08799491990986,1.665909451285955,0.23503254024724113,0.012306263676110873,0.00354206573384533,0.7679350718869822,0.1982178657294176,0.8595848580135392,0.3744770245589616,0.008830603576940987,0.003841773203653245,6,6,1.9814453125,6.33984375,1.9813664652759309,1.9814122567300159,1.9814876081176793,2.0024808339012696,1.9827519340050408,1.9845135784157182,1.987273374014143,2.1000900722137374,0.6875,,,0.426556782343144,0.426556782343144,1.9212874830450526,0.2682573743639257,0.0026141690339462897,0.0011713481608134632,0.8874607870432625,0.33642166365235915,0.9941622805305563,0.9438209565376087,0.0014977704800926972,0.0014212520487508408,7.08799491990986,1.7397415018393863,0.24544903340047977,0.012134773554766554,0.0051169141832657335,0.8025336374540855,0.2895789580925203,0.8964896475331576,0.7517027311677876,0.008931169974832898,0.007469036157883769,received
9,train,0.5511672496795654,61.75,63.78125,1.4599609375,2.595703125,3.0,10,5,3.005859375,6.1953125,3.005518726356758,3.0055596883597766,3.0057671508827046,3.02419711195075,3.0088845663303467,3.010473370247784,3.017891342905532,3.111314022565202,0.5146484375,,,1.935546875,0.33120182411334687,0.292503322946399,7.162105003080282,1.8402497043167179,0.2569425753357794,0.0036135077706003216,0.0010822442826281546,0.8486505909762521,0.22660394103688883,0.9534635222254,0.44132048007764435,0.002217744491789908,0.0010262680746691826,7.090295334739074,1.6608894427508858,0.23424827377969965,0.014407707305132078,0.0041639972692122315,0.7771911520211177,0.2012461980655176,0.8512452405235926,0.3710684789429976,0.008682260205262082,0.0037817723826475452,5,5,1.9765625,6.33984375,1.9768184830138953,1.9768642239885472,1.9769397122738668,1.9980936161599894,1.9716765083722836,1.9735013913798725,1.976336503650851,2.09081458987134,0.6884765625,,,0.41899393904844284,0.41899393904844284,1.922187422983093,0.26838302735807384,0.003314781088712415,0.0014886688466858678,0.8874615890750643,0.33707188940192173,0.994222999515463,0.9484584340915686,0.0017967024276019927,0.0017131806188563552,7.090295334739074,1.734831263642374,0.24467686912032086,0.014102882920838944,0.005978196869448392,0.812630707824094,0.2943376942615283,0.886690071494904,0.7432283838617733,0.008441381210343657,0.007065072174894796,received
10,train,0.5421648621559143,62.1875,63.8125,1.455078125,2.609375,3.0,9,5,2.994140625,6.1953125,2.9949353516615806,2.994976866929286,2.9951869656398284,3.013853588515525,2.998603029729632,3.0001991056499016,3.007651108652912,3.101623106498912,0.5166015625,,,1.4794921875,0.33941903511176724,0.29858906612344976,7.162105003080282,1.8421630536180107,0.2572097243513928,0.002882150134990269,0.0008669858800866657,0.8507937950819322,0.22806340137119852,0.9544295183989089,0.44476678232337363,0.0015768156519007093,0.0007346289358305342,7.102930777045093,1.6899977944688835,0.23792964446880666,0.015078293349482408,0.004389421598690637,0.7833760143527613,0.20419332770171192,0.8782909928935307,0.38689340819369433,0.009623453061482046,0.004238702339483272,6,6,1.9580078125,6.33984375,1.9595563027910952,1.9596032952612243,1.959679856267416,1.981070961313623,1.9443078759240953,1.946165974574316,1.9490158667132627,2.065080139369767,0.69140625,,,0.4216343525247414,0.4216343525247414,1.9206648841907248,0.2681704447735246,0.0021208990653178716,0.0009590232765934906,0.887153533789105,0.33890562144833697,0.9942538436778907,0.9624013480162951,0.0013546013400835832,0.0013105690348705515,7.102930777045093,1.7623896866337059,0.24812147857745023,0.015020526261824152,0.0064598800589273225,0.8173596641638721,0.2997833463047962,0.9158758243445559,0.7894324934992359,0.009501155879910073,0.008187573799997684,received
11,train,0.5422629117965698,62.5625,64.625,1.4501953125,2.607421875,3.0,10,5,2.99609375,6.1953125,2.9940315902686523,2.994072410726766,2.9942790118127927,3.0128529704041376,3.0019463805906272,3.0035487106371623,3.0110452971395567,3.104942329741877,0.5166015625,,,1.744140625,0.3563901593203971,0.30419525458272695,7.162105003080282,1.8429395162645656,0.2573181369823471,0.00295005191086517,0.0008876672151801996,0.8501635949049788,0.22795297381182417,0.954065630620784,0.4447956545095989,0.0018033082757442642,0.0008405253996804867,7.096038797233168,1.6726093489247305,0.23571028805210326,0.015912688168283395,0.004622976841309533,0.7849146437098007,0.20395952537222295,0.8607828281170722,0.37783544315132206,0.00900773710517111,0.003938404340935148,5,5,1.9609375,6.33984375,1.9618953310642966,1.9619414445633925,1.962016955504021,1.9832901346084462,1.9524160461838027,1.954242224986583,1.957058435273636,2.0722374135516626,0.69091796875,,,0.4250858965381251,0.4250858965381251,1.921361317557139,0.26826768341581125,0.002560229636514144,0.0011571382764723579,0.8875893665771688,0.33893836576237507,0.9942617335866961,0.9614476513213654,0.0016731786174055685,0.00161717452590058,7.096038797233168,1.7434728437927496,0.2456966335179214,0.01612944733628474,0.006901512102996566,0.8182800353723989,0.2982737181456025,0.8972461165497538,0.7647869982915421,0.0090664186706233,0.007669390588604236,received
12,train,0.5354235768318176,63.8125,65.4375,1.4443359375,2.611328125,3.0,13,7,3.03515625,6.1953125,3.0340532984060062,3.0340923805274818,3.0342945907522894,3.052225428994019,3.0468698647821393,3.048454014899016,3.056096264628406,3.1483075304650194,0.51025390625,,,1.796875,0.3464912323041034,0.3044237093818759,7.162105003080282,1.8400388637728997,0.25691313698717555,0.005281212957072512,0.0015690698331268162,0.8439250471856692,0.22373381034425774,0.9543909068938241,0.4363128307906112,0.006280812341180386,0.002870701648752451,7.113645312723109,1.6837172087864523,0.23668838334897582,0.01831937292164021,0.005259624865639279,0.7814949175050634,0.20082252400349793,0.8799498995264479,0.3790367033279956,0.012478242165176567,0.0053722118405936225,9,7,2.01953125,6.33984375,2.0208490720120396,2.0208939676866424,2.02097000940483,2.0416173249393217,2.0230203984728266,2.0247394842690327,2.027515883705232,2.1384817408341177,0.681640625,,,0.4221052318139988,0.4221052318139988,1.9288974698588417,0.2693199093044936,0.005088555591285626,0.002251216817695344,0.8874065271296487,0.3327934063565245,0.9942908020182069,0.9189933535742364,0.00678733689858646,0.0062704298599216115,7.113645312723109,1.7648130574615717,0.24808842441232143,0.018547610914990464,0.007774129170523061,0.8228613034591339,0.29448235135731127,0.9178162972772954,0.7496439274848326,0.013271200907653657,0.010828931373190276,received
13,train,0.5105752348899841,67.125,69.875,1.439453125,2.595703125,3.0,34,10,3.564453125,6.1953125,3.562978186235222,3.563004746123172,3.56320894182306,3.5771399134790087,3.555501127280974,3.5567093715418734,3.5649625535029084,3.638573671680778,0.4248046875,,,2.16796875,0.3537105626889016,0.29858439348122573,7.162105003080282,1.9048596267518296,0.2659636553684408,0.007115629991526262,0.0018564401783405455,0.8119199617636639,0.19153011555544175,0.9517918599187976,0.3585553103277214,0.11498137920196161,0.04330716299476716,7.11801472949603,1.7194360945899492,0.24156118804655644,0.02956010185334712,0.007422486935423044,0.7521437314939341,0.17133943739992097,0.880407797688914,0.31225262211646987,0.09972117940166836,0.03538866801904439,26,10,2.6875,6.33984375,2.6851035565737345,2.6851345367326482,2.6852278809908166,2.7016522309580275,2.663379663674719,2.6647421346604814,2.6685406343486995,2.760221548909067,0.576171875,,,0.4591255444640266,0.4591255444640266,2.0347063727973467,0.2840933457303766,0.006709580861952169,0.0023757502229740904,0.8753665111839224,0.2709798005470755,0.9941928215371929,0.6040895378643112,0.1302412489817879,0.07911285696459115,7.11801472949603,1.8361141583633005,0.2579531271205027,0.03209035169194774,0.01072844299981189,0.8136463125923479,0.23941841400198022,0.9196311326485063,0.5030314577045402,0.11147137771666227,0.061029184545908076,received
14,train,0.4055001735687256,72.875,76.125,1.4345703125,2.59765625,3.0,21,9,3.61328125,6.1953125,3.6136472033141045,3.6136813091295625,3.6140042837995425,3.6295586256472068,3.6120046105977317,3.613364734811147,3.625022770439853,3.700798727274546,0.416748046875,,,2.603515625,0.3790104833841343,0.3279652451475455,7.162105003080282,2.1591863764333388,0.3014737113606565,0.003919116523681154,0.00108038377562271,0.7387780626108693,0.18315130517217754,0.9527313714028285,0.38901306592442,0.47331686624219405,0.19322213565888224,7.134658746882827,1.9510689859903754,0.2734635327643118,0.02032230036728322,0.005327219033947055,0.687374076243402,0.1627371219981274,0.8818569082165153,0.33351710265962997,0.42144885593551074,0.15928691389418312,16,9,2.734375,6.33984375,2.734673753582873,2.7347119440890477,2.734871892978398,2.7529908304188253,2.753813744183333,2.755273974077364,2.761055084305826,2.8546434291786533,0.56884765625,,,0.48940247478569887,0.48940247478569887,2.352016975058474,0.3283974437748284,0.0030143869851970706,0.0011793639432826424,0.8056301872854954,0.27197720580041873,0.99433170572253,0.7218276728797429,0.54092769211855,0.39253966299842397,7.134658746882827,2.1165232259221094,0.29665374350901236,0.022278511465739115,0.00805497090414047,0.752684486235804,0.23707828746741932,0.9228067041135226,0.5785194214720394,0.4737819015544025,0.2966973923438315,received
15,train,0.37870025634765625,74.6875,77.25,1.4296875,2.6015625,3.0,18,8,3.58203125,6.1953125,3.582879616317517,3.582914570056937,3.583233374945666,3.5992051857777074,3.5691540932902917,3.5705803291644655,3.5820921650982136,3.660616274274567,0.421875,,,2.234375,0.37089119306478757,0.31105165094615095,7.162105003080282,2.138768581536356,0.2986229021518832,0.003484568824109857,0.0009636063104154593,0.7013502845962822,0.17436306848708935,0.9522032024654052,0.39060725019192016,0.5130130088659142,0.2104019700442621,7.135684048825876,1.958353813903821,0.2744451408587876,0.019425473998093246,0.005146113775776455,0.6539824033521349,0.1564797087316339,0.878518617121208,0.33782071002870084,0.4717996536795557,0.1815734506095249,13,8,2.685546875,6.33984375,2.6855666332744517,2.685606623097597,2.685760796474531,2.7044127142014673,2.6749838667323234,2.6765277095166375,2.6820132658685423,2.779411429988693,0.57666015625,,,0.4737801544409215,0.4737801544409215,2.289913141054865,0.31972627322135294,0.0026822366054810587,0.0010443553599209696,0.7470025878237996,0.2511356085789419,0.9943228164279434,0.7153944239528063,0.5670999940241739,0.40786955043981016,7.135684048825876,2.0947283974499618,0.2935567750921699,0.02017315734568914,0.007350115048435401,0.6976105506946997,0.22152257786420304,0.917865936795148,0.5844915068571758,0.5194179781349249,0.3312160003703718,received
