epoch,phase,loss,accuracy,length,symbol_entropy,symbol_entropy_nn,message_entropy,message_entropy_nn,lexicon_size,actual_vocab_size,H_msg,MI_inp,VI_inp,IS_inp,VInorm_inp,MI_cat,VI_cat,VInorm_cat,IS_cat,max_rep,redundancy,redundancy_adj,redundancy_adj2,topsim,topsim_cat
1,train,0.6439117789268494,45.1875,4.109375,1.8671875,1.8671875,13.5,13.5,65332,11,14.040986450912321,,,,,-0.8783813655435928,19.272969882408717,1.0477521617152918,-0.04775216171529184,0.994140625,0.4746583702997873,0.008313658387559264,0.008313658387559264,,
2,train,0.3587861955165863,55.1875,4.4375,1.6337890625,1.6337890625,11.578125,11.578125,49790,11,13.246553717829862,,,,,-1.2134079913224411,19.148590400883954,1.0676551798366742,-0.06765517983667424,1.3447265625,0.5043819647312608,0.12396407296262746,0.12396407296262746,,
3,train,0.30649006366729736,59.3125,4.46484375,1.2880859375,1.2880859375,8.453125,8.453125,14062,11,9.114413747091287,,,,,-0.5632034075451955,13.716041262590888,1.042819915652586,-0.042819915652585916,1.689453125,0.6589854289512654,0.3841476145383236,0.3841476145383236,,
4,train,0.2721082270145416,61.21875,4.48046875,1.1123046875,1.1123046875,6.84375,6.84375,4816,11,7.373661681689361,,,,,-0.03930418365969324,10.92749074941796,1.0036098007158785,-0.003609800715878464,1.908203125,0.7241154346057357,0.4991383905502329,0.4991383905502329,,
5,train,0.2529385983943939,61.875,4.48046875,1.0234375,1.0234375,6.015625,6.015625,2670,11,6.640524318756849,,,,,0.1814280926022942,9.752888833961471,0.9817372352881992,0.018262764711800772,2.017578125,0.7515456709629581,0.5480486706771652,0.5480486706771652,,
6,train,0.23531551659107208,62.875,4.515625,0.958984375,0.958984375,5.45703125,5.45703125,1736,11,6.1563328142075315,,,,,0.33482954582046,8.961894422975824,0.9639841360306826,0.03601586396931744,2.1328125,0.7696616313319967,0.5840944440588585,0.5840944440588585,,
7,train,0.22657975554466248,63.5625,4.55078125,0.92431640625,0.92431640625,5.1640625,5.1640625,1349,11,5.907976482363608,,,,,0.39713381611348453,8.58892955054585,0.9558055847250136,0.044194415274986354,2.228515625,0.7789538502635787,0.603516767533894,0.603516767533894,,
8,train,0.21855421364307404,64.1875,4.58203125,0.90380859375,0.90380859375,5.0,5.0,1129,10,5.777114257711796,,,,,0.43687418623449226,8.378586585652023,0.950442274370078,0.049557725629922,2.2890625,0.7838500428925739,0.6146372221977983,0.6002608987302003,,
9,train,0.21314473450183868,64.5,4.58984375,0.892578125,0.892578125,4.89453125,4.89453125,1074,10,5.7268102838266,,,,,0.48508228478002735,8.231866414675757,0.9443518252194931,0.055648174780506876,2.328125,0.7857321593459752,0.618598997250988,0.6043572490875125,,
10,train,0.2086474597454071,65.0,4.60546875,0.8798828125,0.8798828125,4.7890625,4.7890625,999,10,5.657830812825275,,,,,0.5085135869228683,8.116024339388751,0.9410387441892392,0.05896125581076084,2.365234375,0.7883130170256248,0.6246339345172116,0.610591946523271,,
11,train,0.2043336182832718,65.25,4.6015625,0.87060546875,0.87060546875,4.703125,4.703125,943,11,5.597410936421876,,,,,0.5120515593638988,8.04852851810329,0.9401849460281669,0.059815053971833065,2.3828125,0.7905736186184698,0.628323747048673,0.628323747048673,,
12,train,0.20754015445709229,65.1875,4.640625,0.8583984375,0.8583984375,4.609375,4.609375,899,10,5.522751737759483,,,,,0.4668443967842357,8.064283644600224,0.9452775301789428,0.05472246982105722,2.466796875,0.7933669825487416,0.6360163421320439,0.6223541074519348,,
13,train,0.2090330868959427,65.5,4.75390625,0.84814453125,0.84814453125,4.61328125,4.61328125,825,11,5.536112542923138,,,,,0.450062912629555,8.111207418073239,0.9474303584345982,0.05256964156540178,2.537109375,0.7928670898109116,0.6440957875755082,0.6440957875755082,,
14,train,0.20558688044548035,66.3125,4.82421875,0.83740234375,0.83740234375,4.5703125,4.5703125,777,11,5.471442190771244,,,,,0.5124656983285476,7.921731494523361,0.9392395403367058,0.06076045966329424,2.603515625,0.7952867223852707,0.6527010474807935,0.6527010474807935,,
15,train,0.19797274470329285,66.5625,4.71875,0.8349609375,0.8349609375,4.46875,4.46875,757,10,5.510680490755057,,,,,0.5222675271007553,7.941366136962755,0.9382927537000689,0.06170724629993107,2.4375,0.7938186266405574,0.6438192610588944,0.6303770823840353,,
16,train,0.1938314437866211,66.6875,4.73828125,0.830078125,0.830078125,4.4375,4.4375,781,11,5.496852703862725,,,,,0.5058711830900808,7.9603310380917724,0.940248157335006,0.059751842664994004,2.53125,0.7943359914372945,0.6455371121809439,0.6455371121809439,,
17,train,0.1893346607685089,67.125,4.7734375,0.828125,0.828125,4.44140625,4.44140625,767,11,5.518511372088006,,,,,0.5138945276306757,7.9659430172358645,0.9393980692540775,0.06060193074592246,2.533203125,0.7935256352630766,0.6468234156203989,0.6468234156203989,,
18,train,0.18491902947425842,67.1875,4.71484375,0.8291015625,0.8291015625,4.40625,4.40625,740,11,5.533724698622405,,,,,0.5444738283219284,7.91999774238776,0.9356753905103756,0.06432460948962437,2.435546875,0.7929564306859849,0.6420440959205276,0.6420440959205276,,
19,train,0.18304568529129028,67.4375,4.7109375,0.83203125,0.83203125,4.4296875,4.4296875,751,11,5.573227802894997,,,,,0.5445981314723713,7.959252240359464,0.9359586413612946,0.06404135863870541,2.38671875,0.7914784273242316,0.6393871525901538,0.6393871525901538,,
20,train,0.179475337266922,67.625,4.71484375,0.83642578125,0.83642578125,4.47265625,4.47265625,800,10,5.6604989974635584,,,,,0.555536167039385,8.024647363794,0.9352535799446441,0.06474642005535591,2.359375,0.7882131872543251,0.6341489883283791,0.6203705186295339,,
21,train,0.1756889373064041,67.875,4.7109375,0.8349609375,0.8349609375,4.453125,4.453125,756,11,5.67896557846576,,,,,0.5776834049468995,7.9988194689811705,0.9326434779491517,0.0673565220508483,2.357421875,0.787522262596531,0.632621221036308,0.632621221036308,,
22,train,0.17306004464626312,67.9375,4.69140625,0.83642578125,0.83642578125,4.45703125,4.45703125,806,11,5.743710504849722,,,,,0.5443775549984906,8.130176095261952,0.9372443151605678,0.06275568483943217,2.326171875,0.7850998398372554,0.6267539061812796,0.6267539061812796,,
23,train,0.171588733792305,68.0625,4.765625,0.84814453125,0.84814453125,4.6171875,4.6171875,1027,11,6.00840951123145,,,,,0.5525715764808776,8.378487058678907,0.9381292186006355,0.06187078139936453,2.294921875,0.775196161924115,0.6165320922485109,0.6165320922485109,,
