epoch,phase,loss,accuracy,length,symbol_entropy,symbol_entropy_nn,message_entropy,message_entropy_nn,lexicon_size,actual_vocab_size,H_msg,MI_inp,VI_inp,IS_inp,VInorm_inp,MI_cat,VI_cat,VInorm_cat,IS_cat,max_rep,redundancy,redundancy_adj,redundancy_adj2,topsim,topsim_cat
1,train,0.7652086019515991,50.375,3.810546875,4.63671875,4.63671875,20.28125,19.78125,25595,10,9.245504062812154,,,,,-0.08217559358757498,12.88923201375314,1.006416430980829,-0.006416430980829002,1.4072265625,0.42286108950828327,0.16807721406449017,0.16807721406449017,,
2,train,0.4052760899066925,67.875,4.62109375,4.07421875,4.07421875,19.640625,19.359375,4691,10,7.074198727376296,,,,,0.22145804868689467,10.110659393768344,0.9785660538684053,0.02143394613159466,2.423828125,0.5584020818787025,0.47164118438794234,0.47164118438794234,,
3,train,0.3256310224533081,72.8125,4.77734375,3.873046875,3.873046875,19.0,18.71875,2088,10,6.247837399988664,,,,,0.3870247303509853,8.95316470305253,0.9585635031162365,0.041436496883763496,2.580078125,0.6099866437285324,0.5479633336002017,0.5479633336002017,,
4,train,0.2859996259212494,75.25,4.796875,3.830078125,3.830078125,18.78125,18.5,1718,10,6.1468051794838,,,,,0.41527892326449845,8.79562409672064,0.9549144180148834,0.045085581985116585,2.576171875,0.6162934524509764,0.5560659902876752,0.5560659902876752,,
5,train,0.2627268433570862,75.6875,4.765625,3.822265625,3.822265625,18.609375,18.3125,1711,10,6.21266936929557,,,,,0.4591363764909211,8.773773380079565,0.9502717573770086,0.04972824262299136,2.529296875,0.6121819636137933,0.5479294643738822,0.5479294643738822,,
6,train,0.24774113297462463,75.9375,4.75390625,3.818359375,3.818359375,18.5,18.203125,1687,10,6.323502539772341,,,,,0.478607313870862,8.845664675796453,0.9486708115763643,0.05132918842363565,2.490234375,0.6052633429717241,0.5387897477584512,0.5387897477584512,,
7,train,0.2359926402568817,76.0625,4.7421875,3.810546875,3.810546875,18.375,18.09375,1740,10,6.412535334404725,,,,,0.4383273796323568,9.015257338905847,0.9536337386628789,0.04636626133712107,2.470703125,0.5997055832494773,0.5319242941774069,0.5319242941774069,,
8,train,0.22785581648349762,76.0625,4.7265625,3.796875,3.796875,18.21875,17.921875,1706,10,6.414121074662062,,,,,0.4969996544092812,8.899498529609335,0.9471079922885987,0.052892007711401345,2.466796875,0.5996065954173131,0.5310834966029587,0.5310834966029587,,
9,train,0.2230636030435562,76.25,4.7265625,3.802734375,3.802734375,18.25,17.953125,1802,10,6.536006567664447,,,,,0.4465089911900382,9.12236534905021,0.9533373544981857,0.046662645501814315,2.44921875,0.5919980475049189,0.5225382060436077,0.5225382060436077,,
10,train,0.21406157314777374,76.5625,4.72265625,3.802734375,3.802734375,18.234375,17.9375,1775,10,6.595261768834995,,,,,0.46614068636718464,9.142357159866464,0.9514866221726944,0.04851337782730558,2.443359375,0.5882991164339682,0.5181988169412028,0.5181988169412028,,
11,train,0.20958994328975677,76.625,4.70703125,3.80078125,3.80078125,18.171875,17.875,1923,10,6.670508111554742,,,,,0.45488739694313374,9.240110081434313,0.9530801944035922,0.04691980559640785,2.443359375,0.5836019585547738,0.5116577725903686,0.5116577725903686,,
12,train,0.20536594092845917,76.75,4.69921875,3.802734375,3.802734375,18.140625,17.84375,1948,10,6.696664070486959,,,,,0.4427009197813412,9.290638994690113,0.9545170595426204,0.04548294045737955,2.4296875,0.5819692058634712,0.508958056895304,0.508958056895304,,
13,train,0.20343701541423798,76.8125,4.6953125,3.810546875,3.810546875,18.171875,17.875,2053,10,6.766659898427725,,,,,0.45733825451695687,9.331360153159647,0.9532789513508458,0.04672104864915416,2.423828125,0.5775998047359342,0.5041724095083673,0.5041724095083673,,
14,train,0.19746163487434387,76.875,4.6875,3.806640625,3.806640625,18.125,17.8125,2015,10,6.796458702601304,,,,,0.465666569052539,9.344502328262063,0.9525322577086304,0.04746774229136963,2.412109375,0.5757396520327549,0.5014417946193458,0.5014417946193458,,
15,train,0.19321762025356293,77.0,4.69140625,3.80078125,3.80078125,18.09375,17.78125,2063,10,6.848449336415557,,,,,0.4435617161105565,9.44070266796028,0.95512445854591,0.04487554145409001,2.40625,0.5724942024010768,0.49810305832734636,0.49810305832734636,,
16,train,0.18885047733783722,77.125,4.69140625,3.806640625,3.806640625,18.125,17.828125,2048,10,6.9328919231962365,,,,,0.5058253688025012,9.40061794935707,0.9489397604612274,0.05106023953877259,2.380859375,0.5672229806047737,0.49501043506258136,0.49501043506258136,,
17,train,0.1887035071849823,77.0,4.67578125,3.8046875,3.8046875,18.0625,17.765625,1986,10,6.895343684754268,,,,,0.4645929571676177,9.445534534184869,0.9531193763578705,0.046880623642129526,2.353515625,0.5695668819516397,0.49390340390402265,0.49390340390402265,,
18,train,0.18546192348003387,77.25,4.6796875,3.794921875,3.794921875,18.015625,17.71875,1912,10,6.917891631306924,,,,,0.5100120053451374,9.377244384382486,0.9484172367700493,0.0515827632299507,2.3515625,0.5681593548748233,0.4927064161936774,0.4927064161936774,,
19,train,0.18420647084712982,77.1875,4.68359375,3.7890625,3.7890625,18.0,17.6875,1960,10,6.900516342089838,,,,,0.4813007308366384,9.417291644182399,0.9513768511115488,0.048623148888451206,2.36328125,0.5692439853525235,0.494721138205623,0.494721138205623,,
