epoch,phase,loss,accuracy,length,symbol_entropy,symbol_entropy_nn,message_entropy,message_entropy_nn,lexicon_size,actual_vocab_size,H_msg,MI_inp,VI_inp,IS_inp,VInorm_inp,MI_cat,VI_cat,VInorm_cat,IS_cat,max_rep,redundancy,redundancy_adj,redundancy_adj2,topsim,topsim_cat
1,train,0.6355147361755371,46.03125,4.10546875,1.9453125,1.9453125,13.7890625,13.7890625,62106,11,13.70490240417287,,,,,-0.9492817847344845,19.07860764884202,1.0523616703593968,-0.05236167035939676,1.04296875,0.4872329099482373,0.02046779446664382,0.02046779446664382,,
2,train,0.36586883664131165,54.71875,4.41796875,1.6435546875,1.6435546875,11.25,11.25,38301,11,12.407628207874126,,,,,-1.2382519316781853,18.359273746430677,1.072323483088564,-0.07232348308856396,1.6767578125,0.5357702504573391,0.1739417173860779,0.1739417173860779,,
3,train,0.31259268522262573,59.0,4.4609375,1.2802734375,1.2802734375,8.0,8.0,6622,11,8.007573324686737,,,,,-0.30360973721287365,12.089934474312667,1.0257594919523303,-0.025759491952330293,2.419921875,0.7003977152857699,0.4547079609921866,0.4547079609921866,,
4,train,0.28405049443244934,61.0625,4.4921875,1.109375,1.109375,6.44140625,6.44140625,1972,11,6.413600168745892,,,,,0.33255721477438627,9.223627414397303,0.965199791791464,0.03480020820853602,2.611328125,0.7600360076783921,0.5639262718933767,0.5639262718933767,,
5,train,0.25997546315193176,62.15625,4.51953125,0.99658203125,0.99658203125,5.41015625,5.41015625,965,11,5.533711583065366,,,,,0.47453421851447075,8.059784821236608,0.9443969441142065,0.055603055885793506,2.548828125,0.7929569214027969,0.6260285392056562,0.6260285392056562,,
6,train,0.2430037260055542,62.71875,4.53125,0.93505859375,0.93505859375,4.83984375,4.83984375,532,11,5.071079075718745,,,,,0.5493918212101532,7.4474371084986215,0.9312987903031007,0.0687012096968993,2.59375,0.8102662547755941,0.6583681509026116,0.6583681509026116,,
7,train,0.23365019261837006,63.0,4.53515625,0.91650390625,0.91650390625,4.66796875,4.66796875,417,11,4.96168253565474,,,,,0.5853129299166868,7.26619835102155,0.9254521952560013,0.07454780474399869,2.6328125,0.8143593116873509,0.6659248030559828,0.6659248030559828,,
8,train,0.22663240134716034,63.3125,4.53515625,0.91064453125,0.91064453125,4.609375,4.609375,376,11,4.962284290327823,,,,,0.6048324067807798,7.227761151966443,0.922780059728068,0.07721994027193202,2.625,0.8143367971167583,0.6661813248097206,0.6661813248097206,,
9,train,0.2176833599805832,63.96875,4.546875,0.91162109375,0.91162109375,4.62109375,4.62109375,323,11,5.0378653768989965,,,,,0.6204143268103239,7.2721783984785295,0.9213928364981461,0.07860716350185393,2.63671875,0.8115089408737068,0.6615721997575299,0.6615721997575299,,
10,train,0.2104891836643219,64.5,4.5546875,0.90771484375,0.90771484375,4.58984375,4.58984375,287,11,5.080837833200699,,,,,0.6275690464552319,7.300841415490416,0.92084554029242,0.07915445970757995,2.63671875,0.8099011321699038,0.6593361923623344,0.6593361923623344,,
