epoch,phase,loss,accuracy,length,symbol_entropy,symbol_entropy_nn,message_entropy,message_entropy_nn,lexicon_size,actual_vocab_size,H_msg,MI_inp,VI_inp,IS_inp,VInorm_inp,MI_cat,VI_cat,VInorm_cat,IS_cat,max_rep,redundancy,redundancy_adj,redundancy_adj2,topsim,topsim_cat
1,train,0.7030323147773743,53.03125,3.630859375,4.26953125,4.26953125,18.15625,18.015625,23045,10,8.709760927282518,,,,,0.07184316367072263,12.041749841127569,0.994069211039015,0.005930788960984978,1.3623046875,0.4563041778939849,0.20072000038342075,0.20072000038342075,,
2,train,0.41304582357406616,67.1875,4.171875,3.65234375,3.65234375,16.109375,16.0,2933,10,5.5945059384627,,,,,0.3184883388632418,8.433204501922713,0.963608373299052,0.03639162670094798,2.2421875,0.6507700348052508,0.5468086426206229,0.5468086426206229,,
3,train,0.3457917273044586,70.0625,4.31640625,3.44140625,3.44140625,15.2734375,15.171875,848,10,4.636828506139076,,,,,0.44293415858802465,7.22663543014952,0.942247846705967,0.05775215329403305,2.47265625,0.7105518386029385,0.6364905509772538,0.6364905509772538,,
4,train,0.29153314232826233,72.625,4.41796875,3.40234375,3.40234375,15.3671875,15.265625,689,10,4.7599258769275705,,,,,0.5249457701003406,7.185709577913385,0.9319194353258744,0.0680805646741256,2.517578125,0.7028676407508143,0.6349769167242415,0.6349769167242415,,
5,train,0.2666339874267578,72.6875,4.41796875,3.359375,3.359375,15.0390625,14.9375,604,10,4.728224959199124,,,,,0.5471986030956097,7.1095029941944,0.9285333774416279,0.0714666225583721,2.517578125,0.7048465304895548,0.6374173136440757,0.6374173136440757,,
6,train,0.2514815032482147,72.5625,4.40625,3.337890625,3.337890625,14.84375,14.7421875,602,10,4.750184275865763,,,,,0.5945757654013448,7.036707986249566,0.922087058383497,0.07791294161650297,2.501953125,0.7034757478897069,0.6353334282541253,0.6353334282541253,,
7,train,0.24496576189994812,72.875,4.41015625,3.328125,3.328125,14.7734375,14.671875,570,10,4.767652628304418,,,,,0.6028739664135623,7.037579936663787,0.9210944828590952,0.07890551714090477,2.501953125,0.7023853080579747,0.6343436250722803,0.6343436250722803,,
8,train,0.23695777356624603,72.8125,4.40234375,3.322265625,3.322265625,14.6875,14.5859375,559,10,4.792936586329417,,,,,0.6003168362102453,7.06797815509542,0.9217144310578966,0.07828556894210337,2.48828125,0.7008069889216326,0.6319625028759575,0.6319625028759575,,
9,train,0.23305277526378632,73.125,4.390625,3.318359375,3.318359375,14.6328125,14.53125,587,10,4.8012112981744455,,,,,0.6272346204192143,7.022417298522513,0.9180048155046004,0.08199518449539955,2.48046875,0.7002904504888519,0.6306191059618932,0.6306191059618932,,
10,train,0.23149845004081726,73.25,4.38671875,3.314453125,3.314453125,14.59375,14.4921875,567,10,4.806998373553481,,,,,0.6099276806458995,7.062818253448177,0.9205072491797666,0.07949275082023344,2.4765625,0.6999291996196186,0.6301576137448022,0.6301576137448022,,
