epoch,phase,loss,accuracy,length,symbol_entropy,symbol_entropy_nn,message_entropy,message_entropy_nn,lexicon_size,actual_vocab_size,H_msg,MI_inp,VI_inp,IS_inp,VInorm_inp,MI_cat,VI_cat,VInorm_cat,IS_cat,max_rep,redundancy,redundancy_adj,redundancy_adj2,topsim,topsim_cat
1,train,0.7214270234107971,52.625,3.900390625,4.5859375,4.5859375,20.578125,20.28125,23757,10,9.27067149241722,,,,,-0.13159387731555938,13.00907994745755,1.0102189104766865,-0.010218910476686549,1.490234375,0.4212900445113351,0.1877553556269057,0.1877553556269057,,
2,train,0.418100506067276,63.5,4.44921875,4.25390625,4.25390625,20.28125,20.09375,12999,10,8.054120296708211,,,,,0.0015743197266733233,11.526192357664076,0.9998634323741336,0.0001365676258664461,2.177734375,0.4972317159311769,0.37977914723414363,0.37977914723414363,,
3,train,0.35413649678230286,63.84375,4.4609375,4.2109375,4.2109375,20.0,19.8125,10735,10,8.121818597118002,,,,,0.10659306056568063,11.383853176395853,0.9907233315079792,0.009276668492020801,2.107421875,0.49300573505709966,0.37771139641368934,0.37771139641368934,,
4,train,0.32274824380874634,64.4375,4.46484375,4.18359375,4.18359375,19.828125,19.640625,9054,10,8.126982611865001,,,,,0.1784248219513742,11.245353668371465,0.984381277866818,0.01561872213318205,2.03515625,0.492683377960656,0.3798404975858741,0.3798404975858741,,
5,train,0.3027547597885132,66.5,4.48046875,4.15234375,4.15234375,19.703125,19.515625,7600,10,8.059361142697346,,,,,0.19023868514567255,11.154104472815213,0.9832305244563964,0.01676947554360364,1.9892578125,0.4969045627415103,0.38509177112690085,0.38509177112690085,,
6,train,0.2884417176246643,67.5625,4.48046875,4.11328125,4.11328125,19.453125,19.265625,6276,10,7.978501327917851,,,,,0.24185909383562176,10.970003840655817,0.9784282866060036,0.02157171339399644,1.9541015625,0.5019521345220591,0.3944588976958735,0.3944588976958735,,
7,train,0.2760031819343567,69.0625,4.4765625,4.08984375,4.08984375,19.28125,19.09375,5706,10,7.917539945053058,,,,,0.19831289914600347,10.99613484717026,0.9822847090236084,0.017715290976391573,1.9072265625,0.5057575718297092,0.39632178274964414,0.39632178274964414,,
8,train,0.2638327479362488,70.3125,4.49609375,4.0546875,4.0546875,19.125,18.9375,5207,10,7.860858672920147,,,,,0.24178974203571713,10.852499889257924,0.9782059284486587,0.021794071551341276,1.9052734375,0.5092958286323483,0.40272557608312054,0.40272557608312054,,
9,train,0.2521882653236389,71.1875,4.4921875,3.99609375,3.99609375,18.78125,18.59375,4023,10,7.692310149164105,,,,,0.26625334537916245,10.635024158814993,0.9755759501327506,0.024424049867249442,1.876953125,0.5198172572861757,0.41616283620432926,0.41616283620432926,,
10,train,0.2417936772108078,71.75,4.50390625,3.958984375,3.958984375,18.59375,18.40625,3543,10,7.569810649679389,,,,,0.24812296070324003,10.54878542868212,0.9770190732610852,0.02298092673891483,1.876953125,0.527464133777503,0.42557043058997446,0.42557043058997446,,
11,train,0.23183302581310272,72.3125,4.5078125,3.935546875,3.935546875,18.453125,18.265625,3245,10,7.539368258173418,,,,,0.2908796816508712,10.432829595280886,0.9728750869555374,0.02712491304446263,1.8798828125,0.5293644616068084,0.43140662410990605,0.43140662410990605,,
12,train,0.22391216456890106,73.0625,4.52734375,3.900390625,3.900390625,18.3125,18.125,2957,10,7.422558168214183,,,,,0.3331583639876019,10.23146214064819,0.968464710697236,0.03153528930276395,1.9150390625,0.5366561838964211,0.44004494516540316,0.44004494516540316,,
13,train,0.21530690789222717,73.6875,4.5546875,3.875,3.875,18.25,18.0625,2828,10,7.395356052856085,,,,,0.3248384636003472,10.220899826064603,0.9691971813942419,0.030802818605758064,1.943359375,0.5383542415809113,0.44511385754645794,0.44511385754645794,,
14,train,0.21062082052230835,73.8125,4.5546875,3.869140625,3.869140625,18.203125,18.015625,2605,10,7.42808984713154,,,,,0.3681856265996011,10.16693929434155,0.9650516126422249,0.03494838735777506,1.9130859375,0.5363108758286441,0.4439999109886802,0.4439999109886802,,
15,train,0.20510421693325043,74.0,4.5546875,3.8671875,3.8671875,18.1875,18.0,2609,10,7.439575087660785,,,,,0.3717328208210642,10.171330146427866,0.9647414776924108,0.03525852230758919,1.9189453125,0.5355939241988844,0.44284626901165525,0.44284626901165525,,
16,train,0.20339356362819672,74.375,4.5625,3.87109375,3.87109375,18.25,18.0625,2543,10,7.493201685481327,,,,,0.3456682117237939,10.27708596244295,0.9674596431343184,0.032540356865681574,1.8818359375,0.5322463515809659,0.43905095319477794,0.43905095319477794,,
17,train,0.20319171249866486,74.5625,4.56640625,3.857421875,3.857421875,18.171875,17.984375,2586,10,7.474951467859123,,,,,0.3349026438419802,10.280366880584374,0.9684508581650848,0.031549141834915195,1.9375,0.5333855983589844,0.44080285961385535,0.44080285961385535,,
18,train,0.1991078406572342,74.8125,4.56640625,3.83203125,3.83203125,18.03125,17.84375,2465,10,7.377455240716194,,,,,0.3214858338297901,10.209704273465825,0.9694729816331892,0.03052701836681082,1.9697265625,0.5394716771631298,0.44843826672129283,0.44843826672129283,,
19,train,0.19962361454963684,74.875,4.57421875,3.83203125,3.83203125,18.0625,17.875,2374,10,7.40898727125833,,,,,0.3638883653652911,10.15643124093696,0.9654109020464262,0.03458909795357379,1.8837890625,0.5375033299936253,0.4471709866469977,0.4471709866469977,,
20,train,0.196335107088089,74.875,4.57421875,3.8125,3.8125,17.9375,17.734375,2255,10,7.262972005763627,,,,,0.38184911975631586,9.974494466660207,0.9631289637534668,0.036871036246533206,1.970703125,0.5466181484686645,0.45772169196551926,0.45772169196551926,,
21,train,0.191669300198555,75.3125,4.57421875,3.81640625,3.81640625,17.96875,17.78125,2288,10,7.398385718348916,,,,,0.40682598066710796,10.05995445742391,0.9611316982262688,0.03886830177373124,1.927734375,0.5381651185401546,0.44826353071611846,0.44826353071611846,,
22,train,0.19208870828151703,75.375,4.57421875,3.84765625,3.84765625,18.140625,17.96875,2380,10,7.542388411670367,,,,,0.3268525500663948,10.36390401194679,0.9694266211965035,0.03057337880349653,1.7666015625,0.5291759323403774,0.4371444417567242,0.4371444417567242,,
23,train,0.18874682486057281,75.5625,4.578125,3.826171875,3.826171875,18.03125,17.84375,2310,10,7.5212234110773295,,,,,0.31642665601046716,10.363590799465605,0.9703720843781747,0.029627915621825318,1.8203125,0.5304971307628576,0.4391575422926298,0.4391575422926298,,
24,train,0.18886734545230865,75.625,4.58203125,3.81640625,3.81640625,17.984375,17.796875,2334,10,7.574794987841962,,,,,0.4035630747705081,10.242889538710156,0.9620941275538566,0.03790587244614341,1.8701171875,0.5271529927648415,0.4356699162044886,0.4356699162044886,,
25,train,0.18292854726314545,75.625,4.58203125,3.794921875,3.794921875,17.859375,17.671875,2327,10,7.486769263730648,,,,,0.4012832631503098,10.15942343783924,0.9620022338928598,0.03799776610714023,1.935546875,0.5326478873821281,0.44209052290383133,0.44209052290383133,,
1,val,1.0045766830444336,60.6875,4.3671875,3.130859375,3.130859375,16.828125,16.828125,815,10,10.064894219744206,-0.3783782990975837,17.47981272652904,-0.022125529919914122,1.0221255299199141,0.17017099887006282,12.905322874786496,0.986985501235031,0.013014498764968963,1.8681640625,0.3717116941668722,0.2178833953177548,0.2178833953177548,0.4025736717628514,0.4682297188605396
2,val,1.1820772886276245,61.1875,4.41796875,3.08984375,3.08984375,16.5625,16.5625,813,10,10.001678779039842,-0.018417109334055937,16.696674906297623,-0.001104258583735751,1.0011042585837358,0.5262945793704699,12.129860273081313,0.9584159181436915,0.041584081856308464,1.9423828125,0.37565783818741494,0.23049951034866145,0.23049951034866145,0.4028324726541123,0.48453701411526884
3,val,1.241815209388733,61.59375,4.4296875,3.185546875,3.185546875,16.90625,16.90625,872,10,10.290683134013648,0.1270625590956591,16.694719924412,0.007553453935112642,0.9924465460648874,0.26337681756895215,12.944700151658154,0.9800594122685247,0.019940587731475334,1.8466796875,0.3576171064518854,0.21666559849207168,0.21666559849207168,0.4109438753433055,0.48897007180783186
4,val,1.3432759046554565,63.3125,4.43359375,3.029296875,3.029296875,16.09375,16.09375,852,10,10.258655537155843,0.19182816436341454,16.53316111701868,0.011469553799771548,0.9885304462002285,0.4238602614037035,12.591705667130846,0.967434357927191,0.03256564207280899,1.8447265625,0.35961638872255464,0.21747832613516893,0.21747832613516893,0.4191741606334556,0.4878639222082956
5,val,1.421239972114563,61.21875,4.44140625,3.162109375,3.162109375,16.484375,16.484375,805,10,10.17358766702937,0.026096684497744604,16.779556206623546,0.0015528515712431856,0.9984471484287568,0.44264188806762306,12.469074543676534,0.9657178121586248,0.034282187841375156,1.806640625,0.3649266430417454,0.23261550898121297,0.23261550898121297,0.4071161169512958,0.49228188194143185
6,val,1.5073546171188354,62.125,4.44140625,3.048828125,3.048828125,16.109375,16.109375,808,10,10.077965477389615,0.0610106393294636,16.614106107320353,0.0036587833390564484,0.9963412166609436,0.27262052010143023,12.713495089969165,0.9790067693614235,0.0209932306385765,1.7626953125,0.3708957374223858,0.21996181088580635,0.21996181088580635,0.4077086774066908,0.493223599673736
7,val,1.6232622861862183,61.96875,4.484375,3.0859375,3.0859375,16.234375,16.234375,835,10,10.233306198970336,0.10450348719263758,16.682461133174726,0.006225275954048648,0.9937747240459514,0.17750199857001903,13.059072854612708,0.986590035523628,0.013409964476371994,1.7177734375,0.36119878913281633,0.20327141366616353,0.20327141366616353,0.40296066023167665,0.4952401105768129
8,val,1.6888577938079834,61.65625,4.4609375,2.875,2.875,15.1328125,15.1328125,763,10,9.977214111311431,0.015382508298561248,16.604611003303972,0.0009255423768861348,0.9990744576231139,0.22707504375809862,12.703834676577646,0.9824393605191606,0.017560639480839413,1.71875,0.3771850141620716,0.235542874636116,0.235542874636116,0.3963992881200648,0.48404768420323363
9,val,1.6323184967041016,62.46875,4.46484375,2.91015625,2.91015625,15.2109375,15.2109375,682,10,9.611340705812687,0.3036753593352053,15.662151895731947,0.01902033352132293,0.9809796664786771,0.40269782788380937,11.986715702827478,0.9674966190380531,0.03250338096194694,1.7158203125,0.4000241992614303,0.26404186155617126,0.26404186155617126,0.3941126018618896,0.4787832146221195
10,val,1.6807336807250977,62.71875,4.48046875,2.837890625,2.837890625,15.25,15.25,737,10,10.076093002287594,0.5496311423907976,15.634992626095668,0.03396008151026653,0.9660399184897335,0.6596385309674542,11.937586593135098,0.9476362036504886,0.05236379634951138,1.6953125,0.37101262431497284,0.23729067222332512,0.23729067222332512,0.39864129909340495,0.4779236646043412
11,val,1.8793883323669434,62.5,4.515625,2.8828125,2.8828125,15.0390625,15.0390625,642,10,9.647814017855369,0.6709922799780124,14.963991366489013,0.0429160845415808,0.9570839154584192,0.5367052822103346,11.755174106217112,0.9563365970938804,0.043663402906119586,1.759765625,0.39774739883699406,0.2860578518737219,0.2860578518737219,0.401272027192738,0.47638452037939144
12,val,1.7830429077148438,62.8125,4.4921875,2.765625,2.765625,14.4765625,14.4765625,629,10,9.446801537735556,0.9352907133391959,14.234382019646828,0.06165529934640135,0.9383447006535987,0.6439083170165212,11.339755556484924,0.9462678256154742,0.05373217438452582,1.7509765625,0.41029534895236064,0.2936228857577824,0.2936228857577824,0.40313744838592275,0.48027322560211366
13,val,1.732633113861084,63.59375,4.56640625,2.80078125,2.80078125,14.8203125,14.8203125,646,10,9.729554954828775,0.8069777084534309,14.773761446511577,0.05179328788110005,0.9482067121189,0.7054377110488375,11.49945018551351,0.9422003940529816,0.057799605947018384,1.7861328125,0.3926448241166868,0.2917198619155381,0.2917198619155381,0.3993177207237049,0.4810984290413571
14,val,1.7456982135772705,63.46875,4.5,2.83984375,2.83984375,14.8515625,14.8515625,597,10,9.282869810737308,1.024218096146237,13.892595527034503,0.06866198921695998,0.93133801078304,0.6190495178720763,11.225541427775568,0.9477356777694759,0.05226432223052413,1.767578125,0.4205285799013736,0.3040702644084947,0.3040702644084947,0.3918990052759168,0.47994688256946455
15,val,1.8178766965866089,63.46875,4.52734375,2.896484375,2.896484375,15.0859375,15.0859375,672,10,9.856364609115213,0.7253551961016402,15.063816125501598,0.04594004215466241,0.9540599578453376,0.7629965941056085,11.511142073686408,0.937837056044694,0.06216294395530597,1.66015625,0.384728891657246,0.26578549121272854,0.26578549121272854,0.405560971635678,0.48208192653817544
16,val,1.9937080144882202,62.65625,4.5234375,2.861328125,2.861328125,14.9296875,14.9296875,693,10,9.91164979138871,0.8990546699936033,14.771702359991169,0.05737148934626013,0.9426285106537399,0.7952890549205343,11.501842334330053,0.9353272702594909,0.06467272974050908,1.6611328125,0.3812777840002821,0.2536792130628689,0.2536792130628689,0.4141278153806492,0.491824132092387
