epoch,phase,loss,accuracy,length,symbol_entropy,symbol_entropy_nn,message_entropy,message_entropy_nn,lexicon_size,actual_vocab_size,H_msg,MI_inp,VI_inp,IS_inp,VInorm_inp,MI_cat,VI_cat,VInorm_cat,IS_cat,max_rep,redundancy,redundancy_adj,redundancy_adj2,topsim,topsim_cat
1,train,0.7418343424797058,52.375,3.966796875,4.69921875,4.69921875,21.203125,20.734375,23121,10,9.067254702783424,,,,,-0.1401466795388231,12.822768762270286,1.0110502921733862,-0.011050292173386156,1.6015625,0.43398808061054406,0.21584027568849606,0.21584027568849606,,
2,train,0.4262336492538452,64.125,4.609375,4.4453125,4.4453125,21.796875,21.515625,13433,10,8.313773218929327,,,,,0.05803106711967132,11.672931785099195,0.9950531710098549,0.004946828990145091,2.265625,0.4810232103030798,0.3766128646373582,0.3766128646373582,,
3,train,0.3571397364139557,65.75,4.63671875,4.421875,4.421875,21.6875,21.421875,11314,10,8.477136916224856,,,,,0.054686613400695805,11.842984389832676,0.9954035866863494,0.004596413313650571,2.1875,0.47082543789061904,0.37115512661588856,0.37115512661588856,,
4,train,0.3236852288246155,66.75,4.63671875,4.40625,4.40625,21.5625,21.296875,9839,10,8.504372548903568,,,,,0.1455281219216289,11.68853700546952,0.9877026093438688,0.012297390656131224,2.1015625,0.46912528792973485,0.3670830442498314,0.3670830442498314,,
5,train,0.30096930265426636,68.0625,4.640625,4.37109375,4.37109375,21.34375,21.078125,8694,10,8.490685823265865,,,,,0.13371147155706353,11.69848358056095,0.9886993519826122,0.011300648017387838,2.041015625,0.4699796644860672,0.3685870954171876,0.3685870954171876,,
6,train,0.2836153507232666,69.125,4.640625,4.30859375,4.30859375,20.984375,20.71875,7236,10,8.348297923799477,,,,,0.17570111940773003,11.472116385393228,0.984915532945523,0.015084467054476969,1.998046875,0.4788680492195482,0.37981898404732595,0.37981898404732595,,
7,train,0.27377593517303467,70.4375,4.65234375,4.26953125,4.26953125,20.765625,20.5,6633,10,8.286058753616182,,,,,0.1753279030575854,11.41062364791022,0.9848671986684651,0.01513280133153494,1.98046875,0.48275325078621856,0.38639974793067644,0.38639974793067644,,
8,train,0.26343774795532227,71.8125,4.6640625,4.2421875,4.2421875,20.65625,20.390625,6049,10,8.254500859906592,,,,,0.17780045662651567,11.374120647062771,0.9846085811155919,0.015391418884408092,1.947265625,0.48472321243127636,0.39047137471591276,0.39047137471591276,,
9,train,0.25387126207351685,73.1875,4.6796875,4.21484375,4.21484375,20.546875,20.28125,5461,10,8.209441966676446,,,,,0.22659411418723074,11.231474438711196,0.9802240566862457,0.01977594331375432,1.958984375,0.4875359569144473,0.39549829803205494,0.39549829803205494,,
10,train,0.24548134207725525,74.9375,4.7109375,4.21875,4.21875,20.6875,20.421875,5893,10,8.296297907382726,,,,,0.19949630256529183,11.372526002661353,0.9827604633569375,0.017239536643062547,1.9521484375,0.48211408454833327,0.39287273623257446,0.39287273623257446,,
11,train,0.23818422853946686,75.6875,4.71875,4.1875,4.1875,20.53125,20.28125,5509,10,8.203113811101034,,,,,0.2309332650203313,11.216467981469581,0.979826577225015,0.020173422774985017,1.96875,0.4879309840313468,0.4009008746246572,0.4009008746246572,,
12,train,0.234819233417511,76.3125,4.71484375,4.1875,4.1875,20.53125,20.265625,5412,10,8.258146017054326,,,,,0.19634129464654748,11.340684128170441,0.9829816363013086,0.017018363698691363,1.94140625,0.4844956681015653,0.3966981260163386,0.3966981260163386,,
13,train,0.23049801588058472,77.0,4.7421875,4.20703125,4.20703125,20.734375,20.484375,5555,10,8.413237286475596,,,,,0.22341343442458417,11.441631118035637,0.9808476141329897,0.01915238586701029,1.9677734375,0.47481429154789545,0.3878821371316381,0.3878821371316381,,
14,train,0.2288805991411209,77.8125,4.7890625,4.2109375,4.2109375,20.921875,20.6875,5493,10,8.577599698729628,,,,,0.28284969613681277,11.487121006865213,0.975968530145562,0.024031469854438048,1.970703125,0.4645541756159113,0.3838205963283018,0.3838205963283018,,
15,train,0.21823124587535858,78.5625,4.78515625,4.21484375,4.21484375,20.9375,20.6875,5347,10,8.562621283552403,,,,,0.23211511192772072,11.573611760106171,0.9803387699509152,0.01966123004908482,1.890625,0.46548918425984753,0.38033364692811233,0.38033364692811233,,
16,train,0.21157191693782806,78.3125,4.79296875,4.1640625,4.1640625,20.65625,20.40625,4602,10,8.35455241834447,,,,,0.27985393208445153,11.270065254584779,0.975770052797646,0.024229947202354052,1.953125,0.4784776202994103,0.3973504610891253,0.3973504610891253,,
17,train,0.21297115087509155,78.5625,4.796875,4.16015625,4.16015625,20.640625,20.390625,4602,10,8.329434017781773,,,,,0.29233334296336544,11.219988032264254,0.9746069160653895,0.025393083934610483,1.9853515625,0.4800456047203311,0.39875171854054525,0.39875171854054525,,
18,train,0.21086274087429047,78.9375,4.80859375,4.15625,4.15625,20.640625,20.40625,4695,10,8.350744503494475,,,,,0.2954106542253996,11.235143895452886,0.974380186750546,0.02561981324945395,1.9765625,0.47871532457305954,0.39871107388434357,0.39871107388434357,,
19,train,0.2051844596862793,79.0625,4.8046875,4.171875,4.171875,20.71875,20.484375,4742,10,8.456132031716981,,,,,0.28482091537230936,11.361710901381574,0.9755445724226172,0.024455427577382838,1.9228515625,0.4721366412687712,0.3907574399198027,0.3907574399198027,,
20,train,0.20640996098518372,79.1875,4.8046875,4.12890625,4.12890625,20.46875,20.234375,4649,10,8.294626261234944,,,,,0.29428893554479174,11.181269090554572,0.9743551525010394,0.025644847498960566,2.0,0.4822184349471763,0.40224963297541194,0.40224963297541194,,
