epoch,phase,loss,accuracy,length,symbol_entropy,symbol_entropy_nn,message_entropy,message_entropy_nn,lexicon_size,actual_vocab_size,H_msg,MI_inp,VI_inp,IS_inp,VInorm_inp,MI_cat,VI_cat,VInorm_cat,IS_cat,max_rep,redundancy,redundancy_adj,redundancy_adj2,topsim,topsim_cat
1,train,0.7601947784423828,55.5,4.18359375,4.51953125,4.51953125,20.59375,19.734375,16614,10,7.8306050632204895,,,,,-0.00962852660097191,11.32553735760893,1.000850884073455,-0.000850884073454905,1.94921875,0.5111843719958986,0.34413951362978434,0.34413951362978434,,
2,train,0.4006510376930237,74.25,5.0625,3.9609375,3.9609375,20.328125,19.984375,3418,10,6.125039990910214,,,,,0.2804291470113238,9.03985693807406,0.9699119593056188,0.030088040694381202,2.83203125,0.6176521168498741,0.5640088724132283,0.5640088724132283,,
3,train,0.33943742513656616,77.0,5.12109375,3.98828125,3.98828125,20.671875,20.328125,3845,10,6.5845507049021315,,,,,0.29752796401447235,9.46517001805968,0.9695240020165757,0.030475997983424263,2.810546875,0.5889677410677817,0.5388621084343769,0.5388621084343769,,
4,train,0.3028010129928589,78.4375,5.125,4.078125,4.078125,21.1875,20.859375,4743,10,7.160264616754473,,,,,0.30084635340825194,10.034247151124465,0.9708907952040968,0.029109204795903176,2.724609375,0.5530295274686066,0.5004247307297558,0.5004247307297558,,
5,train,0.27864283323287964,79.0625,5.125,4.15625,4.15625,21.640625,21.3125,6556,10,7.786227444583348,,,,,0.2419772899421826,10.777948105885478,0.9780418395542133,0.02195816044578669,2.6328125,0.5139545887733132,0.4576903112259527,0.4576903112259527,,
6,train,0.2605864405632019,79.625,5.12109375,4.1953125,4.1953125,21.84375,21.515625,8443,10,8.24853083448691,,,,,0.22676452783047907,11.270677020012446,0.9802769575399126,0.01972304246008738,2.544921875,0.4850958837256606,0.4259502182572441,0.4259502182572441,,
7,train,0.24747639894485474,79.9375,5.12109375,4.2109375,4.2109375,21.953125,21.609375,10349,10,8.604842897493171,,,,,0.29348100400784816,11.493556130663968,0.9751013761427316,0.024898623857268376,2.48828125,0.4628535533517405,0.40068409988170295,0.40068409988170295,,
8,train,0.23606185615062714,80.25,5.12109375,4.20703125,4.20703125,21.921875,21.59375,11247,10,8.818785166143796,,,,,0.3114971906219335,11.671466026086424,0.9740049948423776,0.02599500515762243,2.453125,0.44949847752263616,0.38615984886554666,0.38615984886554666,,
9,train,0.2259201556444168,80.4375,5.12109375,4.203125,4.203125,21.890625,21.5625,12117,10,8.963024839602488,,,,,0.31539307180345943,11.807913937182065,0.9739845677776124,0.026015432222387558,2.4296875,0.4404944981371889,0.3764818109828303,0.3764818109828303,,
10,train,0.21964214742183685,80.8125,5.12109375,4.1875,4.1875,21.78125,21.453125,12543,10,9.040336064476145,,,,,0.31116602931191295,11.893679247038815,0.9745047133112897,0.02549528668871026,2.419921875,0.4356684425982774,0.3714957824804024,0.3714957824804024,,
11,train,0.2130482792854309,80.9375,5.12109375,4.1796875,4.1796875,21.734375,21.390625,12809,10,9.090987728138376,,,,,0.29568055923899195,11.975301850846886,0.9759040841753661,0.024095915824633884,2.419921875,0.43250657648670476,0.3679993513301141,0.3679993513301141,,
12,train,0.20834334194660187,81.125,5.12109375,4.15625,4.15625,21.59375,21.265625,12520,10,9.077091193266776,,,,,0.32759519604356413,11.897576042366143,0.9732032222980805,0.02679677770191946,2.416015625,0.43337405011939345,0.36868758653694633,0.36868758653694633,,
13,train,0.20512443780899048,81.375,5.125,4.140625,4.140625,21.515625,21.1875,12069,10,9.065890823194172,,,,,0.3481398331432466,11.845286398094174,0.9714485636324782,0.028551436367521776,2.41015625,0.43407321907079843,0.3699394180911417,0.3699394180911417,,
14,train,0.201537624001503,81.5,5.12109375,4.125,4.125,21.40625,21.078125,11862,10,9.036851465885277,,,,,0.3038005265839807,11.90492565390381,0.9751161159573289,0.024883884042671056,2.40625,0.4358859642629235,0.37165731821701986,0.37165731821701986,,
15,train,0.19899682700634003,81.5625,5.12109375,4.109375,4.109375,21.3125,20.984375,11624,10,9.029203158999863,,,,,0.32593472356927755,11.853008953047802,0.9732378495029044,0.026762150497095627,2.40234375,0.43636340015749076,0.3723141598851055,0.3723141598851055,,
16,train,0.1967860907316208,81.8125,5.125,4.09765625,4.09765625,21.25,20.921875,11308,10,8.990141392380522,,,,,0.34743186202443077,11.770952909518154,0.9713301839664061,0.028669816033593865,2.408203125,0.4388017815886608,0.37542484708454005,0.37542484708454005,,
17,train,0.1954003870487213,81.875,5.125,4.078125,4.078125,21.140625,20.8125,11217,10,8.992346892210938,,,,,0.3221908172818573,11.823640498833718,0.9734731358524334,0.026526864147566553,2.404296875,0.438664106048142,0.3754444063368637,0.3754444063368637,,
18,train,0.19372183084487915,82.0625,5.125,4.0625,4.0625,21.03125,20.703125,10917,10,8.954492495195439,,,,,0.34165438288088446,11.746858970620163,0.9717372705071352,0.02826272949286479,2.408203125,0.4410271189571646,0.37767844158698405,0.37767844158698405,,
19,train,0.1905134916305542,82.0625,5.12109375,4.05859375,4.05859375,21.0,20.671875,10882,10,8.935896886852664,,,,,0.34114931017688654,11.729273507685384,0.9717367555946722,0.028263244405327792,2.400390625,0.4421879263145534,0.37893266316300656,0.37893266316300656,,
20,train,0.19049261510372162,82.125,5.125,4.046875,4.046875,20.9375,20.609375,10681,10,8.923477889646083,,,,,0.35669770075966944,11.685757729313238,0.9703799858068057,0.029620014193194266,2.400390625,0.44296316652520185,0.37996673970324446,0.37996673970324446,,
21,train,0.18831171095371246,82.1875,5.12109375,4.03515625,4.03515625,20.875,20.546875,10468,10,8.89930195713908,,,,,0.3544325345503232,11.666112129224928,0.9705144363700565,0.02948556362994348,2.400390625,0.4444723185684457,0.38127468057067704,0.38127468057067704,,
22,train,0.18877792358398438,82.1875,5.12109375,4.02734375,4.02734375,20.828125,20.5,10421,10,8.854328033366075,,,,,0.3243950954331112,11.681213083686348,0.9729797032692347,0.027020296730765336,2.408203125,0.4472797589406038,0.38466001882578293,0.38466001882578293,,
23,train,0.18812870979309082,82.125,5.125,4.01953125,4.01953125,20.78125,20.453125,10197,10,8.828161424553972,,,,,0.351060453518091,11.601715758704284,0.970629379544552,0.029370620455448027,2.40625,0.4489131764372033,0.3862808279865527,0.3862808279865527,,
24,train,0.18787319958209991,82.1875,5.12109375,4.015625,4.015625,20.75,20.421875,10244,10,8.844231231797808,,,,,0.36180623333618733,11.596294006311929,0.9697438367227774,0.03025616327722258,2.40234375,0.44791003902235715,0.3845422668678379,0.3845422668678379,,
25,train,0.18584610521793365,82.3125,5.125,4.0078125,4.0078125,20.71875,20.375,10223,10,8.845403396759991,,,,,0.3613673502050343,11.598343937536416,0.9697846092174958,0.030215390782504237,2.40234375,0.4478368681054883,0.38548862251708593,0.38548862251708593,,
1,val,1.1484220027923584,58.0,4.69921875,3.296875,3.296875,16.828125,16.828125,713,10,9.71607675754251,-1.2132630087491023,18.800764683630383,-0.06898438625207937,1.0689843862520794,-0.14125219636817476,13.17935180306127,1.0108338025194763,-0.010833802519476299,2.025390625,0.39348618355413223,0.2819796128888479,0.2819796128888479,0.3654866916382694,0.40132410826144393
2,val,1.4604718685150146,56.90625,4.86328125,3.2578125,3.2578125,16.6875,16.6875,702,10,9.663086086345636,-0.9539792726768965,18.2292065402891,-0.05522238624700626,1.0552223862470063,-0.3172266372056214,13.47831001353929,1.024103383295638,-0.024103383295638103,2.173828125,0.3967940592559883,0.3010511221124549,0.3010511221124549,0.33802447559823146,0.36059853216751697
3,val,1.5293246507644653,58.21875,4.85546875,3.337890625,3.337890625,17.15625,17.15625,774,10,10.111838825508203,-0.7120356504236547,18.19407203494518,-0.04072956003306838,1.0407295600330684,-0.26106433379458416,13.814738145879783,1.0192615181252043,-0.01926151812520427,2.09375,0.36878123646115624,0.266223686143896,0.266223686143896,0.3494121049238128,0.3719186293716529
4,val,1.5386576652526855,60.8125,4.8515625,3.451171875,3.451171875,17.71875,17.71875,839,10,10.596286363814162,-0.8544696811087782,18.963387634621384,-0.04718502139676639,1.0471850213967664,-0.2195621209984786,14.21618125859353,1.0156867968500145,-0.015686796850014506,2.0078125,0.33854021092606457,0.23305026131863293,0.23305026131863293,0.35825694915156475,0.3828001829334002
5,val,1.4619022607803345,61.25,4.85546875,3.4765625,3.4765625,17.96875,17.96875,873,10,10.746202907510664,-0.7167446993999036,18.83785421490014,-0.0395530250941214,1.0395530250941214,-0.22452059373737754,14.37601474776783,1.0158655044685463,-0.015865504468546288,1.9609375,0.3291818600880936,0.22226825572124564,0.22226825572124564,0.3734528728154533,0.3917236000526743
6,val,1.5202069282531738,60.78125,4.84765625,3.494140625,3.494140625,18.03125,18.03125,918,10,10.998277618980962,-0.545976724345774,18.748392976262174,-0.029994738983528668,1.0299947389835287,0.051083670594762154,14.076880930573854,0.996384215841641,0.003615784158358948,1.9462890625,0.3134464146919199,0.19774932372752563,0.19774932372752563,0.3815187945453991,0.39978690018342217
7,val,1.5948477983474731,61.34375,4.82421875,3.533203125,3.533203125,18.234375,18.234375,993,10,11.346246630663469,-0.18446678762212443,18.373342114497383,-0.010141736875262541,1.0101417368752625,-0.12584688671995004,14.77871105688578,1.008588552057705,-0.008588552057704923,1.859375,0.2917248887564009,0.1742528636874271,0.1742528636874271,0.392100410148955,0.40056417712497006
8,val,1.5949264764785767,61.4375,4.8203125,3.52734375,3.52734375,18.109375,18.109375,965,10,11.219254005558092,-0.29573287981856566,18.468881673784892,-0.016273067654448026,1.016273067654448,0.19586632763652823,14.008292003067446,0.9862106347256676,0.013789365274332388,1.845703125,0.29965224293805137,0.18419095131846608,0.18419095131846608,0.3924122674753381,0.4070215902555322
9,val,1.5746856927871704,61.21875,4.80859375,3.51171875,3.51171875,17.96875,17.96875,953,10,11.163780969676257,-0.3146306672878225,18.451204212841567,-0.0173478560598872,1.0173478560598872,0.13381190269735477,14.076927817063957,0.9905837482540563,0.009416251745943738,1.837890625,0.3031150771191844,0.1850518921910591,0.1850518921910591,0.40574670634563376,0.4125594071480876
10,val,1.5516600608825684,61.96875,4.82421875,3.49609375,3.49609375,18.015625,18.015625,983,10,11.25799929382481,-0.12844740314373126,18.17305600870194,-0.0071183258086389145,1.007118325808639,0.1836231631136851,14.07152362037985,0.9871188163894385,0.012881183610561453,1.8662109375,0.29723361726820985,0.17433930798698805,0.17433930798698805,0.3984272641016438,0.41771977578173064
11,val,1.5437581539154053,63.15625,4.82421875,3.453125,3.453125,17.875,17.875,947,10,11.1214274106833,-0.021970308204469546,17.823529935681904,-0.0012341788396201814,1.0012341788396202,0.22336924029873018,13.85545958286825,0.9841343876607711,0.015865612339228896,1.884765625,0.3057589445304769,0.19271983013715321,0.19271983013715321,0.4032122689948949,0.4153021365190036
12,val,1.4955079555511475,63.34375,4.8203125,3.45703125,3.45703125,17.828125,17.828125,933,10,11.073037815125819,-0.30939728460476346,18.34999429292501,-0.01715005797546887,1.0171500579754689,0.13400075451422389,13.985806958879781,0.990509732339548,0.009490267660452023,1.8994140625,0.30877960389847303,0.19437663674804595,0.19437663674804595,0.4032198639572269,0.41908673312693234
13,val,1.616142749786377,62.78125,4.83984375,3.466796875,3.466796875,17.84375,17.84375,996,10,11.33997146125964,-0.28418254159636547,18.566498453042037,-0.015544121596676508,1.0155441215966765,0.1555838370377174,14.209574439966616,0.989169361448194,0.010830638551805993,1.818359375,0.2921166082784812,0.1713548683646905,0.1713548683646905,0.3939369761338596,0.41547239063112906
14,val,1.6666109561920166,62.34375,4.8359375,3.47265625,3.47265625,17.859375,17.859375,933,10,11.080255202183087,-0.19856415703099017,18.13554542483473,-0.011070098923914529,1.0110700989239145,0.1857091120994987,13.889607630766502,0.9868060438360207,0.013193956163979337,1.90234375,0.3083290676297601,0.1959726353462794,0.1959726353462794,0.3923384831988099,0.4116117044807531
15,val,1.5805901288986206,63.8125,4.8515625,3.353515625,3.353515625,17.296875,17.296875,912,10,11.039344744811673,0.04618152360969674,17.605143606181947,0.0026163204898284054,0.9973836795101716,0.3391485827539231,13.54181823208624,0.9755673659279022,0.024432634072097836,1.892578125,0.3108828512455205,0.212279088463182,0.212279088463182,0.3955830032615299,0.4134474046547996
16,val,1.69772469997406,62.4375,4.8359375,3.427734375,3.427734375,17.578125,17.578125,939,10,11.228286418880696,-0.004644152966751136,17.895736633403864,-0.0002595790599053682,1.0002595790599054,0.16511366956055618,14.078829732541994,0.9884081490006353,0.011591850999364661,1.8408203125,0.2990884059478015,0.1943515895418636,0.1943515895418636,0.39841349774196344,0.41319476669887567
17,val,1.6517963409423828,62.09375,4.8203125,3.41796875,3.41796875,17.484375,17.484375,927,10,10.919168227027964,-0.07873371504165405,17.734797565700937,-0.004459301671516869,1.0044593016715169,0.2507900136303185,13.598358852549737,0.9818913049420132,0.018108695057986846,1.8408203125,0.3183847185389823,0.19181472856211146,0.19181472856211146,0.4007191740404318,0.4128003656932522
18,val,1.6972756385803223,61.8125,4.83203125,3.37890625,3.37890625,17.34375,17.34375,903,10,10.873498826457421,-0.25524147432636113,18.042143683699813,-0.014349967820245446,1.0143499678202454,0.08276314334728596,13.88874319254526,0.9940762906047812,0.005923709395218801,1.91015625,0.3212355731715717,0.20733477912393017,0.20733477912393017,0.3950900066562533,0.415003446910974
19,val,1.6538912057876587,62.1875,4.84375,3.384765625,3.384765625,17.359375,17.359375,860,10,10.79092172973147,0.09068463211009004,17.267714374100954,0.005224250927613916,0.9947757490723861,0.3498774291880622,13.271937524137758,0.9743149183580241,0.025685081641975915,1.9208984375,0.32639034410804013,0.22066330563494563,0.22066330563494563,0.389640803794881,0.4171909610798358
20,val,1.6412135362625122,62.34375,4.82421875,3.330078125,3.330078125,17.015625,17.015625,893,10,10.972934499316052,-0.006472704080053404,17.644041816065823,-0.00036698391025180577,1.0003669839102518,0.2597147510166522,13.63427565006516,0.9813074038833055,0.018692596116694493,1.87109375,0.31502842691888977,0.2093159029697228,0.2093159029697228,0.39970894443387944,0.4185166606241514
21,val,1.6760307550430298,62.1875,4.83203125,3.390625,3.390625,17.40625,17.40625,969,10,11.253049695161767,-0.11289035090177535,18.136992305554983,-0.006263299618799012,1.006263299618799,0.052679151099273014,14.328462045745631,0.9963369283161735,0.003663071683826513,1.826171875,0.2975425897115026,0.17614805982108983,0.17614805982108983,0.3963273984635737,0.4188083364652498
22,val,1.690635323524475,62.40625,4.82421875,3.38671875,3.38671875,17.328125,17.328125,897,10,10.916727715486553,-0.2526690529787494,18.08022773003372,-0.014172947488539034,1.014172947488539,0.12368457522274134,13.850129217823483,0.9911488318754977,0.008851168124502262,1.859375,0.3185370643886496,0.20179840492684709,0.20179840492684709,0.39643145845982697,0.41751634693879136
23,val,1.7639944553375244,60.59375,4.8203125,3.32421875,3.32421875,17.09375,17.09375,914,10,10.957319224264172,-0.06587109664770807,17.747223326149253,-0.0037254558244590452,1.003725455824459,0.342844144881969,13.452401587282644,0.9751476594517919,0.024852340548208063,1.8564453125,0.3160031907359021,0.20225361905943895,0.20225361905943895,0.40917418959035384,0.430432344958243
24,val,1.7260135412216187,62.25,4.83984375,3.314453125,3.314453125,16.96875,16.96875,878,10,10.772762438303346,0.046938772492655545,17.337046801907704,0.0027001157065947856,0.9972998842934052,0.3571319216581994,13.239269247769357,0.9737333491996959,0.026266650800304103,1.8720703125,0.32752391493326793,0.21628465112787454,0.21628465112787454,0.3982993318803837,0.4196495485638689
25,val,1.6717607975006104,62.15625,4.82421875,3.33203125,3.33203125,17.015625,17.015625,891,10,10.952712760428936,-0.030534665202488043,17.671943999423576,-0.0017308518057712607,1.0017308518057713,0.3379690670946367,13.457545279022074,0.9755015247264216,0.0244984752735784,1.8837890625,0.3162907434210803,0.20490727613680637,0.20490727613680637,0.40323912088244995,0.42396033996404664
1,val-nn,1.1857798099517822,57.96875,4.69921875,3.27734375,3.27734375,16.765625,16.765625,705,10,9.656465307377044,-1.055149587778324,18.424926391523357,-0.06074629511363816,1.0607462951136382,-0.31234434896876806,13.46192465809699,1.023753180073127,-0.02375318007312699,2.029296875,0.3972073530185112,0.2896053597696493,0.2896053597696493,0.36472389378989173,0.40239266593829986
2,val-nn,1.4359499216079712,58.1875,4.8671875,3.267578125,3.267578125,16.796875,16.796875,710,10,9.749652230817635,-0.8738010551188502,18.155416249645,-0.050562464519845474,1.0505624645198455,-0.4214638691118431,13.773350621823731,1.031565866077035,-0.03156586607703504,2.16796875,0.39139027705367524,0.296332669560325,0.296332669560325,0.33839573167954,0.3591781623847244
3,val-nn,1.4607151746749878,58.5,4.84765625,3.34765625,3.34765625,17.203125,17.203125,749,10,10.057349584254236,-0.9609526182369805,18.637416729317863,-0.0543633959935792,1.0543633959935792,-0.05275164741111915,13.343623531858885,1.003969013310018,-0.003969013310018088,2.11328125,0.37218265850555576,0.269920397413398,0.269920397413398,0.35268673387165317,0.375829491765429
4,val-nn,1.4571552276611328,60.8125,4.85546875,3.419921875,3.419921875,17.53125,17.53125,837,10,10.805260418717483,-0.635511464251401,18.734445255809952,-0.03511319901881782,1.0351131990188178,0.0351988261185987,13.9156334192627,0.9974769371819913,0.0025230628180087367,2.02734375,0.32549526956337005,0.2305103554845458,0.2305103554845458,0.35695214424891886,0.3818376502784672
5,val-nn,1.5377079248428345,61.15625,4.8515625,3.45703125,3.45703125,17.9375,17.9375,883,10,10.786136877610733,-0.5231935284400926,18.490685843080584,-0.029118895351566643,1.0291188953515666,-0.17001331172267875,14.306934153838501,1.0120261911077684,-0.01202619110776837,1.9873046875,0.32668903245656766,0.21744447125524424,0.21744447125524424,0.3732577696121907,0.39041483475007915
6,val-nn,1.4688745737075806,61.5625,4.84765625,3.50390625,3.50390625,18.015625,18.015625,940,10,10.994340791729876,-0.2671810482696557,18.186864796858856,-0.014909919841118224,1.0149099198411182,0.0902672708079919,13.994576902896302,0.9935911771763498,0.006408822823650184,1.958984375,0.31369216615934137,0.20300506781330063,0.20300506781330063,0.39275973773022865,0.40036435606903675
7,val-nn,1.5529310703277588,61.75,4.828125,3.474609375,3.474609375,18.0625,18.0625,941,10,11.144457638191223,-0.4640270130303783,18.730673572841646,-0.025402966631614232,1.0254029666316142,-0.09600076928851031,14.517229829550654,1.0066569062100983,-0.00665690621009829,1.8818359375,0.3043213116743342,0.18997164886251594,0.18997164886251594,0.39796899450957524,0.4036796373168914
8,val-nn,1.6075800657272339,61.75,4.8203125,3.515625,3.515625,18.109375,18.109375,949,10,11.164515217337879,-0.34187083519498884,18.506418796317526,-0.01882077307548169,1.0188207730754817,0.08690311974473985,14.17147963063081,0.9939051208495262,0.006094879150473798,1.8515625,0.3030692426365449,0.18827640628768516,0.18827640628768516,0.395914119697303,0.40470921666786897
9,val-nn,1.5299276113510132,62.5625,4.80859375,3.5,3.5,18.046875,18.046875,985,10,11.465561897711387,-0.1417147400008787,18.40715328630281,-0.007758627839218768,1.0077586278392188,0.2871772762138214,14.071977998066156,0.9800004059620268,0.019999594037973245,1.8359375,0.2842767839520297,0.1721378784551305,0.1721378784551305,0.40152208452264504,0.40897927228411624
10,val-nn,1.5654010772705078,61.6875,4.8203125,3.52734375,3.52734375,18.09375,18.09375,956,10,11.227410111604762,-0.11587300438670667,18.117318028967844,-0.006436872385993553,1.0064368723859936,0.11211102669586559,14.18395871099544,0.992157912716368,0.007842087283632004,1.8720703125,0.29914310832238844,0.1789440985022196,0.1789440985022196,0.4024951656335753,0.41319100800246905
11,val-nn,1.6243592500686646,62.1875,4.82421875,3.50390625,3.50390625,17.953125,17.953125,970,10,11.201001273786893,-0.2714322566052232,18.40202769558701,-0.014970951037913904,1.014970951037914,-0.01058705651537295,14.40294603960005,1.0007356025879994,-0.0007356025879994288,1.8681640625,0.30079164665864444,0.18190943595561415,0.18190943595561415,0.4030874765653683,0.4157464804388969
