epoch,phase,loss,accuracy,length,symbol_entropy,symbol_entropy_nn,message_entropy,message_entropy_nn,lexicon_size,actual_vocab_size,H_msg,MI_inp,VI_inp,IS_inp,VInorm_inp,MI_cat,VI_cat,VInorm_cat,IS_cat,max_rep,redundancy,redundancy_adj,redundancy_adj2,topsim,topsim_cat
1,train,0.6549924612045288,49.75,3.40234375,1.2421875,1.2421875,7.00390625,7.00390625,20282,10,8.170653266663061,,,,,-0.04181373453680415,11.733657499502506,1.0035763165654077,-0.003576316565407689,1.2841796875,0.5125386150540614,0.21091803326379754,0.18889410759318492,,
2,train,0.36135563254356384,62.21875,3.908203125,0.9541015625,0.9541015625,5.328125,5.328125,9898,10,7.094923457646664,,,,,0.23121503765855955,10.11187014609538,0.9776454477991022,0.02235455220089777,1.9287109375,0.5767166832472452,0.41809747889202,0.3980012901776009,,
3,train,0.3048984408378601,66.0625,4.1015625,0.91162109375,0.91162109375,5.1015625,5.1015625,8337,10,7.062690874628818,,,,,0.22034713422422314,10.10137336994621,0.9786520925329074,0.021347907467092586,2.083984375,0.5786396799826925,0.443692342199867,0.42364023509066695,,
4,train,0.2653065323829651,72.0,4.3671875,0.91943359375,0.91943359375,5.21484375,5.21484375,7507,10,7.428625267761887,,,,,0.22008334819698128,10.46783533513376,0.9794082127009227,0.02059178729907729,2.232421875,0.5568080246358921,0.4505910204934056,0.4300118974565409,,
5,train,0.24002912640571594,75.375,4.546875,0.931640625,0.931640625,5.296875,5.296875,7608,10,7.7460979149497025,,,,,0.2223890561507158,10.780696566414107,0.979788482633031,0.020211517366969023,2.27734375,0.5378675983040048,0.4453039112450734,0.42405549229424766,,
6,train,0.22387437522411346,76.625,4.59375,0.9248046875,0.9248046875,5.24609375,5.24609375,7902,10,7.966746095377011,,,,,0.24296604072442562,10.960190777693995,0.9783127162582442,0.02168728374175577,2.22265625,0.5247037221601301,0.43439350873968907,0.4126244301082632,,
7,train,0.21308566629886627,77.125,4.6484375,0.90966796875,0.90966796875,5.14453125,5.14453125,8116,10,8.073435408042192,,,,,0.20096419921300424,11.15088377338202,0.9822967855367548,0.017703214463245187,2.228515625,0.5183386350106249,0.43212931741693916,0.4100492334595244,,
8,train,0.20454926788806915,77.625,4.71484375,0.919921875,0.919921875,5.19921875,5.19921875,8459,10,8.325255317779373,,,,,0.2541277831268278,11.296376515291556,0.9779985551659743,0.022001444834025663,2.1875,0.5033150526909238,0.4182690933437885,0.3954016375090954,,
9,train,0.19716790318489075,78.125,4.73046875,0.91357421875,0.91357421875,5.1640625,5.1640625,8502,10,8.347940237216676,,,,,0.2747555531035033,11.277805894775508,0.9762169148077592,0.023783085192240816,2.166015625,0.5019616698113183,0.41839691694336667,0.3954823538857185,,
10,train,0.19256509840488434,78.4375,4.671875,0.89501953125,0.89501953125,5.04296875,5.04296875,8093,10,8.317527310135636,,,,,0.29353181164452913,11.209840450612415,0.9744829772563633,0.025517022743636653,2.126953125,0.503776105826572,0.4170194388589783,0.3942558638673379,,
11,train,0.18798664212226868,78.75,4.68359375,0.9267578125,0.9267578125,5.23828125,5.23828125,9123,10,8.603738077377962,,,,,0.18392853019679833,11.715257780750203,0.9845427640688684,0.015457235931131574,2.056640625,0.4867007640597608,0.3977960939520184,0.37430349846794486,,
12,train,0.18373733758926392,78.5625,4.8046875,0.9443359375,0.9443359375,5.3515625,5.3515625,9668,10,8.756138374459063,,,,,0.32079371534355516,11.593927707537791,0.9730758526399539,0.026924147360046113,2.087890625,0.47760855839923766,0.39344151087778234,0.3692234140802936,,
13,train,0.1821834295988083,78.875,4.75,0.900390625,0.900390625,5.08984375,5.08984375,8341,10,8.490749401434874,,,,,0.22367792787476048,11.52277030945119,0.9809578245819027,0.019042175418097274,2.095703125,0.4934416713851453,0.4084587244817328,0.38499082264991025,,
