epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,posdis,bosdis
1,train,1.6375977993011475,17.640625,2.08984375,0.2100830078125,0.2100830078125,8.234375,8.234375,3.0625,3.0625,91,10,0.64111328125,,,
2,train,1.4567372798919678,28.109375,1.8388671875,0.1611328125,0.1611328125,5.2890625,5.2890625,2.021484375,2.021484375,91,10,0.32470703125,,,
3,train,1.146584153175354,33.25,1.7177734375,0.134033203125,0.134033203125,3.83203125,3.83203125,1.6953125,1.6953125,91,10,0.301025390625,,,
4,train,1.1082931756973267,34.25,1.7431640625,0.1365966796875,0.1365966796875,3.90625,3.90625,1.7421875,1.7421875,91,10,0.328857421875,,,
5,train,1.0968389511108398,34.21875,1.7470703125,0.1396484375,0.1396484375,3.87109375,3.87109375,1.7392578125,1.7392578125,87,10,0.34130859375,,,
6,train,1.0812773704528809,35.75,1.7197265625,0.136962890625,0.136962890625,3.64453125,3.64453125,1.6943359375,1.6943359375,87,10,0.310791015625,,,
7,train,1.0945477485656738,35.4375,1.701171875,0.12841796875,0.12841796875,3.443359375,3.443359375,1.6044921875,1.6044921875,87,10,0.302978515625,,,
8,train,1.0817482471466064,36.25,1.693359375,0.1312255859375,0.1312255859375,3.400390625,3.400390625,1.59375,1.59375,85,10,0.31298828125,,,
9,train,1.050442099571228,38.1875,1.697265625,0.12469482421875,0.12469482421875,3.302734375,3.302734375,1.5390625,1.5390625,81,10,0.31103515625,,,
10,train,1.0329945087432861,39.71875,1.6767578125,0.1234130859375,0.1234130859375,3.177734375,3.177734375,1.49609375,1.49609375,78,10,0.311279296875,,,
11,train,1.0404728651046753,38.53125,1.6591796875,0.11944580078125,0.11944580078125,2.9609375,2.9609375,1.421875,1.421875,76,10,0.298828125,,,
12,train,1.0338497161865234,39.0,1.662109375,0.114501953125,0.114501953125,2.775390625,2.775390625,1.34375,1.34375,63,10,0.3076171875,,,
13,train,0.9941008687019348,39.15625,1.6669921875,0.121826171875,0.121826171875,2.73828125,2.73828125,1.328125,1.328125,58,10,0.345458984375,,,
14,train,0.9752961993217468,39.96875,1.7177734375,0.123779296875,0.123779296875,2.67578125,2.67578125,1.2919921875,1.2919921875,51,10,0.404052734375,,,
15,train,0.970611035823822,39.40625,1.681640625,0.11956787109375,0.11956787109375,2.50390625,2.50390625,1.2373046875,1.2373046875,42,10,0.37646484375,,,
16,train,0.9464272260665894,41.21875,1.6806640625,0.12359619140625,0.12359619140625,2.43359375,2.43359375,1.21484375,1.21484375,43,10,0.387451171875,,,
17,train,0.9358326196670532,41.6875,1.71484375,0.1265869140625,0.1265869140625,2.416015625,2.416015625,1.201171875,1.201171875,43,10,0.430419921875,,,
18,train,0.9222440719604492,41.875,1.6943359375,0.12384033203125,0.12384033203125,2.39453125,2.39453125,1.1875,1.1875,35,10,0.403564453125,,,
19,train,0.914253830909729,42.09375,1.7255859375,0.1259765625,0.1259765625,2.3515625,2.3515625,1.1611328125,1.1611328125,33,10,0.44970703125,,,
20,train,0.9063525199890137,42.65625,1.705078125,0.1309814453125,0.1309814453125,2.267578125,2.267578125,1.138671875,1.138671875,27,10,0.4453125,,,
21,train,0.9011335372924805,42.6875,1.703125,0.12481689453125,0.12481689453125,2.28515625,2.28515625,1.1435546875,1.1435546875,24,10,0.417236328125,,,
22,train,0.9059341549873352,41.71875,1.697265625,0.12237548828125,0.12237548828125,2.236328125,2.236328125,1.1259765625,1.1259765625,27,10,0.4140625,,,
23,train,0.8795784711837769,43.25,1.716796875,0.126220703125,0.126220703125,2.251953125,2.251953125,1.123046875,1.123046875,26,10,0.44677734375,,,
24,train,0.8923328518867493,42.15625,1.7177734375,0.125244140625,0.125244140625,2.216796875,2.216796875,1.111328125,1.111328125,26,10,0.447021484375,,,
25,train,0.8854053616523743,42.25,1.6982421875,0.129150390625,0.129150390625,2.19140625,2.19140625,1.111328125,1.111328125,26,10,0.43505859375,,,
26,train,0.8833269476890564,42.8125,1.7099609375,0.1263427734375,0.1263427734375,2.19140625,2.19140625,1.1064453125,1.1064453125,26,10,0.466796875,,,
27,train,0.8783056735992432,43.15625,1.716796875,0.12310791015625,0.12310791015625,2.220703125,2.220703125,1.11328125,1.11328125,23,10,0.43603515625,,,
28,train,0.8779318332672119,43.4375,1.7021484375,0.124267578125,0.124267578125,2.224609375,2.224609375,1.1171875,1.1171875,25,10,0.42236328125,,,
29,train,0.8897374272346497,42.78125,1.69921875,0.12261962890625,0.12261962890625,2.181640625,2.181640625,1.1015625,1.1015625,23,10,0.4248046875,,,
30,train,0.8670071363449097,42.90625,1.6884765625,0.124267578125,0.124267578125,2.173828125,2.173828125,1.0986328125,1.0986328125,24,10,0.432373046875,,,
31,train,0.8410668969154358,43.96875,1.7265625,0.1297607421875,0.1297607421875,2.236328125,2.236328125,1.111328125,1.111328125,26,10,0.47802734375,,,
32,train,0.8576878905296326,43.65625,1.7177734375,0.127197265625,0.127197265625,2.1484375,2.1484375,1.08203125,1.08203125,24,10,0.455810546875,,,
33,train,0.8623848557472229,42.9375,1.697265625,0.1256103515625,0.1256103515625,2.099609375,2.099609375,1.0712890625,1.0712890625,20,10,0.4375,,,
34,train,0.8971496820449829,41.78125,1.7041015625,0.11859130859375,0.11859130859375,2.13671875,2.13671875,1.078125,1.078125,22,10,0.4072265625,,,
35,train,0.8675534129142761,42.53125,1.6875,0.12408447265625,0.12408447265625,2.1640625,2.1640625,1.09375,1.09375,23,10,0.4169921875,,,
36,train,0.8398428559303284,42.75,1.71484375,0.1258544921875,0.1258544921875,2.23046875,2.23046875,1.1025390625,1.1025390625,19,10,0.435791015625,,,
37,train,0.8657650947570801,42.625,1.7109375,0.11865234375,0.11865234375,2.1953125,2.1953125,1.095703125,1.095703125,22,10,0.413818359375,,,
38,train,0.8398876786231995,43.53125,1.7294921875,0.1258544921875,0.1258544921875,2.24609375,2.24609375,1.1064453125,1.1064453125,22,10,0.46240234375,,,
39,train,0.8471490144729614,42.78125,1.7236328125,0.1258544921875,0.1258544921875,2.265625,2.265625,1.11328125,1.11328125,22,10,0.439453125,,,
40,train,0.8369287252426147,42.8125,1.7373046875,0.12066650390625,0.12066650390625,2.201171875,2.201171875,1.091796875,1.091796875,21,10,0.455322265625,,,
41,train,0.8319700360298157,42.875,1.7197265625,0.1275634765625,0.1275634765625,2.16015625,2.16015625,1.0859375,1.0859375,21,10,0.4443359375,,,
42,train,0.8451960682868958,42.46875,1.720703125,0.1328125,0.1328125,2.154296875,2.154296875,1.0830078125,1.0830078125,22,10,0.468505859375,,,
43,train,0.8370845317840576,42.96875,1.7275390625,0.13037109375,0.13037109375,2.18359375,2.18359375,1.0869140625,1.0869140625,22,10,0.460205078125,,,
44,train,0.843550980091095,42.9375,1.7119140625,0.12451171875,0.12451171875,2.1953125,2.1953125,1.0986328125,1.0986328125,22,10,0.44384765625,,,
45,train,0.8282842040061951,43.78125,1.7275390625,0.1260986328125,0.1260986328125,2.251953125,2.251953125,1.1123046875,1.1123046875,25,10,0.455078125,,,
46,train,0.8165784478187561,43.28125,1.7431640625,0.12890625,0.12890625,2.298828125,2.298828125,1.1279296875,1.1279296875,21,10,0.466552734375,,,
47,train,0.8285244107246399,42.96875,1.7265625,0.128173828125,0.128173828125,2.208984375,2.208984375,1.1044921875,1.1044921875,23,10,0.45458984375,,,
48,train,0.8313388824462891,42.1875,1.69921875,0.1260986328125,0.1260986328125,2.158203125,2.158203125,1.091796875,1.091796875,21,10,0.43798828125,,,
49,train,0.8320719599723816,43.0,1.7099609375,0.124755859375,0.124755859375,2.158203125,2.158203125,1.0908203125,1.0908203125,24,10,0.438720703125,,,
50,train,0.8188818097114563,43.3125,1.7265625,0.12445068359375,0.12445068359375,2.169921875,2.169921875,1.08984375,1.08984375,21,10,0.447509765625,,,
1,val,1.634749174118042,20.34375,2.568359375,0.0999755859375,0.0999755859375,7.86328125,7.86328125,2.439453125,2.439453125,91,10,0.70751953125,0.03292659357267327,0.049273449927568436,0.004383041989058256
2,val,1.2414792776107788,27.828125,1.6591796875,0.0999755859375,0.0999755859375,2.7890625,2.7890625,0.8642578125,0.8642578125,85,10,0.355224609375,0.08055048583321757,0.2416210174560547,0.05026686191558838
