epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,posdis,bosdis
1,train,1.6472336053848267,18.1875,2.984375,0.1932373046875,0.1932373046875,17.953125,17.953125,4.95703125,4.95703125,1565,10,0.83056640625,,,
2,train,1.4880479574203491,23.71875,2.509765625,0.16943359375,0.16943359375,13.59375,13.59375,4.15625,4.15625,1101,10,0.541015625,,,
3,train,1.1270751953125,30.515625,2.130859375,0.131591796875,0.131591796875,9.34375,9.34375,3.361328125,3.361328125,996,10,0.41552734375,,,
4,train,1.0851441621780396,35.625,2.0234375,0.12548828125,0.12548828125,8.4609375,8.4609375,3.22265625,3.22265625,830,10,0.378662109375,,,
5,train,1.0541949272155762,38.59375,1.875,0.11285400390625,0.11285400390625,7.37109375,7.37109375,2.990234375,2.990234375,605,10,0.343994140625,,,
6,train,1.0155466794967651,40.09375,1.822265625,0.10943603515625,0.10943603515625,6.89453125,6.89453125,2.919921875,2.919921875,514,10,0.3388671875,,,
7,train,0.9785114526748657,41.71875,1.7724609375,0.11090087890625,0.11090087890625,6.53515625,6.53515625,2.876953125,2.876953125,455,10,0.3388671875,,,
8,train,0.9775745868682861,41.1875,1.802734375,0.107421875,0.107421875,6.56640625,6.56640625,2.859375,2.859375,468,10,0.33740234375,,,
9,train,0.9529489278793335,41.6875,1.82421875,0.1104736328125,0.1104736328125,6.625,6.625,2.869140625,2.869140625,444,10,0.377197265625,,,
10,train,0.9398465752601624,42.15625,1.798828125,0.11175537109375,0.11175537109375,6.46484375,6.46484375,2.857421875,2.857421875,438,10,0.37353515625,,,
11,train,0.9322460889816284,42.4375,1.828125,0.10955810546875,0.10955810546875,6.4921875,6.4921875,2.837890625,2.837890625,421,10,0.400146484375,,,
12,train,0.9248697757720947,42.75,1.802734375,0.11077880859375,0.11077880859375,6.37890625,6.37890625,2.83203125,2.83203125,409,10,0.391357421875,,,
13,train,0.9422764182090759,41.53125,1.7919921875,0.1068115234375,0.1068115234375,6.19921875,6.19921875,2.794921875,2.794921875,372,10,0.366943359375,,,
14,train,0.9541636109352112,40.90625,1.7578125,0.10711669921875,0.10711669921875,6.06640625,6.06640625,2.7734375,2.7734375,349,10,0.369140625,,,
15,train,0.939788818359375,40.8125,1.78125,0.108642578125,0.108642578125,6.1484375,6.1484375,2.78515625,2.78515625,372,10,0.3759765625,,,
16,train,0.9403716921806335,41.25,1.7744140625,0.10736083984375,0.10736083984375,6.0390625,6.0390625,2.767578125,2.767578125,339,10,0.375,,,
17,train,0.9255735278129578,41.65625,1.7724609375,0.10748291015625,0.10748291015625,5.9765625,5.9765625,2.75390625,2.75390625,334,10,0.377197265625,,,
18,train,0.9482560157775879,41.1875,1.751953125,0.10650634765625,0.10650634765625,5.84375,5.84375,2.736328125,2.736328125,321,10,0.36572265625,,,
19,train,0.9138851165771484,42.71875,1.771484375,0.10894775390625,0.10894775390625,5.91015625,5.91015625,2.740234375,2.740234375,315,10,0.3955078125,,,
20,train,0.915631890296936,42.40625,1.771484375,0.1063232421875,0.1063232421875,5.875,5.875,2.724609375,2.724609375,307,10,0.396484375,,,
