epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.25317561626434326,34.6875,0.89453125,0.94482421875,2.951171875,820,10,,1.1953125,,0.35233471359225266,0.43510349603786713,0.43510349603786713,,,
2,train,-0.5782585144042969,66.5625,0.1956787109375,0.352294921875,2.9765625,440,10,,1.478515625,,0.5199772897456152,0.6048551203492998,0.6048551203492998,,,
3,train,-0.7714487314224243,77.9375,0.0828857421875,0.270263671875,3.228515625,152,10,,1.5498046875,,0.5318133780642833,0.6040770531805124,0.6040770531805124,,,
4,train,-0.8347771167755127,82.25,0.06878662109375,0.229248046875,3.375,105,7,,1.4921875,,0.48517977920389554,0.5738403121574505,0.4775184228950876,,,
5,train,-0.8765103816986084,84.875,0.051849365234375,0.190185546875,3.564453125,111,7,,1.5302734375,,0.43489857902501905,0.5000541889369325,0.38709251423063795,,,
6,train,-0.9014557003974915,86.6875,0.0257720947265625,0.1607666015625,3.986328125,68,7,,1.63671875,,0.49296987867384456,0.4934038848922698,0.3788636077523989,,,
7,train,-0.9089862704277039,86.5,0.02459716796875,0.161376953125,3.830078125,87,7,,1.681640625,,0.490434276855917,0.5379071726695267,0.4334380681444754,,,
8,train,-0.9197080731391907,87.875,0.0186614990234375,0.1451416015625,3.84375,76,7,,1.7763671875,,0.497134373304044,0.543084860694745,0.4397814564226944,,,
9,train,-0.9173416495323181,86.8125,0.00981903076171875,0.1536865234375,3.775390625,61,7,,1.6455078125,,0.5108577894902233,0.5578239181240016,0.45784663136893844,,,
10,train,-0.8693329095840454,79.25,0.00860595703125,0.1981201171875,4.0,45,9,,1.79296875,,0.6008779946992169,0.5939983314606864,0.5710107998513687,,,
11,train,-0.8830098509788513,80.5,0.01947021484375,0.2000732421875,3.875,102,9,,1.6875,,0.5101923989610724,0.5349196079985756,0.5085964773978225,,,
12,train,-0.875278890132904,80.0,0.00904083251953125,0.2135009765625,3.927734375,60,8,,1.5615234375,,0.596531190123736,0.6131509056973333,0.563213836879951,,,
13,train,-0.90208500623703,83.3125,0.01290130615234375,0.19384765625,3.83984375,64,9,,1.5654296875,,0.5513332341963908,0.5879632566696779,0.5646370976419752,,,
14,train,-0.9277778267860413,87.75,0.008941650390625,0.147705078125,3.59375,52,9,,1.4501953125,,0.5334034564459134,0.5814293737627755,0.5577346853403686,,,
15,train,-0.9274492263793945,88.0,0.001964569091796875,0.1376953125,3.44921875,44,8,,1.40625,,0.5735558134797546,0.6258201825567565,0.5775186280051607,,,
16,train,-0.833953857421875,73.6875,0.0216827392578125,0.217041015625,3.736328125,89,10,,1.53125,,0.5280493471034834,0.5561743170672956,0.5561743170672956,,,
17,train,-0.918827474117279,85.1875,0.0144500732421875,0.178955078125,3.591796875,81,10,,1.6484375,,0.548966386932166,0.5728575880125754,0.5728575880125754,,,
18,train,-0.9196214079856873,86.375,0.017181396484375,0.1568603515625,3.60546875,110,10,,1.5166015625,,0.4904862063698936,0.5440656741678019,0.5440656741678019,,,
19,train,-0.9267474412918091,87.5,0.01123046875,0.148681640625,3.5546875,111,10,,1.3037109375,,0.48877994404406966,0.518364827888074,0.518364827888074,,,
20,train,-0.9205839037895203,86.8125,0.0120697021484375,0.146484375,3.51953125,94,10,,1.361328125,,0.5033489979891468,0.5366530128561927,0.5366530128561927,,,
21,train,-0.9177220463752747,86.0,0.01120758056640625,0.1529541015625,3.6015625,78,10,,1.51953125,,0.528294259221457,0.5909875484933906,0.5909875484933906,,,
22,train,-0.8998593688011169,82.5,0.017303466796875,0.1771240234375,3.412109375,84,10,,1.5146484375,,0.5128722836058968,0.5192101662830816,0.5192101662830816,,,
23,train,-0.9259791970252991,87.375,0.00522613525390625,0.14697265625,3.458984375,59,9,,1.4951171875,,0.5358545946733838,0.5434719668661965,0.5176292062682837,,,
24,train,-0.9216005206108093,86.75,0.0084075927734375,0.1441650390625,3.517578125,85,10,,1.6083984375,,0.5317016460855247,0.5423749494772347,0.5423749494772347,,,
25,train,-0.9264882206916809,86.8125,0.01255035400390625,0.14453125,3.64453125,115,10,,1.5,,0.4898394561056997,0.5171267389235144,0.5171267389235144,,,
26,train,-0.9207789301872253,86.5625,0.01141357421875,0.1427001953125,3.529296875,74,10,,1.4892578125,,0.5336624588209218,0.5646705449967131,0.5646705449967131,,,
27,train,-0.9290019273757935,87.625,0.00811004638671875,0.1412353515625,3.623046875,85,10,,1.599609375,,0.5050577705724231,0.5375363535499947,0.5375363535499947,,,
28,train,-0.9193848967552185,86.4375,0.0191497802734375,0.1387939453125,3.677734375,126,10,,1.62890625,,0.47707454078210076,0.5298563657253561,0.5298563657253561,,,
29,train,-0.9045253992080688,83.5625,0.022705078125,0.1619873046875,3.87109375,122,10,,1.595703125,,0.4655865158739566,0.49668630457316104,0.49668630457316104,,,
