epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.19611166417598724,19.9375,1.3544921875,1.5107421875,3.3671875,4338,10,,1.212890625,,0.2884411803665523,0.15760549155846268,0.15760549155846268,,,
2,train,-0.2180076539516449,19.984375,1.23046875,1.080078125,3.462890625,3055,10,,1.4267578125,,0.315326862448703,0.24978246058811474,0.24978246058811474,,,
3,train,-0.20739257335662842,20.15625,0.8330078125,0.828125,3.4375,1100,10,,1.32421875,,0.41649678575971394,0.39202845129055486,0.39202845129055486,,,
4,train,-0.2815210223197937,30.4375,0.259033203125,0.51611328125,3.369140625,421,10,,1.173828125,,0.5755001487933361,0.6119519048324342,0.6119519048324342,,,
5,train,-0.3462763726711273,37.5625,0.0897216796875,0.3095703125,3.07421875,181,10,,1.1337890625,,0.6505366990105046,0.7181994475580589,0.7181994475580589,,,
6,train,-0.3954838812351227,41.34375,0.08465576171875,0.326171875,3.427734375,232,10,,1.560546875,,0.5790562645931383,0.5871783925729991,0.5871783925729991,,,
7,train,-0.48172613978385925,48.8125,0.050872802734375,0.30712890625,3.095703125,121,10,,1.30078125,,0.6663066465027401,0.7100802007492535,0.7100802007492535,,,
8,train,-0.4990371763706207,50.5625,0.06134033203125,0.278076171875,3.158203125,157,10,,1.591796875,,0.6356603641539051,0.6726556564585937,0.6726556564585937,,,
9,train,-0.563811182975769,56.75,0.08441162109375,0.37158203125,3.3125,129,10,,1.904296875,,0.6384985545684068,0.6846035228405508,0.6846035228405508,,,
10,train,-0.6012459993362427,60.15625,0.0810546875,0.324951171875,3.283203125,91,10,,1.7939453125,,0.6430445939278753,0.6861161462506592,0.6861161462506592,,,
11,train,-0.6196990609169006,60.96875,0.05126953125,0.314697265625,3.30078125,120,10,,1.8701171875,,0.6601843602948121,0.7084282781210054,0.7084282781210054,,,
12,train,-0.6404840350151062,62.59375,0.10174560546875,0.335693359375,3.15625,84,10,,1.7470703125,,0.6503038044503198,0.6647932374457101,0.6647932374457101,,,
13,train,-0.6918901801109314,68.0625,0.067138671875,0.316650390625,3.146484375,33,9,,1.765625,,0.6510457859110971,0.6590486231140325,0.6397513234837051,,,
14,train,-0.683214545249939,66.25,0.040863037109375,0.30419921875,3.34765625,45,8,,1.9248046875,,0.6418415768391719,0.6546266174448427,0.6100631366598213,,,
15,train,-0.7118356823921204,69.3125,0.02587890625,0.2939453125,3.36328125,35,8,,1.9931640625,,0.6357558976796476,0.6527114269196381,0.6078970746533371,,,
16,train,-0.7294592261314392,70.9375,0.0177001953125,0.28662109375,3.27734375,27,8,,1.9375,,0.6441563057000517,0.6622814253014826,0.6186982681967553,,,
