epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.21183550357818604,20.109375,1.23046875,1.32421875,3.451171875,820,10,,1.1689453125,,0.09975036096130607,0.12931685305601093,0.12931685305601093,,,
2,train,-0.19330765306949615,23.25,1.1826171875,0.99560546875,3.51953125,820,10,,1.2509765625,,0.09899625678531454,0.11699904624434834,0.11699904624434834,,,
3,train,-0.3237724006175995,38.71875,0.28466796875,0.435546875,2.791015625,807,10,,1.2490234375,,0.43343419832656105,0.4652538867267836,0.4652538867267836,,,
4,train,-0.5182128548622131,57.125,0.0416259765625,0.429931640625,2.642578125,793,10,,1.125,,0.44168671009681326,0.5104265928398809,0.5104265928398809,,,
5,train,-0.4062201678752899,36.15625,0.057464599609375,0.41162109375,3.123046875,813,10,,1.37890625,,0.35087476036609166,0.35586847930449134,0.35586847930449134,,,
6,train,-0.5424540042877197,54.03125,0.006389617919921875,0.44287109375,3.28125,811,10,,1.2626953125,,0.3065024287260172,0.27264271199825973,0.27264271199825973,,,
7,train,-0.5904735922813416,59.0625,0.032562255859375,0.404052734375,2.6875,757,10,,0.91015625,,0.4341110507317756,0.4425039208816191,0.4425039208816191,,,
8,train,-0.6208281517028809,61.21875,0.02520751953125,0.331298828125,2.494140625,712,10,,0.9189453125,,0.48599437382926713,0.5386798530048661,0.5386798530048661,,,
9,train,-0.608129620552063,59.25,0.04779052734375,0.327880859375,2.5390625,739,10,,1.005859375,,0.48229779949019147,0.522348476917339,0.522348476917339,,,
10,train,-0.598850667476654,57.21875,0.02691650390625,0.332763671875,2.75,747,10,,1.064453125,,0.4669357518801167,0.5213677085177648,0.5213677085177648,,,
11,train,-0.5805325508117676,55.0625,0.037445068359375,0.3212890625,2.71484375,730,10,,1.185546875,,0.47109618329294334,0.5224432951213871,0.5224432951213871,,,
12,train,-0.6160229444503784,61.0625,0.11016845703125,0.322998046875,2.53125,770,10,,0.95458984375,,0.44394950833761715,0.46185355188726446,0.46185355188726446,,,
13,train,-0.6537829041481018,63.84375,0.07489013671875,0.294189453125,2.48828125,764,10,,0.9560546875,,0.44626062592164295,0.4657382500559607,0.4657382500559607,,,
14,train,-0.6654677391052246,63.6875,0.02496337890625,0.273193359375,2.50390625,716,10,,1.05078125,,0.4809369368321278,0.5132149961040795,0.5132149961040795,,,
15,train,-0.6531186699867249,62.5,0.058258056640625,0.263916015625,2.51953125,750,10,,0.98876953125,,0.44335979614582266,0.4559231181726985,0.4559231181726985,,,
16,train,-0.6669321060180664,64.0625,0.04693603515625,0.25146484375,2.49609375,716,10,,1.041015625,,0.4506782130345276,0.4716355155306677,0.4716355155306677,,,
17,train,-0.6687613129615784,63.8125,0.020172119140625,0.2451171875,2.498046875,695,10,,1.033203125,,0.47667893580537823,0.4990928250110578,0.4990928250110578,,,
18,train,-0.677496075630188,64.75,0.049041748046875,0.2347412109375,2.49609375,721,10,,1.0,,0.4745629139504829,0.5155939491269005,0.5155939491269005,,,
19,train,-0.6565277576446533,62.09375,0.0709228515625,0.26806640625,2.576171875,781,10,,0.89501953125,,0.44152729432708715,0.47488114131490444,0.47488114131490444,,,
20,train,-0.6658159494400024,62.53125,0.041839599609375,0.27880859375,2.48828125,749,10,,0.9541015625,,0.43886448783619025,0.43234029736847623,0.43234029736847623,,,
21,train,-0.6794645190238953,64.0625,0.0125732421875,0.271484375,2.49609375,684,10,,1.052734375,,0.4923212445691778,0.5192314206139537,0.5192314206139537,,,
22,train,-0.691079318523407,64.6875,0.042144775390625,0.288818359375,2.486328125,747,10,,0.89892578125,,0.45687855827276747,0.4930314917592652,0.4930314917592652,,,
23,train,-0.7117071151733398,66.6875,0.046722412109375,0.29345703125,2.515625,759,10,,0.9140625,,0.43742077816356006,0.457730482706097,0.457730482706097,,,
24,train,-0.7006810307502747,65.25,0.028900146484375,0.31689453125,2.42578125,719,10,,0.89306640625,,0.45612724471540245,0.43900329887195766,0.43900329887195766,,,
25,train,-0.6931365728378296,64.125,0.033905029296875,0.312744140625,2.380859375,712,10,,0.83154296875,,0.487103511535145,0.49074534341941156,0.49074534341941156,,,
