epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.1476665884256363,32.1875,0.6982421875,0.7705078125,5.1328125,41816,10,,2.1328125,,0.6477336258433086,0.6111071998322776,0.6111071998322776,,,
2,train,-0.2813873291015625,38.40625,0.6728515625,0.336669921875,4.7890625,38548,10,,1.8193359375,,0.6662508955167488,0.658583296638131,0.658583296638131,,,
3,train,-0.4956224262714386,48.0625,0.31982421875,0.38671875,4.59375,18498,10,,2.505859375,,0.6929921096581662,0.6448725986373407,0.6448725986373407,,,
4,train,-0.5517779588699341,52.21875,0.23388671875,0.3642578125,4.75390625,21803,10,,2.541015625,,0.6766648773744717,0.6192684180126402,0.6192684180126402,,,
5,train,-0.5774639248847961,55.59375,0.183837890625,0.327392578125,4.328125,17891,10,,2.1484375,,0.7063989104161494,0.6183242284646656,0.6183242284646656,,,
6,train,-0.6028748154640198,56.25,0.188232421875,0.344482421875,4.24609375,16138,10,,2.3203125,,0.7058119139344725,0.6208716138103304,0.6208716138103304,,,
7,train,-0.6043694019317627,56.75,0.17626953125,0.330078125,4.23828125,16517,10,,2.279296875,,0.7042720716333217,0.6101738377340767,0.6101738377340767,,,
8,train,-0.6211503744125366,61.1875,0.351318359375,0.363525390625,3.208984375,8689,10,,1.541015625,,0.7626178990556316,0.5752153898922613,0.5752153898922613,,,
9,train,-0.6641606092453003,63.9375,0.27783203125,0.36669921875,3.86328125,14989,10,,1.8271484375,,0.7175608655305317,0.5894467068106515,0.5894467068106515,,,
10,train,-0.7094186544418335,66.3125,0.2088623046875,0.383056640625,4.67578125,19054,10,,2.494140625,,0.6736498767413898,0.5875097907765088,0.5875097907765088,,,
11,train,-0.7105520367622375,66.8125,0.169189453125,0.365234375,5.21484375,24480,10,,2.84765625,,0.6416233842946107,0.583866456875404,0.583866456875404,,,
12,train,-0.6900370121002197,64.1875,0.139892578125,0.364990234375,5.8828125,30510,10,,3.115234375,,0.6005150757829798,0.5595503819848379,0.5595503819848379,,,
13,train,-0.6837866306304932,62.0,0.09442138671875,0.35986328125,6.90625,36728,10,,3.732421875,,0.5490820688617515,0.5347367123182203,0.5347367123182203,,,
14,train,-0.7240851521492004,66.75,0.0999755859375,0.352294921875,6.5234375,32948,10,,3.498046875,,0.5648056776907215,0.5551271804158079,0.5551271804158079,,,
15,train,-0.7194011211395264,67.6875,0.0733642578125,0.35888671875,6.88671875,36496,10,,3.791015625,,0.5427193577332665,0.5480142689041769,0.5480142689041769,,,
16,train,-0.7684943675994873,72.3125,0.09564208984375,0.309814453125,5.70703125,26230,10,,3.248046875,,0.6126393460192189,0.5773799065647787,0.5773799065647787,,,
17,train,-0.757074773311615,71.375,0.12261962890625,0.33056640625,5.09765625,23984,10,,2.728515625,,0.6460642739924483,0.5743074172273108,0.5743074172273108,,,
18,train,-0.766882598400116,71.1875,0.09588623046875,0.319580078125,5.5625,26637,10,,2.826171875,,0.6235128417853801,0.5340837858274194,0.5340837858274194,,,
19,train,-0.7949610948562622,73.625,0.05938720703125,0.317138671875,6.3125,27600,10,,3.294921875,,0.596136901062372,0.511678199055744,0.511678199055744,,,
20,train,-0.789618194103241,72.9375,0.048583984375,0.309814453125,5.83984375,26595,10,,3.01171875,,0.6245773248504518,0.5687844297562111,0.5687844297562111,,,
21,train,-0.7731568813323975,71.125,0.04132080078125,0.310302734375,5.36328125,23899,10,,2.55859375,,0.6498716324168063,0.5759122181454788,0.5759122181454788,,,
22,train,-0.7682778835296631,69.8125,0.07293701171875,0.324951171875,4.671875,20725,10,,2.0859375,,0.6853049550988115,0.5837085430009437,0.5837085430009437,,,
23,train,-0.7520844340324402,69.0,0.0283355712890625,0.307373046875,5.53125,23165,10,,3.072265625,,0.6463028521706875,0.5832784076289412,0.5832784076289412,,,
24,train,-0.7946666479110718,72.8125,0.032501220703125,0.315673828125,6.3359375,31295,10,,3.26953125,,0.5886503637455452,0.5448036935563195,0.5448036935563195,,,
25,train,-0.7455427050590515,66.875,0.0430908203125,0.3095703125,4.8828125,22135,10,,2.3515625,,0.680950456629325,0.628418350523991,0.628418350523991,,,
26,train,-0.7727433443069458,69.8125,0.0948486328125,0.3349609375,4.77734375,19328,10,,2.38671875,,0.6784835723628845,0.6041663344707646,0.6041663344707646,,,
27,train,-0.7717742323875427,70.0,0.0625,0.304931640625,5.484375,21497,10,,3.017578125,,0.6382177795447708,0.5908272792807099,0.5908272792807099,,,
28,train,-0.7811949849128723,71.6875,0.07562255859375,0.30810546875,5.03125,24333,10,,2.541015625,,0.6529266142141823,0.5785949504035786,0.5785949504035786,,,
29,train,-0.8017759919166565,74.1875,0.08148193359375,0.29150390625,4.984375,20674,10,,2.5078125,,0.6654594242368057,0.5923129701923906,0.5923129701923906,,,
30,train,-0.8110789060592651,74.4375,0.06915283203125,0.296142578125,5.05078125,20955,10,,2.40625,,0.6622989570713039,0.5954116765680775,0.5954116765680775,,,
31,train,-0.8069939613342285,73.9375,0.068603515625,0.296142578125,4.94921875,19630,10,,2.228515625,,0.6679274449151992,0.5977504326861923,0.5977504326861923,,,
32,train,-0.8103799223899841,74.6875,0.043975830078125,0.28662109375,4.91796875,19461,10,,2.19921875,,0.6692863202407595,0.5906513420784987,0.5906513420784987,,,
33,train,-0.8087928295135498,74.375,0.019775390625,0.277099609375,4.984375,19629,10,,2.2421875,,0.6679601044553458,0.5900637625901355,0.5900637625901355,,,
34,train,-0.7641767859458923,69.0625,0.0262603759765625,0.284912109375,4.55859375,16177,10,,2.154296875,,0.6978192359608233,0.5783163815291512,0.5783163815291512,,,
