epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.7234976291656494,63.625,3.390625,100000,10,,1.3828125,,0.5562128447927916,0.5742413295569352,0.5742413295569352,0.5562128447927916,,,
2,train,0.7142707705497742,64.75,3.302734375,100000,10,,1.501953125,,0.5820981680968523,0.5180990996610556,0.5180990996610556,0.5820981680968523,,,
3,train,0.4838915169239044,75.75,3.2578125,100000,10,,1.5498046875,,0.5844422901661338,0.44399015591306823,0.44399015591306823,0.5844422901661338,,,
4,train,0.4354877471923828,76.375,3.56640625,100000,10,,1.7041015625,,0.5583414813708345,0.39252178405018834,0.39252178405018834,0.5583414813708345,,,
5,train,0.4068582355976105,77.375,3.60546875,100000,10,,1.6884765625,,0.5293497985376685,0.4442128336648335,0.4442128336648335,0.5293497985376685,,,
6,train,0.7543339729309082,55.9375,2.572265625,100000,10,,1.1962890625,,0.7060403795703423,0.6085055787137221,0.6085055787137221,0.7060403795703423,,,
7,train,0.7917196154594421,51.875,1.990234375,100000,10,,0.85888671875,,0.8047352422675785,0.6616084146110388,0.6616084146110388,0.8047352422675785,,,
8,train,0.7823655605316162,51.84375,1.9912109375,100000,10,,0.859375,,0.8049724890685277,0.6626705435143028,0.6626705435143028,0.8049724890685277,,,
9,train,0.7693179845809937,52.1875,1.99609375,100000,10,,0.86328125,,0.8044185620556972,0.6622548433665048,0.6622548433665048,0.8044185620556972,,,
10,train,1.1295316219329834,36.84375,1.31640625,100000,10,,0.315673828125,,0.9119098699939837,0.8451924048897941,0.8451924048897941,0.9119098699939837,,,
11,train,1.1152400970458984,36.875,1.3095703125,100000,10,,0.309814453125,,0.9143052508136524,0.8486488491857618,0.8486488491857618,0.9143052508136524,,,
12,train,1.1139771938323975,36.96875,1.3095703125,100000,10,,0.309814453125,,0.9143042381264264,0.8486473767982478,0.8486473767982478,0.9143042381264264,,,
13,train,1.113502860069275,37.15625,1.3095703125,100000,10,,0.309814453125,,0.9141365199428801,0.8477997220760718,0.8477997220760718,0.9141365199428801,,,
14,train,1.1133798360824585,37.03125,1.3095703125,99996,10,,0.309814453125,,0.9146160611889917,0.850223345563567,0.850223345563567,0.9146160611889917,,,
15,train,1.1130566596984863,37.1875,1.3095703125,98584,10,,0.309814453125,,0.9143205047286934,0.8487295868886288,0.8487295868886288,0.9143205047286934,,,
16,train,1.1128097772598267,37.0625,1.3095703125,78756,10,,0.309814453125,,0.9141069497748983,0.8476502722618628,0.8476502722618628,0.9141069497748983,,,
17,train,1.2658599615097046,32.4375,1.5439453125,47942,10,,0.54345703125,,0.8854007329803015,0.7346104246574354,0.7346104246574354,0.8854007329803015,,,
18,train,1.4774309396743774,25.46875,1.9365234375,15479,10,,0.93701171875,,0.8869749578345223,0.5359592699247615,0.5359592699247615,0.8869749578345223,,,
19,train,1.4735629558563232,25.765625,1.9365234375,7030,10,,0.93701171875,,0.8875629419448349,0.5389307136332663,0.5389307136332663,0.8875629419448349,,,
20,train,1.4719676971435547,25.625,1.9365234375,2925,10,,0.93701171875,,0.8871429122692982,0.5368080463792845,0.5368080463792845,0.8871429122692982,,,
21,train,1.4710471630096436,25.5625,1.9365234375,1471,10,,0.93701171875,,0.8871214147178264,0.5366994062354329,0.5366994062354329,0.8871214147178264,,,
22,train,1.4705114364624023,25.5625,1.9365234375,766,10,,0.93701171875,,0.887952800176951,0.5409009058540849,0.5409009058540849,0.887952800176951,,,
23,train,1.4700804948806763,25.8125,1.9365234375,442,10,,0.93701171875,,0.8876439244015618,0.5393399673955972,0.5393399673955972,0.8876439244015618,,,
24,train,1.4697908163070679,25.828125,1.9365234375,449,10,,0.93701171875,,0.8876282739623478,0.5392608762933413,0.5392608762933413,0.8876282739623478,,,
25,train,1.4696701765060425,25.65625,1.9365234375,454,10,,0.93701171875,,0.887083266164548,0.5365066181124962,0.5365066181124962,0.887083266164548,,,
1,val,0.44999492168426514,74.875,3.576171875,289,10,0.93570995018206,1.5927734375,0.4023872803591634,0.6120898332613407,0.6024969016759611,0.6024969016759611,0.6120898332613407,0.2741672734694695,0.19787463545799255,0.07098820805549622
2,val,0.7159438729286194,67.125,2.587890625,112,10,0.88089845254848,1.1171875,0.538937666782924,0.7052665889976402,0.5233817852783863,0.5233817852783863,0.7052665889976402,0.25021185825521547,0.08817390352487564,0.04253333434462547
3,val,0.48901405930519104,75.9375,3.67578125,291,10,0.874092638733291,1.68359375,0.363717360215566,0.5793493330803083,0.4733201140792225,0.4733201140792225,0.5793493330803083,0.298632639628531,0.15293577313423157,0.05843004211783409
4,val,0.39630016684532166,76.3125,3.552734375,262,10,0.9200754853947779,1.7783203125,0.3784848592045015,0.5881395771287308,0.4153722931838081,0.4153722931838081,0.5881395771287308,0.28708463179016697,0.1254197657108307,0.04430048540234566
5,val,0.6056534647941589,64.625,3.48046875,236,10,0.9539785629882959,1.65234375,0.4413035877374277,0.6385703972949266,0.5431025832620736,0.5431025832620736,0.6385703972949266,0.23502251030352522,0.11022325605154037,0.02912822738289833
6,val,0.7706724405288696,53.84375,2.009765625,42,10,0.9685570035647562,0.88427734375,0.6918835568967214,0.8061557833435192,0.6666418788741092,0.6666418788741092,0.8061557833435192,0.22296465263383863,0.0030267201364040375,0.01208319142460823
7,val,0.75752854347229,53.21875,2.009765625,45,10,0.9547701990802558,0.875,0.6900254138652591,0.8050746033194534,0.6705878243852864,0.6705878243852864,0.8050746033194534,0.22723173408181238,0.002122533740475774,0.01155700720846653
8,val,0.7606109976768494,52.03125,2.009765625,42,10,0.9577604481524978,0.873046875,0.6986659398716795,0.8104971206881872,0.6992438113866133,0.6992438113866133,0.8104971206881872,0.22471110331529137,0.0024868224281817675,0.018653277307748795
