epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.6903124451637268,61.75,2.826171875,100000,10,,1.51953125,,0.6595380654729981,0.7741975209216689,0.7741975209216689,0.6595380654729981,,,
2,train,0.6890503764152527,58.875,2.400390625,100000,10,,1.1640625,,0.7512480463503532,0.9312349737308493,0.9312349737308493,0.7512480463503532,,,
3,train,1.0367704629898071,38.65625,1.4990234375,100000,2,,0.498779296875,,0.8966683304859879,1.0,1.0,0.4999999999991662,,,
4,train,1.467795968055725,25.125,1.134765625,100000,2,,0.13427734375,,0.941189229783428,1.0,1.0,0.7153983474510126,,,
5,train,1.6111133098602295,20.1875,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
6,train,1.6107357740402222,19.953125,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
7,train,1.610526442527771,20.15625,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
8,train,1.6104450225830078,20.1875,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
9,train,1.610430121421814,20.125,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
10,train,1.6104214191436768,20.125,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
11,train,1.6103947162628174,20.21875,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
12,train,1.6103951930999756,20.359375,1.0,99999,1,,0.0,,1.0,1.0,1.0,,,,
13,train,1.610386848449707,20.234375,1.0,97977,1,,0.0,,1.0,1.0,1.0,,,,
14,train,1.6103776693344116,20.296875,1.0,60707,1,,0.0,,1.0,1.0,1.0,,,,
15,train,1.6103706359863281,20.296875,1.0,10891,1,,0.0,,1.0,1.0,1.0,,,,
16,train,1.6103812456130981,20.171875,1.0,1528,1,,0.0,,1.0,1.0,1.0,,,,
17,train,1.6103569269180298,20.296875,1.0,252,1,,0.0,,1.0,1.0,1.0,,,,
18,train,1.610374093055725,20.28125,1.0,49,1,,0.0,,1.0,1.0,1.0,,,,
19,train,1.6103616952896118,20.296875,1.0,12,1,,0.0,,1.0,1.0,1.0,,,,
20,train,1.6103473901748657,20.28125,1.0,4,1,,0.0,,1.0,1.0,1.0,,,,
21,train,1.6103564500808716,20.3125,1.0,1,1,,0.0,,1.0,1.0,1.0,,,,
22,train,1.6103519201278687,20.359375,1.0,1,1,,0.0,,1.0,1.0,1.0,,,,
23,train,1.610358476638794,20.4375,1.0,1,1,,0.0,,1.0,1.0,1.0,,,,
24,train,1.6103429794311523,20.3125,1.0,1,1,,0.0,,1.0,1.0,1.0,,,,
25,train,1.610336422920227,20.265625,1.0,1,1,,0.0,,1.0,1.0,1.0,,,,
1,val,0.49373382329940796,68.875,2.900390625,8,3,0.856974918807611,1.541015625,0.7386516152514278,0.728566474569835,0.9060743899982625,0.7075524488551973,0.3343741272182552,0.32409565002050855,0.3601722717285156,0.14181219041347504
2,val,1.0473941564559937,37.09375,1.501953125,2,2,0.852930579438403,0.501953125,0.8995410337186523,0.8952935288870546,1.0,1.0,0.4999999999991662,0.3009724688440193,0.9961947798728943,0.9961947798728943
3,val,1.0388468503952026,40.53125,1.501953125,2,2,0.8523940391301887,0.501953125,0.8995410337186523,0.8952935288870546,1.0,1.0,0.4999999999991662,0.3009724688440193,0.9961947798728943,0.9961947798728943
4,val,1.6115988492965698,20.15625,1.0,1,1,0.5354818290043535,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
5,val,1.6112183332443237,19.359375,1.0,1,1,0.5120182544424685,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
6,val,1.6110377311706543,20.0625,1.0,1,1,0.4551451337428919,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
7,val,1.610245943069458,21.46875,1.0,1,1,0.33438166198879854,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
8,val,1.6104774475097656,20.359375,1.0,1,1,0.37873664250019834,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
9,val,1.6104358434677124,20.15625,1.0,1,1,0.2244465816716368,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
10,val,1.6105048656463623,20.5625,1.0,1,1,0.1909484317974277,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
11,val,1.6103394031524658,20.671875,1.0,1,1,0.1496645173689545,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
12,val,1.610364556312561,20.0625,1.0,1,1,0.13552061107924088,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
13,val,1.610228419303894,20.765625,1.0,1,1,0.1148996388217874,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
14,val,1.6100345849990845,22.171875,1.0,1,1,0.12293440556820427,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
15,val,1.6103920936584473,20.671875,1.0,1,1,0.07131505701097379,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
16,val,1.61026930809021,21.875,1.0,1,1,0.11115104477810339,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
17,val,1.6103028059005737,20.765625,1.0,1,1,0.12203587765376218,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
18,val,1.6103317737579346,21.46875,1.0,1,1,0.11497919186154718,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
19,val,1.6104005575180054,21.78125,1.0,1,1,0.09947578110048133,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
20,val,1.6103724241256714,21.46875,1.0,1,1,0.10635177619719441,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
21,val,1.6102913618087769,22.28125,1.0,1,1,0.07325484702082091,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
22,val,1.610193133354187,21.375,1.0,1,1,0.12918911816484385,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
