epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.6746272444725037,69.9375,5.27734375,100000,10,,2.794921875,,0.6470185439793745,0.5902663742537729,0.5902663742537729,0.6470185439793745,,,
2,train,0.25090956687927246,87.9375,5.73046875,100000,10,,3.28125,,0.662527390021391,0.6490093683206357,0.6490093683206357,0.662527390021391,,,
3,train,0.19214104115962982,90.4375,5.5546875,100000,10,,3.107421875,,0.6627890441824772,0.619015715463518,0.619015715463518,0.6627890441824772,,,
4,train,0.19319108128547668,90.5,5.44921875,100000,10,,2.939453125,,0.6541967051041715,0.5740516922949896,0.5740516922949896,0.6541967051041715,,,
5,train,0.16972753405570984,91.1875,5.375,100000,10,,2.90625,,0.6642044731973237,0.5804578216638814,0.5804578216638814,0.6642044731973237,,,
6,train,0.24425338208675385,87.875,5.234375,100000,10,,2.701171875,,0.6692477282047465,0.5761135654673815,0.5761135654673815,0.6692477282047465,,,
7,train,0.2825785279273987,85.4375,5.21875,100000,10,,2.388671875,,0.673938583073046,0.5706782516920881,0.5706782516920881,0.673938583073046,,,
8,train,0.15900759398937225,91.0625,5.875,100000,10,,2.830078125,,0.6642652211579956,0.606399648124932,0.606399648124932,0.6642652211579956,,,
9,train,0.2005292922258377,89.5,5.921875,100000,10,,2.96484375,,0.652391792519899,0.5915240799924808,0.5915240799924808,0.652391792519899,,,
10,train,0.1468019187450409,91.25,5.86328125,100000,10,,2.982421875,,0.6795645319978749,0.628408882586134,0.628408882586134,0.6795645319978749,,,
11,train,0.21548058092594147,89.5625,5.9921875,100000,10,,3.16015625,,0.6304642046437523,0.5690880737236771,0.5690880737236771,0.6304642046437523,,,
12,train,0.20573852956295013,90.5,6.31640625,100000,10,,3.09765625,,0.6119910138097163,0.5566407518069754,0.5566407518069754,0.6119910138097163,,,
13,train,0.20917955040931702,89.5625,6.67578125,100000,10,,3.359375,,0.6078369178769983,0.5785733229212472,0.5785733229212472,0.6078369178769983,,,
14,train,0.28455850481987,86.0,6.40625,100000,10,,3.21875,,0.6249938863352267,0.5751733330409681,0.5751733330409681,0.6249938863352267,,,
15,train,0.29747718572616577,85.125,5.99609375,100000,10,,3.00390625,,0.6581639751484627,0.5965828137855478,0.5965828137855478,0.6581639751484627,,,
16,train,0.5454352498054504,69.8125,7.23046875,100000,10,,4.078125,,0.6538124328290558,0.6659194715989776,0.6659194715989776,0.6538124328290558,,,
17,train,0.3106788396835327,84.125,6.62890625,99996,10,,3.572265625,,0.623537929285328,0.5851528174845632,0.5851528174845632,0.623537929285328,,,
18,train,0.3399178087711334,83.5625,6.453125,99643,10,,3.396484375,,0.6165993299127694,0.5826770863899049,0.5826770863899049,0.6165993299127694,,,
19,train,0.3071584105491638,83.75,5.4765625,97129,10,,2.99609375,,0.678055382921846,0.5802549187056779,0.5802549187056779,0.678055382921846,,,
20,train,0.42676442861557007,78.4375,5.453125,99299,10,,2.8671875,,0.6683864835406055,0.5800552122364001,0.5800552122364001,0.6683864835406055,,,
21,train,0.32480746507644653,82.9375,7.1875,97465,10,,3.662109375,,0.6124488801876578,0.6268039449450215,0.6268039449450215,0.6124488801876578,,,
22,train,0.5738000869750977,71.3125,7.921875,99740,10,,3.7109375,,0.5592593017471044,0.5643282448292057,0.5643282448292057,0.5592593017471044,,,
23,train,0.6241512298583984,67.1875,8.140625,97562,10,,3.7578125,,0.6436827032549224,0.6710015559016591,0.6710015559016591,0.6436827032549224,,,
24,train,0.7418465614318848,64.375,7.30859375,97843,10,,3.6015625,,0.6191953634602634,0.617002322837686,0.617002322837686,0.6191953634602634,,,
25,train,0.48227840662002563,77.3125,5.4375,93447,10,,2.857421875,,0.6685977428588383,0.5539844537036663,0.5539844537036663,0.6685977428588383,,,
1,val,0.24906237423419952,90.4375,5.8984375,376,10,0.9096641511114366,3.419921875,0.289305723036842,0.671307474856635,0.6507305049494013,0.6507305049494013,0.671307474856635,0.3508783104610464,0.11348555982112885,0.035805653780698776
2,val,0.17004381120204926,90.8125,5.828125,407,10,0.9076147516072928,3.3515625,0.24970485764890404,0.6878647103556752,0.6532297904285606,0.6532297904285606,0.6878647103556752,0.3992070879358449,0.10688275098800659,0.036447398364543915
3,val,0.1418238878250122,93.0625,5.6015625,412,10,0.8907344621938359,3.060546875,0.25047228224448304,0.677786431859738,0.6214180199351785,0.6214180199351785,0.677786431859738,0.3523419519385674,0.05844667926430702,0.043955400586128235
4,val,0.12404822558164597,93.25,5.8125,417,10,0.9094500314057726,3.140625,0.24871896231419321,0.6721386769581448,0.625376425154621,0.625376425154621,0.6721386769581448,0.3873359518620665,0.1365382969379425,0.050663162022829056
5,val,0.1301293671131134,93.4375,5.109375,359,10,0.9240064055862425,2.82421875,0.28389386842602193,0.694197988362111,0.6008622438509711,0.6008622438509711,0.694197988362111,0.3421572642420246,0.1185351014137268,0.041894495487213135
6,val,0.2662599980831146,85.0,4.953125,410,10,0.9389521888343664,2.30859375,0.27873152943239987,0.7592856770066523,0.6181568728140426,0.6181568728140426,0.7592856770066523,0.33691064559741835,0.10796527564525604,0.027717333287000656
7,val,0.16140417754650116,91.4375,5.71484375,402,10,0.9416572664188104,2.537109375,0.2746778441591564,0.6944641410460823,0.6137292391487426,0.6137292391487426,0.6944641410460823,0.2963009980599073,0.08666662126779556,0.021321676671504974
8,val,0.13573049008846283,91.75,5.7734375,411,10,0.938770366093158,2.796875,0.2686255394267346,0.6959224497228398,0.6241685979002112,0.6241685979002112,0.6959224497228398,0.2736803546299677,0.08113081753253937,0.013292047195136547
9,val,0.16101354360580444,90.625,5.76953125,373,10,0.9358770112679982,2.9765625,0.2904049236024572,0.7009901442048225,0.631309129496713,0.631309129496713,0.7009901442048225,0.25158509215720853,0.0854017361998558,0.0169029850512743
10,val,0.14975692331790924,90.9375,5.7734375,407,10,0.9313112679200313,2.890625,0.2656933973590049,0.7002078062714492,0.6289710033969518,0.6289710033969518,0.7002078062714492,0.24203438075112,0.07338207215070724,0.027092548087239265
11,val,0.14853720366954803,91.5625,5.8046875,404,10,0.9347652785469969,2.974609375,0.2547400970288829,0.6576841398599267,0.6025016498080178,0.6025016498080178,0.6576841398599267,0.3315217081374082,0.10313431918621063,0.015044610016047955
12,val,0.1276206225156784,91.625,6.3515625,396,10,0.9170827136255468,3.0546875,0.26423713004651106,0.6393664144410522,0.6344927031457588,0.6344927031457588,0.6393664144410522,0.3325635145861154,0.11025065928697586,0.017763065174221992
13,val,0.15412215888500214,92.0625,6.25,445,10,0.9346253127525871,3.228515625,0.23749644871217368,0.680961309389076,0.6434513334404084,0.6434513334404084,0.680961309389076,0.3249161616920574,0.08400027453899384,0.03872934728860855
14,val,0.21032902598381042,89.5,6.57421875,472,10,0.9440825624651534,3.30078125,0.22397244071571476,0.6798448772732383,0.6100094022462904,0.6100094022462904,0.6798448772732383,0.3622747521454534,0.10285443067550659,0.02911846898496151
15,val,0.8077550530433655,69.375,6.19140625,416,10,0.9329887471372602,2.4296875,0.275591665653109,0.7116219751323016,0.6203280796189605,0.6203280796189605,0.7116219751323016,0.31044370236850327,0.11938652396202087,0.051665838807821274
16,val,0.32225579023361206,82.1875,6.92578125,368,10,0.9353635686379786,4.046875,0.3247112570285974,0.7026124921270189,0.6818985811180005,0.6818985811180005,0.7026124921270189,0.35639858746750996,0.16579200327396393,0.023577235639095306
17,val,0.449796587228775,77.4375,7.37890625,385,10,0.9383128146562949,4.33984375,0.2957276174622747,0.6816939664993791,0.7107296498019122,0.7107296498019122,0.6816939664993791,0.3727341524594722,0.1366056203842163,0.0559719018638134
18,val,0.30123353004455566,86.1875,5.28515625,294,10,0.9423493984292683,2.841796875,0.34975293436849,0.7116748829188522,0.6579992829154376,0.6579992829154376,0.7116748829188522,0.3934699719796442,0.11274465918540955,0.031804297119379044
19,val,0.24676427245140076,83.875,5.390625,303,10,0.8984242275267504,2.890625,0.3774072486517974,0.729793004698676,0.6604442913011427,0.6604442913011427,0.729793004698676,0.323781949649133,0.09051057696342468,0.061367981135845184
20,val,0.4267275333404541,79.3125,7.7734375,431,10,0.9370732547906504,3.318359375,0.2675578630298403,0.6621680922799421,0.6916798866187309,0.6916798866187309,0.6621680922799421,0.3617171903486554,0.15282577276229858,0.05275910720229149
21,val,0.8141322135925293,70.9375,7.484375,428,10,0.9429843098286723,4.55859375,0.269565506132595,0.6610796322625299,0.6911664303760514,0.6911664303760514,0.6610796322625299,0.3957858092137306,0.12938039004802704,0.05243592709302902
22,val,0.4928153455257416,74.5,8.203125,437,10,0.951391633416508,3.47265625,0.2735704635965225,0.6725140210006308,0.6746143528085138,0.6746143528085138,0.6725140210006308,0.3103840455853156,0.04352439567446709,0.04738980159163475
