epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.8973603844642639,49.5,3.552734375,99835,10,,2.51953125,,0.7853437566551452,0.8936999596278327,0.8936999596278327,0.7853437566551452,,,
2,train,1.3282121419906616,32.375,4.203125,99786,9,,3.19921875,,0.8170951705975726,0.9375998765055444,0.9340673197244745,0.809850913078214,,,
3,train,1.2425587177276611,32.84375,4.5,99780,6,,3.4765625,,0.7986054941755536,0.8920189609621911,0.8526008338538364,0.7515331090174557,,,
4,train,1.1727666854858398,34.90625,4.5,99749,5,,3.5,,0.8058424269584987,0.9014667450919557,0.8438561865714758,0.7373804958099137,,,
5,train,1.6141421794891357,19.953125,4.5,99785,3,,3.5,,0.8684719773211473,0.999941546817194,0.999814712471245,0.7492163387830071,,,
6,train,1.6140003204345703,19.984375,4.50390625,99795,4,,3.501953125,,0.867606274919465,0.9987211334402559,0.997442379618597,0.7958500307211355,,,
7,train,1.6139720678329468,20.09375,4.5,99736,3,,3.5,,0.8683322089164724,0.9998998942522377,0.9996826846357355,0.7489500669560015,,,
8,train,1.613950490951538,20.125,4.5,99745,3,,3.5,,0.868376147362134,0.9999484532330458,0.999836606010273,0.7490336000350357,,,
9,train,1.613927960395813,20.125,4.49609375,99762,2,,3.49609375,,0.8685917063992299,0.9999999999999999,0.9999999999999999,0.6128175273736763,,,
10,train,1.6139414310455322,20.234375,4.50390625,99746,2,,3.501953125,,0.8685080107671416,1.0,1.0,0.612571089792671,,,
11,train,1.6139233112335205,20.21875,4.49609375,99754,2,,3.49609375,,0.8684052183118702,1.0,1.0,0.6122682061640934,,,
12,train,1.6139180660247803,20.203125,4.50390625,99769,2,,3.50390625,,0.8686043799862914,0.9999999999999999,0.9999999999999999,0.6128549853862596,,,
13,train,1.6138992309570312,20.265625,4.50390625,99772,2,,3.50390625,,0.8685090480392259,1.0,1.0,0.6125742934048377,,,
14,train,1.6139079332351685,20.3125,4.49609375,99746,3,,3.498046875,,0.8683617296332423,0.9999869240216779,0.9999585511351349,0.7490058621086584,,,
15,train,1.613893747329712,20.25,4.4921875,99730,2,,3.494140625,,0.8684872669667845,1.0,1.0,0.6125100611377011,,,
16,train,1.6138970851898193,20.265625,4.5,99394,2,,3.5,,0.8685510948743418,1.0,1.0,0.6126979938417945,,,
17,train,1.6138911247253418,20.359375,4.5,94227,2,,3.498046875,,0.8681576116784513,1.0,1.0,0.6115389206319222,,,
18,train,1.6138701438903809,20.171875,4.5,53069,2,,3.5,,0.8687388332397425,1.0,1.0,0.6132511831862607,,,
19,train,1.6139038801193237,20.25,4.49609375,14690,2,,3.494140625,,0.8683611997970058,1.0,1.0,0.612138528973071,,,
20,train,1.613874077796936,20.203125,4.4921875,3972,2,,3.494140625,,0.8685205217754239,1.0,1.0,0.6126079791170067,,,
21,train,1.6138685941696167,20.296875,4.49609375,1189,2,,3.494140625,,0.8685454488155971,0.9999999999999999,0.9999999999999999,0.6126812929194806,,,
22,train,1.6138780117034912,20.3125,4.5,396,2,,3.498046875,,0.8683606831874744,1.0,1.0,0.6121372287709295,,,
23,train,1.6138501167297363,20.234375,4.49609375,129,2,,3.49609375,,0.8683249713120198,0.9999999999999999,0.9999999999999999,0.6120319945002388,,,
24,train,1.6138437986373901,20.234375,4.5,150,2,,3.5,,0.868436493411506,1.0,1.0,0.6123604410162922,,,
25,train,1.6138604879379272,20.328125,4.5,155,2,,3.501953125,,0.8686216609924274,1.0,1.0,0.6129058889692898,,,
1,val,0.8557515144348145,52.03125,3.626953125,11,3,0.8575480972977405,2.626953125,0.6768620447794185,0.7822988949902177,0.9086923476559139,0.7178074033330628,0.5928742911602409,0.2850880590170727,0.28959140181541443,0.2852874994277954
2,val,1.6162105798721313,19.953125,4.53515625,6,2,0.48709068776376163,3.533203125,0.7964425419180649,0.8652012404753328,1.0,1.0,0.6090382415849664,-0.0002718794434795249,0.001845631399191916,0.00017983246652875096
3,val,1.0455372333526611,39.0,4.5390625,11,3,0.9388334053190779,3.537109375,0.6940826255345098,0.7944612672463593,0.8890267803826644,0.6636875941546787,0.6151082952742545,0.256094677848146,0.5819700360298157,0.48739930987358093
4,val,1.6131459474563599,21.0625,4.484375,6,2,0.42962267178650293,3.484375,0.798022419753892,0.8662534648991194,1.0,1.0,0.6120746361964053,0.001365350514762929,0.0029558369424194098,0.0009060863521881402
5,val,1.6133558750152588,23.1875,4.48828125,6,2,0.3592253352212053,3.48828125,0.7966833887967851,0.8653891483397196,1.0,1.0,0.6095666438962883,-0.0008787692547087134,0.023103196173906326,0.0008791125728748739
6,val,1.613033652305603,22.578125,4.5078125,6,2,0.6078298752082838,3.505859375,0.7922810611802611,0.8623324283714948,1.0,1.0,0.600914726942896,0.0015047582380236914,0.02048364095389843,0.0003220830112695694
7,val,1.6139674186706543,20.765625,4.53125,6,2,0.6348245627913721,3.53125,0.7935794420300489,0.8631601299618673,1.0,1.0,0.6033283861826175,-0.004310965260594291,0.0019741388969123363,0.0006551274564117193
8,val,1.613823413848877,21.96875,4.44140625,6,2,0.5117170883095027,3.439453125,0.7934902115933091,0.8631396594157785,1.0,1.0,0.603246491631334,0.0047963656391497795,0.01809876412153244,0.0012541759060695767
9,val,1.6136023998260498,20.859375,4.546875,6,2,0.4056772186375811,3.546875,0.7964558259346873,0.8651954273489353,1.0,1.0,0.6090418115215489,0.013212207918897987,0.0015135013964027166,9.550250979373232e-06
10,val,1.6135159730911255,20.359375,4.55859375,6,2,0.39280281150389834,3.560546875,0.7930442454327215,0.8628247847460992,1.0,1.0,0.6023574970350669,0.0011445075437366155,0.018609384074807167,0.00044823039206676185
11,val,1.6137583255767822,20.359375,4.5,5,2,0.2657888541196551,3.5,0.794598260242727,0.8638871514364153,1.0,1.0,0.6052746479678961,-0.002971963908888829,0.0052541932091116905,0.0009197689942084253
