epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.846531331539154,52.125,2.24609375,100000,10,,0.955078125,,0.652757657902753,0.7617288241594966,0.7617288241594966,0.652757657902753,,,
2,train,0.6939670443534851,61.65625,2.43359375,99999,10,,1.0087890625,,0.6078761149235992,0.7308333920137111,0.7308333920137111,0.6078761149235992,,,
3,train,0.4050420820713043,79.6875,2.732421875,99997,10,,1.384765625,,0.5120634269488499,0.5470647419192783,0.5470647419192783,0.5120634269488499,,,
4,train,0.4029253125190735,80.1875,2.712890625,100000,10,,1.3740234375,,0.508348117286459,0.4488561607840392,0.4488561607840392,0.508348117286459,,,
5,train,0.3985045850276947,80.3125,2.75,100000,10,,1.3515625,,0.5371430942457234,0.4019755718278507,0.4019755718278507,0.5371430942457234,,,
6,train,0.3772950768470764,80.625,2.75,99999,10,,1.3349609375,,0.5488342428455143,0.4140211718129395,0.4140211718129395,0.5488342428455143,,,
7,train,0.45462819933891296,76.125,2.7421875,100000,10,,1.3330078125,,0.548874315987944,0.44575480378919324,0.44575480378919324,0.548874315987944,,,
8,train,0.4433734118938446,75.4375,2.748046875,100000,10,,1.337890625,,0.5505376223035299,0.44592669202204094,0.44592669202204094,0.5505376223035299,,,
9,train,0.5287265777587891,71.5,2.84375,100000,10,,1.517578125,,0.5291543802231704,0.45958383807216396,0.45958383807216396,0.5291543802231704,,,
10,train,0.45369774103164673,73.3125,3.498046875,99998,10,,2.095703125,,0.5062840506528212,0.5196021049147395,0.5196021049147395,0.5062840506528212,,,
11,train,0.41702383756637573,75.875,3.486328125,100000,10,,2.00390625,,0.4812840144747488,0.5052882193899977,0.5052882193899977,0.4812840144747488,,,
12,train,0.3103981912136078,82.8125,3.345703125,99997,10,,1.875,,0.4513734279867826,0.48117329770554473,0.48117329770554473,0.4513734279867826,,,
13,train,0.4812087416648865,75.75,3.67578125,99997,10,,1.9990234375,,0.41381091165649253,0.459937206408328,0.459937206408328,0.41381091165649253,,,
14,train,0.33902058005332947,80.5625,3.748046875,99996,10,,2.142578125,,0.452210361528097,0.487929292463988,0.487929292463988,0.452210361528097,,,
15,train,0.43210288882255554,77.25,2.939453125,99728,10,,1.5283203125,,0.46781068744389653,0.5157998927702421,0.5157998927702421,0.46781068744389653,,,
16,train,0.5352933406829834,71.0625,2.39453125,98466,10,,1.158203125,,0.5764189988486448,0.5599514940765364,0.5599514940765364,0.5764189988486448,,,
17,train,0.4347163736820221,75.25,2.564453125,97939,10,,1.28515625,,0.5521926970626608,0.5858530419270395,0.5858530419270395,0.5521926970626608,,,
18,train,0.42918798327445984,76.0625,2.544921875,92719,10,,1.177734375,,0.530347987876016,0.5690700814993152,0.5690700814993152,0.530347987876016,,,
19,train,0.4614080488681793,72.75,2.51171875,92405,10,,1.171875,,0.5723281667892002,0.6536345857174242,0.6536345857174242,0.5723281667892002,,,
20,train,0.419003427028656,74.9375,2.521484375,86681,10,,1.10546875,,0.5752142455065601,0.6379233804384221,0.6379233804384221,0.5752142455065601,,,
21,train,0.49516308307647705,73.25,3.23046875,82195,10,,1.5927734375,,0.44825735122884314,0.5148368901462401,0.5148368901462401,0.44825735122884314,,,
22,train,0.5634760856628418,68.625,3.451171875,61056,10,,1.7490234375,,0.49411817614094133,0.4990937727215599,0.4990937727215599,0.49411817614094133,,,
23,train,0.5122224688529968,71.375,3.490234375,49019,10,,1.8251953125,,0.49088798274912016,0.489041348568621,0.489041348568621,0.49088798274912016,,,
24,train,0.5990105867385864,67.625,3.23828125,56364,10,,1.490234375,,0.49600486417369194,0.5139300918785543,0.5139300918785543,0.49600486417369194,,,
25,train,0.6620814800262451,62.9375,2.98828125,43446,10,,1.41796875,,0.5927446046379645,0.6394745699959578,0.6394745699959578,0.5927446046379645,,,
1,val,0.7044690847396851,62.90625,2.421875,94,10,0.945970785669219,0.9326171875,0.6670296460215892,0.6532274890532186,0.7645552573469201,0.7645552573469201,0.6532274890532186,0.3321089334816766,0.2780393958091736,0.11298801004886627
2,val,0.4592473804950714,79.625,2.66796875,102,10,0.9549238338698629,1.3046875,0.5666285699527566,0.5426136333971503,0.6080703962317314,0.6080703962317314,0.5426136333971503,0.34985886800213384,0.15812593698501587,0.05928940325975418
3,val,0.3948787450790405,79.0625,2.626953125,82,10,0.9115352851661327,1.3525390625,0.578722165902505,0.5524720431075252,0.5787547711313301,0.5787547711313301,0.5524720431075252,0.3172362641159405,0.13842622935771942,0.04259495809674263
4,val,0.43388015031814575,78.75,2.7578125,89,10,0.8889422566296713,1.4091796875,0.5686064141859448,0.541117490689771,0.4040825348250825,0.4040825348250825,0.541117490689771,0.3208009652440076,0.11466439813375473,0.03518110141158104
5,val,0.4232632517814636,79.125,2.7578125,97,10,0.8850036670181027,1.3330078125,0.5692412833046177,0.5422992651561529,0.4149835861048381,0.4149835861048381,0.5422992651561529,0.32901396796357935,0.11225990206003189,0.04481685906648636
6,val,0.4313461184501648,77.125,2.7578125,83,10,0.8986852176302993,1.3642578125,0.5920608125500819,0.5668785612492163,0.4501616116220939,0.4501616116220939,0.5668785612492163,0.3268613408861173,0.12276104092597961,0.05953337624669075
7,val,0.3962275981903076,77.9375,2.7578125,79,10,0.9193996228856207,1.365234375,0.5945895586702516,0.5702456181187676,0.4718595240911847,0.4718595240911847,0.5702456181187676,0.33087596603880726,0.18438555300235748,0.019047429785132408
8,val,0.49143242835998535,72.1875,2.7578125,90,10,0.901285932664407,1.37890625,0.5938929616122784,0.5717565051986248,0.49321655725225,0.49321655725225,0.5717565051986248,0.3186147375953529,0.17795135080814362,0.028126636520028114
9,val,0.42933154106140137,74.1875,3.49609375,116,10,0.9066434748118266,2.111328125,0.5594793599077201,0.5338320587886496,0.5519487715743783,0.5519487715743783,0.5338320587886496,0.2922470866618024,0.15813595056533813,0.014209330081939697
10,val,0.3742414712905884,76.9375,3.49609375,135,10,0.9351212474446884,1.9931640625,0.52092340577772,0.49199039203944306,0.5052305199581276,0.5052305199581276,0.49199039203944306,0.3164703481420402,0.09643755108118057,0.00562242278829217
11,val,0.39497336745262146,81.875,3.41796875,137,10,0.8634952583880036,1.8544921875,0.49917119203111804,0.46551637368673326,0.5149945912395456,0.5149945912395456,0.46551637368673326,0.32560371403124616,0.09410867094993591,0.01259110402315855
12,val,0.2566797435283661,85.0,3.328125,134,10,0.8943889145067747,1.9072265625,0.5014091987680436,0.4666992112685241,0.5022207164999914,0.5022207164999914,0.4666992112685241,0.3223595460189262,0.1190929040312767,0.017018714919686317
13,val,0.35037973523139954,82.4375,3.732421875,151,10,0.9044288569965958,2.099609375,0.4947372890384987,0.46092502152301984,0.4974291496576887,0.4974291496576887,0.46092502152301984,0.2749179947630221,0.06180517375469208,0.017738454043865204
14,val,0.31886327266693115,81.625,3.732421875,153,10,0.9051811253037533,2.146484375,0.48991662862416285,0.45568533595185656,0.4948360770170971,0.4948360770170971,0.45568533595185656,0.29569452690915404,0.07026809453964233,0.015895456075668335
