epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.6596416234970093,66.875,4.46875,100000,10,,2.29296875,,0.73637998469156,0.742264470365534,0.742264470365534,0.73637998469156,,,
2,train,0.4472104609012604,75.3125,5.4375,100000,10,,2.919921875,,0.7298043687570912,0.7484605407075384,0.7484605407075384,0.7298043687570912,,,
3,train,0.37475836277008057,78.75,5.3046875,100000,10,,2.734375,,0.7223500535553231,0.7576961519523614,0.7576961519523614,0.7223500535553231,,,
4,train,0.3468310832977295,79.625,5.37890625,100000,10,,2.7109375,,0.7168352899480984,0.747084985327272,0.747084985327272,0.7168352899480984,,,
5,train,0.4470326602458954,76.9375,7.09375,100000,10,,3.78125,,0.6662018539030012,0.6843999787911901,0.6843999787911901,0.6662018539030012,,,
6,train,0.3598901629447937,81.4375,8.9765625,100000,10,,4.8359375,,0.6304898443300389,0.6289904532502453,0.6289904532502453,0.6304898443300389,,,
7,train,0.42998290061950684,75.375,5.52734375,100000,10,,2.716796875,,0.7249211160496682,0.7439473845109432,0.7439473845109432,0.7249211160496682,,,
8,train,0.3635316491127014,81.8125,7.57421875,100000,10,,3.7109375,,0.6161093380781617,0.6203851600615689,0.6203851600615689,0.6161093380781617,,,
9,train,0.2746398150920868,86.625,9.0,100000,10,,4.3671875,,0.5944282626473341,0.5917772156981091,0.5917772156981091,0.5944282626473341,,,
10,train,0.2755148410797119,86.5,9.0,100000,10,,4.26171875,,0.5892733534569727,0.5865950842151448,0.5865950842151448,0.5892733534569727,,,
11,train,0.31588008999824524,84.9375,9.0,100000,10,,4.44140625,,0.5873500839983041,0.5846608022930151,0.5846608022930151,0.5873500839983041,,,
12,train,0.36501944065093994,83.0,9.0,100000,10,,4.3984375,,0.575506306324472,0.5727426785048645,0.5727426785048645,0.575506306324472,,,
13,train,0.3505309820175171,84.0,9.0,100000,10,,4.09375,,0.5610566065407494,0.5582445259668236,0.5582445259668236,0.5610566065407494,,,
14,train,0.2733675241470337,86.375,9.0,100000,10,,4.1953125,,0.5692483088459912,0.5664615949371062,0.5664615949371062,0.5692483088459912,,,
15,train,0.37940776348114014,82.4375,9.0,100000,10,,4.296875,,0.5629447503829955,0.5601494252199116,0.5601494252199116,0.5629447503829955,,,
16,train,0.2941482961177826,85.6875,9.0,100000,10,,4.26953125,,0.5802380515150823,0.5775190670034294,0.5775190670034294,0.5802380515150823,,,
17,train,0.3147144019603729,85.0625,9.0,100000,10,,4.19140625,,0.5542337893018121,0.5513991782183831,0.5513991782183831,0.5542337893018121,,,
18,train,0.3239537179470062,84.75,9.0,99998,10,,4.0,,0.5513345735873347,0.5484817021664625,0.5484817021664625,0.5513345735873347,,,
