epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.5308762788772583,74.875,2.68359375,99820,11,,1.283203125,,0.36169066675075123,0.4583103418290926,0.4583103418290926,0.38347557268490406,,,
2,train,0.27780479192733765,85.6875,2.73046875,99814,11,,1.2861328125,,0.3733118421692795,0.4433541606320601,0.4433541606320601,0.39471395990851277,,,
3,train,0.2098369002342224,87.5,2.72265625,99831,11,,1.2470703125,,0.35168882277447955,0.43271707107870117,0.43271707107870117,0.37382565670325507,,,
4,train,0.32051655650138855,80.625,2.630859375,99844,11,,1.2587890625,,0.3923181165947969,0.4352128322266956,0.4352128322266956,0.4130708286259459,,,
5,train,0.281071275472641,82.875,2.595703125,99862,10,,1.291015625,,0.4075926653572852,0.47258687891006856,0.4484168247669466,0.4075926653572852,,,
6,train,0.24781839549541473,84.0,2.560546875,99856,11,,1.271484375,,0.41587154982468977,0.5070536151105975,0.5070536151105975,0.4358220832394004,,,
7,train,0.20897458493709564,87.375,2.5859375,99859,11,,1.193359375,,0.3314021690880873,0.4042839926772677,0.4042839926772677,0.3542282097700882,,,
8,train,0.18955707550048828,87.9375,2.623046875,99831,10,,1.10546875,,0.35421688287802966,0.44167826473907373,0.41596891040835726,0.35421688287802966,,,
9,train,0.22317208349704742,86.4375,2.671875,99802,10,,1.1240234375,,0.3364040114994389,0.4310723692567549,0.40475696348955614,0.3364040114994389,,,
10,train,0.24279628694057465,85.9375,2.6875,99816,10,,1.1611328125,,0.32697865937020176,0.43000730584784136,0.4035720707429469,0.32697865937020176,,,
11,train,0.21184921264648438,86.9375,2.685546875,99815,10,,1.1533203125,,0.35174284115737975,0.45680148411534854,0.4315984620396419,0.35174284115737975,,,
12,train,0.1998419314622879,87.25,2.685546875,99813,10,,1.10546875,,0.3559499240412056,0.46837844851490584,0.4436749278699467,0.3559499240412056,,,
13,train,0.2088911384344101,86.375,2.685546875,99788,10,,1.1123046875,,0.38674593966280413,0.49883549054004156,0.4755526645665551,0.38674593966280413,,,
14,train,0.24559913575649261,85.875,2.744140625,99806,11,,1.078125,,0.30386297493299497,0.41638637590369965,0.41638637590369965,0.3276217723554088,,,
15,train,0.20939500629901886,86.5,2.71875,99689,11,,1.0625,,0.35104527383468453,0.4661772705422137,0.4661772705422137,0.3732057852581184,,,
16,train,0.36172428727149963,80.3125,2.6328125,99699,11,,1.0615234375,,0.33012089581085546,0.457681965920277,0.457681965920277,0.3529876364067358,,,
17,train,0.23577290773391724,85.875,2.677734375,99245,10,,1.1142578125,,0.3165450365438668,0.42044744593512223,0.3935799660215049,0.3165450365438668,,,
18,train,0.22184787690639496,86.75,2.67578125,98771,11,,1.0244140625,,0.3375713787503478,0.4395660922481682,0.4395660922481682,0.3601877698786995,,,
