epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.6663771271705627,68.0,3.2734375,98968,11,,1.5390625,,0.4310302208869401,0.6722037735168354,0.6722037735168354,0.4473065382646071,,,
2,train,0.3673427999019623,80.5,3.517578125,98846,9,,1.740234375,,0.43102224918970844,0.666811211374558,0.6364590296248245,0.4119186570111686,,,
3,train,0.40536826848983765,78.25,3.984375,98444,10,,2.052734375,,0.40767231358902445,0.6150804089828529,0.5991493801197911,0.40767231358902445,,,
4,train,0.3463819921016693,80.5625,4.0,98435,11,,2.001953125,,0.4010663746573434,0.6067505883557207,0.6067505883557207,0.4182020915015424,,,
5,train,0.45506566762924194,76.25,4.0,98453,10,,1.9541015625,,0.4153281751824319,0.6163192696916615,0.6004298670487828,0.4153281751824319,,,
6,train,0.43196141719818115,75.125,4.0,98425,8,,1.90625,,0.4614225868311377,0.6463723424737837,0.5907256516760808,0.42169130856401815,,,
7,train,0.37784135341644287,79.0,4.0,98423,9,,1.892578125,,0.40356006754510965,0.6083872822987234,0.5722095119390875,0.3835403741178943,,,
8,train,0.34503933787345886,79.5625,4.0,98442,9,,1.90234375,,0.41670041541330805,0.6170121732199583,0.5816216393328181,0.39711730047970395,,,
9,train,0.3824426531791687,78.1875,4.0,98425,9,,1.8916015625,,0.41790828217616205,0.6178064556868317,0.5824944718549934,0.3983676252271934,,,
10,train,0.4298180341720581,75.8125,4.0,98447,10,,1.771484375,,0.4046023839896329,0.6090737456355055,0.5928884434112591,0.4046023839896329,,,
11,train,0.35975751280784607,79.1875,4.0,98367,9,,1.7275390625,,0.3995817849662594,0.6057760873690821,0.5693611931487695,0.3794299451745222,,,
12,train,0.34309443831443787,78.6875,4.0,98432,9,,1.8818359375,,0.44816770264204864,0.6376692353203487,0.6041732849645292,0.42963474487982134,,,
13,train,0.33558112382888794,79.9375,4.0,98384,9,,1.8642578125,,0.41078959064463416,0.6131344020087284,0.5773986710065795,0.39101308250597977,,,
14,train,0.4883870780467987,73.5,4.0,98379,11,,1.70703125,,0.420091712153039,0.6192458718617988,0.6192458718617988,0.43668411036608923,,,
15,train,0.49540504813194275,70.9375,4.0,98070,9,,1.826171875,,0.47311696707249107,0.6540501481230342,0.6220687157267453,0.4554208619324699,,,
16,train,0.4678674340248108,73.3125,4.0,98268,9,,1.7314453125,,0.42988916699645763,0.6256715868687501,0.5910821483320738,0.410748571010516,,,
17,train,0.41383594274520874,74.375,4.0,97206,9,,1.65234375,,0.4748183291659114,0.6551654185834339,0.6232802490323579,0.45717647195149846,,,
18,train,0.39422881603240967,77.8125,4.0,95409,9,,1.7763671875,,0.38449920784431546,0.5958756415213158,0.5585564127455749,0.36384509599187753,,,
19,train,0.4207410514354706,75.0625,4.0,90092,9,,1.8115234375,,0.41911929544090587,0.618601209299666,0.5833627691279903,0.39961869163206454,,,
20,train,0.518070638179779,70.6875,4.0,79045,9,,1.80078125,,0.40900722565528347,0.6119647526262684,0.5761254695691909,0.3891718715643204,,,
21,train,0.36911827325820923,78.1875,4.0,80876,9,,1.94140625,,0.4122711146795771,0.6141061799044116,0.5784569979317011,0.39254281280056735,,,
22,train,0.4053865969181061,76.5625,4.0,73195,10,,1.91796875,,0.41939029216003965,0.6187803332621432,0.6029929713106911,0.41939029216003965,,,
23,train,0.5955103039741516,68.875,4.0,77368,10,,1.8818359375,,0.42736901335530353,0.624018749282913,0.6084481419426511,0.42736901335530353,,,
24,train,0.6645500063896179,65.8125,4.0,81853,10,,1.794921875,,0.41739608368372694,0.6174704777161557,0.6016281071384415,0.41739608368372694,,,
25,train,0.6434544324874878,66.5,4.0,76533,9,,1.806640625,,0.44404228972751325,0.6349620100926774,0.6012247888576286,0.4253731492380223,,,
1,val,0.41222327947616577,78.0,3.48046875,57,7,0.9139703304467403,1.6962890625,0.4627715110939149,0.4388350684193799,0.6816955208682491,0.6126942053811105,0.3751544999749088,0.297262731203042,0.057254597544670105,0.10714834928512573
2,val,0.34017214179039,80.5625,3.546875,62,8,0.9361404902283401,1.8515625,0.44731535571991365,0.4189171551006896,0.6559675899991415,0.6076940286538266,0.3797748597081322,0.28699183397909095,0.057752858847379684,0.059868909418582916
3,val,0.39935556054115295,76.0,4.0,69,9,0.9272650580508314,1.9970703125,0.42190491689122145,0.3874916654179119,0.5991383326060533,0.5656810899583762,0.36898108171081,0.24249076671893732,0.03526192903518677,0.04373878985643387
4,val,0.36678391695022583,78.8125,4.0,75,9,0.9294975247350898,1.9765625,0.41149924660197845,0.376201274520203,0.5918058906294571,0.5579220828186024,0.3574386719948347,0.2506266529193873,0.03298301622271538,0.04537053778767586
5,val,0.5337755084037781,72.25,4.0,47,7,0.9295320132487404,1.9619140625,0.46652882572781573,0.4381395126147972,0.6320500226245573,0.5496430743993781,0.37469504015801625,0.23012097668302584,0.20646262168884277,0.1459333449602127
6,val,0.39657115936279297,77.125,4.0,52,8,0.9418262462416346,1.939453125,0.46570023017274476,0.4395854572414254,0.6329633011100853,0.5796479022861591,0.4015008342606845,0.23468485479306295,0.19334979355335236,0.11771411448717117
7,val,0.33013784885406494,80.3125,4.0,71,8,0.9310642367197723,1.8759765625,0.4253350031242681,0.3917949757874776,0.601937330605302,0.5455669276403257,0.3514416203875895,0.26653247165836835,0.11359915882349014,0.12834914028644562
8,val,0.3481694161891937,77.125,4.0,65,8,0.9745876081686433,1.9033203125,0.4355504705877683,0.4040870730212114,0.6099036581184039,0.5542388795920001,0.36426718278593695,0.2567063836536795,0.07832352072000504,0.1270844042301178
9,val,0.4524027705192566,74.875,4.0,56,8,0.9653222424554522,1.7763671875,0.46038174091026374,0.43381901488612795,0.6292115576415205,0.5755046998255208,0.39543481350038534,0.2786728533600563,0.14501209557056427,0.09498751163482666
10,val,0.36611172556877136,78.25,4.0,66,9,0.9452044973252011,1.6455078125,0.43122509609210036,0.3983660720849862,0.6061982006251759,0.5731622467499184,0.3800944174150024,0.22503695570960852,0.08226021379232407,0.0847625881433487
11,val,0.3858684003353119,76.3125,4.0,60,9,0.9536989913025893,1.89453125,0.44473018721673807,0.4144623127775203,0.6166445320763341,0.5842269719581829,0.39653857585812435,0.23072730889950235,0.10262385755777359,0.05864248052239418
12,val,0.3579198718070984,78.5,4.0,60,9,0.9520183734129236,1.8974609375,0.44816458726240227,0.41901041567904873,0.6195938891888828,0.5873521947406796,0.4011813249314101,0.24350954288837048,0.10624437779188156,0.057662732899188995
13,val,0.3090149462223053,80.3125,4.0,70,9,0.9388660099761479,1.92578125,0.43016152920087825,0.3996615845161219,0.6070063671094758,0.5739634130324873,0.3813665977759628,0.2515998362029747,0.10185093432664871,0.057181891053915024
14,val,0.564844012260437,68.5625,4.0,51,8,0.9407069082165939,1.873046875,0.48305632469428605,0.46079193922959905,0.646757074303539,0.5950059350487003,0.423817759564284,0.23456908782549063,0.12393500655889511,0.06920327246189117
