epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.7037903666496277,64.3125,2.337890625,98142,10,,1.0888671875,,0.34768859298576726,0.4268455391764959,0.4268455391764959,0.34768859298576726,,,
2,train,0.5641794800758362,69.5625,2.373046875,97970,10,,1.12109375,,0.35495093788497356,0.4207423183917111,0.4207423183917111,0.35495093788497356,,,
3,train,0.5589494705200195,69.25,2.373046875,98066,10,,1.1201171875,,0.35350014442224764,0.4201970269606688,0.4201970269606688,0.35350014442224764,,,
4,train,0.525934636592865,71.875,2.373046875,98110,10,,1.060546875,,0.33650054044958966,0.40203624326091153,0.40203624326091153,0.33650054044958966,,,
5,train,0.588940441608429,69.125,2.443359375,97686,10,,1.099609375,,0.3225746557688284,0.4084827209243277,0.4084827209243277,0.3225746557688284,,,
6,train,0.6609448194503784,64.0625,2.501953125,97577,10,,1.2001953125,,0.3373566435890769,0.43618439375216156,0.43618439375216156,0.3373566435890769,,,
7,train,0.5064330697059631,72.125,2.373046875,98114,10,,1.044921875,,0.3385275627355656,0.4035151611618529,0.4035151611618529,0.3385275627355656,,,
8,train,0.49164000153541565,72.3125,2.373046875,98153,10,,1.0478515625,,0.33759746421469095,0.40230635026889394,0.40230635026889394,0.33759746421469095,,,
9,train,0.5887376666069031,68.0,2.4140625,98090,10,,1.06640625,,0.329862257024114,0.3678595146340642,0.3678595146340642,0.329862257024114,,,
10,train,0.573699951171875,68.125,2.408203125,98141,10,,1.0751953125,,0.3368490397501175,0.38036637935125567,0.38036637935125567,0.3368490397501175,,,
11,train,0.5058029890060425,72.0625,2.373046875,98166,10,,1.0498046875,,0.33802487470779186,0.4030926474286107,0.4030926474286107,0.33802487470779186,,,
12,train,1.028862476348877,46.75,2.7890625,96909,10,,1.2333984375,,0.37042320758017655,0.43087049894255386,0.43087049894255386,0.37042320758017655,,,
13,train,1.1944154500961304,37.34375,3.0,96030,10,,1.3017578125,,0.46212794608200525,0.4478965470326066,0.4478965470326066,0.46212794608200525,,,
14,train,0.950921356678009,51.40625,2.896484375,95926,10,,1.23828125,,0.3737707612128488,0.4078827051630049,0.4078827051630049,0.3737707612128488,,,
15,train,0.8409357070922852,55.46875,2.875,94415,10,,1.2646484375,,0.3739542544839294,0.4169119111053263,0.4169119111053263,0.3739542544839294,,,
16,train,0.8365857005119324,55.3125,2.875,90992,10,,1.263671875,,0.3737438746296774,0.41709814181334764,0.41709814181334764,0.3737438746296774,,,
17,train,0.8361682891845703,55.21875,2.875,84105,10,,1.26171875,,0.36977116728020387,0.4123457735532905,0.4123457735532905,0.36977116728020387,,,
18,train,0.8968707323074341,54.46875,2.7578125,78337,10,,1.259765625,,0.35179902885804093,0.3850586255171383,0.3850586255171383,0.35179902885804093,,,
19,train,1.0041897296905518,47.1875,2.5625,74592,10,,1.1806640625,,0.4160282679273053,0.4401397198151392,0.4401397198151392,0.4160282679273053,,,
20,train,0.9632089138031006,49.78125,2.7265625,45549,10,,1.267578125,,0.37850897478338963,0.438120822604431,0.438120822604431,0.37850897478338963,,,
21,train,0.9376304149627686,50.3125,2.861328125,25037,10,,1.3369140625,,0.4026679046666669,0.4500133977880756,0.4500133977880756,0.4026679046666669,,,
22,train,0.9482188820838928,53.5625,2.548828125,42022,10,,1.1962890625,,0.3462691862770487,0.4265969467122992,0.4265969467122992,0.3462691862770487,,,
23,train,0.7570328116416931,61.6875,2.353515625,48986,10,,0.99365234375,,0.36131712409331596,0.4932186638387371,0.4932186638387371,0.36131712409331596,,,
24,train,0.693378210067749,63.03125,2.6640625,37918,10,,1.017578125,,0.34065516935398155,0.4539531970817817,0.4539531970817817,0.34065516935398155,,,
25,train,0.8358345031738281,55.8125,2.791015625,36800,10,,1.0673828125,,0.3283647291424441,0.39285636690298736,0.39285636690298736,0.3283647291424441,,,
1,val,0.5712845921516418,69.25,2.376953125,62,10,0.8948709049226196,1.11328125,0.5721231184331456,0.3341465121733689,0.4050861140009946,0.4050861140009946,0.3341465121733689,0.2591861658460716,0.2473095804452896,0.06762348860502243
2,val,0.5506278872489929,68.5625,2.376953125,61,10,0.8892221541490697,1.12109375,0.5865563109890399,0.35690031431678493,0.43843235728281615,0.43843235728281615,0.35690031431678493,0.2674744343210685,0.26971226930618286,0.07024084031581879
3,val,0.5412689447402954,71.1875,2.376953125,64,10,0.9201946803148557,1.1376953125,0.5869145313906674,0.35774848225929323,0.4332332800399916,0.4332332800399916,0.35774848225929323,0.27048780904608033,0.26262006163597107,0.06704753637313843
4,val,0.49946966767311096,72.5,2.376953125,59,10,0.9268900471301811,1.0439453125,0.5701191566889103,0.3297624386117265,0.4043544436824471,0.4043544436824471,0.3297624386117265,0.24180027578335545,0.23417170345783234,0.05175933986902237
5,val,0.745619535446167,58.875,2.5859375,72,10,0.9283651221462361,1.3154296875,0.5823665336459285,0.3779699032096382,0.49672330474345916,0.49672330474345916,0.3779699032096382,0.17139612066771737,0.032148540019989014,0.010606838390231133
6,val,0.5179942846298218,72.0,2.376953125,60,10,0.9069055822481629,1.0419921875,0.5714643012827969,0.33216567950566334,0.4065328420605182,0.4065328420605182,0.33216567950566334,0.2472395768050314,0.2284409999847412,0.06376785039901733
