epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.5221014618873596,71.5,3.8203125,100000,10,,2.189453125,,0.7288847900246953,0.7964456146653375,0.7964456146653375,0.7288847900246953,,,
2,train,0.33724045753479004,80.5625,3.994140625,100000,10,,2.361328125,,0.7441616393078739,0.8176417613340897,0.8176417613340897,0.7441616393078739,,,
3,train,0.2661924362182617,84.625,4.04296875,100000,10,,2.462890625,,0.7180873742067917,0.7878088376957928,0.7878088376957928,0.7180873742067917,,,
4,train,0.2642662227153778,84.9375,4.953125,100000,9,,2.98828125,,0.691034794974829,0.7530457342739245,0.7390709511721084,0.674229411733883,,,
5,train,0.2659677267074585,84.6875,5.80078125,100000,10,,3.318359375,,0.6991460285618251,0.7195549121922944,0.7195549121922944,0.6991460285618251,,,
6,train,0.20256827771663666,87.375,5.81640625,100000,8,,3.1328125,,0.7175201798004333,0.7315299914337914,0.6968784400845565,0.6826655894260014,,,
7,train,0.21946385502815247,86.6875,5.73046875,100000,9,,2.8125,,0.7162627619113741,0.7366025468246057,0.7216940917385062,0.7008282726202597,,,
8,train,0.4675118625164032,75.0625,5.984375,100000,10,,2.55859375,,0.721743076383941,0.7208193334589146,0.7208193334589146,0.721743076383941,,,
9,train,0.39087367057800293,77.0625,6.0,100000,10,,2.34375,,0.7333173955559338,0.7305565648705706,0.7305565648705706,0.7333173955559338,,,
10,train,0.28991514444351196,83.6875,6.0,100000,10,,1.921875,,0.6717408629429418,0.6682643919920297,0.6682643919920297,0.6717408629429418,,,
11,train,0.20811006426811218,87.9375,6.0,100000,10,,2.11328125,,0.6214544468655598,0.617419035316556,0.617419035316556,0.6214544468655598,,,
12,train,0.23744679987430573,87.0625,6.0,100000,10,,2.220703125,,0.6383020084950111,0.6344419634493426,0.6344419634493426,0.6383020084950111,,,
13,train,0.18423877656459808,88.8125,6.0,100000,10,,2.2890625,,0.6563890357963473,0.6527211768593941,0.6527211768593941,0.6563890357963473,,,
14,train,0.31131482124328613,84.0625,6.0,100000,10,,2.59765625,,0.6238554999135639,0.6198429865649677,0.6198429865649677,0.6238554999135639,,,
15,train,0.23002363741397858,86.5,6.0,100000,10,,2.73046875,,0.6822940086454437,0.6788987893391518,0.6788987893391518,0.6822940086454437,,,
16,train,0.3596745431423187,81.0625,6.0,100000,10,,2.728515625,,0.6633607777821753,0.659764565311148,0.659764565311148,0.6633607777821753,,,
17,train,0.3489030599594116,81.1875,6.0,100000,10,,2.900390625,,0.6477994163038259,0.6440493225405217,0.6440493225405217,0.6477994163038259,,,
18,train,0.2163846343755722,86.875,6.0,100000,10,,2.525390625,,0.6496354774803063,0.6459247600105366,0.6459247600105366,0.6496354774803063,,,
19,train,0.5546466112136841,71.75,6.0,99998,8,,2.607421875,,0.7276341933477809,0.7247208371392707,0.6891870028624766,0.6940245152308062,,,
20,train,0.4430862069129944,75.6875,6.0,98618,8,,3.259765625,,0.7370280867528978,0.7342148077639334,0.6999050830842081,0.7045765830328048,,,
21,train,0.47477805614471436,73.6875,6.0,95679,10,,2.908203125,,0.7161577034104192,0.7131443798731166,0.7131443798731166,0.7161577034104192,,,
22,train,0.30660176277160645,81.3125,6.0,98442,10,,2.853515625,,0.7300352317817708,0.7271474196875165,0.7271474196875165,0.7300352317817708,,,
23,train,0.5566516518592834,72.375,6.0,97165,10,,2.783203125,,0.6295673116330183,0.6256283714111074,0.6256283714111074,0.6295673116330183,,,
24,train,1.6194067001342773,20.609375,6.0,26373,8,,4.97265625,,0.9920382625412345,0.9919529164285611,0.9909136647725778,0.9910553560237001,,,
25,train,1.619511365890503,20.1875,6.0,26143,3,,5.0,,0.999988730434494,0.9999886096241838,0.9999638938271223,0.999969797034607,,,
1,val,0.3063618242740631,82.375,3.958984375,18,4,0.9387221352023083,2.240234375,0.6285973969693355,0.7707941174151092,0.8664969506262175,0.7409264064781709,0.5755347936868003,0.44536978162860463,0.401542603969574,0.16259808838367462
