epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.6914686560630798,59.875,5.59375,100000,10,,4.04296875,,0.7899920409709781,0.8413417042841338,0.8413417042841338,0.7899920409709781,,,
2,train,0.7543324828147888,54.71875,5.84765625,100000,10,,4.55859375,,0.8353947395645581,0.916988481002135,0.916988481002135,0.8353947395645581,,,
3,train,1.4314074516296387,27.5625,7.046875,100000,10,,6.02734375,,0.8899106994828623,0.9764888713953278,0.9764888713953278,0.8899106994828623,,,
4,train,1.6193896532058716,20.078125,7.3984375,100000,2,,6.3984375,,0.9171021044847945,1.0,1.0,0.6923618921883242,,,
5,train,1.6186726093292236,20.0625,7.3984375,100000,2,,6.3984375,,0.9169877416231957,1.0,1.0,0.6919375817531963,,,
6,train,1.6183154582977295,20.1875,7.3984375,100000,2,,6.3984375,,0.9169021484783739,1.0,1.0,0.6916202591429029,,,
7,train,1.6180678606033325,20.203125,7.3984375,100000,2,,6.3984375,,0.9168859940794001,1.0,1.0,0.6915602468220128,,,
8,train,1.6177518367767334,20.03125,7.3984375,100000,2,,6.3984375,,0.9169461776808926,1.0,1.0,0.6917835613179226,,,
9,train,1.6175973415374756,20.109375,7.40234375,100000,3,,6.40234375,,0.9169501963720191,0.9999938933615765,0.999980644481913,0.8268285428851821,,,
10,train,1.6174168586730957,20.21875,7.3984375,100000,2,,6.3984375,,0.9169418912472322,1.0,1.0,0.6917675672709913,,,
11,train,1.616930365562439,20.1875,7.3984375,100000,8,,6.390625,,0.9138755650475818,0.9960648213757562,0.9955576220395029,0.9055029315813382,,,
12,train,1.6169425249099731,20.125,7.40234375,100000,3,,6.40234375,,0.9168885439257272,0.9999914343587828,0.9999728487439932,0.8267000374303408,,,
13,train,1.6168662309646606,20.140625,7.3984375,100000,2,,6.3984375,,0.9168838951461593,1.0,1.0,0.6915524006578249,,,
14,train,1.6168038845062256,20.171875,7.39453125,100000,2,,6.39453125,,0.9169034842665764,1.0,1.0,0.6916250371132892,,,
15,train,1.6168195009231567,20.28125,7.40234375,100000,2,,6.40234375,,0.9169906983281141,1.0,1.0,0.6919485705335402,,,
16,train,1.6168124675750732,20.203125,7.40234375,100000,3,,6.40234375,,0.9170251796873831,0.9999925747446688,0.9999764635367181,0.8269848580544241,,,
17,train,1.6168195009231567,20.28125,7.40234375,100000,2,,6.40234375,,0.9169411180683971,1.0,1.0,0.691764761135407,,,
18,train,1.6167984008789062,20.296875,7.40234375,100000,2,,6.40234375,,0.9169527760069597,1.0,1.0,0.6918079753374354,,,
19,train,1.6167900562286377,20.265625,7.3984375,99896,2,,6.3984375,,0.9170074356068643,1.0,1.0,0.6920105584858929,,,
20,train,1.6167832612991333,20.234375,7.40234375,91109,2,,6.40234375,,0.9170445494207443,0.9999999999999999,0.9999999999999999,0.692148650711146,,,
21,train,1.6168022155761719,20.265625,7.40234375,53260,2,,6.40234375,,0.9171606591628774,1.0,1.0,0.6925790445071422,,,
22,train,1.6167845726013184,20.203125,7.40234375,21986,2,,6.40234375,,0.9168898571265004,1.0,1.0,0.6915745049254975,,,
23,train,1.6167831420898438,20.421875,7.40625,19096,3,,6.40625,,0.9169458448270364,0.9999790259353252,0.9999335178987058,0.8268194370621309,,,
24,train,1.6167752742767334,20.359375,7.3984375,27181,4,,6.3984375,,0.9169985592225627,0.9999817822670853,0.9999635662369359,0.8651742799338811,,,
25,train,1.616773009300232,20.28125,7.3984375,26430,3,,6.3984375,,0.9170081221175659,0.9999840065253154,0.9999493041040196,0.8269492503675699,,,
1,val,0.570396900177002,63.40625,5.90234375,20,4,0.9214911161903098,4.90234375,0.6134653618830057,0.8389415026474527,0.9250559310653111,0.8598437851082917,0.7459303708311551,0.2638706547023413,0.023666711524128914,0.028847604990005493
2,val,0.8258565068244934,50.71875,5.98828125,14,3,0.893830936934782,4.98828125,0.6701047329597143,0.8651784022278128,0.960064687152238,0.8813102543278858,0.7269313251308882,0.3120485965295735,0.3238297700881958,0.31357771158218384
3,val,1.618261456489563,20.46875,7.38671875,7,2,0.7953393017819846,6.38671875,0.7826966553220537,0.9131547251833434,1.0,1.0,0.6855440647308659,0.0018039260611124137,0.0020414877217262983,0.0005139161949045956
4,val,1.6175485849380493,20.765625,7.3984375,7,2,0.7856303420513899,6.3984375,0.7798879626401247,0.9119261192089677,0.998991935483871,0.998991935483871,0.6813179804693361,0.0016172572526067792,0.0007388422382064164,0.00020812673028558493
5,val,1.6166971921920776,21.265625,7.36328125,6,2,0.7821529318399719,6.36328125,0.7780126433618045,0.9111214221795626,1.0,1.0,0.6785098976487669,-0.004431232893050764,0.001839693053625524,0.0008668463560752571
6,val,1.618308663368225,18.046875,7.4453125,7,2,0.7756973816371715,6.4453125,0.7849289736217828,0.914090960459349,1.0,1.0,0.6888365750639847,0.0002136611184940211,0.002193363383412361,0.0027054836973547935
7,val,1.6187020540237427,20.765625,7.34375,7,2,0.7691099369080254,6.34375,0.7817697683365661,0.9127304831242382,0.998991935483871,0.998991935483871,0.6841178237532729,0.0021311638919734965,0.0031620950903743505,0.0038430136628448963
8,val,1.6203281879425049,19.25,7.390625,6,2,0.7595098753993936,6.390625,0.7831979885803325,0.9132412929060878,1.0,1.0,0.6860686333711488,-0.001162271631881116,0.012072870507836342,0.0028945631347596645
9,val,1.6193712949752808,20.46875,7.41796875,6,2,0.7424376889958773,6.41796875,0.7820631823067272,0.9127698650461189,1.0,1.0,0.6844020506777571,-0.00854926481016928,0.0048909662291407585,0.0005972952349111438
10,val,1.617538332939148,18.75,7.390625,6,2,0.745058933237733,6.390625,0.7830690707733676,0.9132629371412375,1.0,1.0,0.6860011629040512,-0.006485668876964799,0.003009394509717822,0.0009924793848767877
11,val,1.6174646615982056,19.453125,7.3515625,8,2,0.7295041658673127,6.3515625,0.7817450987545488,0.9128258187557478,0.998991935483871,0.998991935483871,0.6842675915002471,-0.00737258426246842,0.005741816014051437,0.0013241738779470325
12,val,1.6165297031402588,20.15625,7.4140625,6,2,0.7249059435299547,6.4140625,0.7866552493751819,0.9148019815904231,1.0,1.0,0.6913489009183009,-0.003399951306750048,0.0016017744783312082,0.0014464755076915026
13,val,1.6166621446609497,19.5625,7.40625,7,2,0.7398503891881882,6.40625,0.7806912317074219,0.9123049680814056,1.0,1.0,0.6825729344234233,-0.002114147502215241,0.003117429092526436,0.0010034230072051287
14,val,1.6166280508041382,20.46875,7.40234375,6,2,0.7155040937585617,6.40234375,0.7838246132136025,0.913564082542067,1.0,1.0,0.6870901426695726,-0.002549926898824791,0.0016356740379706025,0.000532323494553566
15,val,1.6166797876358032,20.5625,7.4453125,6,2,0.6991046787471333,6.4453125,0.7827883079412058,0.9130393571558396,1.0,1.0,0.6854148502353162,-0.0011077637938966582,0.0024179713800549507,0.0007067935657687485
16,val,1.616787075996399,20.96875,7.41015625,6,2,0.7092354771867864,6.41015625,0.7805983692711361,0.9121556109498218,1.0,1.0,0.6822419475029864,0.007941006723707882,0.002109058201313019,8.403657557209954e-05
17,val,1.6166179180145264,19.953125,7.30078125,7,2,0.649372447534257,6.30078125,0.7807719412950511,0.9122986104793785,0.998991935483871,0.998991935483871,0.6826244780706027,-0.005945934719589825,0.007259593810886145,0.0018571901600807905
18,val,1.616646647453308,20.96875,7.390625,7,2,0.5763644440412986,6.390625,0.7803241817043948,0.9120640418170364,0.998991935483871,0.998991935483871,0.6818879687355133,0.007773670372406907,0.006036002654582262,7.565222767880186e-05
19,val,1.6165244579315186,21.375,7.3984375,7,2,0.6119921116444802,6.3984375,0.7755583043378533,0.9101718809300346,0.9999999999999999,0.9999999999999999,0.6750353863533642,0.0033886383501512476,0.005242038983851671,0.00030369279556907713
20,val,1.6166828870773315,20.359375,7.44140625,6,2,0.5552411910344818,6.44140625,0.785953159229497,0.9143470462332143,1.0,1.0,0.6900509542275413,0.0008517203361539055,0.0013239013496786356,0.000654624484013766
21,val,1.6168887615203857,20.15625,7.453125,7,2,0.5438733630085055,6.453125,0.7869829799305973,0.9148498154340792,0.998991935483871,0.998991935483871,0.6916980611803109,-0.008368109895692567,0.012747191824018955,6.892270175740123e-05
22,val,1.6165493726730347,20.765625,7.3359375,7,2,0.5688418807847029,6.3359375,0.7802011499238629,0.9121350150326423,1.0,1.0,0.6819063858369478,-0.004302301027752769,0.017212478443980217,0.0001432402932550758
23,val,1.616653561592102,20.859375,7.421875,6,2,0.4678989774278857,6.421875,0.7786816789880966,0.9113228233297124,1.0,1.0,0.6793681744168905,0.014234131579715079,0.0037832888774573803,0.0032890262082219124
24,val,1.616757869720459,21.375,7.4296875,7,2,0.5111423509193808,6.4296875,0.7821174152755277,0.9127856721295033,0.998991935483871,0.998991935483871,0.6844836292298511,0.0034609376541103252,0.004237762186676264,0.0019789477810263634
25,val,1.6167196035385132,21.265625,7.3828125,6,2,0.5079814195900589,6.3828125,0.7860836712432752,0.9144923122134477,1.0,1.0,0.690390766418244,0.010051809834835116,0.017999596893787384,0.000542422931175679
1,val (nn),0.5488849878311157,64.6875,7.08984375,5,4,0.9214911161903098,6.08984375,0.7735887162517092,0.9088715483012064,0.9507022779734012,0.903083805539957,0.8543377737475939,0.3446619654438846,0.022895410656929016,0.04809945449233055
2,val (nn),0.8267003893852234,50.8125,7.21484375,3,3,0.893830936934782,6.21484375,0.8499661817482784,0.9404554213345271,0.9722728243772361,0.9134608450241581,0.8776604892375471,0.34074173224214854,0.42089587450027466,0.6684116721153259
3,val (nn),1.619873285293579,20.46875,9.0,1,2,0.7953393017819846,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
4,val (nn),1.619126558303833,20.671875,9.0,1,2,0.7856303420513899,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
5,val (nn),1.618355393409729,21.265625,9.0,1,2,0.7821529318399719,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
6,val (nn),1.6198197603225708,18.046875,9.0,1,2,0.7756973816371715,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
7,val (nn),1.6203655004501343,20.765625,9.0,1,2,0.7691099369080254,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
8,val (nn),1.6219877004623413,19.25,9.0,1,2,0.7595098753993936,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
9,val (nn),1.6209896802902222,20.5625,9.0,1,2,0.7424376889958773,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
10,val (nn),1.6191186904907227,19.15625,9.0,1,2,0.745058933237733,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
11,val (nn),1.6192225217819214,19.65625,9.0,1,2,0.7295041658673127,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
12,val (nn),1.61811101436615,20.15625,9.0,1,2,0.7249059435299547,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
13,val (nn),1.6182715892791748,19.453125,9.0,1,2,0.7398503891881882,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
14,val (nn),1.618213415145874,20.46875,9.0,1,2,0.7155040937585617,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
15,val (nn),1.6182351112365723,20.5625,9.0,1,2,0.6991046787471333,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
16,val (nn),1.6183823347091675,21.265625,9.0,1,2,0.7092354771867864,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
17,val (nn),1.6183222532272339,19.953125,9.0,1,2,0.649372447534257,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
18,val (nn),1.6182547807693481,20.859375,9.0,1,2,0.5763644440412986,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
19,val (nn),1.6181328296661377,21.46875,9.0,1,2,0.6119921116444802,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
20,val (nn),1.61824369430542,20.359375,9.0,1,2,0.5552411910344818,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
21,val (nn),1.6184370517730713,20.15625,9.0,1,2,0.5438733630085055,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
22,val (nn),1.6182178258895874,20.765625,9.0,1,2,0.5688418807847029,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
23,val (nn),1.6182323694229126,20.859375,9.0,1,2,0.4678989774278857,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
24,val (nn),1.6183254718780518,21.375,9.0,1,2,0.5111423509193808,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
25,val (nn),1.618338704109192,21.265625,9.0,1,2,0.5079814195900589,8.0,1.0,1.0,1.0,1.0,1.0,-0.0547495252281364,,
