epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.7509840130805969,64.4375,5.23046875,100000,11,,2.3203125,,0.6893850012599791,0.8368672684177528,0.8368672684177528,0.6985901512962553,,,
2,train,0.5813121199607849,67.8125,3.91015625,100000,11,,1.90625,,0.7928841887783767,0.8844686527211548,0.8844686527211548,0.7990235973114784,,,
3,train,0.659856379032135,62.15625,2.587890625,100000,10,,1.185546875,,0.8519011414650683,0.8518596168731395,0.846032577712921,0.8519011414650683,,,
4,train,0.4916767179965973,70.3125,3.146484375,100000,11,,1.466796875,,0.8189990652285419,0.8227860341334143,0.8227860341334143,0.8243641712553753,,,
5,train,0.4217475652694702,75.0,3.38671875,100000,9,,1.54296875,,0.7962469663200983,0.8031307947543881,0.7851700382155393,0.7891331432208903,,,
6,train,0.46054667234420776,72.875,4.04296875,100000,8,,1.673828125,,0.7756673193701547,0.8107517589074663,0.7814052133344265,0.7584152739953323,,,
7,train,0.3626837134361267,76.9375,4.2421875,100000,10,,1.759765625,,0.7782983355473475,0.8268005123057933,0.8197081352025075,0.7782983355473475,,,
8,train,0.4513861835002899,72.375,4.296875,100000,9,,1.7900390625,,0.7855386698006637,0.8464237464511679,0.8323689273529531,0.7780497821470556,,,
9,train,0.9948368072509766,41.46875,4.98828125,100000,6,,2.009765625,,0.81959268992939,0.9519991880443712,0.9335172339108744,0.7843916030039296,,,
10,train,0.8693587779998779,48.375,4.98828125,99998,8,,2.052734375,,0.8211065781882982,0.952438654396419,0.9447126547456728,0.8073428151844959,,,
11,train,0.9793311953544617,43.28125,4.76953125,100000,8,,1.962890625,,0.8173946355366692,0.940408012946931,0.9310478578402095,0.8033456369946822,,,
12,train,0.47963210940361023,71.0,2.896484375,100000,9,,1.2421875,,0.8263922242815289,0.7838113472819228,0.7648350876591217,0.8203302901782286,,,
13,train,0.5313822031021118,68.375,2.701171875,100000,10,,1.2880859375,,0.8366224917611769,0.64171909984872,0.6277839621250974,0.8366224917611769,,,
14,train,0.5370088219642639,66.8125,2.943359375,100000,7,,1.4248046875,,0.837674493511823,0.6510369400945338,0.5734744140994338,0.8167787214428881,,,
15,train,0.6285299062728882,60.46875,4.00390625,99995,6,,1.9609375,,0.8317270029716206,0.7432556265463254,0.6589340159170974,0.7989058612249915,,,
16,train,0.6108852624893188,62.4375,4.0078125,97548,7,,1.9365234375,,0.8179764041291772,0.7014333988022701,0.6352689109725136,0.7945410778839886,,,
17,train,0.6022701859474182,64.125,3.189453125,96767,7,,1.4404296875,,0.8355194824013539,0.6352383492695263,0.5541968978588764,0.8143447308483241,,,
18,train,0.6163234114646912,61.84375,2.5,97109,7,,1.1064453125,,0.8741656987580918,0.6137329765440691,0.5276966503846482,0.8579605238751837,,,
19,train,0.5958380103111267,63.375,2.513671875,93624,8,,1.1318359375,,0.8646469177936433,0.5898668183004736,0.5301842670736379,0.8542393317241233,,,
20,train,0.5284633040428162,67.0625,2.498046875,81485,7,,1.162109375,,0.8623450500728939,0.5789631087448901,0.48479872351894865,0.8446258423973679,,,
21,train,0.7740842700004578,54.5,2.49609375,99967,7,,1.1875,,0.8615544193285095,0.5874728268473793,0.4950001206894933,0.8437251864836692,,,
22,train,0.9640270471572876,44.65625,2.51171875,92122,6,,1.2275390625,,0.8988319428706744,0.7632250633143088,0.6833555558247494,0.8790924087966324,,,
