epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.7611285448074341,61.8125,2.15625,99883,10,,0.97119140625,,0.518024628000384,0.6872048131610093,0.6872048131610093,0.518024628000384,,,
2,train,0.4794674217700958,73.75,2.314453125,99848,9,,1.087890625,,0.5006217348817147,0.6618124740931097,0.6426661701653565,0.47618233836115564,,,
3,train,0.4808233678340912,73.4375,2.46875,99833,9,,1.2001953125,,0.5036959944168353,0.6479415047687096,0.6280082474418698,0.4794076777526822,,,
4,train,0.43228286504745483,76.3125,2.482421875,99822,8,,1.119140625,,0.4735165347978103,0.6125519770260597,0.5625367708553837,0.41565651882450927,,,
5,train,0.5493544936180115,68.8125,2.193359375,99876,10,,0.88671875,,0.5565575665178671,0.734358744182914,0.734358744182914,0.5565575665178671,,,
6,train,0.46531522274017334,73.6875,2.302734375,99825,7,,0.91552734375,,0.5078445385126579,0.669690360631847,0.5949769653470092,0.4150181188981753,,,
7,train,0.48990172147750854,72.3125,2.3046875,99885,9,,0.99853515625,,0.5259942167240889,0.6915025527312975,0.6740353654801227,0.50279493026761,,,
8,train,0.4396340548992157,74.75,2.302734375,99861,7,,0.99609375,,0.5041978245118758,0.6677736898134459,0.5926227818480952,0.4106798372784378,,,
9,train,0.42655035853385925,74.875,2.302734375,99856,7,,1.0498046875,,0.5130645945598421,0.6774716415713709,0.6045164821974007,0.4212210304394012,,,
10,train,0.4532018303871155,74.4375,2.296875,99837,9,,0.94287109375,,0.4912080939242758,0.6538578220017591,0.6342610743875771,0.4663079998569437,,,
11,train,0.4687681198120117,72.8125,2.267578125,99718,9,,0.8994140625,,0.4658935509653993,0.6227720541381145,0.6014181777418564,0.4397551320720243,,,
12,train,0.46595269441604614,72.625,2.271484375,99177,8,,0.92333984375,,0.4846470730912952,0.6355638198310998,0.5885339517834208,0.4280073138684284,,,
13,train,0.5132458806037903,71.1875,2.291015625,99228,9,,0.830078125,,0.45016764995453884,0.578525369996352,0.5546702748768262,0.42326110363984515,,,
14,train,0.4487232565879822,75.125,2.498046875,99737,8,,1.064453125,,0.4478693864478026,0.5719062447239063,0.5166503488538143,0.38719578259013754,,,
15,train,0.36861100792884827,78.8125,2.599609375,99801,8,,1.068359375,,0.4170897624439498,0.5207279854990109,0.4588785126901644,0.3530418429365265,,,
16,train,0.53922438621521,70.0625,2.59375,99408,8,,1.0361328125,,0.43123294271855095,0.5276391917420409,0.4666796035124968,0.3687300740378169,,,
17,train,0.4627191126346588,73.1875,2.66015625,94027,8,,1.19140625,,0.49384062485759994,0.5859134903820518,0.5324542311341232,0.438206776395779,,,
18,train,0.44170135259628296,74.6875,2.39453125,95925,8,,0.96484375,,0.46035827974024146,0.6026656029441102,0.551377474997423,0.4010507491548554,,,
19,train,0.4022720754146576,75.0625,2.482421875,88296,7,,0.89111328125,,0.5056462846292573,0.6356713498756186,0.5532602660776631,0.4123997301635205,,,
20,train,0.455296128988266,74.4375,2.337890625,90203,10,,1.0107421875,,0.43115199256938874,0.5695178887285335,0.5695178887285335,0.43115199256938874,,,
21,train,0.6715463995933533,64.4375,2.078125,74561,8,,0.86328125,,0.5371116182497819,0.7075480548377473,0.6697982494363086,0.48623290019936116,,,
22,train,0.5324270129203796,70.75,2.3984375,65157,8,,1.0224609375,,0.4507907573685631,0.5911801106031407,0.5384109197053757,0.39043354348191506,,,
23,train,0.3955611288547516,75.875,2.4453125,73658,7,,0.95166015625,,0.48682166100088764,0.6160467188959815,0.5292393761554022,0.39003883336332945,,,
24,train,0.4362957179546356,75.6875,2.474609375,62551,9,,1.0068359375,,0.4370139533794588,0.562344770100005,0.5375693267624908,0.40946439887565245,,,
25,train,0.3649859130382538,79.0625,2.52734375,53103,8,,1.09765625,,0.39446679198858237,0.5081983642043753,0.4447261151778259,0.32793452697375736,,,
1,val,0.5238993763923645,72.25,2.333984375,12,5,0.8690404657999388,1.10546875,0.6876688828378852,0.5203758646700547,0.68483412385498,0.5051097178986139,0.30960268041690886,0.30163493921502854,0.2982998490333557,0.19221821427345276
2,val,0.4425194263458252,73.6875,2.29296875,14,6,0.901001566299459,1.0771484375,0.6584471869384851,0.5148173813561655,0.6799236521991245,0.5660447598499282,0.3746959485953062,0.28872678486006187,0.23893217742443085,0.13603703677654266
3,val,0.4450714588165283,75.0,2.49609375,15,7,0.9155589238003135,1.19921875,0.6726721949732946,0.49689659172152434,0.6406176342174617,0.5610824029315287,0.4041818861408669,0.2574509978934786,0.1825527548789978,0.1409498006105423
4,val,0.4009265899658203,76.6875,2.513671875,15,6,0.9210523115014366,1.1123046875,0.6512822019129975,0.48010947208151333,0.6196766543287018,0.48403080831429246,0.3305496548152643,0.31306518566100977,0.2470598816871643,0.1297217309474945
5,val,0.49616414308547974,71.5625,2.28515625,12,6,0.9039724991609128,0.88818359375,0.6817963546924943,0.5513386324215928,0.7120780763987286,0.6095338309441065,0.4213478209437016,0.2558352747778628,0.2339373528957367,0.1912355124950409
6,val,0.8012843728065491,62.40625,2.203125,12,6,0.8717019677794607,0.91455078125,0.7233941074949517,0.5764555112021457,0.7573043046543824,0.6704857973495402,0.45370635764708034,0.2605314953866673,0.37174513936042786,0.18093156814575195
7,val,0.4368717074394226,74.8125,2.29296875,15,6,0.8632200575387043,0.95751953125,0.6706874714452387,0.5057105309082486,0.6691295826709346,0.5515387691483287,0.3631811864286555,0.2864395642441426,0.27309146523475647,0.12042182683944702
8,val,0.4120558202266693,75.1875,2.3125,15,6,0.9094571692954285,1.05859375,0.6551597406863943,0.5088318127062561,0.6790493130528296,0.5647760910419344,0.36715238257616933,0.31441742441508935,0.20748761296272278,0.11763646453619003
9,val,0.4731804430484772,72.0,2.302734375,15,6,0.9327439715585495,0.8818359375,0.6510478259897204,0.5031959618108819,0.6667651979187326,0.5483226988174466,0.3599761886728823,0.2638139928339052,0.1409490704536438,0.08767545223236084
