epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,redund_smb_adj3,top_sim,pos_dis,bos_dis
1,train,0.9115360379219055,47.1875,2.4765625,99215,10,,0.97119140625,,0.569656621988188,0.6690268917530228,0.6690268917530228,0.569656621988188,,,
2,train,1.3165894746780396,31.640625,1.6025390625,99819,10,,0.40283203125,,0.7968043575131392,0.8691931870615495,0.8691931870615495,0.7968043575131392,,,
3,train,1.6110901832580566,20.0,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
4,train,1.6106998920440674,20.171875,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
5,train,1.6105704307556152,20.15625,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
6,train,1.6104811429977417,20.234375,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
7,train,1.6104575395584106,20.03125,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
8,train,1.6104320287704468,20.171875,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
9,train,1.6104246377944946,20.265625,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
10,train,1.6104031801223755,20.375,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
11,train,1.6103843450546265,20.34375,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
12,train,1.6104007959365845,20.359375,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
13,train,1.6103978157043457,20.359375,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
14,train,1.610372543334961,20.3125,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
15,train,1.6103594303131104,20.34375,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
16,train,1.6103802919387817,20.328125,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
17,train,1.6103672981262207,20.4375,1.0,100000,1,,0.0,,1.0,1.0,1.0,,,,
18,train,1.610352635383606,20.4375,1.0,99995,1,,0.0,,1.0,1.0,1.0,,,,
19,train,1.6103557348251343,20.5,1.0,99679,1,,0.0,,1.0,1.0,1.0,,,,
20,train,1.6103702783584595,20.296875,1.0,94083,1,,0.0,,1.0,1.0,1.0,,,,
21,train,1.6103435754776,20.4375,1.0,68958,1,,0.0,,1.0,1.0,1.0,,,,
22,train,1.6103569269180298,20.359375,1.0,34509,1,,0.0,,1.0,1.0,1.0,,,,
23,train,1.61033034324646,20.375,1.0,16520,1,,0.0,,1.0,1.0,1.0,,,,
24,train,1.6103394031524658,20.421875,1.0,16529,1,,0.0,,1.0,1.0,1.0,,,,
25,train,1.6103453636169434,20.46875,1.0,16565,1,,0.0,,1.0,1.0,1.0,,,,
1,val,0.8357312083244324,51.5,2.48828125,151,10,0.930609764796589,0.94580078125,0.6067316855353615,0.5914543791318329,0.6776441588295912,0.6776441588295912,0.5914543791318329,0.3296850261545584,0.3525557219982147,0.16063372790813446
2,val,1.6103078126907349,20.765625,1.0,1,1,0.7926000801128437,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
3,val,1.6109836101531982,21.0625,1.0,1,1,0.7689173485916696,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
4,val,1.6103852987289429,19.453125,1.0,1,1,0.7366851318666844,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
5,val,1.61093008518219,19.765625,1.0,1,1,0.669482580012831,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
6,val,1.6103065013885498,19.765625,1.0,1,1,0.6124546338646526,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
7,val,1.6103895902633667,21.46875,1.0,1,1,0.543073005965572,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
8,val,1.6104226112365723,20.765625,1.0,1,1,0.48717975929106455,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
9,val,1.6102184057235718,19.953125,1.0,1,1,0.4527845724681304,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
10,val,1.6103205680847168,20.5625,1.0,1,1,0.4984144697791444,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
11,val,1.6103804111480713,18.953125,1.0,1,1,0.4800703091245119,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
12,val,1.6102265119552612,21.46875,1.0,1,1,0.5155787125155716,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
13,val,1.6102941036224365,22.078125,1.0,1,1,0.4966982019592756,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
14,val,1.610079288482666,20.859375,1.0,1,1,0.4883323247388367,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
15,val,1.6098874807357788,20.0625,1.0,1,1,0.5080019932733933,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
16,val,1.610252857208252,20.46875,1.0,1,1,0.5337616374139907,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
17,val,1.6102968454360962,20.96875,1.0,1,1,0.5181659999827417,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
18,val,1.6104159355163574,20.859375,1.0,1,1,0.5083544826194105,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
19,val,1.6108804941177368,19.15625,1.0,1,1,0.4998945410717931,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
20,val,1.6104432344436646,18.75,1.0,1,1,0.5102329530648229,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
21,val,1.6104528903961182,18.953125,1.0,1,1,0.5099935752744151,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
22,val,1.6105437278747559,19.359375,1.0,1,1,0.496114243333023,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
23,val,1.6106256246566772,19.765625,1.0,1,1,0.49003044917663513,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
24,val,1.6106668710708618,19.65625,1.0,1,1,0.5059918767936366,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
25,val,1.6104650497436523,20.0625,1.0,1,1,0.4965089714342482,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
1,val (nn),0.7934346199035645,53.3125,2.48828125,3,3,0.930609764796589,1.48828125,0.8498199952323233,0.8422669859793125,0.9459556496266545,0.8310035539782745,0.6115649178734257,0.3572920237800642,0.3362634479999542,0.004838014021515846
2,val (nn),1.6103078126907349,20.765625,1.0,1,1,0.7926000801128437,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
3,val (nn),1.6109836101531982,21.0625,1.0,1,1,0.7689173485916696,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
4,val (nn),1.6103852987289429,19.453125,1.0,1,1,0.7366851318666844,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
5,val (nn),1.61093008518219,19.765625,1.0,1,1,0.669482580012831,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
6,val (nn),1.6103065013885498,19.765625,1.0,1,1,0.6124546338646526,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
7,val (nn),1.6103895902633667,21.46875,1.0,1,1,0.543073005965572,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
8,val (nn),1.6104226112365723,20.765625,1.0,1,1,0.48717975929106455,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
9,val (nn),1.6102184057235718,19.953125,1.0,1,1,0.4527845724681304,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
10,val (nn),1.6103205680847168,20.5625,1.0,1,1,0.4984144697791444,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
11,val (nn),1.6103804111480713,18.953125,1.0,1,1,0.4800703091245119,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
12,val (nn),1.6102265119552612,21.46875,1.0,1,1,0.5155787125155716,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
13,val (nn),1.6102941036224365,22.078125,1.0,1,1,0.4966982019592756,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
14,val (nn),1.610079288482666,20.859375,1.0,1,1,0.4883323247388367,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
15,val (nn),1.6098874807357788,20.0625,1.0,1,1,0.5080019932733933,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
16,val (nn),1.610252857208252,20.46875,1.0,1,1,0.5337616374139907,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
17,val (nn),1.6102968454360962,20.96875,1.0,1,1,0.5181659999827417,0.0,1.0,1.0,1.0,1.0,,-0.0547495252281364,,
