epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,test,,1.7278013229370117,59.65625,59.65625,2.310546875,2.310546875,1.4306640625,1.4306640625,87,10,4.941122617390621,4.91015625,5.90625,1.0361328125,0.1688232421875,3.119140625,3.134765625,0.3500619862267855,6.65821148275179,1.7890625,7.98828125,0.268798828125,0.1546630859375,3.1852953424983985,1.240234375,5.61328125,0.38916015625,0.1531982421875
2,test,,1.738979697227478,63.8125,63.8125,2.341796875,2.341796875,1.443359375,1.443359375,84,10,4.914974966748728,4.875,5.95703125,1.05859375,0.181640625,3.169921875,3.150390625,0.37704766619880464,6.65821148275179,1.96484375,7.60546875,0.295166015625,0.1702880859375,3.1852953424983985,1.3310546875,5.3984375,0.417724609375,0.1650390625
3,test,,1.759606957435608,66.375,66.375,2.423828125,2.423828125,1.5009765625,1.5009765625,84,10,5.051093985457998,4.95703125,6.05859375,1.0986328125,0.181396484375,3.16796875,3.13671875,0.3712829511599856,6.65821148275179,2.05859375,7.5,0.30908203125,0.1771240234375,3.1852953424983985,1.3837890625,5.375,0.4345703125,0.169921875
4,test,,1.9480115175247192,66.6875,66.6875,2.5,2.5,1.5322265625,1.5322265625,83,10,5.11212993954358,5.10546875,6.125,1.1201171875,0.1669921875,3.203125,3.16796875,0.35743207590021686,6.65821148275179,2.15625,7.44921875,0.323974609375,0.183349609375,3.1852953424983985,1.3876953125,5.51171875,0.435791015625,0.16748046875
5,test,,1.8335514068603516,68.875,68.875,2.515625,2.515625,1.556640625,1.556640625,83,10,5.177031113422437,5.234375,6.15625,1.130859375,0.1495361328125,3.2734375,3.228515625,0.33138305875633545,6.65821148275179,2.3125,7.26953125,0.347412109375,0.1944580078125,3.1852953424983985,1.4619140625,5.5,0.458740234375,0.173583984375
6,test,,1.8211787939071655,68.875,68.875,2.529296875,2.529296875,1.546875,1.546875,81,10,5.21201321177586,5.23046875,6.15625,1.1005859375,0.150390625,3.28515625,3.240234375,0.34221818591131875,6.65821148275179,2.4296875,7.02734375,0.364990234375,0.204345703125,3.1852953424983985,1.4990234375,5.41796875,0.470703125,0.1781005859375
7,test,,1.5421329736709595,71.375,71.375,2.572265625,2.572265625,1.572265625,1.572265625,78,10,5.201801925637322,5.265625,6.1875,1.1396484375,0.148681640625,3.287109375,3.23828125,0.3367868912854155,6.65821148275179,2.529296875,6.86328125,0.3798828125,0.212158203125,3.1852953424983985,1.546875,5.359375,0.485595703125,0.1829833984375
8,test,,1.5362735986709595,71.5,71.5,2.58984375,2.58984375,1.5732421875,1.5732421875,84,10,5.350001383562263,5.33203125,6.19140625,1.1279296875,0.1392822265625,3.3046875,3.26953125,0.3115606434224698,6.65821148275179,2.587890625,6.8125,0.388671875,0.2158203125,3.1852953424983985,1.564453125,5.38671875,0.490966796875,0.1837158203125
9,test,,1.6414648294448853,72.3125,72.3125,2.6015625,2.6015625,1.6181640625,1.6181640625,78,10,5.337057755047956,5.328125,6.26171875,1.1337890625,0.1492919921875,3.32421875,3.27734375,0.31601797610583476,6.65821148275179,2.69921875,6.5859375,0.4052734375,0.2252197265625,3.1852953424983985,1.5859375,5.33984375,0.498046875,0.186279296875
10,test,,1.391578197479248,73.5625,73.5625,2.623046875,2.623046875,1.6279296875,1.6279296875,78,10,5.368550204017821,5.359375,6.2890625,1.1396484375,0.1480712890625,3.34375,3.30078125,0.31561202724818044,6.65821148275179,2.759765625,6.49609375,0.41455078125,0.2296142578125,3.1852953424983985,1.626953125,5.2890625,0.5107421875,0.1904296875
11,test,,1.3418492078781128,76.1875,76.1875,2.62109375,2.62109375,1.634765625,1.634765625,85,10,5.379886863735998,5.375,6.28515625,1.146484375,0.14501953125,3.330078125,3.29296875,0.2958220336790624,6.65821148275179,2.828125,6.375,0.4248046875,0.235107421875,3.1852953424983985,1.6533203125,5.25390625,0.51904296875,0.193115234375
12,test,,1.4443187713623047,73.5,73.5,2.634765625,2.634765625,1.6728515625,1.6728515625,80,10,5.421477432842258,5.40625,6.32421875,1.166015625,0.1453857421875,3.349609375,3.302734375,0.2952699252935234,6.65821148275179,2.84765625,6.3671875,0.427734375,0.236083984375,3.1852953424983985,1.64453125,5.30078125,0.51611328125,0.19140625
13,test,,1.418593406677246,76.0625,76.0625,2.64453125,2.64453125,1.62109375,1.62109375,82,10,5.446116749714809,5.44140625,6.2734375,1.1240234375,0.1328125,3.34375,3.306640625,0.3023902341189225,6.65821148275179,2.90234375,6.29296875,0.43603515625,0.2398681640625,3.1852953424983985,1.677734375,5.26953125,0.52685546875,0.1944580078125
14,test,,1.4611196517944336,75.9375,75.9375,2.642578125,2.642578125,1.619140625,1.619140625,81,10,5.36628618143273,5.41796875,6.28515625,1.1513671875,0.13818359375,3.38671875,3.33203125,0.3115759787770632,6.65821148275179,2.951171875,6.17578125,0.443115234375,0.2442626953125,3.1852953424983985,1.7060546875,5.19140625,0.53564453125,0.1983642578125
15,test,,1.3715269565582275,76.875,76.875,2.669921875,2.669921875,1.6376953125,1.6376953125,85,10,5.477272569615332,5.4921875,6.29296875,1.13671875,0.126708984375,3.375,3.328125,0.3027978389570984,6.65821148275179,2.986328125,6.1796875,0.448486328125,0.2457275390625,3.1852953424983985,1.703125,5.2734375,0.53466796875,0.1962890625
