epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5068942904472351,76.25,76.375,1.9130859375,1.9130859375,1.9580078125,1.9580078125,11185,11,7.643787915392073,8.640625,9.015625,0.92529296875,0.041961669921875,,,0.36705457023697924,8.610241708501666,2.05078125,13.1484375,0.2381591796875,0.11883544921875,3.459105433324005,1.2255859375,9.6484375,0.354248046875,0.101318359375,9784,10,0.9287109375,7.396885875741215,8.4765625,8.9765625,0.056365966796875,,,8.610241708501666,2.07421875,12.9296875,0.240966796875,0.1214599609375,3.459105433324005,1.2353515625,9.4609375,0.357177734375,0.103515625,0.3746095926522755
2,train,noise,0.2914261817932129,86.9375,87.25,2.220703125,2.220703125,2.107421875,2.107421875,3368,11,7.102524345874739,8.3515625,9.265625,1.1552734375,0.098876953125,,,0.3818272591167953,8.611035471494255,2.1640625,12.6328125,0.251220703125,0.1275634765625,3.468879922714497,1.2919921875,9.234375,0.37255859375,0.10931396484375,2068,10,1.306640625,6.454360451133862,8.0,9.2265625,0.1328125,,,8.611035471494255,2.212890625,12.1875,0.257080078125,0.1331787109375,3.468879922714497,1.3125,8.84375,0.37841796875,0.11444091796875,0.39655057606364374
3,train,noise,0.24079492688179016,89.5625,89.9375,2.330078125,2.330078125,2.1328125,2.1328125,1958,11,6.616438202450459,8.015625,9.3515625,1.2509765625,0.142333984375,,,0.3738784845918645,8.608723223583848,2.24609375,12.1328125,0.260986328125,0.1351318359375,3.484677308157668,1.3046875,8.890625,0.37451171875,0.11346435546875,1026,10,1.47265625,5.767054907216248,7.53125,9.3125,0.1910400390625,,,8.608723223583848,2.3125,11.515625,0.2685546875,0.143310546875,3.484677308157668,1.3330078125,8.3515625,0.382568359375,0.12103271484375,0.3945302871594264
4,train,noise,0.21247759461402893,90.9375,91.4375,2.419921875,2.419921875,2.15234375,2.15234375,1362,11,6.359238147095403,7.77734375,9.328125,1.32421875,0.16650390625,,,0.38857866934142204,8.608435369734053,2.34375,11.6953125,0.272216796875,0.14306640625,3.483943856729982,1.3486328125,8.5625,0.38720703125,0.11981201171875,639,10,1.59765625,5.390434498396106,7.2109375,9.2890625,0.2236328125,,,8.608435369734053,2.431640625,10.953125,0.282470703125,0.1536865234375,3.483943856729982,1.3857421875,7.921875,0.397705078125,0.1295166015625,0.4077680762949391
5,train,noise,0.1908498853445053,92.0,92.625,2.486328125,2.486328125,2.162109375,2.162109375,1344,11,6.336005171215369,7.75,9.3671875,1.353515625,0.1729736328125,,,0.34515600271891217,8.609619948242937,2.46484375,11.4296875,0.2861328125,0.150634765625,3.4618296389763406,1.3974609375,8.4140625,0.40380859375,0.12469482421875,676,10,1.6513671875,5.3335859709691205,7.15234375,9.328125,0.2333984375,,,8.609619948242937,2.578125,10.6015625,0.299560546875,0.16357421875,3.4618296389763406,1.4462890625,7.71875,0.417724609375,0.13623046875,0.3505019122634123
6,train,noise,0.17248637974262238,93.0,93.75,2.521484375,2.521484375,2.1796875,2.1796875,2097,11,6.6004908896366095,7.94140625,9.4453125,1.3291015625,0.1591796875,,,0.3808780892971642,8.610091919447497,2.603515625,11.34375,0.30224609375,0.1572265625,3.4758137347807914,1.4541015625,8.5078125,0.41845703125,0.12744140625,1162,10,1.599609375,5.654685973409255,7.3671875,9.40625,0.2166748046875,,,8.610091919447497,2.7421875,10.4921875,0.318603515625,0.171630859375,3.4758137347807914,1.5146484375,7.8125,0.435546875,0.1396484375,0.3941626157924471
7,train,noise,0.15585918724536896,93.9375,94.625,2.53515625,2.53515625,2.19140625,2.19140625,3305,11,6.8866133821043425,8.1171875,9.5234375,1.2880859375,0.1474609375,,,0.36556318224491857,8.611214219890126,2.70703125,11.3203125,0.314453125,0.1617431640625,3.477008281687794,1.51171875,8.578125,0.434814453125,0.13037109375,2049,10,1.5224609375,6.008767805266921,7.5625,9.484375,0.2025146484375,,,8.611214219890126,2.86328125,10.4453125,0.33251953125,0.177001953125,3.477008281687794,1.580078125,7.87890625,0.45458984375,0.1431884765625,0.37631535445424497
8,train,noise,0.14467881619930267,94.4375,95.25,2.544921875,2.544921875,2.205078125,2.205078125,3926,11,7.023878337863904,8.1484375,9.5625,1.2822265625,0.1480712890625,,,0.37033093230147646,8.610958692853373,2.775390625,11.203125,0.322265625,0.1656494140625,3.475784752336724,1.5283203125,8.5625,0.439697265625,0.131591796875,2447,10,1.5009765625,6.165643083829661,7.57421875,9.5234375,0.204345703125,,,8.610958692853373,2.9453125,10.296875,0.342041015625,0.1820068359375,3.475784752336724,1.6044921875,7.83984375,0.461669921875,0.145263671875,0.38373374314785624
9,train,noise,0.13760589063167572,94.875,95.625,2.5625,2.5625,2.208984375,2.208984375,4347,11,7.13494138386472,8.125,9.5625,1.27734375,0.1505126953125,,,0.37810342745987513,8.610081559081072,2.830078125,11.0703125,0.328857421875,0.169189453125,3.4620524636497314,1.552734375,8.4765625,0.448486328125,0.134033203125,2812,10,1.490234375,6.299724473778458,7.5390625,9.5234375,0.2081298828125,,,8.610081559081072,3.0078125,10.1328125,0.349365234375,0.186279296875,3.4620524636497314,1.6337890625,7.734375,0.471923828125,0.1485595703125,0.3899474402265861
10,train,noise,0.1317523866891861,95.125,95.9375,2.568359375,2.568359375,2.216796875,2.216796875,4473,11,7.1498691398757295,8.109375,9.5703125,1.2880859375,0.153076171875,,,0.36738193860142715,8.609533598166175,2.880859375,10.953125,0.334716796875,0.17236328125,3.483309596539634,1.5791015625,8.4296875,0.453369140625,0.13623046875,2869,10,1.5029296875,6.313545627375252,7.51171875,9.53125,0.2120361328125,,,8.609533598166175,3.068359375,9.984375,0.3564453125,0.1903076171875,3.483309596539634,1.6640625,7.66796875,0.477783203125,0.1513671875,0.37764132439090786
