epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5261512994766235,74.9375,74.9375,2.1796875,2.1796875,1.6455078125,1.6455078125,4138,10,6.101841861093971,7.76953125,7.86328125,0.7763671875,0.0117340087890625,,,0.19859410768646454,8.610419929572966,1.7197265625,12.9453125,0.19970703125,0.10498046875,3.4780854333662012,1.19140625,8.8671875,0.342529296875,0.10595703125,4909,10,0.76123046875,6.535542555280665,7.7421875,7.86328125,0.01531219482421875,,,8.610419929572966,1.7236328125,12.90625,0.2001953125,0.10540771484375,3.4780854333662012,1.193359375,8.8359375,0.343017578125,0.1063232421875,0.1590765505671173
2,train,noise,0.30166637897491455,86.0625,86.125,2.43359375,2.43359375,1.8046875,1.8046875,3049,10,6.3263220306037935,7.85546875,7.9765625,0.95947265625,0.01513671875,,,0.24309763839144535,8.60608805875651,1.7958984375,12.8671875,0.2086181640625,0.10906982421875,3.4858999447534944,1.2255859375,8.890625,0.3515625,0.1080322265625,3954,10,0.880859375,6.955074306154492,7.8203125,7.9765625,0.01983642578125,,,8.60608805875651,1.8017578125,12.8203125,0.2093505859375,0.10968017578125,3.4858999447534944,1.2275390625,8.8515625,0.352294921875,0.10858154296875,0.21032307468254643
3,train,noise,0.25312113761901855,88.6875,88.6875,2.51171875,2.51171875,1.828125,1.828125,2965,10,6.321641775265763,7.93359375,8.0625,1.001953125,0.015899658203125,,,0.2470877817035651,8.608894485534831,1.8193359375,12.8984375,0.2113037109375,0.1099853515625,3.481668153628495,1.22265625,8.96875,0.351318359375,0.10711669921875,3867,10,0.900390625,7.031331344230307,7.890625,8.0625,0.020843505859375,,,8.608894485534831,1.8251953125,12.8515625,0.2120361328125,0.110595703125,3.481668153628495,1.224609375,8.921875,0.351806640625,0.10772705078125,0.22636224740200017
4,train,noise,0.23083524405956268,89.6875,89.6875,2.541015625,2.541015625,1.8388671875,1.8388671875,3146,10,6.444461187037963,7.953125,8.0859375,0.9970703125,0.016815185546875,,,0.2607923797487775,8.607333192051945,1.837890625,12.8828125,0.2135009765625,0.1109619140625,3.4812319815196227,1.22265625,8.984375,0.35107421875,0.10693359375,3871,10,0.9111328125,7.0474483648326025,7.91015625,8.0859375,0.02191162109375,,,8.607333192051945,1.84375,12.828125,0.2142333984375,0.11163330078125,3.4812319815196227,1.224609375,8.9453125,0.351806640625,0.10748291015625,0.2532566104246767
5,train,noise,0.21467192471027374,90.625,90.625,2.5625,2.5625,1.841796875,1.841796875,3117,10,6.500071032109365,7.96484375,8.1171875,0.994140625,0.0183868408203125,,,0.2565689249938723,8.610505573212956,1.8525390625,12.8671875,0.215087890625,0.11175537109375,3.4763892398414615,1.2255859375,8.9921875,0.3525390625,0.10711669921875,3616,10,0.92578125,6.986551363859312,7.921875,8.1171875,0.02392578125,,,8.610505573212956,1.859375,12.8125,0.2159423828125,0.11248779296875,3.4763892398414615,1.2275390625,8.9375,0.353271484375,0.10772705078125,0.23124835942894295
6,train,noise,0.2059297263622284,91.0,91.0,2.583984375,2.583984375,1.84375,1.84375,3053,10,6.523999932833013,7.94140625,8.1015625,0.99951171875,0.019378662109375,,,0.26702499841717947,8.609921485626753,1.8740234375,12.8046875,0.2176513671875,0.11322021484375,3.472154046309981,1.232421875,8.953125,0.354736328125,0.10797119140625,3490,10,0.9326171875,6.946066901963179,7.89453125,8.1015625,0.0251312255859375,,,8.609921485626753,1.8828125,12.7421875,0.2186279296875,0.11407470703125,3.472154046309981,1.2353515625,8.8984375,0.355712890625,0.108642578125,0.251803999228969
7,train,noise,0.19807004928588867,91.375,91.4375,2.609375,2.609375,1.8466796875,1.8466796875,3166,10,6.568377674913423,7.93359375,8.09375,0.99365234375,0.019378662109375,,,0.24000517426519483,8.608387163685482,1.8837890625,12.7734375,0.2188720703125,0.1138916015625,3.484033427705082,1.2255859375,8.96875,0.351806640625,0.10736083984375,3302,10,0.94091796875,6.87463777033472,7.88671875,8.09375,0.0250701904296875,,,8.608387163685482,1.892578125,12.7109375,0.2198486328125,0.11474609375,3.484033427705082,1.2294921875,8.9140625,0.352783203125,0.10809326171875,0.2340294128282645
8,train,noise,0.19226780533790588,91.75,91.75,2.62890625,2.62890625,1.8505859375,1.8505859375,3284,10,6.632609415752072,7.98046875,8.1328125,0.98779296875,0.0183563232421875,,,0.2524436323761122,8.607069913583091,1.8935546875,12.8046875,0.219970703125,0.1141357421875,3.47588655216166,1.236328125,8.984375,0.355712890625,0.10791015625,3534,10,0.9365234375,6.953288508793785,7.9375,8.1328125,0.0236358642578125,,,8.607069913583091,1.9013671875,12.7421875,0.220947265625,0.11492919921875,3.47588655216166,1.2392578125,8.9375,0.356689453125,0.10858154296875,0.2533985006413951
9,train,noise,0.18679361045360565,91.875,91.9375,2.6484375,2.6484375,1.8525390625,1.8525390625,3422,10,6.702664411921584,7.9765625,8.125,0.97607421875,0.0185089111328125,,,0.2239825551738003,8.61016473693938,1.9072265625,12.7734375,0.221435546875,0.114990234375,3.4805253666057343,1.2451171875,8.96875,0.35791015625,0.10870361328125,3500,10,0.93408203125,6.968165155504485,7.93359375,8.125,0.0238800048828125,,,8.61016473693938,1.916015625,12.7109375,0.2225341796875,0.1158447265625,3.4805253666057343,1.248046875,8.9140625,0.358642578125,0.109375,0.2257750145789763
10,train,noise,0.18380297720432281,92.125,92.1875,2.66796875,2.66796875,1.8515625,1.8515625,3489,10,6.705626497348617,8.0,8.1484375,0.982421875,0.0179901123046875,,,0.2309848173017687,8.610405776445658,1.90625,12.796875,0.2213134765625,0.11474609375,3.481132540504322,1.2392578125,9.0078125,0.35595703125,0.10791015625,3586,10,0.9287109375,7.007820313606225,7.95703125,8.1484375,0.023193359375,,,8.610405776445658,1.9150390625,12.7421875,0.222412109375,0.1156005859375,3.481132540504322,1.2421875,8.953125,0.35693359375,0.10858154296875,0.23026786815794456
