epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5877580046653748,72.25,72.8125,2.220703125,2.220703125,1.9755859375,2.296875,5084,10,6.123058472420328,7.10546875,8.0859375,1.1767578125,0.12127685546875,,,0.24501531667707663,8.60973732525866,1.1708984375,13.375,0.135986328125,0.07452392578125,3.4776102858192433,0.759765625,9.0625,0.218505859375,0.07183837890625,5919,10,1.3212890625,6.156870982613199,8.5703125,10.203125,0.1600341796875,,,8.60973732525866,1.7900390625,13.6015625,0.2078857421875,0.10418701171875,3.4776102858192433,1.193359375,9.6640625,0.34326171875,0.09906005859375,0.3451180808464898
2,train,noise,0.32352346181869507,85.375,85.875,2.482421875,2.484375,2.548828125,2.98046875,3120,10,6.6916511877164755,7.23828125,8.640625,1.8359375,0.162353515625,,,0.2624005383758067,8.611266988365221,1.4365234375,12.9765625,0.166748046875,0.09063720703125,3.473022602501072,0.88671875,8.9375,0.25537109375,0.082763671875,3064,10,2.08984375,6.3333247830067645,8.5234375,10.84375,0.2137451171875,,,8.611266988365221,2.130859375,12.875,0.2474365234375,0.1243896484375,3.473022602501072,1.359375,9.28125,0.391357421875,0.11328125,0.3278801287759706
3,train,noise,0.2673322260379791,88.375,88.9375,2.541015625,2.541015625,2.666015625,3.123046875,2295,10,6.643974350527083,7.265625,8.9140625,2.01171875,0.1851806640625,,,0.23476274800630678,8.612026076866192,1.5751953125,12.7265625,0.1829833984375,0.0992431640625,3.492854305369437,0.953125,8.8515625,0.27294921875,0.088623046875,2159,10,2.3046875,6.160793302081747,8.4296875,11.1640625,0.2454833984375,,,8.612026076866192,2.3125,12.4140625,0.2685546875,0.1357421875,3.492854305369437,1.4423828125,9.03125,0.412841796875,0.1209716796875,0.3328717849899464
4,train,noise,0.23370307683944702,90.125,90.8125,2.58203125,2.583984375,2.72265625,3.19140625,1806,10,6.61835929493279,7.18359375,9.0,2.099609375,0.2017822265625,,,0.23100138558243394,8.607959235174865,1.6982421875,12.3984375,0.197265625,0.1075439453125,3.4748208122723185,1.0029296875,8.65625,0.28857421875,0.09405517578125,1660,10,2.4140625,6.08465097876331,8.2421875,11.2578125,0.26806640625,,,8.607959235174865,2.474609375,11.8984375,0.287353515625,0.1468505859375,3.4748208122723185,1.50390625,8.7109375,0.432861328125,0.12841796875,0.3219781778366352
5,train,noise,0.2011779248714447,92.0625,92.8125,2.615234375,2.6171875,2.78125,3.2578125,1640,10,6.685152071423111,7.23828125,9.09375,2.18359375,0.203857421875,,,0.25430800583356633,8.607828016603952,1.7978515625,12.25,0.2088623046875,0.11346435546875,3.471773164670679,1.0205078125,8.671875,0.2939453125,0.09527587890625,1479,10,2.513671875,6.123085481634204,8.28125,11.3671875,0.271484375,,,8.607828016603952,2.609375,11.6640625,0.30322265625,0.154541015625,3.471773164670679,1.5224609375,8.703125,0.4384765625,0.1295166015625,0.34080637521229573
6,train,noise,0.17844396829605103,93.1875,94.0625,2.650390625,2.65234375,2.8203125,3.30859375,1532,10,6.696637086384243,7.30859375,9.2109375,2.248046875,0.2066650390625,,,0.2367210905529743,8.607482340483754,1.900390625,12.1171875,0.2208251953125,0.119384765625,3.4786222397691042,1.05078125,8.6875,0.302001953125,0.097412109375,1358,10,2.591796875,6.107445243174688,8.3359375,11.5,0.27490234375,,,8.607482340483754,2.75390625,11.4375,0.31982421875,0.1624755859375,3.4786222397691042,1.5546875,8.7109375,0.44677734375,0.1314697265625,0.32564364533039764
7,train,noise,0.16205060482025146,94.0625,95.0,2.677734375,2.6796875,2.841796875,3.333984375,1501,10,6.782807574066729,7.33984375,9.2265625,2.259765625,0.204833984375,,,0.20558338432204906,8.612710323984887,1.9990234375,11.953125,0.232177734375,0.1253662109375,3.4689137996956916,1.0947265625,8.6171875,0.3154296875,0.10125732421875,1308,10,2.60546875,6.174701073668401,8.375,11.5234375,0.273193359375,,,8.612710323984887,2.892578125,11.203125,0.335693359375,0.170166015625,3.4689137996956916,1.615234375,8.6171875,0.4658203125,0.1363525390625,0.3053224615095478
8,train,noise,0.1501997709274292,94.625,95.5625,2.689453125,2.69140625,2.87109375,3.36328125,1489,10,6.848288446222079,7.32421875,9.34375,2.28125,0.21630859375,,,0.2146345758355451,8.610817385685774,2.1015625,11.7265625,0.244140625,0.1319580078125,3.4813501813842893,1.1376953125,8.53125,0.32666015625,0.105224609375,1278,10,2.630859375,6.211167192592193,8.296875,11.640625,0.287109375,,,8.610817385685774,3.02734375,10.8515625,0.3515625,0.1790771484375,3.4813501813842893,1.6669921875,8.4453125,0.478759765625,0.1414794921875,0.30417571478102634
9,train,noise,0.1415403038263321,95.125,96.0,2.705078125,2.70703125,2.8828125,3.384765625,1348,10,6.8234724093627355,7.328125,9.3515625,2.294921875,0.216064453125,,,0.21180113290063335,8.61141391004207,2.166015625,11.609375,0.25146484375,0.1358642578125,3.4749157093150282,1.1396484375,8.5234375,0.327880859375,0.10546875,1150,10,2.654296875,6.1542992628945195,8.296875,11.640625,0.286865234375,,,8.61141391004207,3.115234375,10.6796875,0.361572265625,0.1842041015625,3.4749157093150282,1.66796875,8.4375,0.47998046875,0.1416015625,0.3052217160179989
10,train,noise,0.13377313315868378,95.5,96.375,2.71875,2.720703125,2.90234375,3.400390625,1271,10,6.817914048431392,7.29296875,9.3828125,2.3203125,0.22265625,,,0.21855575199625854,8.606837432075691,2.240234375,11.421875,0.26025390625,0.140869140625,3.4883465885624445,1.173828125,8.4296875,0.336669921875,0.10894775390625,1062,10,2.6796875,6.127037003691687,8.2109375,11.671875,0.296630859375,,,8.606837432075691,3.2109375,10.390625,0.373046875,0.19091796875,3.4883465885624445,1.7099609375,8.2734375,0.490234375,0.146240234375,0.2892624226316489
11,train,noise,0.1242198497056961,95.9375,96.6875,2.734375,2.736328125,2.90234375,3.40625,1213,10,6.848656957839067,7.30859375,9.4140625,2.310546875,0.2237548828125,,,0.2016098636883173,8.610296171555456,2.296875,11.328125,0.266845703125,0.144287109375,3.4843291967621517,1.1875,8.421875,0.3408203125,0.1099853515625,996,10,2.6640625,6.151748189998281,8.21875,11.703125,0.298095703125,,,8.610296171555456,3.2890625,10.25,0.3818359375,0.1954345703125,3.4843291967621517,1.724609375,8.25,0.494873046875,0.1473388671875,0.31000016231539745
12,train,noise,0.12128152698278427,96.125,96.8125,2.74609375,2.74609375,2.908203125,3.41796875,1095,10,6.816371324666272,7.21484375,9.3828125,2.33203125,0.231201171875,,,0.20952064269482454,8.610616955902746,2.3515625,11.125,0.273193359375,0.1485595703125,3.471862067670312,1.224609375,8.234375,0.352783203125,0.1146240234375,896,10,2.697265625,6.088709238708964,8.078125,11.671875,0.307861328125,,,8.610616955902746,3.361328125,9.96875,0.390380859375,0.201416015625,3.471862067670312,1.76953125,8.015625,0.509765625,0.1531982421875,0.30842818814960277
13,train,noise,0.11589515209197998,96.3125,96.9375,2.75390625,2.755859375,2.916015625,3.421875,1034,10,6.795359492679031,7.2265625,9.390625,2.349609375,0.23095703125,,,0.19734799859637345,8.611196542094648,2.388671875,11.0546875,0.27734375,0.15087890625,3.462449651924758,1.224609375,8.2421875,0.353515625,0.11456298828125,818,10,2.712890625,6.055876167706721,8.0703125,11.6796875,0.30908203125,,,8.611196542094648,3.40625,9.8671875,0.3955078125,0.2042236328125,3.462449651924758,1.767578125,7.99609375,0.51025390625,0.1531982421875,0.27825453633891023
