epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5027809143066406,76.4375,76.5625,2.0546875,2.0546875,1.8212890625,1.8212890625,5237,11,6.912661278386352,7.86328125,8.65625,0.96142578125,0.09149169921875,,,0.35107916999245564,8.609760046889482,2.05859375,12.359375,0.2391357421875,0.125,3.4662351632418797,1.1640625,9.0,0.335693359375,0.10272216796875,4197,10,0.98046875,6.6328476207054,7.57421875,8.40625,0.09954833984375,,,8.609760046889482,2.068359375,12.046875,0.240234375,0.1278076171875,3.4662351632418797,1.16796875,8.703125,0.337158203125,0.1058349609375,0.3543436557496078
2,train,noise,0.2858038544654846,87.1875,87.4375,2.248046875,2.248046875,1.9970703125,1.9970703125,2312,11,6.7061197343810575,7.64453125,8.9375,1.1669921875,0.1441650390625,,,0.3978697083730983,8.60957172401409,2.31640625,11.625,0.26904296875,0.1424560546875,3.4928206245893194,1.26953125,8.6015625,0.36328125,0.11395263671875,1561,10,1.2021484375,6.3457987528183475,7.3125,8.6796875,0.1571044921875,,,8.60957172401409,2.33203125,11.2578125,0.27099609375,0.146484375,3.4928206245893194,1.27734375,8.25,0.36572265625,0.1181640625,0.4044042124385326
3,train,noise,0.23679150640964508,89.6875,90.0,2.26953125,2.26953125,2.044921875,2.044921875,1734,11,6.457594684054573,7.5,9.0859375,1.259765625,0.17431640625,,,0.3726760694662945,8.608555989108128,2.490234375,11.125,0.289306640625,0.1546630859375,3.4905813474403624,1.3330078125,8.328125,0.3818359375,0.12127685546875,1071,10,1.30078125,6.064549453794062,7.14453125,8.8203125,0.18994140625,,,8.608555989108128,2.513671875,10.7265625,0.2919921875,0.1595458984375,3.4905813474403624,1.3427734375,7.94921875,0.384765625,0.126220703125,0.3799624266368687
4,train,noise,0.20885391533374786,91.0,91.375,2.3125,2.3125,2.0546875,2.0546875,1768,11,6.58866946141254,7.47265625,9.078125,1.251953125,0.1768798828125,,,0.4006345415078646,8.608334324262344,2.572265625,10.9375,0.298828125,0.159912109375,3.48273961522353,1.380859375,8.1953125,0.396240234375,0.1259765625,1082,10,1.291015625,6.203363401841998,7.1171875,8.8125,0.1927490234375,,,8.608334324262344,2.595703125,10.53125,0.301513671875,0.1651611328125,3.48273961522353,1.3916015625,7.8125,0.399658203125,0.13134765625,0.4072737859631734
5,train,noise,0.1916627138853073,91.875,92.25,2.345703125,2.345703125,2.060546875,2.060546875,1857,11,6.791222951071504,7.4375,9.078125,1.23046875,0.1805419921875,,,0.3958041261205717,8.609581184527997,2.63671875,10.7734375,0.30615234375,0.164306640625,3.478267662880143,1.3994140625,8.1171875,0.40234375,0.128173828125,1120,10,1.265625,6.412787006121591,7.078125,8.8125,0.19677734375,,,8.609581184527997,2.6640625,10.359375,0.309326171875,0.1697998046875,3.478267662880143,1.412109375,7.734375,0.406005859375,0.1337890625,0.4014966691363791
6,train,noise,0.17578111588954926,92.6875,93.125,2.373046875,2.373046875,2.06640625,2.06640625,1858,11,6.810898338984769,7.46875,9.0703125,1.232421875,0.17626953125,,,0.38897053455048547,8.610742860184251,2.6796875,10.71875,0.311279296875,0.1666259765625,3.4712094822212527,1.4072265625,8.125,0.405517578125,0.128662109375,1125,10,1.2705078125,6.42776175499125,7.11328125,8.8046875,0.192138671875,,,8.610742860184251,2.708984375,10.3046875,0.314697265625,0.17236328125,3.4712094822212527,1.421875,7.7421875,0.409423828125,0.13427734375,0.39459958681093443
7,train,noise,0.16480490565299988,93.375,93.8125,2.39453125,2.39453125,2.0703125,2.0703125,1936,11,6.827541661585488,7.4609375,9.0859375,1.236328125,0.178955078125,,,0.3906473475099665,8.610637204827498,2.75,10.5703125,0.319580078125,0.171142578125,3.47413967392209,1.443359375,8.046875,0.415283203125,0.1319580078125,1153,10,1.2724609375,6.444731977789963,7.1015625,8.8203125,0.195068359375,,,8.610637204827498,2.783203125,10.1484375,0.3232421875,0.1771240234375,3.47413967392209,1.458984375,7.65625,0.419921875,0.137939453125,0.3951279465594865
8,train,noise,0.15416266024112701,93.8125,94.25,2.416015625,2.416015625,2.076171875,2.076171875,1932,11,6.936223837060724,7.53515625,9.109375,1.22265625,0.1728515625,,,0.4073664262005167,8.610994072701187,2.802734375,10.5390625,0.325439453125,0.173583984375,3.486445238627645,1.462890625,8.09375,0.41943359375,0.1326904296875,1151,10,1.255859375,6.564274368207943,7.17578125,8.84375,0.1883544921875,,,8.610994072701187,2.8359375,10.1171875,0.329345703125,0.1796875,3.486445238627645,1.478515625,7.70703125,0.42431640625,0.138671875,0.41333743455929095
9,train,noise,0.14452794194221497,94.4375,94.875,2.431640625,2.431640625,2.080078125,2.080078125,1990,11,7.017441275249915,7.58203125,9.109375,1.220703125,0.1676025390625,,,0.42034735251295735,8.609047072730123,2.8515625,10.4921875,0.3310546875,0.176025390625,3.476435446553512,1.4697265625,8.1171875,0.4228515625,0.1329345703125,1189,10,1.25390625,6.649850017193185,7.2265625,8.84375,0.1826171875,,,8.609047072730123,2.88671875,10.0625,0.33544921875,0.182373046875,3.476435446553512,1.4873046875,7.7265625,0.427978515625,0.1390380859375,0.42438357978551755
10,train,noise,0.13421393930912018,95.0,95.4375,2.4375,2.4375,2.083984375,2.083984375,2000,11,7.021976943786893,7.5859375,9.1171875,1.21484375,0.16748046875,,,0.3672204395376911,8.612814586522386,2.90625,10.3828125,0.33740234375,0.179443359375,3.474473007030895,1.5185546875,8.0234375,0.437255859375,0.1373291015625,1186,10,1.25,6.643196511560304,7.23046875,8.8515625,0.1827392578125,,,8.612814586522386,2.9453125,9.953125,0.342041015625,0.1859130859375,3.474473007030895,1.5380859375,7.62890625,0.442626953125,0.1436767578125,0.3718971978017827
11,train,noise,0.12519758939743042,95.4375,95.875,2.4296875,2.4296875,2.0859375,2.0859375,1912,11,6.949677851022197,7.59765625,9.1484375,1.2236328125,0.1695556640625,,,0.3749653388643915,8.608717413655343,2.94921875,10.3125,0.342529296875,0.181884765625,3.4735706261844297,1.51953125,8.03125,0.4375,0.13720703125,1141,10,1.2578125,6.572855985106378,7.2421875,8.8828125,0.18505859375,,,8.608717413655343,2.990234375,9.8671875,0.34716796875,0.1885986328125,3.4735706261844297,1.5400390625,7.6328125,0.443359375,0.1436767578125,0.3832852985231829
12,train,noise,0.11782704293727875,95.8125,96.25,2.421875,2.421875,2.09375,2.09375,1854,11,6.949369277684368,7.6640625,9.171875,1.2265625,0.1644287109375,,,0.41942002228043096,8.609920728185585,3.021484375,10.2265625,0.35107421875,0.1856689453125,3.4816026898184136,1.5625,8.0234375,0.448974609375,0.1402587890625,1113,10,1.2626953125,6.5587434044969894,7.30859375,8.90625,0.1795654296875,,,8.609920728185585,3.06640625,9.78125,0.356201171875,0.192626953125,3.4816026898184136,1.5849609375,7.6171875,0.455322265625,0.1468505859375,0.4253885320639222
