epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
4,test,,1.1949924230575562,72.8125,72.8125,2.4453125,2.4453125,2.61328125,2.61328125,362,10,6.899908799980735,7.20703125,10.453125,1.5810546875,0.31005859375,3.0859375,3.0078125,0.349565892147937,6.65821148275179,2.755859375,8.3515625,0.4140625,0.19873046875,3.1852953424983985,1.6748046875,7.04296875,0.52587890625,0.1611328125
5,test,,1.114996314048767,73.6875,73.6875,2.486328125,2.486328125,2.65625,2.65625,390,10,7.089569472027296,7.46875,10.5703125,1.5869140625,0.29345703125,3.076171875,3.01171875,0.3466675462382476,6.65821148275179,2.861328125,8.40625,0.4296875,0.2025146484375,3.1852953424983985,1.724609375,7.20703125,0.54150390625,0.161865234375
6,test,,1.0591211318969727,76.5625,76.5625,2.541015625,2.541015625,2.818359375,2.818359375,414,10,7.25620745672399,7.71484375,10.96875,1.7138671875,0.29638671875,3.12109375,3.087890625,0.3244447326341487,6.65821148275179,2.955078125,8.4609375,0.44384765625,0.20556640625,3.1852953424983985,1.7197265625,7.4609375,0.5400390625,0.15771484375
7,test,,1.1118942499160767,75.8125,75.8125,2.5234375,2.5234375,2.625,2.625,390,10,7.179362315784334,7.4921875,10.4921875,1.5302734375,0.285888671875,3.13671875,3.00390625,0.3313840952300799,6.65821148275179,2.96484375,8.21875,0.4453125,0.20947265625,3.1852953424983985,1.7158203125,7.24609375,0.53857421875,0.16064453125
8,test,,1.0411593914031982,78.0625,78.0625,2.54296875,2.54296875,2.708984375,2.708984375,429,10,7.286908036417076,7.75,10.6953125,1.576171875,0.275390625,3.12109375,2.986328125,0.3420057584545251,6.65821148275179,3.111328125,8.1875,0.46728515625,0.2159423828125,3.1852953424983985,1.796875,7.33984375,0.56396484375,0.164306640625
9,test,,1.0484555959701538,77.375,77.375,2.541015625,2.541015625,2.703125,2.703125,390,10,7.170768180130477,7.5234375,10.703125,1.5947265625,0.29736328125,3.154296875,3.0078125,0.33969134171411564,6.65821148275179,3.169921875,7.83984375,0.47607421875,0.2236328125,3.1852953424983985,1.826171875,7.0546875,0.5732421875,0.170654296875
10,test,,1.109360694885254,77.625,77.625,2.513671875,2.513671875,2.650390625,2.650390625,420,10,7.324380640669491,7.66015625,10.5390625,1.515625,0.27294921875,3.130859375,2.982421875,0.33818292187458365,6.65821148275179,3.17578125,7.96484375,0.47705078125,0.2218017578125,3.1852953424983985,1.8115234375,7.22265625,0.56884765625,0.1669921875
11,test,,1.1346534490585327,77.375,77.375,2.49609375,2.49609375,2.640625,2.640625,438,10,7.404328273638253,7.76171875,10.5,1.5107421875,0.260986328125,3.162109375,3.00390625,0.3349060851765367,6.65821148275179,3.2421875,7.9375,0.48681640625,0.224853515625,3.1852953424983985,1.845703125,7.25390625,0.57958984375,0.1685791015625
12,test,,0.9443503618240356,80.5,80.5,2.53125,2.53125,2.646484375,2.646484375,434,10,7.431778264297515,7.84375,10.5546875,1.4970703125,0.2568359375,3.181640625,3.0234375,0.33654364069666803,6.65821148275179,3.283203125,7.93359375,0.4931640625,0.2264404296875,3.1852953424983985,1.84765625,7.3359375,0.580078125,0.16748046875
13,test,,0.9561207890510559,79.25,79.25,2.509765625,2.509765625,2.65234375,2.65234375,429,10,7.455350964988388,7.8359375,10.5234375,1.5068359375,0.255126953125,3.166015625,3.001953125,0.3372530873326054,6.65821148275179,3.349609375,7.79296875,0.50341796875,0.2310791015625,3.1852953424983985,1.8623046875,7.296875,0.58447265625,0.1689453125
14,test,,1.0387721061706543,78.8125,78.8125,2.517578125,2.517578125,2.626953125,2.626953125,445,10,7.4742580004177155,7.875,10.46875,1.48046875,0.247802734375,3.140625,3.001953125,0.3398718029351312,6.65821148275179,3.34375,7.84375,0.50244140625,0.2301025390625,3.1852953424983985,1.869140625,7.32421875,0.5869140625,0.1689453125
15,test,,1.0592257976531982,79.25,79.25,2.501953125,2.501953125,2.61328125,2.61328125,438,10,7.473321423716064,7.87890625,10.4453125,1.4443359375,0.24560546875,3.21875,3.046875,0.33331794730091985,6.65821148275179,3.404296875,7.7265625,0.51123046875,0.2342529296875,3.1852953424983985,1.8876953125,7.28515625,0.5927734375,0.170654296875
