epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
11,train,baseline,0.07977957278490067,97.75,97.75,2.43359375,2.43359375,2.2109375,2.2109375,1444,10,7.236885913652677,7.97265625,9.2890625,1.2919921875,0.141845703125,,,0.2717393837170768,8.609118663350632,3.61328125,9.359375,0.419677734375,0.2178955078125,3.482814114048451,1.78125,7.89453125,0.51123046875,0.1553955078125
12,train,baseline,0.07641886919736862,97.875,97.875,2.44140625,2.44140625,2.212890625,2.212890625,1436,10,7.2373714094859585,7.890625,9.2578125,1.2900390625,0.1473388671875,,,0.27637299330393833,8.610056160834468,3.650390625,9.1953125,0.424072265625,0.2213134765625,3.4845296911992008,1.8037109375,7.76953125,0.517578125,0.1585693359375
13,train,baseline,0.07406892627477646,98.0,98.0,2.443359375,2.443359375,2.203125,2.203125,1359,10,7.180013203786035,7.86328125,9.1953125,1.2841796875,0.1448974609375,,,0.2536396225373659,8.610417793413689,3.712890625,9.046875,0.43115234375,0.225341796875,3.4695452897614847,1.83203125,7.66796875,0.52783203125,0.16162109375
14,train,baseline,0.07114821672439575,98.125,98.125,2.4609375,2.4609375,2.216796875,2.216796875,1313,10,7.158001827379827,7.90625,9.2890625,1.298828125,0.1488037109375,,,0.25761683391942347,8.60894466411376,3.7734375,8.96875,0.438232421875,0.228515625,3.4914895974562214,1.8603515625,7.67578125,0.53271484375,0.1632080078125
15,train,baseline,0.0696721076965332,98.125,98.125,2.462890625,2.462890625,2.212890625,2.212890625,1281,10,7.1005967740385065,7.84765625,9.1953125,1.3076171875,0.1466064453125,,,0.2842713547188631,8.609424269407032,3.814453125,8.828125,0.443115234375,0.2318115234375,3.475815676811908,1.87890625,7.56640625,0.54052734375,0.1658935546875
1,test,,1.4010318517684937,62.25,62.25,2.03515625,2.03515625,1.7978515625,1.7978515625,432,10,6.607240148759171,7.12890625,8.0078125,0.9814453125,0.109375,3.2109375,3.171875,0.2549611863847792,6.65821148275179,2.177734375,9.4296875,0.326904296875,0.157958984375,3.1852953424983985,1.3203125,7.67578125,0.414306640625,0.1279296875
2,test,,1.3376857042312622,66.5625,66.5625,2.154296875,2.154296875,1.892578125,1.892578125,331,10,6.470011290313637,6.890625,8.296875,1.1171875,0.1695556640625,3.052734375,3.009765625,0.32134622015176356,6.65821148275179,2.453125,8.640625,0.368408203125,0.1810302734375,3.1852953424983985,1.498046875,7.078125,0.470458984375,0.148681640625
3,test,,1.4434512853622437,68.125,68.125,2.263671875,2.263671875,1.931640625,1.931640625,320,10,6.500858241007438,6.9453125,8.4296875,1.1279296875,0.1761474609375,3.05078125,3.005859375,0.3831052985050085,6.65821148275179,2.64453125,8.3125,0.397216796875,0.1944580078125,3.1852953424983985,1.6279296875,6.875,0.51123046875,0.16064453125
4,test,,1.3300392627716064,70.1875,70.1875,2.333984375,2.333984375,1.9765625,1.9765625,357,10,6.673574086508024,7.14453125,8.5703125,1.14453125,0.1668701171875,3.08984375,3.01953125,0.37704316018299633,6.65821148275179,2.818359375,8.1640625,0.42333984375,0.2042236328125,3.1852953424983985,1.73046875,6.8671875,0.54345703125,0.1676025390625
5,test,,1.2611689567565918,71.125,71.125,2.375,2.375,1.9736328125,1.9736328125,382,10,6.775895305815192,7.1328125,8.5390625,1.1044921875,0.1646728515625,3.234375,3.064453125,0.3752526366371027,6.65821148275179,2.876953125,8.03125,0.43212890625,0.208740234375,3.1852953424983985,1.7724609375,6.7734375,0.556640625,0.1717529296875
6,test,,1.2566163539886475,73.125,73.125,2.40234375,2.40234375,1.974609375,1.974609375,365,10,6.779526900005074,7.21875,8.5703125,1.1220703125,0.157958984375,3.201171875,3.064453125,0.3775702920036302,6.65821148275179,2.984375,7.91015625,0.447998046875,0.2149658203125,3.1852953424983985,1.8076171875,6.7890625,0.5673828125,0.1737060546875
7,test,,1.3087209463119507,72.875,72.875,2.404296875,2.404296875,2.02734375,2.02734375,386,10,6.891415264682379,7.33984375,8.7109375,1.1005859375,0.1571044921875,3.201171875,3.076171875,0.3746108370024232,6.65821148275179,3.04296875,7.91015625,0.45703125,0.2174072265625,3.1852953424983985,1.8505859375,6.82421875,0.5810546875,0.17578125
8,test,,1.2432990074157715,74.8125,74.8125,2.4296875,2.4296875,2.099609375,2.099609375,387,10,7.0461004997934635,7.5234375,8.8984375,1.1416015625,0.15478515625,3.26171875,3.115234375,0.36252174889961214,6.65821148275179,3.091796875,8.0,0.464111328125,0.2178955078125,3.1852953424983985,1.85546875,7.0,0.58251953125,0.1732177734375
9,test,,1.221024513244629,75.125,75.125,2.427734375,2.427734375,2.0625,2.0625,394,10,7.023085745951537,7.46484375,8.8515625,1.1181640625,0.156982421875,3.263671875,3.11328125,0.35497840357991617,6.65821148275179,3.146484375,7.828125,0.47265625,0.222900390625,3.1852953424983985,1.8720703125,6.90625,0.587890625,0.17578125
10,test,,1.237267255783081,74.9375,74.9375,2.4453125,2.4453125,2.09375,2.09375,435,10,7.14026462994298,7.5546875,8.921875,1.1123046875,0.153076171875,3.27734375,3.140625,0.3329288043576866,6.65821148275179,3.201171875,7.8125,0.480712890625,0.2252197265625,3.1852953424983985,1.90625,6.9296875,0.5986328125,0.177490234375
11,test,,1.205063819885254,76.5,76.5,2.453125,2.453125,2.09765625,2.09765625,444,10,7.162853899302309,7.578125,8.953125,1.1171875,0.1533203125,3.337890625,3.158203125,0.3396082627364553,6.65821148275179,3.2734375,7.69140625,0.491455078125,0.2298583984375,3.1852953424983985,1.94140625,6.87890625,0.609375,0.180419921875
12,test,,1.0295132398605347,78.625,78.625,2.439453125,2.439453125,2.078125,2.078125,403,10,7.064330817204623,7.50390625,8.875,1.1142578125,0.1546630859375,3.28515625,3.119140625,0.3384736503756825,6.65821148275179,3.302734375,7.55859375,0.49609375,0.233154296875,3.1852953424983985,1.9453125,6.796875,0.61083984375,0.1820068359375
13,test,,1.2486505508422852,77.4375,77.4375,2.478515625,2.478515625,2.10546875,2.10546875,422,10,7.107560773634919,7.59765625,8.9453125,1.1279296875,0.1505126953125,3.40234375,3.189453125,0.3289631420712626,6.65821148275179,3.33203125,7.59375,0.50048828125,0.2337646484375,3.1852953424983985,1.9560546875,6.87109375,0.6142578125,0.181396484375
14,test,,1.0195307731628418,79.125,79.125,2.4453125,2.4453125,2.03515625,2.03515625,379,10,6.951334547624939,7.3984375,8.7109375,1.1171875,0.15087890625,3.341796875,3.154296875,0.3249342880824475,6.65821148275179,3.392578125,7.26953125,0.509765625,0.241455078125,3.1852953424983985,2.00390625,6.57421875,0.62939453125,0.189453125
15,test,,1.1636134386062622,79.3125,79.3125,2.46484375,2.46484375,2.072265625,2.072265625,411,10,7.0487255245621085,7.53125,8.9140625,1.1279296875,0.1551513671875,3.318359375,3.1640625,0.33278114192052244,6.65821148275179,3.478515625,7.234375,0.5224609375,0.2451171875,3.1852953424983985,2.04296875,6.6328125,0.64111328125,0.1905517578125
