epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5720555186271667,72.875,73.5625,2.296875,2.296875,1.7216796875,1.90234375,820,10,5.424963782464049,6.4921875,7.359375,1.12890625,0.1175537109375,,,0.3359408034125549,8.60942438986453,1.287109375,12.5234375,0.1495361328125,0.08526611328125,3.4685229195697684,0.85498046875,8.25,0.2464599609375,0.0858154296875,820,10,1.2177734375,5.350387363836871,7.01953125,8.171875,0.14111328125,,,8.60942438986453,1.6904296875,12.25,0.1964111328125,0.10821533203125,3.4685229195697684,1.1669921875,8.15625,0.33642578125,0.11126708984375,0.40072540942564017
2,train,noise,0.32354089617729187,85.5,86.1875,2.5546875,2.5546875,2.103515625,2.333984375,661,10,5.979400369449363,6.546875,7.73046875,1.521484375,0.1531982421875,,,0.2749339864016261,8.609080725074275,1.5537109375,12.046875,0.180419921875,0.10247802734375,3.4739621107308274,0.98388671875,8.0546875,0.283203125,0.09820556640625,602,10,1.65234375,5.661851610776864,6.9609375,8.546875,0.185791015625,,,8.609080725074275,2.0078125,11.5546875,0.233154296875,0.12890625,3.4739621107308274,1.3203125,7.79296875,0.380126953125,0.1265869140625,0.3440388549156674
3,train,noise,0.2642901539802551,88.4375,89.0,2.603515625,2.603515625,2.193359375,2.431640625,516,10,5.884742605735016,6.52734375,7.8984375,1.662109375,0.1734619140625,,,0.28196010955638573,8.60958994404203,1.673828125,11.7890625,0.1944580078125,0.11053466796875,3.472436028545543,1.033203125,7.93359375,0.29736328125,0.103271484375,460,10,1.810546875,5.499346261961938,6.87890625,8.7109375,0.2105712890625,,,8.60958994404203,2.142578125,11.203125,0.248779296875,0.1383056640625,3.472436028545543,1.36328125,7.625,0.392822265625,0.1317138671875,0.3503097706575424
4,train,noise,0.23074501752853394,90.0625,90.6875,2.64453125,2.64453125,2.236328125,2.478515625,413,10,5.770675079240913,6.50390625,8.0234375,1.7509765625,0.1895751953125,,,0.2600254222398518,8.608893677381054,1.767578125,11.578125,0.205322265625,0.116943359375,3.4771532373564162,1.0625,7.85546875,0.305419921875,0.1064453125,363,10,1.9140625,5.344878504454431,6.80859375,8.8359375,0.2298583984375,,,8.608893677381054,2.24609375,10.921875,0.2607421875,0.1456298828125,3.4771532373564162,1.3857421875,7.51171875,0.3984375,0.134765625,0.33711442824153615
5,train,noise,0.207542285323143,91.25,92.0,2.6796875,2.6796875,2.26171875,2.505859375,359,10,5.710039322786233,6.4609375,8.0546875,1.8046875,0.1978759765625,,,0.2753196398712512,8.608699137367315,1.8623046875,11.34375,0.21630859375,0.12359619140625,3.482851622289633,1.111328125,7.72265625,0.319091796875,0.1116943359375,305,10,1.974609375,5.257817013371201,6.734375,8.8515625,0.239501953125,,,8.608699137367315,2.35546875,10.6328125,0.273681640625,0.153564453125,3.482851622289633,1.4345703125,7.34765625,0.411865234375,0.140380859375,0.3340451074178085
6,train,noise,0.1888403594493866,92.3125,93.125,2.703125,2.703125,2.28515625,2.53515625,354,10,5.762628786919268,6.515625,8.140625,1.8330078125,0.19970703125,,,0.2769136697541892,8.609551682987917,1.9423828125,11.2421875,0.2255859375,0.12841796875,3.486228346861246,1.1533203125,7.6953125,0.330810546875,0.11529541015625,304,10,2.009765625,5.294195199087923,6.76953125,8.9375,0.2421875,,,8.609551682987917,2.44921875,10.484375,0.284423828125,0.1593017578125,3.486228346861246,1.478515625,7.30078125,0.424072265625,0.1441650390625,0.33854926046155176
7,train,noise,0.17456424236297607,93.1875,94.0,2.728515625,2.728515625,2.302734375,2.552734375,353,10,5.798031687158879,6.51171875,8.1640625,1.8515625,0.201904296875,,,0.2663923297962144,8.610665281313338,2.025390625,11.0703125,0.2352294921875,0.1339111328125,3.476648082048605,1.1884765625,7.61328125,0.341796875,0.11895751953125,301,10,2.03125,5.32386574046813,6.75390625,8.9453125,0.2449951171875,,,8.610665281313338,2.548828125,10.265625,0.296142578125,0.1658935546875,3.476648082048605,1.5185546875,7.19140625,0.436767578125,0.1484375,0.31982021471258437
8,train,noise,0.16050070524215698,93.9375,94.875,2.74609375,2.74609375,2.310546875,2.5625,353,10,5.8496775908220275,6.54296875,8.15625,1.8603515625,0.197509765625,,,0.25230961807172275,8.609862725822758,2.1015625,10.953125,0.2440185546875,0.138671875,3.4833840810827397,1.2138671875,7.59765625,0.3486328125,0.12109375,296,10,2.04296875,5.367909979679335,6.79296875,8.9375,0.240234375,,,8.609862725822758,2.64453125,10.109375,0.30712890625,0.1717529296875,3.4833840810827397,1.5546875,7.16796875,0.4462890625,0.1512451171875,0.301352117788236
9,train,noise,0.15274518728256226,94.375,95.375,2.7578125,2.759765625,2.322265625,2.576171875,349,10,5.956340235734781,6.578125,8.203125,1.84765625,0.1978759765625,,,0.23048171901266576,8.610558449467957,2.16796875,10.8515625,0.251708984375,0.1427001953125,3.4834659143339963,1.2373046875,7.58984375,0.355224609375,0.12298583984375,291,10,2.02734375,5.475442138949951,6.8203125,8.984375,0.240966796875,,,8.610558449467957,2.7265625,9.9765625,0.316650390625,0.1766357421875,3.4834659143339963,1.580078125,7.140625,0.45361328125,0.1534423828125,0.30585219685707943
10,train,noise,0.1435631513595581,94.6875,95.6875,2.765625,2.767578125,2.328125,2.58203125,348,10,6.047837651224409,6.546875,8.203125,1.841796875,0.2022705078125,,,0.25396797230644746,8.60611846438328,2.244140625,10.6640625,0.2607421875,0.148193359375,3.487046967828952,1.267578125,7.49609375,0.363525390625,0.1263427734375,291,10,2.01953125,5.572311594615724,6.7734375,8.9921875,0.2464599609375,,,8.60611846438328,2.8203125,9.7421875,0.32763671875,0.183349609375,3.487046967828952,1.6171875,7.02734375,0.4638671875,0.1575927734375,0.3045449587259644
