epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
3,test,,1.5527782440185547,65.6875,65.6875,2.28515625,2.28515625,1.642578125,1.642578125,178,10,5.597678414708493,5.73046875,7.19140625,1.0546875,0.2034912109375,3.064453125,2.8984375,0.3480892954968076,6.65821148275179,2.412109375,7.5625,0.362060546875,0.1947021484375,3.1852953424983985,1.6181640625,5.67578125,0.50830078125,0.1815185546875
4,test,,1.554270625114441,67.75,67.75,2.314453125,2.314453125,1.6728515625,1.6728515625,197,10,5.786916171034041,5.91015625,7.265625,1.0703125,0.1865234375,3.115234375,2.92578125,0.346183315672152,6.65821148275179,2.609375,7.34765625,0.391845703125,0.2076416015625,3.1852953424983985,1.7099609375,5.671875,0.537109375,0.1881103515625
5,test,,1.4980798959732056,70.875,70.875,2.38671875,2.38671875,1.7138671875,1.7138671875,217,10,5.927763093845676,6.03515625,7.3671875,1.1083984375,0.1810302734375,3.115234375,2.91015625,0.33981537282248186,6.65821148275179,2.720703125,7.25,0.408447265625,0.21435546875,3.1852953424983985,1.73828125,5.7421875,0.5458984375,0.1884765625
6,test,,1.3849821090698242,73.0,73.0,2.40234375,2.40234375,1.7509765625,1.7509765625,219,10,6.109039219627084,6.2421875,7.48828125,1.0888671875,0.166259765625,3.138671875,2.94921875,0.32353725812726686,6.65821148275179,2.841796875,7.21875,0.4267578125,0.22021484375,3.1852953424983985,1.7998046875,5.828125,0.56494140625,0.19091796875
7,test,,1.5487959384918213,73.1875,73.1875,2.41796875,2.41796875,1.7646484375,1.7646484375,239,10,6.14581098966403,6.28125,7.52734375,1.0751953125,0.1658935546875,3.1640625,2.935546875,0.3301098725985932,6.65821148275179,2.953125,7.03125,0.443359375,0.228271484375,3.1852953424983985,1.85546875,5.75390625,0.58251953125,0.1959228515625
8,test,,1.2907452583312988,75.25,75.25,2.4296875,2.4296875,1.751953125,1.751953125,238,10,6.165966657036263,6.28125,7.484375,1.0830078125,0.1605224609375,3.189453125,2.99609375,0.30280855008496615,6.65821148275179,2.98828125,6.96484375,0.44873046875,0.2308349609375,3.1852953424983985,1.8642578125,5.73828125,0.58544921875,0.1968994140625
9,test,,1.478649616241455,75.1875,75.1875,2.439453125,2.439453125,1.767578125,1.767578125,223,10,6.1522269536321685,6.2734375,7.52734375,1.083984375,0.1666259765625,3.216796875,2.990234375,0.30209567090631795,6.65821148275179,3.046875,6.8359375,0.457763671875,0.2357177734375,3.1852953424983985,1.8828125,5.69140625,0.59130859375,0.1990966796875
10,test,,1.4644381999969482,76.0625,76.0625,2.44921875,2.44921875,1.7783203125,1.7783203125,245,10,6.203694829752681,6.37109375,7.59765625,1.08203125,0.1611328125,3.236328125,3.015625,0.30919971607949187,6.65821148275179,3.125,6.78125,0.469482421875,0.2398681640625,3.1852953424983985,1.8916015625,5.7734375,0.59375,0.1978759765625
11,test,,1.6162952184677124,73.3125,73.3125,2.4609375,2.4609375,1.8251953125,1.8251953125,249,10,6.436785611673693,6.6171875,7.734375,1.068359375,0.1446533203125,3.2578125,3.072265625,0.31083937746137713,6.65821148275179,3.146484375,6.98046875,0.472412109375,0.2369384765625,3.1852953424983985,1.8955078125,6.0078125,0.59521484375,0.1934814453125
12,test,,1.3743795156478882,77.1875,77.1875,2.48046875,2.48046875,1.8076171875,1.8076171875,262,10,6.409660839978752,6.59765625,7.7109375,1.0576171875,0.144775390625,3.2578125,3.05859375,0.3092733871417471,6.65821148275179,3.197265625,6.859375,0.480224609375,0.2412109375,3.1852953424983985,1.9423828125,5.89453125,0.60986328125,0.1986083984375
13,test,,1.449167251586914,75.3125,75.3125,2.462890625,2.462890625,1.8369140625,1.8369140625,263,10,6.504087306067182,6.6953125,7.7734375,1.060546875,0.1387939453125,3.279296875,3.103515625,0.2912300006956063,6.65821148275179,3.236328125,6.87890625,0.486083984375,0.2423095703125,3.1852953424983985,1.9267578125,6.0234375,0.60498046875,0.195068359375
14,test,,1.7102668285369873,73.375,73.375,2.466796875,2.466796875,1.83203125,1.83203125,251,10,6.467924690362323,6.6640625,7.76171875,1.048828125,0.1417236328125,3.29296875,3.115234375,0.30335014387587855,6.65821148275179,3.271484375,6.77734375,0.4912109375,0.24560546875,3.1852953424983985,1.9365234375,5.9765625,0.60791015625,0.1966552734375
15,test,,1.6122030019760132,76.0625,76.0625,2.44921875,2.44921875,1.837890625,1.837890625,237,10,6.391565768421499,6.6484375,7.80078125,1.095703125,0.1478271484375,3.3125,3.11328125,0.3211893953606075,6.65821148275179,3.3203125,6.6640625,0.498779296875,0.24951171875,3.1852953424983985,1.9482421875,5.9375,0.61181640625,0.1981201171875
