epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.4861636459827423,77.25,77.25,1.890625,1.890625,2.17578125,2.17578125,9419,10,7.5371712886461335,8.359375,9.765625,1.123046875,0.14404296875,,,0.2940621328281103,8.60942438986453,2.287109375,12.3984375,0.265625,0.134765625,3.4685229195697684,1.34765625,9.1328125,0.388671875,0.11395263671875
2,train,baseline,0.2649191915988922,88.5625,88.5625,2.09765625,2.09765625,2.37109375,2.37109375,2106,10,6.854410822910742,8.0390625,10.1015625,1.462890625,0.2042236328125,,,0.3246374487942066,8.607495092016448,2.6484375,11.3515625,0.3076171875,0.1590576171875,3.467039464473449,1.5341796875,8.4375,0.4423828125,0.13330078125
3,train,baseline,0.1818363070487976,93.0,93.0,2.23828125,2.23828125,2.4921875,2.4921875,1467,10,6.567562139402293,8.078125,10.6484375,1.5546875,0.24169921875,,,0.3430429697806831,8.611907308848094,2.93359375,10.8203125,0.3408203125,0.1759033203125,3.4859608613518196,1.6259765625,8.3125,0.46630859375,0.140625
4,train,baseline,0.1382414847612381,95.25,95.25,2.291015625,2.291015625,2.57421875,2.57421875,1829,10,6.91562640499164,8.3671875,10.6484375,1.5693359375,0.2144775390625,,,0.34854007269699394,8.610956594085412,3.142578125,10.6875,0.364990234375,0.1851806640625,3.4629138661611125,1.693359375,8.4453125,0.489013671875,0.1431884765625
5,train,baseline,0.11757242679595947,96.1875,96.1875,2.326171875,2.326171875,2.58984375,2.58984375,2435,10,7.430180045201218,8.5859375,10.6953125,1.53125,0.1973876953125,,,0.3410233090941506,8.60990826034452,3.310546875,10.5703125,0.384521484375,0.1925048828125,3.4626606409000087,1.734375,8.578125,0.5009765625,0.14404296875
6,train,baseline,0.10509640723466873,96.75,96.75,2.36328125,2.36328125,2.60546875,2.60546875,2664,10,7.733198196928383,8.75,10.828125,1.50390625,0.192138671875,,,0.32625851650458143,8.61251052563327,3.43359375,10.4921875,0.398681640625,0.19775390625,3.48329817388222,1.779296875,8.671875,0.5107421875,0.1455078125
7,train,baseline,0.09612204134464264,97.125,97.125,2.380859375,2.380859375,2.611328125,2.611328125,2873,10,7.867952711652023,8.8203125,10.8359375,1.4912109375,0.186279296875,,,0.3374785269579985,8.611101420704596,3.5390625,10.3515625,0.4111328125,0.2030029296875,3.473728625238189,1.8193359375,8.65625,0.5234375,0.14794921875
8,train,baseline,0.08951114863157272,97.5,97.5,2.396484375,2.396484375,2.611328125,2.611328125,2665,10,7.855826542643889,8.7890625,10.84375,1.4755859375,0.189697265625,,,0.3326304635962765,8.61011087314993,3.59375,10.2109375,0.41748046875,0.20654296875,3.4838265138420583,1.8271484375,8.6171875,0.5244140625,0.1488037109375
9,train,baseline,0.0842709019780159,97.6875,97.6875,2.4140625,2.4140625,2.615234375,2.615234375,2846,10,7.887064922768017,8.84375,10.8359375,1.4677734375,0.184326171875,,,0.3225370601525752,8.607896354817395,3.662109375,10.125,0.425537109375,0.2099609375,3.4911621861532303,1.853515625,8.625,0.53076171875,0.1502685546875
10,train,baseline,0.08094937354326248,97.875,97.875,2.42578125,2.42578125,2.62890625,2.62890625,2643,10,7.924939161180471,8.8671875,10.8359375,1.478515625,0.1817626953125,,,0.3248690690887607,8.60820539216263,3.71484375,10.046875,0.431640625,0.2125244140625,3.4810236745115857,1.8564453125,8.640625,0.533203125,0.1502685546875
