epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
11,train,baseline,0.07822389155626297,97.625,97.625,2.638671875,2.638671875,1.6181640625,1.6181640625,83,10,5.647984782470519,5.84375,6.265625,1.07421875,0.06756591796875,,,0.23424495223952563,8.61119271449959,3.169921875,8.1171875,0.3681640625,0.2193603515625,3.4648060311160727,1.6884765625,5.9296875,0.487548828125,0.181396484375
12,train,baseline,0.07524808496236801,97.75,97.75,2.6484375,2.6484375,1.6259765625,1.6259765625,84,10,5.668371518756209,5.875,6.28125,1.0712890625,0.06451416015625,,,0.25830691285870583,8.6080681586715,3.224609375,8.0390625,0.37451171875,0.2225341796875,3.4708832365799154,1.7041015625,5.94140625,0.490966796875,0.1822509765625
13,train,baseline,0.07216820120811462,97.9375,97.9375,2.65625,2.65625,1.6318359375,1.6318359375,83,10,5.712787042951136,5.8984375,6.29296875,1.0673828125,0.0623779296875,,,0.2659614887068505,8.606507933311926,3.29296875,7.921875,0.382568359375,0.22705078125,3.4812449895562545,1.7294921875,5.921875,0.496826171875,0.184326171875
14,train,baseline,0.07013507187366486,98.0,98.0,2.66015625,2.66015625,1.63671875,1.63671875,82,10,5.7557820923083485,5.921875,6.29296875,1.0654296875,0.059173583984375,,,0.24918055250036555,8.610727572384969,3.353515625,7.82421875,0.3896484375,0.2308349609375,3.4817795144095545,1.7607421875,5.8828125,0.505859375,0.187255859375
15,train,baseline,0.06766188144683838,98.125,98.125,2.6640625,2.6640625,1.638671875,1.638671875,84,10,5.758359971276196,5.91015625,6.28125,1.0654296875,0.05902099609375,,,0.23436661715190088,8.610382108058353,3.412109375,7.69921875,0.396240234375,0.23486328125,3.4855253706862133,1.7822265625,5.83203125,0.51123046875,0.189697265625
1,test,,1.7246311902999878,59.96875,59.96875,2.37109375,2.37109375,1.3876953125,1.3876953125,83,10,5.119903240628699,5.13671875,5.79296875,1.00390625,0.113037109375,3.216796875,3.22265625,0.37098142140947094,6.65821148275179,1.7314453125,8.3359375,0.260009765625,0.146728515625,3.1852953424983985,1.2607421875,5.80078125,0.395751953125,0.1514892578125
2,test,,1.5561676025390625,63.9375,63.9375,2.349609375,2.349609375,1.4267578125,1.4267578125,81,10,5.126256309221264,5.0625,5.890625,1.0146484375,0.14111328125,3.232421875,3.224609375,0.388917601437412,6.65821148275179,1.8955078125,7.92578125,0.28466796875,0.1617431640625,3.1852953424983985,1.341796875,5.5625,0.42138671875,0.1627197265625
3,test,,1.5523329973220825,67.0625,67.0625,2.369140625,2.369140625,1.41015625,1.41015625,77,10,5.104105903698841,5.09375,5.890625,1.017578125,0.13525390625,3.212890625,3.177734375,0.37504148747830257,6.65821148275179,2.048828125,7.65234375,0.3076171875,0.17431640625,3.1852953424983985,1.3896484375,5.5,0.436279296875,0.1678466796875
4,test,,1.5831122398376465,69.0625,69.0625,2.482421875,2.482421875,1.515625,1.515625,79,10,5.4492292027191755,5.3984375,6.08203125,1.0517578125,0.1124267578125,3.189453125,3.166015625,0.3241524494861194,6.65821148275179,2.16015625,7.734375,0.324462890625,0.1793212890625,3.1852953424983985,1.4228515625,5.734375,0.44677734375,0.1658935546875
5,test,,1.457388162612915,71.875,71.875,2.546875,2.546875,1.5478515625,1.5478515625,77,10,5.493016320297275,5.4609375,6.140625,1.056640625,0.110595703125,3.169921875,3.138671875,0.30904880470000495,6.65821148275179,2.302734375,7.51171875,0.345947265625,0.1900634765625,3.1852953424983985,1.515625,5.6171875,0.475830078125,0.17529296875
6,test,,1.4500672817230225,73.625,73.625,2.609375,2.609375,1.580078125,1.580078125,76,10,5.543896340996648,5.5546875,6.1953125,1.0771484375,0.1033935546875,3.201171875,3.16796875,0.2854036578091525,6.65821148275179,2.412109375,7.38671875,0.3623046875,0.1976318359375,3.1852953424983985,1.544921875,5.6484375,0.48486328125,0.1767578125
7,test,,1.4250681400299072,74.5,74.5,2.607421875,2.607421875,1.6123046875,1.6123046875,78,10,5.65508583845282,5.640625,6.2578125,1.08203125,0.09844970703125,3.22265625,3.203125,0.2837547791078289,6.65821148275179,2.505859375,7.2890625,0.376220703125,0.2037353515625,3.1852953424983985,1.5986328125,5.62890625,0.501953125,0.18115234375
8,test,,1.3380792140960693,75.75,75.75,2.6484375,2.6484375,1.6123046875,1.6123046875,80,10,5.686079838778278,5.6796875,6.27734375,1.078125,0.09527587890625,3.23046875,3.216796875,0.27007457355341874,6.65821148275179,2.58984375,7.15625,0.38916015625,0.2099609375,3.1852953424983985,1.6318359375,5.6015625,0.51220703125,0.18408203125
9,test,,1.4181057214736938,75.875,75.875,2.634765625,2.634765625,1.634765625,1.634765625,81,10,5.715512666611338,5.74609375,6.296875,1.08203125,0.08782958984375,3.28515625,3.265625,0.2820081232907531,6.65821148275179,2.701171875,7.0,0.405517578125,0.2177734375,3.1852953424983985,1.7060546875,5.51953125,0.53564453125,0.1910400390625
10,test,,1.2851357460021973,75.6875,75.6875,2.671875,2.671875,1.6572265625,1.6572265625,83,10,5.799571956700275,5.82421875,6.33203125,1.0703125,0.0802001953125,3.310546875,3.296875,0.25370187087460555,6.65821148275179,2.78125,6.91796875,0.417724609375,0.222900390625,3.1852953424983985,1.69921875,5.609375,0.53369140625,0.1885986328125
11,test,,1.2901610136032104,76.4375,76.4375,2.65234375,2.65234375,1.6611328125,1.6611328125,82,10,5.746803840098482,5.76953125,6.328125,1.076171875,0.08819580078125,3.30078125,3.263671875,0.27677040902089844,6.65821148275179,2.9140625,6.59765625,0.437744140625,0.2344970703125,3.1852953424983985,1.775390625,5.40625,0.55712890625,0.1982421875
12,test,,1.1559561491012573,78.1875,78.1875,2.6953125,2.6953125,1.6884765625,1.6884765625,81,10,5.803703606630068,5.8203125,6.36328125,1.1005859375,0.0855712890625,3.314453125,3.265625,0.2676514649847937,6.65821148275179,2.96875,6.5390625,0.44580078125,0.2379150390625,3.1852953424983985,1.7939453125,5.41796875,0.56298828125,0.19921875
13,test,,1.1945147514343262,78.8125,78.8125,2.658203125,2.658203125,1.681640625,1.681640625,82,10,5.781144218675915,5.80859375,6.34765625,1.095703125,0.08489990234375,3.326171875,3.287109375,0.26697642308295805,6.65821148275179,3.01953125,6.42578125,0.45361328125,0.2421875,3.1852953424983985,1.8232421875,5.34765625,0.572265625,0.2027587890625
14,test,,1.167378544807434,80.0,80.0,2.662109375,2.662109375,1.6728515625,1.6728515625,83,10,5.809003215275701,5.83984375,6.3515625,1.078125,0.08074951171875,3.33203125,3.298828125,0.2610515666602943,6.65821148275179,3.099609375,6.296875,0.465576171875,0.248046875,3.1852953424983985,1.8525390625,5.3203125,0.58154296875,0.205322265625
15,test,,1.1243503093719482,79.8125,79.8125,2.669921875,2.669921875,1.6904296875,1.6904296875,81,10,5.820977298735388,5.82421875,6.36328125,1.10546875,0.0845947265625,3.3671875,3.3046875,0.26385291665179017,6.65821148275179,3.15234375,6.1796875,0.473388671875,0.25244140625,3.1852953424983985,1.859375,5.29296875,0.583984375,0.2064208984375
