epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.4954369068145752,76.875,76.875,1.9697265625,1.9697265625,2.1796875,2.1796875,6113,10,6.590568834817006,7.95703125,10.3515625,1.2255859375,0.2313232421875,,,0.32364491092750786,8.610419929572966,2.40234375,11.765625,0.279052734375,0.14501953125,3.4780854333662012,1.4052734375,8.625,0.404052734375,0.12286376953125
2,train,baseline,0.2662997543811798,88.5625,88.5625,2.068359375,2.068359375,2.515625,2.515625,1564,10,6.069200182789208,7.51953125,10.484375,1.5751953125,0.282470703125,,,0.35474357783169436,8.608957276544137,2.638671875,10.8515625,0.306396484375,0.16357421875,3.4755983573635296,1.4638671875,8.0703125,0.421142578125,0.1331787109375
3,train,baseline,0.2107788324356079,91.375,91.375,2.15625,2.15625,2.57421875,2.57421875,1626,10,6.244196167894578,7.51171875,10.671875,1.5947265625,0.296142578125,,,0.34303973432518725,8.611679116106874,2.84375,10.4375,0.330322265625,0.1763916015625,3.4772025897290515,1.517578125,7.953125,0.4365234375,0.13818359375
4,train,baseline,0.17471890151500702,93.25,93.25,2.25390625,2.25390625,2.615234375,2.615234375,1861,10,6.346609192408654,7.60546875,10.765625,1.623046875,0.29345703125,,,0.35068081441838717,8.609789302332494,3.0390625,10.140625,0.35302734375,0.1873779296875,3.4864701264113127,1.611328125,7.87109375,0.462158203125,0.145263671875
5,train,baseline,0.14531873166561127,94.875,94.875,2.330078125,2.330078125,2.673828125,2.673828125,2032,10,6.565563904553601,7.8828125,11.078125,1.6513671875,0.288330078125,,,0.31641229587289393,8.609687305417948,3.265625,9.9609375,0.37939453125,0.197998046875,3.4769357278331556,1.689453125,7.984375,0.48583984375,0.148681640625
6,train,baseline,0.12472333759069443,95.8125,95.8125,2.33984375,2.33984375,2.72265625,2.72265625,2194,10,6.758070381161201,7.9921875,11.1640625,1.6845703125,0.283935546875,,,0.3364388173194394,8.607301166489421,3.42578125,9.75,0.39794921875,0.2064208984375,3.4892173612020945,1.7265625,8.03125,0.49462890625,0.150390625
7,train,baseline,0.1128837913274765,96.5,96.5,2.376953125,2.376953125,2.73828125,2.73828125,2362,10,6.917609404094636,8.15625,11.2265625,1.6611328125,0.2734375,,,0.33430560362895534,8.60831572438868,3.49609375,9.765625,0.40625,0.2086181640625,3.5005088991510624,1.7216796875,8.2109375,0.491943359375,0.147705078125
8,train,baseline,0.1042412742972374,96.9375,96.9375,2.4140625,2.4140625,2.7578125,2.7578125,2397,10,7.053895865613871,8.3203125,11.34375,1.6611328125,0.266845703125,,,0.331377796606047,8.61049257147189,3.603515625,9.71875,0.41845703125,0.212890625,3.4611559433015535,1.7509765625,8.28125,0.505859375,0.1485595703125
9,train,baseline,0.09697776287794113,97.25,97.25,2.44140625,2.44140625,2.767578125,2.767578125,2428,10,7.113324179942709,8.3359375,11.3515625,1.6640625,0.265869140625,,,0.30891580620747056,8.609542238028489,3.681640625,9.5859375,0.427490234375,0.21728515625,3.4711661686865734,1.76953125,8.265625,0.509765625,0.14990234375
10,train,baseline,0.09134531766176224,97.5625,97.5625,2.45703125,2.45703125,2.767578125,2.767578125,2279,10,7.181802039878164,8.3359375,11.28125,1.6650390625,0.260986328125,,,0.3088805087262494,8.60914748685302,3.71484375,9.515625,0.431396484375,0.2191162109375,3.470057950490867,1.775390625,8.2578125,0.51171875,0.1502685546875
11,train,baseline,0.08678287267684937,97.75,97.75,2.46484375,2.46484375,2.771484375,2.771484375,2308,10,7.25700614234581,8.421875,11.3984375,1.6689453125,0.261474609375,,,0.2983874348939632,8.60972807540852,3.794921875,9.4375,0.440673828125,0.2227783203125,3.4650858194816565,1.8017578125,8.28125,0.52001953125,0.151611328125
12,train,baseline,0.0828319564461708,97.9375,97.9375,2.4765625,2.4765625,2.775390625,2.775390625,2354,10,7.3519338764789435,8.3828125,11.25,1.6689453125,0.2548828125,,,0.28449169138923386,8.607365058842209,3.828125,9.3359375,0.44482421875,0.225341796875,3.484700811422529,1.810546875,8.25,0.51953125,0.152587890625
13,train,baseline,0.07962705940008163,98.125,98.125,2.484375,2.484375,2.767578125,2.767578125,2247,10,7.429519011993906,8.4921875,11.25,1.638671875,0.24560546875,,,0.2792603421697915,8.609796821994822,3.875,9.3515625,0.449951171875,0.2265625,3.4806564606246657,1.8115234375,8.34375,0.5205078125,0.1513671875
14,train,baseline,0.07649800926446915,98.3125,98.3125,2.5234375,2.5234375,2.771484375,2.771484375,2238,10,7.418572575943955,8.5625,11.2734375,1.623046875,0.2403564453125,,,0.270849013113504,8.6125569497822,3.904296875,9.3671875,0.453369140625,0.227294921875,3.4882969835612654,1.8115234375,8.4296875,0.51953125,0.150390625
15,train,baseline,0.07393885403871536,98.375,98.375,2.5234375,2.5234375,2.763671875,2.763671875,2325,10,7.459926529841853,8.5703125,11.234375,1.6103515625,0.2373046875,,,0.2731950515410207,8.608960895924318,3.970703125,9.234375,0.461181640625,0.231201171875,3.4745398894621458,1.8330078125,8.375,0.52734375,0.1522216796875
1,test,,1.0187468528747559,70.0,70.0,2.033203125,2.033203125,2.673828125,2.673828125,499,10,7.028044544155671,7.828125,10.984375,1.583984375,0.287353515625,3.123046875,3.0859375,0.31987602211967764,6.65821148275179,2.376953125,9.734375,0.35693359375,0.1640625,3.1852953424983985,1.4970703125,8.0234375,0.4697265625,0.1358642578125
2,test,,1.1174570322036743,70.75,70.75,2.099609375,2.099609375,2.744140625,2.744140625,470,10,6.983790176331879,7.5,11.1796875,1.728515625,0.3291015625,3.048828125,3.0,0.3591277865911863,6.65821148275179,2.5546875,9.046875,0.3837890625,0.180419921875,3.1852953424983985,1.5498046875,7.5859375,0.486572265625,0.14501953125
3,test,,1.096911072731018,73.875,73.875,2.203125,2.203125,2.798828125,2.798828125,447,10,7.105022301179538,7.5703125,11.375,1.7939453125,0.33447265625,3.0390625,2.947265625,0.3721463953555416,6.65821148275179,2.71484375,8.796875,0.40771484375,0.19091796875,3.1852953424983985,1.5908203125,7.5703125,0.49951171875,0.14794921875
4,test,,1.2714827060699463,72.875,72.875,2.283203125,2.283203125,2.7265625,2.7265625,422,10,7.065981419681663,7.5390625,11.125,1.7333984375,0.322265625,2.9765625,2.89453125,0.3549316111754892,6.65821148275179,2.865234375,8.46875,0.430419921875,0.2017822265625,3.1852953424983985,1.6630859375,7.3984375,0.52197265625,0.155029296875
5,test,,1.2626405954360962,73.6875,73.6875,2.322265625,2.322265625,2.865234375,2.865234375,434,10,7.08168370990611,7.609375,11.546875,1.8525390625,0.3408203125,3.041015625,2.95703125,0.3605675612305846,6.65821148275179,2.98046875,8.3046875,0.44775390625,0.208984375,3.1852953424983985,1.7548828125,7.28515625,0.55078125,0.16259765625
6,test,,1.2027591466903687,75.9375,75.9375,2.34375,2.34375,2.826171875,2.826171875,475,10,7.348475567336311,7.85546875,11.40625,1.7470703125,0.311279296875,3.115234375,3.046875,0.34360373199444993,6.65821148275179,3.044921875,8.421875,0.457275390625,0.2098388671875,3.1852953424983985,1.771484375,7.5,0.55615234375,0.160400390625
7,test,,1.303743600845337,74.8125,74.8125,2.3828125,2.3828125,2.900390625,2.900390625,475,10,7.348086680543554,8.0078125,11.6953125,1.80078125,0.31494140625,3.146484375,3.1171875,0.32792617263930013,6.65821148275179,3.216796875,8.234375,0.483154296875,0.21923828125,3.1852953424983985,1.8583984375,7.48046875,0.58349609375,0.166015625
8,test,,1.153022289276123,77.75,77.75,2.41796875,2.41796875,2.87109375,2.87109375,532,10,7.675029216312532,8.34375,11.546875,1.693359375,0.277587890625,3.169921875,3.146484375,0.31035084369179144,6.65821148275179,3.265625,8.46875,0.490234375,0.2176513671875,3.1852953424983985,1.8837890625,7.7578125,0.59130859375,0.1634521484375
