epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5527974367141724,74.1875,75.0625,2.15234375,2.15234375,2.74609375,2.88671875,14036,10,8.191270537186663,9.890625,11.6015625,1.396484375,0.14697265625,,,0.36267678368686407,8.610559252888109,1.728515625,15.046875,0.2008056640625,0.09344482421875,3.4668719895991216,1.126953125,11.109375,0.324951171875,0.08428955078125,14668,10,1.4453125,8.207327146024477,10.546875,12.7109375,0.1702880859375,,,8.610559252888109,2.08984375,14.9765625,0.24267578125,0.10906982421875,3.4668719895991216,1.3779296875,11.2578125,0.3974609375,0.09832763671875,0.40589212909231676
2,train,noise,0.31467506289482117,86.3125,86.8125,2.390625,2.390625,3.4765625,3.654296875,11513,10,8.346003660787204,9.9609375,12.1875,2.06640625,0.1827392578125,,,0.34983021845016926,8.608842791913505,1.9541015625,14.6640625,0.22705078125,0.105224609375,3.4776892966216577,1.2353515625,10.96875,0.355224609375,0.0919189453125,10657,10,2.150390625,8.116654479941277,10.5390625,13.328125,0.209716796875,,,8.608842791913505,2.33984375,14.4609375,0.27197265625,0.12225341796875,3.4776892966216577,1.515625,10.984375,0.435791015625,0.108154296875,0.4030510216456318
3,train,noise,0.2568203806877136,89.4375,89.8125,2.45703125,2.45703125,3.5859375,3.76953125,8247,10,8.473799849507538,10.015625,12.3984375,2.130859375,0.1923828125,,,0.32520508121801733,8.609198503846377,2.060546875,14.5,0.2392578125,0.110595703125,3.479801644783798,1.2568359375,10.9765625,0.361328125,0.0931396484375,7274,10,2.21484375,8.216027952035025,10.5625,13.5625,0.220947265625,,,8.609198503846377,2.45703125,14.2578125,0.285400390625,0.128173828125,3.479801644783798,1.5400390625,10.96875,0.442626953125,0.109619140625,0.3699303832718602
4,train,noise,0.20994572341442108,92.0625,92.5625,2.509765625,2.5078125,3.689453125,3.880859375,6246,10,8.667171830481342,10.140625,12.734375,2.216796875,0.2034912109375,,,0.35324840787633505,8.609153103899484,2.27734375,14.1953125,0.2646484375,0.1214599609375,3.4724199012198507,1.3427734375,10.9296875,0.38671875,0.0986328125,5391,10,2.306640625,8.389080364538017,10.6796875,13.921875,0.233154296875,,,8.609153103899484,2.703125,13.875,0.31396484375,0.14013671875,3.4724199012198507,1.6298828125,10.890625,0.469482421875,0.115234375,0.4046463493087241
5,train,noise,0.17333020269870758,93.9375,94.375,2.541015625,2.541015625,3.7890625,3.984375,5781,10,8.697742542026504,10.1484375,12.8671875,2.34375,0.2115478515625,,,0.33213559296736883,8.609908835986007,2.44140625,13.875,0.283447265625,0.130126953125,3.4719604385093743,1.4013671875,10.8125,0.40380859375,0.1029052734375,4891,10,2.44140625,8.37901163198253,10.65625,14.046875,0.2413330078125,,,8.609908835986007,2.888671875,13.4921875,0.33544921875,0.14990234375,3.4719604385093743,1.6884765625,10.75,0.486328125,0.1195068359375,0.37096894298282207
6,train,noise,0.154730886220932,95.0,95.4375,2.572265625,2.572265625,3.822265625,4.0234375,5344,10,8.639650153682704,10.203125,12.9375,2.396484375,0.21142578125,,,0.3150244513856333,8.609565504271998,2.57421875,13.65625,0.299072265625,0.1368408203125,3.4778127445445923,1.4638671875,10.75,0.4208984375,0.10699462890625,4452,10,2.49609375,8.306562175346375,10.71875,14.1171875,0.2410888671875,,,8.609565504271998,3.044921875,13.234375,0.353759765625,0.1575927734375,3.4778127445445923,1.7578125,10.6796875,0.50537109375,0.12384033203125,0.36816570248253266
7,train,noise,0.14085011184215546,95.625,96.0,2.607421875,2.607421875,3.84765625,4.046875,4767,10,8.616655156782343,10.171875,13.0078125,2.416015625,0.21826171875,,,0.3261606830643213,8.610995484780561,2.689453125,13.3984375,0.3125,0.143310546875,3.4854285772333604,1.4921875,10.671875,0.42822265625,0.10931396484375,3931,10,2.51953125,8.265790611446382,10.6640625,14.1953125,0.24853515625,,,8.610995484780561,3.181640625,12.9140625,0.369384765625,0.1650390625,3.4854285772333604,1.7880859375,10.578125,0.51318359375,0.1263427734375,0.37431767920451464
8,train,noise,0.1334153413772583,96.0,96.4375,2.62109375,2.62109375,3.875,4.078125,4427,10,8.668661312146856,10.171875,13.0546875,2.42578125,0.2208251953125,,,0.3247704402982807,8.610725478654983,2.771484375,13.2421875,0.32177734375,0.1474609375,3.482208389400925,1.5322265625,10.59375,0.43994140625,0.1121826171875,3635,10,2.53125,8.311617076459244,10.65625,14.234375,0.25146484375,,,8.610725478654983,3.26953125,12.7265625,0.379638671875,0.169677734375,3.482208389400925,1.8271484375,10.484375,0.52490234375,0.1292724609375,0.3650115143540414
9,train,noise,0.12551221251487732,96.4375,96.8125,2.64453125,2.642578125,3.890625,4.09375,4134,10,8.728182445590443,10.125,13.1171875,2.431640625,0.228515625,,,0.3074168519379447,8.60962849606032,2.869140625,12.9921875,0.333251953125,0.153076171875,3.4803925436286502,1.564453125,10.4765625,0.449462890625,0.114990234375,3357,10,2.537109375,8.361385476796931,10.578125,14.296875,0.26025390625,,,8.60962849606032,3.380859375,12.421875,0.392578125,0.17626953125,3.4803925436286502,1.857421875,10.34375,0.53369140625,0.1322021484375,0.3409926167757101
10,train,noise,0.11915670335292816,96.6875,97.0625,2.654296875,2.654296875,3.904296875,4.10546875,3822,10,8.582720307499024,10.0390625,13.09375,2.486328125,0.233154296875,,,0.30177615014908304,8.611344801280671,2.9453125,12.7578125,0.342041015625,0.157958984375,3.484894157946562,1.5859375,10.359375,0.455078125,0.11724853515625,3093,10,2.59375,8.203288751500434,10.4921875,14.2890625,0.265380859375,,,8.611344801280671,3.478515625,12.1484375,0.404052734375,0.1820068359375,3.484894157946562,1.88671875,10.2109375,0.54150390625,0.1348876953125,0.3492295368475982
