epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5609985589981079,73.1875,73.4375,2.23046875,2.23046875,1.205078125,1.205078125,111,11,4.6158259472799035,5.296875,5.703125,0.826171875,0.0706787109375,,,0.2654466035106489,8.609342470676442,1.568359375,10.7734375,0.1822509765625,0.11279296875,3.4794600123019888,0.951171875,6.875,0.2734375,0.10833740234375,91,10,0.8349609375,4.411336989086104,5.11328125,5.5390625,0.07708740234375,,,8.609342470676442,1.5849609375,10.5546875,0.18408203125,0.115478515625,3.4794600123019888,0.95703125,6.67578125,0.27490234375,0.11138916015625,0.2657786506516423
2,train,noise,0.3211883306503296,84.9375,85.25,2.349609375,2.349609375,1.30859375,1.30859375,109,11,4.587737738648352,5.25,5.8125,0.97607421875,0.0965576171875,,,0.3195258166628953,8.612889049009286,1.8271484375,10.2109375,0.2120361328125,0.1317138671875,3.4756270998402234,1.0810546875,6.5625,0.31103515625,0.1239013671875,90,10,0.9931640625,4.340567376401143,5.046875,5.640625,0.10577392578125,,,8.612889049009286,1.8486328125,9.9609375,0.214599609375,0.1353759765625,3.4756270998402234,1.08984375,6.33984375,0.313720703125,0.1279296875,0.3235008002320414
3,train,noise,0.24905164539813995,88.625,89.1875,2.38671875,2.38671875,1.337890625,1.337890625,99,11,4.573031639518084,5.24609375,5.875,1.0126953125,0.10699462890625,,,0.33948516830920217,8.609616259770892,2.009765625,9.8359375,0.2333984375,0.14501953125,3.4744749326500015,1.1806640625,6.359375,0.33984375,0.135498046875,79,10,1.0302734375,4.317834961646874,5.03125,5.703125,0.11761474609375,,,8.609616259770892,2.037109375,9.5703125,0.236572265625,0.1492919921875,3.4744749326500015,1.1943359375,6.1171875,0.343505859375,0.140380859375,0.34306824085733323
4,train,noise,0.20650316774845123,91.0,91.5625,2.439453125,2.439453125,1.3662109375,1.3662109375,92,11,4.6563525567444035,5.33984375,5.953125,1.0390625,0.103271484375,,,0.28758214691979583,8.612014803055043,2.11328125,9.7265625,0.2454833984375,0.1514892578125,3.4799881439302105,1.22265625,6.375,0.351318359375,0.138671875,73,10,1.0595703125,4.39446741705279,5.1171875,5.77734375,0.11407470703125,,,8.612014803055043,2.146484375,9.4375,0.249267578125,0.1563720703125,3.4799881439302105,1.2373046875,6.125,0.355712890625,0.1439208984375,0.2898710396751545
5,train,noise,0.17845673859119415,92.5,93.125,2.50390625,2.50390625,1.396484375,1.396484375,94,11,4.78129843923096,5.41796875,6.03515625,1.0595703125,0.102294921875,,,0.3411676444598642,8.610373301113695,2.224609375,9.578125,0.25830078125,0.1585693359375,3.479656426183471,1.251953125,6.39453125,0.359619140625,0.140625,74,10,1.080078125,4.518182496826349,5.19140625,5.85546875,0.11346435546875,,,8.610373301113695,2.26171875,9.28125,0.2626953125,0.163818359375,3.479656426183471,1.26953125,6.1328125,0.36474609375,0.146484375,0.34497810099322024
6,train,noise,0.1580832600593567,93.5,94.125,2.53515625,2.53515625,1.421875,1.421875,94,11,4.927497326385841,5.48828125,6.08984375,1.0693359375,0.0989990234375,,,0.275401940115459,8.609358369426356,2.330078125,9.4375,0.2705078125,0.165283203125,3.478620734905888,1.2861328125,6.39453125,0.369873046875,0.1434326171875,75,10,1.091796875,4.655146681165686,5.2578125,5.90625,0.1103515625,,,8.609358369426356,2.37109375,9.125,0.275390625,0.1710205078125,3.478620734905888,1.3076171875,6.12109375,0.375732421875,0.149658203125,0.2764983819943972
7,train,noise,0.14518794417381287,94.125,94.75,2.578125,2.578125,1.4404296875,1.4404296875,91,11,4.955694550154041,5.4765625,6.08984375,1.0947265625,0.10125732421875,,,0.34035882529860295,8.609359162005683,2.38671875,9.3125,0.27734375,0.1695556640625,3.4829204242661667,1.2998046875,6.359375,0.373046875,0.1451416015625,72,10,1.1181640625,4.6806198384525395,5.2421875,5.91015625,0.1129150390625,,,8.609359162005683,2.431640625,8.984375,0.282470703125,0.175537109375,3.4829204242661667,1.322265625,6.08203125,0.379638671875,0.1514892578125,0.3438707209877893
8,train,noise,0.13278208673000336,94.9375,95.5625,2.609375,2.609375,1.451171875,1.451171875,91,11,5.0149407618874955,5.55859375,6.15234375,1.0927734375,0.0968017578125,,,0.29505749329074926,8.60868551128415,2.447265625,9.2734375,0.284423828125,0.1728515625,3.4842290923428454,1.32421875,6.39453125,0.3798828125,0.146484375,72,10,1.115234375,4.741342296531911,5.32421875,5.96484375,0.10784912109375,,,8.60868551128415,2.49609375,8.9453125,0.289794921875,0.1790771484375,3.4842290923428454,1.34765625,6.11328125,0.386962890625,0.153076171875,0.29741019762230453
9,train,noise,0.12494876980781555,95.1875,95.875,2.626953125,2.626953125,1.462890625,1.462890625,91,11,4.9978686119396425,5.53515625,6.16015625,1.109375,0.1014404296875,,,0.30268035690034967,8.609116307128064,2.5078125,9.125,0.29150390625,0.1773681640625,3.4697932309360544,1.34765625,6.3125,0.388427734375,0.149658203125,71,10,1.1318359375,4.722532182167495,5.296875,5.9765625,0.11322021484375,,,8.609116307128064,2.55859375,8.7890625,0.29736328125,0.18408203125,3.4697932309360544,1.373046875,6.0234375,0.395751953125,0.1566162109375,0.3108236602742647
10,train,noise,0.11783239990472794,95.5625,96.25,2.640625,2.640625,1.4716796875,1.4716796875,94,11,5.052600449725601,5.54296875,6.16796875,1.1103515625,0.10101318359375,,,0.3085867308248441,8.60967907945592,2.58984375,8.96875,0.301025390625,0.1829833984375,3.472517469180499,1.38671875,6.24609375,0.399169921875,0.15380859375,74,10,1.134765625,4.77060807035021,5.3046875,5.98046875,0.1131591796875,,,8.60967907945592,2.64453125,8.625,0.30712890625,0.1900634765625,3.472517469180499,1.4140625,5.94921875,0.4072265625,0.1611328125,0.3160134202749586
11,train,noise,0.11137408763170242,95.9375,96.5625,2.6484375,2.6484375,1.4794921875,1.4794921875,90,11,5.095848263917108,5.58984375,6.19140625,1.1103515625,0.09710693359375,,,0.2776819450032736,8.610950705398846,2.6328125,8.9375,0.305908203125,0.1854248046875,3.4831215637812467,1.396484375,6.28125,0.40087890625,0.15380859375,71,10,1.1337890625,4.817734053620127,5.3515625,6.00390625,0.10858154296875,,,8.610950705398846,2.689453125,8.5859375,0.3125,0.192626953125,3.4831215637812467,1.4248046875,5.984375,0.408935546875,0.1612548828125,0.28051150369786054
12,train,noise,0.10599896311759949,96.1875,96.8125,2.65625,2.65625,1.484375,1.484375,93,11,5.1342827252524845,5.59765625,6.2109375,1.107421875,0.09893798828125,,,0.29477066821163483,8.608882731066826,2.693359375,8.8203125,0.31298828125,0.1895751953125,3.4821920344802493,1.4228515625,6.234375,0.40869140625,0.15673828125,73,10,1.130859375,4.852271678275801,5.359375,6.0234375,0.1104736328125,,,8.608882731066826,2.75390625,8.4609375,0.31982421875,0.1971435546875,3.4821920344802493,1.453125,5.93359375,0.417236328125,0.164306640625,0.3011919190064264
13,train,noise,0.1016010195016861,96.4375,97.0625,2.6640625,2.6640625,1.48828125,1.48828125,89,11,5.1296772965220265,5.59375,6.21875,1.111328125,0.10052490234375,,,0.3122572766021081,8.609662173224306,2.76953125,8.6640625,0.321533203125,0.1949462890625,3.467464432915455,1.453125,6.15625,0.4189453125,0.160400390625,70,10,1.1337890625,4.846700534623971,5.3515625,6.02734375,0.11224365234375,,,8.609662173224306,2.830078125,8.3046875,0.32861328125,0.20263671875,3.467464432915455,1.4833984375,5.8515625,0.427734375,0.168212890625,0.31483012441074476
14,train,noise,0.09593973308801651,96.625,97.1875,2.6640625,2.6640625,1.494140625,1.494140625,88,11,5.13730177862492,5.6171875,6.23046875,1.1162109375,0.09808349609375,,,0.2764171538400795,8.610404636412198,2.822265625,8.5859375,0.327880859375,0.1983642578125,3.4721559532685373,1.46484375,6.16015625,0.421875,0.1611328125,68,10,1.1396484375,4.850671439293135,5.375,6.0390625,0.1099853515625,,,8.610404636412198,2.888671875,8.2109375,0.33544921875,0.20654296875,3.4721559532685373,1.498046875,5.8515625,0.431396484375,0.1693115234375,0.28203863340056584
15,train,noise,0.09321688860654831,96.75,97.3125,2.673828125,2.673828125,1.5,1.5,90,11,5.1497105635240965,5.63671875,6.2734375,1.1220703125,0.10137939453125,,,0.28664958047390204,8.607744780279628,2.853515625,8.5390625,0.33154296875,0.2003173828125,3.483021535299467,1.4599609375,6.19921875,0.419189453125,0.1600341796875,70,10,1.1455078125,4.863957632603297,5.390625,6.078125,0.1134033203125,,,8.607744780279628,2.919921875,8.15625,0.339111328125,0.2086181640625,3.483021535299467,1.4921875,5.88671875,0.428466796875,0.168212890625,0.29477754279499163
1,test,,1.9832335710525513,54.21875,54.875,2.392578125,2.392578125,1.2939453125,1.2939453125,108,11,5.427462962390948,5.44140625,5.75,0.87353515625,0.05352783203125,3.34765625,3.326171875,0.3189707260548046,6.65821148275179,1.591796875,8.9140625,0.239013671875,0.131591796875,3.1852953424983985,1.0849609375,6.45703125,0.3408203125,0.1258544921875,90,10,0.87939453125,5.260479965878833,5.26953125,5.58203125,0.056060791015625,3.24609375,3.326171875,6.65821148275179,1.5947265625,8.7421875,0.239501953125,0.1336669921875,3.1852953424983985,1.091796875,6.2734375,0.342529296875,0.1290283203125,0.3185721504405848
2,test,,1.9879366159439087,58.40625,58.78125,2.369140625,2.369140625,1.3046875,1.3046875,105,11,5.267505107143187,5.265625,5.765625,0.91650390625,0.08685302734375,3.341796875,3.296875,0.3630242560854017,6.65821148275179,1.8837890625,8.15625,0.282958984375,0.157958984375,3.1852953424983985,1.259765625,5.9296875,0.3955078125,0.1490478515625,87,10,0.9296875,5.091686556855944,5.078125,5.6015625,0.093017578125,3.234375,3.294921875,6.65821148275179,1.890625,7.953125,0.283935546875,0.1611328125,3.1852953424983985,1.2705078125,5.72265625,0.39892578125,0.15380859375,0.36301092600295204
3,test,,1.8143223524093628,63.625,63.875,2.435546875,2.435546875,1.3193359375,1.3193359375,97,11,5.222835116802859,5.23046875,5.8125,0.9296875,0.1004638671875,3.337890625,3.2890625,0.37124576348405997,6.65821148275179,2.05078125,7.78515625,0.30810546875,0.172607421875,3.1852953424983985,1.3779296875,5.66015625,0.4326171875,0.163818359375,79,10,0.94140625,5.035299360670047,5.02734375,5.64453125,0.10943603515625,3.23046875,3.283203125,6.65821148275179,2.068359375,7.55078125,0.310546875,0.177001953125,3.1852953424983985,1.3896484375,5.43359375,0.436279296875,0.1693115234375,0.37273988081588505
4,test,,1.7305020093917847,65.375,65.6875,2.5078125,2.5078125,1.3564453125,1.3564453125,96,11,5.367504608859232,5.3203125,5.88671875,0.9287109375,0.09600830078125,3.3671875,3.32421875,0.3684209876449985,6.65821148275179,2.14453125,7.69140625,0.322021484375,0.1790771484375,3.1852953424983985,1.4091796875,5.6875,0.4423828125,0.1656494140625,76,10,0.93994140625,5.151885633912195,5.109375,5.71484375,0.1055908203125,3.2578125,3.318359375,6.65821148275179,2.169921875,7.4296875,0.32568359375,0.184326171875,3.1852953424983985,1.4267578125,5.44140625,0.447998046875,0.1719970703125,0.3717824051745022
5,test,,1.64505934715271,65.125,65.375,2.51953125,2.51953125,1.37890625,1.37890625,96,11,5.376075976044217,5.35546875,5.94921875,0.9609375,0.099853515625,3.396484375,3.34375,0.3688713450655539,6.65821148275179,2.2578125,7.49609375,0.339111328125,0.18798828125,3.1852953424983985,1.4423828125,5.65625,0.452880859375,0.1688232421875,79,10,0.978515625,5.16741382816977,5.1484375,5.7734375,0.1085205078125,3.28515625,3.341796875,6.65821148275179,2.27734375,7.25,0.342041015625,0.19287109375,3.1852953424983985,1.458984375,5.4140625,0.4580078125,0.175048828125,0.3694864762945326
6,test,,1.6387078762054443,66.5625,67.5,2.552734375,2.552734375,1.3740234375,1.3740234375,96,11,5.385670506692597,5.40625,5.96875,0.94970703125,0.0947265625,3.419921875,3.365234375,0.36781034593878487,6.65821148275179,2.3359375,7.390625,0.350830078125,0.193603515625,3.1852953424983985,1.4697265625,5.6484375,0.46142578125,0.171142578125,77,10,0.96337890625,5.190554564677593,5.203125,5.79296875,0.101806640625,3.30859375,3.365234375,6.65821148275179,2.35546875,7.15234375,0.353759765625,0.1986083984375,3.1852953424983985,1.4892578125,5.41015625,0.467529296875,0.177490234375,0.37159842328513987
7,test,,1.57969069480896,68.625,68.9375,2.58203125,2.58203125,1.3740234375,1.3740234375,97,11,5.410787190229542,5.39453125,5.97265625,0.96728515625,0.09716796875,3.423828125,3.37109375,0.3630296714173566,6.65821148275179,2.384765625,7.28125,0.358154296875,0.1978759765625,3.1852953424983985,1.5068359375,5.56640625,0.47314453125,0.1756591796875,77,10,0.9853515625,5.193967656525217,5.1875,5.796875,0.10516357421875,3.3125,3.373046875,6.65821148275179,2.404296875,7.03515625,0.361083984375,0.2030029296875,3.1852953424983985,1.5244140625,5.32421875,0.478759765625,0.18212890625,0.3671608582084503
8,test,,1.6103390455245972,67.75,68.1875,2.6328125,2.6328125,1.4033203125,1.4033203125,97,11,5.541696550643498,5.4921875,6.01953125,0.94384765625,0.08746337890625,3.447265625,3.39453125,0.3586114430990082,6.65821148275179,2.3828125,7.38671875,0.357666015625,0.196044921875,3.1852953424983985,1.501953125,5.671875,0.471435546875,0.173095703125,77,10,0.9541015625,5.327209650853411,5.2734375,5.83984375,0.0966796875,3.3359375,3.392578125,6.65821148275179,2.416015625,7.1015625,0.36279296875,0.2025146484375,3.1852953424983985,1.5244140625,5.41015625,0.478759765625,0.1802978515625,0.36061349904821177
9,test,,1.6187227964401245,67.8125,68.625,2.638671875,2.638671875,1.4228515625,1.4228515625,97,11,5.52826784789021,5.48828125,6.0703125,0.9736328125,0.0953369140625,3.462890625,3.41015625,0.3542101417965519,6.65821148275179,2.4296875,7.2890625,0.364990234375,0.199951171875,3.1852953424983985,1.50390625,5.66796875,0.47216796875,0.17333984375,77,10,0.99267578125,5.29258312519425,5.26171875,5.88671875,0.106201171875,3.3515625,3.41015625,6.65821148275179,2.470703125,6.9765625,0.37109375,0.207275390625,3.1852953424983985,1.529296875,5.38671875,0.480224609375,0.18115234375,0.356952681627162
10,test,,1.528099536895752,69.5625,70.625,2.654296875,2.654296875,1.40234375,1.40234375,94,11,5.4815543939365,5.484375,6.06640625,0.94921875,0.09588623046875,3.45703125,3.40625,0.353420713360924,6.65821148275179,2.521484375,7.09765625,0.378662109375,0.2076416015625,3.1852953424983985,1.5615234375,5.546875,0.490234375,0.1800537109375,76,10,0.9638671875,5.283809017963277,5.2734375,5.8828125,0.10382080078125,3.34375,3.412109375,6.65821148275179,2.548828125,6.83203125,0.3828125,0.213623046875,3.1852953424983985,1.583984375,5.2890625,0.497314453125,0.1873779296875,0.35549869522228994
11,test,,1.5340163707733154,69.375,70.0,2.65625,2.65625,1.42578125,1.42578125,95,11,5.590294023587293,5.546875,6.0703125,0.9521484375,0.086181640625,3.470703125,3.431640625,0.3348537794724427,6.65821148275179,2.52734375,7.15234375,0.37939453125,0.20703125,3.1852953424983985,1.5751953125,5.58203125,0.494384765625,0.180419921875,76,10,0.9716796875,5.344812970524064,5.31640625,5.88671875,0.096435546875,3.361328125,3.4296875,6.65821148275179,2.57421875,6.828125,0.386474609375,0.21484375,3.1852953424983985,1.6044921875,5.296875,0.50341796875,0.1885986328125,0.33861890698573954
12,test,,1.5428110361099243,70.125,71.0,2.669921875,2.669921875,1.421875,1.421875,97,11,5.5722286199209945,5.51953125,6.0703125,0.9599609375,0.09051513671875,3.490234375,3.44140625,0.34948805976774594,6.65821148275179,2.564453125,7.046875,0.38525390625,0.2105712890625,3.1852953424983985,1.587890625,5.52734375,0.49853515625,0.1824951171875,77,10,0.9765625,5.3458925077898,5.296875,5.88671875,0.10040283203125,3.3828125,3.443359375,6.65821148275179,2.607421875,6.73828125,0.3916015625,0.2181396484375,3.1852953424983985,1.6162109375,5.24609375,0.50732421875,0.190673828125,0.3540495202396076
13,test,,1.4041640758514404,72.0,72.4375,2.6640625,2.6640625,1.4228515625,1.4228515625,97,11,5.536148395288749,5.49609375,6.06640625,0.9599609375,0.09393310546875,3.478515625,3.4296875,0.3592115714477111,6.65821148275179,2.630859375,6.89453125,0.39501953125,0.2164306640625,3.1852953424983985,1.62109375,5.44140625,0.5087890625,0.186767578125,77,10,0.97509765625,5.305804464164437,5.2734375,5.8828125,0.10400390625,3.369140625,3.4296875,6.65821148275179,2.673828125,6.5859375,0.4013671875,0.2239990234375,3.1852953424983985,1.650390625,5.15625,0.51806640625,0.1951904296875,0.3629500614576781
14,test,,1.3376436233520508,73.3125,74.0625,2.6640625,2.6640625,1.419921875,1.419921875,96,11,5.512930680505377,5.5234375,6.09375,0.96484375,0.09375,3.482421875,3.4296875,0.35532942739080686,6.65821148275179,2.669921875,6.83984375,0.401123046875,0.21923828125,3.1852953424983985,1.6279296875,5.44921875,0.51123046875,0.18701171875,76,10,0.98193359375,5.279875405521466,5.296875,5.91015625,0.10382080078125,3.373046875,3.43359375,6.65821148275179,2.7109375,6.53125,0.4072265625,0.226806640625,3.1852953424983985,1.654296875,5.171875,0.51953125,0.195068359375,0.3575213720097838
15,test,,1.3835591077804565,72.0,72.6875,2.67578125,2.67578125,1.4365234375,1.4365234375,95,11,5.538172630848347,5.51171875,6.09375,0.98193359375,0.09521484375,3.48828125,3.435546875,0.35387070229908757,6.65821148275179,2.6875,6.79296875,0.40380859375,0.2208251953125,3.1852953424983985,1.6435546875,5.41015625,0.51611328125,0.18896484375,75,10,1.0009765625,5.306342040873889,5.2890625,5.91015625,0.1051025390625,3.376953125,3.4375,6.65821148275179,2.734375,6.4765625,0.41064453125,0.2288818359375,3.1852953424983985,1.67578125,5.12109375,0.52587890625,0.19775390625,0.3583689977286165
