epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5175805687904358,75.25,75.125,2.029296875,2.029296875,1.783203125,1.783203125,5747,10,6.844222304265494,8.0859375,8.1171875,0.77490234375,0.00347137451171875,,,0.17955977903733064,8.610559252888109,1.759765625,13.1796875,0.2044677734375,0.10540771484375,3.4668719895991216,1.0537109375,9.453125,0.3037109375,0.09112548828125,6210,10,0.81396484375,7.243838735416748,8.0703125,8.1171875,0.005748748779296875,,,8.610559252888109,1.76171875,13.15625,0.20458984375,0.1055908203125,3.4668719895991216,1.0537109375,9.4296875,0.303955078125,0.09130859375,0.17634895190195435
2,train,noise,0.3060404360294342,85.875,85.8125,2.34765625,2.34765625,1.875,1.875,4524,10,7.026420014134923,8.2109375,8.2734375,0.876953125,0.00678253173828125,,,0.14898384675636234,8.610862145051952,1.798828125,13.2265625,0.2088623046875,0.10687255859375,3.4963395675612516,1.0751953125,9.5625,0.3076171875,0.091796875,4887,10,0.9013671875,7.306985710894186,8.1796875,8.2734375,0.01119232177734375,,,8.610862145051952,1.8017578125,13.1875,0.209228515625,0.1072998046875,3.4963395675612516,1.076171875,9.5234375,0.307861328125,0.09222412109375,0.14614906007238543
3,train,noise,0.2579849064350128,88.25,88.25,2.447265625,2.447265625,1.8857421875,1.8857421875,4365,10,7.03125016876036,8.203125,8.25,0.892578125,0.005405426025390625,,,0.165221490097081,8.610937193351104,1.818359375,13.1796875,0.211181640625,0.108154296875,3.472274741532801,1.072265625,9.5390625,0.30859375,0.091796875,4735,10,0.9130859375,7.328587654402147,8.1796875,8.25,0.00893402099609375,,,8.610937193351104,1.822265625,13.140625,0.211669921875,0.10858154296875,3.472274741532801,1.0732421875,9.5,0.30908203125,0.0921630859375,0.16251498961342933
4,train,noise,0.2349402755498886,89.5,89.4375,2.517578125,2.517578125,1.896484375,1.896484375,4513,10,7.115170559251194,8.28125,8.3125,0.90478515625,0.004425048828125,,,0.15155467783108292,8.60848043807348,1.830078125,13.2265625,0.212646484375,0.1083984375,3.4883608064519773,1.0673828125,9.6328125,0.305908203125,0.0906982421875,5081,10,0.9111328125,7.488636596961556,8.25,8.3125,0.00739288330078125,,,8.60848043807348,1.833984375,13.1953125,0.2130126953125,0.1087646484375,3.4883608064519773,1.0693359375,9.6015625,0.306396484375,0.091064453125,0.14285243726754507
5,train,noise,0.21934525668621063,90.375,90.25,2.55859375,2.55859375,1.9013671875,1.9013671875,4399,10,7.12346836949717,8.265625,8.296875,0.9150390625,0.003795623779296875,,,0.17051388817200572,8.611796495525411,1.84765625,13.1796875,0.214599609375,0.1094970703125,3.479667859828114,1.078125,9.5859375,0.309814453125,0.091796875,5287,10,0.90869140625,7.54590254869873,8.2421875,8.296875,0.006328582763671875,,,8.611796495525411,1.8515625,13.15625,0.2149658203125,0.10986328125,3.479667859828114,1.080078125,9.5625,0.310302734375,0.09210205078125,0.15801823653116315
6,train,noise,0.20765912532806396,90.875,90.875,2.5859375,2.5859375,1.90234375,1.90234375,4793,10,7.241012366288563,8.28125,8.3125,0.9033203125,0.0034351348876953125,,,0.16053662052873519,8.610419588856798,1.859375,13.171875,0.2159423828125,0.11004638671875,3.469884167491999,1.0751953125,9.6015625,0.309814453125,0.09149169921875,5374,10,0.9140625,7.572240602008159,8.265625,8.3125,0.0056915283203125,,,8.610419588856798,1.8623046875,13.1484375,0.21630859375,0.1103515625,3.469884167491999,1.076171875,9.578125,0.310302734375,0.09173583984375,0.1491667360465967
7,train,noise,0.19870521128177643,91.4375,91.4375,2.6171875,2.6171875,1.9072265625,1.9072265625,4890,10,7.320262133001995,8.328125,8.3515625,0.89697265625,0.002849578857421875,,,0.1891168746755909,8.609553984634587,1.8642578125,13.2109375,0.216552734375,0.110107421875,3.4874449101496814,1.0751953125,9.6640625,0.308349609375,0.091064453125,5536,10,0.91162109375,7.600680627685591,8.3125,8.3515625,0.0047454833984375,,,8.609553984634587,1.8671875,13.1875,0.2169189453125,0.1103515625,3.4874449101496814,1.076171875,9.6484375,0.30859375,0.09124755859375,0.18020927755101784
8,train,noise,0.19201326370239258,91.75,91.6875,2.642578125,2.642578125,1.90625,1.90625,4865,10,7.323348456384203,8.3046875,8.328125,0.904296875,0.002918243408203125,,,0.19497754559223524,8.607054639946996,1.8681640625,13.171875,0.217041015625,0.1104736328125,3.4903821570188587,1.078125,9.640625,0.308837890625,0.0914306640625,5525,10,0.9130859375,7.625816423437409,8.2890625,8.328125,0.004848480224609375,,,8.607054639946996,1.87109375,13.1484375,0.2174072265625,0.1107177734375,3.4903821570188587,1.0791015625,9.6171875,0.30908203125,0.09161376953125,0.18272884836178346
9,train,noise,0.18509294092655182,92.125,92.125,2.6640625,2.6640625,1.908203125,1.908203125,4969,10,7.377474761169044,8.3359375,8.359375,0.9052734375,0.002231597900390625,,,0.173666211128209,8.609462469044244,1.873046875,13.203125,0.217529296875,0.11053466796875,3.48643736490883,1.0810546875,9.6640625,0.31005859375,0.09136962890625,5734,10,0.9072265625,7.696903684469791,8.328125,8.359375,0.0037326812744140625,,,8.609462469044244,1.8759765625,13.1875,0.2178955078125,0.11077880859375,3.48643736490883,1.08203125,9.6484375,0.310302734375,0.091552734375,0.1641583932038197
10,train,noise,0.18034237623214722,92.3125,92.3125,2.6796875,2.6796875,1.912109375,1.912109375,4892,10,7.390523055106541,8.28125,8.3046875,0.90625,0.002902984619140625,,,0.15912348018956599,8.611534309902165,1.8701171875,13.1484375,0.2171630859375,0.1107177734375,3.470135501889077,1.0712890625,9.609375,0.30859375,0.0911865234375,5556,10,0.9111328125,7.6779460298908,8.265625,8.3046875,0.004825592041015625,,,8.611534309902165,1.873046875,13.125,0.217529296875,0.11102294921875,3.470135501889077,1.072265625,9.5859375,0.30908203125,0.0914306640625,0.15135146688615833
