epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.49545928835868835,77.0,77.0,1.857421875,1.857421875,2.076171875,2.076171875,3879,10,6.282792542986526,7.62890625,9.421875,1.2607421875,0.1900634765625,,,0.26909748043424747,8.612317998553916,2.216796875,11.8046875,0.257568359375,0.1365966796875,3.4784386205282303,1.3154296875,8.4765625,0.378173828125,0.118408203125
2,train,baseline,0.26453155279159546,88.625,88.625,2.134765625,2.134765625,2.30078125,2.30078125,1538,10,5.767834367926183,7.375,9.59375,1.4716796875,0.2315673828125,,,0.3166895217328624,8.608604697441365,2.53125,10.921875,0.294189453125,0.158447265625,3.481304093779118,1.4638671875,7.92578125,0.420654296875,0.1348876953125
3,train,baseline,0.17506136000156403,93.375,93.375,2.255859375,2.255859375,2.453125,2.453125,1752,10,6.17424006604124,7.8671875,10.1484375,1.5126953125,0.224853515625,,,0.33116793737258904,8.610729274056203,2.89453125,10.6875,0.336181640625,0.1756591796875,3.483871890793003,1.5986328125,8.15625,0.458984375,0.140869140625
4,train,baseline,0.14124390482902527,95.0,95.0,2.31640625,2.31640625,2.552734375,2.552734375,2117,10,6.627230458114677,7.984375,10.2421875,1.5302734375,0.2205810546875,,,0.34201570292649397,8.608660784494049,3.10546875,10.3828125,0.36083984375,0.1871337890625,3.484874099867493,1.6572265625,8.15625,0.4755859375,0.14453125
5,train,baseline,0.12290624529123306,95.9375,95.9375,2.36328125,2.36328125,2.576171875,2.576171875,1903,10,6.794260551518354,8.125,10.3125,1.5087890625,0.212158203125,,,0.28385381402157733,8.609796028083492,3.248046875,10.2421875,0.377197265625,0.194091796875,3.4783054086016536,1.6689453125,8.265625,0.47998046875,0.143798828125
6,train,baseline,0.11009886860847473,96.5,96.5,2.408203125,2.408203125,2.578125,2.578125,1825,10,6.981940158943948,8.203125,10.2734375,1.4677734375,0.2015380859375,,,0.3063168967415174,8.608878185848921,3.333984375,10.1484375,0.38720703125,0.1982421875,3.469125585417118,1.6767578125,8.3203125,0.4833984375,0.1436767578125
7,train,baseline,0.10049848258495331,97.0,97.0,2.4375,2.4375,2.583984375,2.583984375,1852,10,7.168795806267301,8.2890625,10.265625,1.447265625,0.1929931640625,,,0.30858582468641277,8.610404279242212,3.412109375,10.0703125,0.396484375,0.2020263671875,3.4765305473325134,1.7275390625,8.3125,0.496826171875,0.1468505859375
8,train,baseline,0.09507082402706146,97.1875,97.1875,2.45703125,2.45703125,2.5859375,2.5859375,1973,10,7.318906422862829,8.3515625,10.34375,1.4296875,0.1927490234375,,,0.29493405794702837,8.609432548305575,3.486328125,9.984375,0.405029296875,0.20556640625,3.4881446131805656,1.7294921875,8.375,0.495849609375,0.1461181640625
9,train,baseline,0.0900769978761673,97.4375,97.4375,2.4765625,2.4765625,2.572265625,2.572265625,1954,10,7.417587292702338,8.40625,10.28125,1.4052734375,0.18212890625,,,0.2692901638529463,8.610515030568303,3.515625,9.984375,0.408447265625,0.20654296875,3.4691515839153295,1.7294921875,8.421875,0.49853515625,0.1456298828125
10,train,baseline,0.08603952080011368,97.625,97.625,2.5,2.5,2.587890625,2.587890625,2063,10,7.571397892867856,8.5546875,10.3671875,1.392578125,0.1749267578125,,,0.2642296826361871,8.609777840461959,3.56640625,10.03125,0.414306640625,0.207763671875,3.4790935688604825,1.73828125,8.5546875,0.499755859375,0.14453125
