epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.6368638873100281,70.4375,71.625,2.259765625,2.265625,1.6318359375,2.265625,3714,10,5.664567986124613,5.29296875,5.828125,0.9453125,0.0916748046875,,,0.21882320331494917,8.610559252888109,0.80810546875,12.2890625,0.0938720703125,0.058135986328125,3.4668719895991216,0.53564453125,7.69140625,0.154541015625,0.0611572265625,5838,10,1.19140625,6.2292589364874145,8.40625,9.890625,0.1502685546875,,,8.610559252888109,1.755859375,13.5078125,0.203857421875,0.1031494140625,3.4668719895991216,1.1708984375,9.53125,0.337890625,0.0986328125,0.33837532337027676
2,train,noise,0.36014875769615173,84.0,85.125,2.51953125,2.521484375,2.08203125,2.927734375,2338,10,6.77743161743762,5.70703125,6.35546875,1.3017578125,0.1019287109375,,,0.194284114044972,8.610862145051952,0.9482421875,12.421875,0.110107421875,0.06622314453125,3.4963395675612516,0.58154296875,8.0390625,0.1663818359375,0.06317138671875,2917,10,1.6630859375,7.115262073755173,8.859375,10.734375,0.1748046875,,,8.610862145051952,1.998046875,13.4765625,0.2320556640625,0.1143798828125,3.4963395675612516,1.27734375,9.8046875,0.365234375,0.10333251953125,0.3542594083765856
3,train,noise,0.3006730079650879,86.8125,88.0,2.5703125,2.572265625,2.17578125,3.07421875,1645,10,6.718176273652575,5.76953125,6.5078125,1.5029296875,0.11328125,,,0.2144952443627769,8.610937193351104,1.048828125,12.28125,0.12176513671875,0.07293701171875,3.472274741532801,0.61279296875,8.015625,0.176513671875,0.0662841796875,1851,10,1.9658203125,6.851200438357969,8.8125,10.9765625,0.197265625,,,8.610937193351104,2.158203125,13.1015625,0.250732421875,0.1239013671875,3.472274741532801,1.3154296875,9.6484375,0.37890625,0.10711669921875,0.32060656859053527
4,train,noise,0.26523786783218384,88.6875,89.6875,2.615234375,2.619140625,2.25390625,3.18359375,1348,10,6.483557289774801,5.84375,6.70703125,1.6904296875,0.128662109375,,,0.14864398202206955,8.60848043807348,1.1357421875,12.1796875,0.1318359375,0.07855224609375,3.4883608064519773,0.65185546875,8.03125,0.186767578125,0.06982421875,1343,10,2.259765625,6.340269765532277,8.75,11.28125,0.2239990234375,,,8.60848043807348,2.2890625,12.78125,0.265869140625,0.1318359375,3.4883608064519773,1.3564453125,9.53125,0.388916015625,0.11083984375,0.27314887973438173
5,train,noise,0.2450226992368698,89.75,91.0,2.642578125,2.646484375,2.296875,3.25390625,1254,10,6.45022106721491,5.8046875,6.76171875,1.7666015625,0.141357421875,,,0.19847810606349076,8.611796495525411,1.20703125,12.0,0.14013671875,0.083740234375,3.479667859828114,0.689453125,7.90625,0.1981201171875,0.07427978515625,1219,10,2.37890625,6.2133426264753915,8.5625,11.3515625,0.24560546875,,,8.611796495525411,2.400390625,12.375,0.27880859375,0.1397705078125,3.479667859828114,1.404296875,9.234375,0.403564453125,0.1165771484375,0.3042852777700103
6,train,noise,0.2281176745891571,90.5,91.8125,2.666015625,2.669921875,2.328125,3.3046875,1189,10,6.572630500217025,5.8203125,6.828125,1.783203125,0.1478271484375,,,0.1516880641027638,8.610419588856798,1.2646484375,11.8984375,0.1468505859375,0.087646484375,3.469884167491999,0.7255859375,7.8359375,0.2091064453125,0.078125,1139,10,2.39453125,6.3314935308329146,8.5078125,11.453125,0.2568359375,,,8.610419588856798,2.490234375,12.140625,0.2890625,0.1453857421875,3.469884167491999,1.44921875,9.078125,0.417724609375,0.1209716796875,0.2921842124196775
7,train,noise,0.21452166140079498,91.1875,92.5,2.6796875,2.681640625,2.349609375,3.328125,1190,10,6.621092662561905,5.78515625,6.86328125,1.7998046875,0.1568603515625,,,0.16370020944090627,8.609553984634587,1.3095703125,11.78125,0.152099609375,0.0909423828125,3.4874449101496814,0.74462890625,7.78515625,0.213623046875,0.080322265625,1110,10,2.408203125,6.355041832260371,8.375,11.4921875,0.271484375,,,8.609553984634587,2.55859375,11.8671875,0.297119140625,0.150634765625,3.4874449101496814,1.4736328125,8.9140625,0.422607421875,0.124267578125,0.3071681752933136
8,train,noise,0.2059963345527649,91.6875,92.9375,2.6875,2.69140625,2.353515625,3.341796875,1196,10,6.676616145155731,5.76953125,6.9140625,1.787109375,0.1654052734375,,,0.1624509604948499,8.607054639946996,1.3544921875,11.671875,0.1573486328125,0.09417724609375,3.4903821570188587,0.75927734375,7.7421875,0.2176513671875,0.08203125,1114,10,2.396484375,6.412101717199678,8.2578125,11.5625,0.285888671875,,,8.607054639946996,2.62109375,11.6171875,0.3046875,0.155517578125,3.4903821570188587,1.48046875,8.78125,0.42431640625,0.1260986328125,0.2668191868066245
9,train,noise,0.19688920676708221,92.125,93.4375,2.69921875,2.701171875,2.365234375,3.35546875,1150,10,6.657445412284465,5.73828125,6.90234375,1.8173828125,0.168701171875,,,0.1597317422601481,8.609462469044244,1.3818359375,11.5859375,0.1605224609375,0.0963134765625,3.48643736490883,0.7783203125,7.66796875,0.2232666015625,0.08441162109375,1071,10,2.4375,6.367070580661809,8.171875,11.546875,0.292236328125,,,8.609462469044244,2.669921875,11.4375,0.31005859375,0.1591796875,3.48643736490883,1.5087890625,8.640625,0.432861328125,0.12939453125,0.3061286899111341
10,train,noise,0.19305604696273804,92.375,93.8125,2.71484375,2.716796875,2.373046875,3.369140625,1031,10,6.572211332041616,5.69921875,6.91796875,1.8720703125,0.1763916015625,,,0.17512868591648925,8.611534309902165,1.4189453125,11.46875,0.164794921875,0.09918212890625,3.470135501889077,0.79736328125,7.57421875,0.229736328125,0.08697509765625,979,10,2.529296875,6.2070198084781145,8.0390625,11.5703125,0.305419921875,,,8.611534309902165,2.732421875,11.1875,0.3173828125,0.1641845703125,3.470135501889077,1.5380859375,8.4296875,0.443359375,0.1336669921875,0.269511511717506
11,train,noise,0.1878967434167862,92.625,94.125,2.724609375,2.7265625,2.376953125,3.376953125,884,10,6.4815386924834035,5.6953125,6.94140625,1.9189453125,0.1796875,,,0.15843130265900351,8.609118663350632,1.4482421875,11.40625,0.168212890625,0.1011962890625,3.482814114048451,0.79638671875,7.5859375,0.228759765625,0.0867919921875,841,10,2.60546875,6.043756928322658,8.0,11.609375,0.310791015625,,,8.609118663350632,2.78125,11.046875,0.322998046875,0.1673583984375,3.482814114048451,1.5322265625,8.421875,0.43994140625,0.1334228515625,0.28808336675302454
12,train,noise,0.18169674277305603,93.0,94.3125,2.728515625,2.73046875,2.3828125,3.3828125,821,10,6.390241748495502,5.66015625,6.92578125,1.9697265625,0.1827392578125,,,0.13868183742075962,8.610056160834468,1.478515625,11.3125,0.1717529296875,0.1036376953125,3.4845296911992008,0.81298828125,7.51953125,0.2332763671875,0.08892822265625,767,10,2.69140625,5.863376776315074,7.90625,11.5703125,0.316650390625,,,8.610056160834468,2.83984375,10.8359375,0.329833984375,0.171875,3.4845296911992008,1.564453125,8.265625,0.448974609375,0.1373291015625,0.2900890864477034
13,train,noise,0.17605015635490417,93.1875,94.5,2.736328125,2.740234375,2.38671875,3.388671875,743,10,6.288989343245767,5.6171875,6.92578125,2.01171875,0.189208984375,,,0.17327433833621347,8.610417793413689,1.5166015625,11.1953125,0.1761474609375,0.1065673828125,3.4695452897614847,0.830078125,7.42578125,0.2392578125,0.09136962890625,676,10,2.767578125,5.678909078500173,7.7890625,11.5859375,0.327392578125,,,8.610417793413689,2.90234375,10.59375,0.337158203125,0.177001953125,3.4695452897614847,1.58984375,8.078125,0.458251953125,0.1412353515625,0.29332214931381645
