epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5054748058319092,76.1875,76.1875,1.931640625,1.931640625,1.720703125,1.720703125,809,10,5.4641912652932145,6.43359375,7.7578125,1.1220703125,0.1707763671875,,,0.268246956272066,8.612317998553916,1.978515625,11.0859375,0.229736328125,0.1314697265625,3.4784386205282303,1.2421875,7.42578125,0.357177734375,0.1253662109375
2,train,baseline,0.29121068120002747,86.6875,86.6875,2.185546875,2.185546875,1.873046875,1.873046875,540,10,5.280673863063105,6.42578125,7.85546875,1.251953125,0.18212890625,,,0.31449111360078474,8.609958571016293,2.13671875,10.7578125,0.2481689453125,0.14208984375,3.4787490835166865,1.3203125,7.26171875,0.379638671875,0.13330078125
3,train,baseline,0.2110607922077179,91.0,91.0,2.25,2.25,1.90625,1.90625,567,10,5.546171129380475,6.4765625,7.953125,1.244140625,0.1856689453125,,,0.35072459353297436,8.611516562064699,2.416015625,10.2578125,0.280517578125,0.1600341796875,3.4633938805699147,1.4658203125,7.0078125,0.42333984375,0.1474609375
4,train,baseline,0.15595562756061554,94.0625,94.0625,2.37109375,2.37109375,1.9970703125,1.9970703125,637,10,5.99393658652792,6.8359375,8.1875,1.2685546875,0.165283203125,,,0.32220066788723856,8.611369781123193,2.642578125,10.1640625,0.306884765625,0.1710205078125,3.465091600940419,1.548828125,7.20703125,0.44677734375,0.1502685546875
5,train,baseline,0.12657760083675385,95.5,95.5,2.423828125,2.423828125,2.052734375,2.052734375,660,10,6.374712484803844,7.15625,8.328125,1.2578125,0.1409912109375,,,0.3310192146594427,8.607868774207775,2.779296875,10.2109375,0.32275390625,0.17626953125,3.4774351511018193,1.552734375,7.52734375,0.446533203125,0.14599609375
6,train,baseline,0.11086259037256241,96.375,96.375,2.44921875,2.44921875,2.08203125,2.08203125,659,10,6.619809414068587,7.25390625,8.3671875,1.2392578125,0.1334228515625,,,0.3393243427569962,8.61028834162336,2.89453125,10.0703125,0.336181640625,0.1824951171875,3.4771796332206977,1.6025390625,7.5234375,0.4609375,0.1492919921875
7,train,baseline,0.09907642006874084,96.8125,96.8125,2.46875,2.46875,2.09765625,2.09765625,652,10,6.7469717180645485,7.359375,8.40625,1.2294921875,0.1246337890625,,,0.31917348732202977,8.610789221241724,3.001953125,9.9609375,0.3486328125,0.18798828125,3.4686372758939084,1.6171875,7.59375,0.46630859375,0.1492919921875
8,train,baseline,0.09175162017345428,97.1875,97.1875,2.470703125,2.470703125,2.099609375,2.099609375,642,10,6.839642961881196,7.34765625,8.3828125,1.2158203125,0.12310791015625,,,0.3042577076530505,8.60865176376574,3.080078125,9.796875,0.357666015625,0.1929931640625,3.473523472555041,1.640625,7.5390625,0.472412109375,0.151611328125
9,train,baseline,0.08709117025136948,97.375,97.375,2.46484375,2.46484375,2.099609375,2.099609375,645,10,6.892063870110041,7.4609375,8.4375,1.2158203125,0.115478515625,,,0.29713909365581304,8.60958987903074,3.16015625,9.75,0.3671875,0.1966552734375,3.4871671265216113,1.6572265625,7.6328125,0.475341796875,0.1513671875
10,train,baseline,0.08243764936923981,97.625,97.625,2.4921875,2.4921875,2.107421875,2.107421875,622,10,7.018895384083543,7.48046875,8.421875,1.1943359375,0.1119384765625,,,0.2902103181616697,8.61059193809532,3.236328125,9.6171875,0.3759765625,0.201171875,3.4685924017899494,1.681640625,7.5859375,0.48486328125,0.153564453125
