epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5100399851799011,76.25,76.375,2.07421875,2.07421875,1.943359375,1.943359375,5858,11,7.321908408813133,8.265625,9.03125,1.001953125,0.08441162109375,,,0.24988613596532713,8.609342470676442,2.037109375,12.8046875,0.2366943359375,0.1207275390625,3.4794600123019888,1.142578125,9.4609375,0.328369140625,0.0972900390625,4518,10,1.0400390625,6.900558250337457,7.8671875,8.71875,0.09808349609375,,,8.609342470676442,2.056640625,12.3671875,0.23876953125,0.12481689453125,3.4794600123019888,1.1484375,9.046875,0.330078125,0.10125732421875,0.2575174819098621
2,train,noise,0.2856959402561188,87.375,87.625,2.33203125,2.33203125,2.06640625,2.06640625,1905,11,6.624310992615967,7.8125,9.2109375,1.1904296875,0.1517333984375,,,0.271175022889663,8.607896140905284,2.263671875,11.890625,0.262939453125,0.137939453125,3.486246513302744,1.248046875,8.796875,0.358154296875,0.11053466796875,1239,10,1.2568359375,6.0411101903151865,7.32421875,8.890625,0.176025390625,,,8.607896140905284,2.296875,11.34375,0.266845703125,0.1441650390625,3.486246513302744,1.2607421875,8.2890625,0.36181640625,0.11663818359375,0.2829941825091814
3,train,noise,0.2216838002204895,90.625,91.125,2.412109375,2.412109375,2.10546875,2.10546875,1270,11,6.383101258148317,7.79296875,9.265625,1.240234375,0.1590576171875,,,0.30882569600608933,8.609618607186954,2.44140625,11.5234375,0.28369140625,0.1488037109375,3.4618755170158115,1.345703125,8.5625,0.388671875,0.11956787109375,738,10,1.314453125,5.743491586156056,7.29296875,8.9453125,0.184814453125,,,8.609618607186954,2.48828125,10.921875,0.2890625,0.156494140625,3.4618755170158115,1.3681640625,8.0234375,0.39501953125,0.127197265625,0.3213627075745389
4,train,noise,0.17718961834907532,93.0,93.5625,2.484375,2.484375,2.126953125,2.126953125,1501,11,6.65070292964933,7.97265625,9.390625,1.2138671875,0.150634765625,,,0.2992941167899033,8.607951132781936,2.568359375,11.4453125,0.29833984375,0.15478515625,3.4792742063760547,1.380859375,8.6875,0.39697265625,0.12054443359375,914,10,1.27734375,6.0253312030869495,7.46875,9.0625,0.17578125,,,8.607951132781936,2.625,10.828125,0.304931640625,0.163330078125,3.4792742063760547,1.408203125,8.1328125,0.40478515625,0.128662109375,0.3169646806842576
5,train,noise,0.15166884660720825,94.25,94.8125,2.52734375,2.52734375,2.146484375,2.146484375,2153,11,6.91943817347866,8.15625,9.375,1.18359375,0.1304931640625,,,0.30189938694740376,8.607876464286125,2.642578125,11.4765625,0.30712890625,0.15771484375,3.4742634979837477,1.41015625,8.8125,0.40576171875,0.1212158203125,1396,10,1.2412109375,6.303231584101839,7.66796875,9.0546875,0.1529541015625,,,8.607876464286125,2.70703125,10.859375,0.314453125,0.1663818359375,3.4742634979837477,1.44140625,8.2578125,0.414794921875,0.12939453125,0.3130756406579202
6,train,noise,0.13312996923923492,95.25,95.8125,2.552734375,2.552734375,2.158203125,2.158203125,2521,11,7.066766414495101,8.2265625,9.4296875,1.212890625,0.1278076171875,,,0.2985571823224337,8.608530420736942,2.76953125,11.296875,0.321533203125,0.1644287109375,3.4797044780666724,1.4736328125,8.7578125,0.423583984375,0.1258544921875,1652,10,1.2744140625,6.465752477660132,7.734375,9.1015625,0.1502685546875,,,8.608530420736942,2.84375,10.65625,0.330322265625,0.1739501953125,3.4797044780666724,1.5107421875,8.1875,0.434326171875,0.134765625,0.3124637239169012
7,train,noise,0.11958815157413483,95.875,96.375,2.5703125,2.5703125,2.173828125,2.173828125,2376,11,7.087171259585886,8.2578125,9.5078125,1.25,0.131591796875,,,0.28731791752203834,8.609086499594284,2.876953125,11.109375,0.334228515625,0.170654296875,3.4726021468202535,1.50390625,8.71875,0.43310546875,0.1282958984375,1504,10,1.3193359375,6.473626773406154,7.75390625,9.1796875,0.155029296875,,,8.609086499594284,2.9609375,10.4453125,0.34375,0.180908203125,3.4726021468202535,1.5458984375,8.1328125,0.445068359375,0.1376953125,0.3013734282897528
8,train,noise,0.10965676605701447,96.375,96.875,2.57421875,2.57421875,2.1875,2.1875,2289,11,7.171532933904337,8.3203125,9.5234375,1.263671875,0.126220703125,,,0.3507615208856786,8.60831071381133,2.95703125,11.015625,0.343505859375,0.1746826171875,3.475689712168362,1.5400390625,8.71875,0.443115234375,0.130615234375,1418,10,1.3359375,6.549874689385064,7.82421875,9.1953125,0.1490478515625,,,8.60831071381133,3.044921875,10.34375,0.353759765625,0.185302734375,3.475689712168362,1.5849609375,8.125,0.4560546875,0.1402587890625,0.36763899492871505
9,train,noise,0.10372813791036606,96.625,97.125,2.58203125,2.58203125,2.19140625,2.19140625,2155,11,7.115586514275135,8.2734375,9.5078125,1.2822265625,0.1297607421875,,,0.279422629906816,8.612567865973906,3.041015625,10.8046875,0.35302734375,0.1800537109375,3.4740170593582405,1.5673828125,8.609375,0.451416015625,0.1334228515625,1272,10,1.357421875,6.481348098581867,7.76953125,9.1796875,0.1534423828125,,,8.612567865973906,3.134765625,10.109375,0.364013671875,0.19140625,3.4740170593582405,1.615234375,8.015625,0.465087890625,0.1436767578125,0.28984976393477857
10,train,noise,0.0983334332704544,96.875,97.4375,2.58984375,2.58984375,2.201171875,2.201171875,2076,11,7.179599737222147,8.3359375,9.5625,1.2880859375,0.1279296875,,,0.3049473287152237,8.612603128780094,3.111328125,10.7265625,0.361328125,0.18359375,3.4805254785948914,1.5859375,8.6484375,0.45556640625,0.1341552734375,1193,10,1.365234375,6.545493971110379,7.828125,9.2265625,0.1514892578125,,,8.612603128780094,3.21484375,10.015625,0.373291015625,0.195556640625,3.4805254785948914,1.6357421875,8.0390625,0.469970703125,0.1446533203125,0.3174790305448891
