epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.520244300365448,75.5,75.5,2.107421875,2.107421875,1.6123046875,1.6123046875,819,10,5.446635512112601,6.64453125,7.546875,0.966796875,0.11962890625,,,0.37916665394968574,8.60973732525866,1.9453125,11.359375,0.2259521484375,0.1275634765625,3.4776102858192433,1.20703125,7.7109375,0.346923828125,0.11920166015625
2,train,baseline,0.2872217297554016,86.9375,86.9375,2.244140625,2.244140625,1.80859375,1.80859375,658,10,5.37331762653442,6.52734375,7.6875,1.1689453125,0.15087890625,,,0.39178796184082254,8.610589936908815,2.22265625,10.6953125,0.258056640625,0.1468505859375,3.474302343645664,1.333984375,7.3359375,0.384033203125,0.13330078125
3,train,baseline,0.21953293681144714,90.5,90.5,2.265625,2.265625,1.8505859375,1.8505859375,563,10,5.544603294729099,6.609375,7.8203125,1.2041015625,0.15478515625,,,0.3441351993242449,8.60945070508012,2.435546875,10.3515625,0.282958984375,0.1600341796875,3.4726753462312425,1.4189453125,7.24609375,0.408447265625,0.1407470703125
4,train,baseline,0.1687505692243576,93.1875,93.1875,2.37890625,2.37890625,1.9169921875,1.9169921875,553,10,5.897218093528202,6.83203125,8.0390625,1.2119140625,0.150634765625,,,0.33510495602169005,8.609232271725135,2.6015625,10.2421875,0.302001953125,0.16845703125,3.4962351654950643,1.4814453125,7.36328125,0.423583984375,0.1434326171875
5,train,baseline,0.1353258639574051,95.0,95.0,2.439453125,2.439453125,1.9951171875,1.9951171875,581,10,6.223016377908315,7.046875,8.1953125,1.2451171875,0.140380859375,,,0.35986116129167567,8.610660252278727,2.7734375,10.109375,0.322265625,0.1771240234375,3.4691595812773444,1.5517578125,7.41015625,0.447265625,0.1475830078125
6,train,baseline,0.1171041876077652,95.9375,95.9375,2.46875,2.46875,2.02734375,2.02734375,584,10,6.386853050587573,7.11328125,8.2734375,1.2490234375,0.1400146484375,,,0.3279909174005813,8.60915385133432,2.904296875,9.9140625,0.33740234375,0.1846923828125,3.485577705726009,1.5927734375,7.4140625,0.45703125,0.1502685546875
7,train,baseline,0.10518255084753036,96.4375,96.4375,2.48828125,2.48828125,2.03515625,2.03515625,561,10,6.4508398461058425,7.13671875,8.25,1.232421875,0.134521484375,,,0.34334633096950884,8.612160118912493,2.994140625,9.765625,0.34765625,0.1900634765625,3.4615293340019067,1.603515625,7.390625,0.46337890625,0.1513671875
8,train,baseline,0.09592080861330032,96.9375,96.9375,2.484375,2.484375,2.052734375,2.052734375,556,10,6.611786031885417,7.20703125,8.265625,1.216796875,0.1282958984375,,,0.31293817749303626,8.610730720854676,3.08203125,9.6484375,0.35791015625,0.19482421875,3.473869644764118,1.63671875,7.40625,0.47119140625,0.1531982421875
9,train,baseline,0.08957695215940475,97.1875,97.1875,2.490234375,2.490234375,2.05078125,2.05078125,567,10,6.67275209145016,7.1953125,8.25,1.208984375,0.1280517578125,,,0.3299113200213025,8.608872807775484,3.11328125,9.578125,0.361572265625,0.197021484375,3.4864678464970273,1.6513671875,7.37890625,0.4736328125,0.154541015625
10,train,baseline,0.08485051244497299,97.4375,97.4375,2.482421875,2.482421875,2.046875,2.046875,568,10,6.7481241340366855,7.2578125,8.25,1.1865234375,0.12054443359375,,,0.3390320688252569,8.611691613694648,3.1796875,9.5078125,0.369140625,0.200439453125,3.4749838917652442,1.6640625,7.40234375,0.47900390625,0.155029296875
