epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_act_nn,redundancy_max_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn
1,train,received,3.9877543449401855,30.265625,30.265625,1.5,3.25390625,3.25390625,1620,11,6.20703125,8.2734375,6.1849082016128705,6.184938390480058,6.185046750644117,6.202231180895892,5.74019098091399,5.7423437719060635,5.749258653510764,5.887886938627713,0.24951171875,0.49951171875,,,5.34765625,0.5437401809988718,0.5476038466258459,7.162105003080282,1.453955350385888,0.20300670679368288,0.40893332741623567,0.059332601979210815,0.49281971404696456,0.06752434386913858,0.8350097898023154,0.14613922362336168,0.2234714413962502,0.03910742162013325,6.904521630632129,1.126009511781639,0.1630829146491572,0.37172800690507657,0.051872495843429456,0.4506213047976111,0.06028829548966121,0.49812934801430764,0.08401119639878843,0.198736340055218,0.03325936920274151,1692,10,5.34375,8.4296875,5.323637359087213,5.323680575298308,5.323770374862213,5.344725009958819,4.9257458156045875,4.9279718467996965,4.932449828327603,5.0810967823562,0.365966796875,0.57861328125,,,0.5831301960276233,0.5831301960276233,1.4866319442219096,0.2075691355519834,0.4327611147460342,0.07192021289982144,0.5222324685400288,0.08130131105560912,0.8568022072125849,0.17706858196198172,0.23149554114881266,0.047836412624477555,6.904521630632129,1.1485780856395804,0.1663515804692214,0.39443512605595465,0.06275263890218517,0.4762847736050624,0.07223212287540003,0.5124994021706382,0.1015114033773865,0.20715060914699812,0.04065989282982588
2,train,received,2.884289503097534,39.15625,39.25,1.4892578125,3.02734375,3.02734375,19,5,2.859375,7.28515625,2.8562645679719187,2.8563462789326644,2.856473658899279,2.890929400857699,2.832484956844312,2.8352126463872365,2.8393861758468995,3.0241611121632603,0.607421875,0.76953125,,,1.478515625,0.5428783005577696,0.5462221222572109,7.162105003080282,1.016082177965449,0.14186920989408167,0.010346938009808682,0.00257579630314446,0.0114910505802861,0.0025979237037832116,0.9943735338170594,0.35030868797329257,0.005589641399276424,0.001968832001082104,6.927449044665739,1.0156261559723618,0.14660896809546545,0.009503965458163677,0.0024172244086995633,0.010677414564883136,0.0025139802886005756,0.8664639324868624,0.31963873679855037,0.005214015623390189,0.0018810884939197221,4,4,1.1044921875,7.42578125,1.1040920488194745,1.1041793499162693,1.1041824260420614,1.1418762948663792,1.113797839941511,1.116716223510998,1.116833984659103,1.3234534092146024,0.85107421875,0.9130859375,,,0.5835748960105505,0.5835748960105505,1.004855796388836,0.1403017403342547,0.003526383695229285,0.0015534368154235644,0.0038829231258716845,0.0014508908404836402,0.9943736256556175,0.9109068008903835,0.0020748007805995172,0.0018997720542984803,6.927449044665739,1.0048302571083887,0.1450505446708592,0.0036879400340525947,0.001685957576465611,0.003988437244350607,0.0015935313133825459,0.8664640148784999,0.8965546393095278,0.002133535477303994,0.0020764636211065123
3,train,received,2.8403334617614746,40.6875,40.875,1.4794921875,3.02734375,3.02734375,18,4,2.849609375,7.28515625,2.8487127119728677,2.8487945086798248,2.8489218768294213,2.883409035159361,2.8405230187323447,2.8432494305951765,2.847434776804702,3.0320960705424627,0.6083984375,0.77001953125,,,1.4677734375,0.5421851507083705,0.5459645196210937,7.162105003080282,1.0143038110338374,0.1416209076238906,0.00923517028407339,0.0023056399344367653,0.010342279597631787,0.0023443107917787637,0.9943388103395332,0.35172347597814607,0.005028352256377211,0.0017783437331907244,6.894145816411165,1.0143837259909834,0.1471369699747711,0.008853842938016498,0.0022563077115309704,0.01004918874759042,0.0023822408802531116,0.8535961699879859,0.3170647276433951,0.004752155776911238,0.0017340173267248408,3,3,1.091796875,7.42578125,1.09243178520156,1.0925191093220727,1.0925217880654212,1.130234071811495,1.0791459340671596,1.0820687398498623,1.082147192883028,1.2891972756116845,0.85302734375,0.9140625,,,0.5828085183492698,0.5828085183492698,1.0047125397788337,0.14028173830832225,0.003375121406897108,0.0014934063007084508,0.0037598664411033766,0.0014101985723968345,0.9943736360950624,0.9193601668026616,0.0020938869842490604,0.001935032282290944,6.894145816411165,1.0045479715353682,0.1457102878712099,0.003227201347876907,0.0014863664139169181,0.0035989738263939586,0.0014597115872097973,0.8535962560907606,0.9087153913202947,0.0019737512741331287,0.0019983143710552978
4,train,received,2.816418170928955,42.84375,43.0625,1.4697265625,3.0390625,3.0390625,283,11,3.802734375,7.32421875,3.7931238533038125,3.7931923780921033,3.793313123677593,3.823425283857542,3.6933421133400675,3.695920086746018,3.7003400644425457,3.8730511866697865,0.480712890625,0.693359375,,,2.58203125,0.5068092396967012,0.5429551223242433,7.162105003080282,1.186694372152295,0.16569072523258466,0.0753369352074067,0.01578122079842664,0.09237254678910745,0.017832485052601776,0.9856588100188688,0.27414350294935874,0.09773057334495672,0.027178237480467198,6.960519238306872,1.1805360118622166,0.16960459003765055,0.08376131308614276,0.01780780733198508,0.10045642114491837,0.019918661330875945,0.8505860538435073,0.2451063222519365,0.08595449075135697,0.024313529782626596,158,10,2.314453125,7.46484375,2.301517996371611,2.3015924979052818,2.301635986142558,2.3348382787257647,2.2240429559967625,2.2267993367772787,2.2283522905716766,2.419977753990835,0.68994140625,0.8173828125,,,0.5290432437229813,0.5670610122583016,1.1694259381742054,0.16327964162369277,0.05937733928275257,0.017966778506020756,0.07569179228686096,0.020396484116735374,0.9853419437220232,0.4633810982835349,0.09580289836490596,0.045043039624586834,6.960519238306872,1.1597517199441705,0.166618563965966,0.068729286078975,0.021237831362378865,0.08489954296635727,0.0237423075603111,0.850384143422561,0.4245938887802461,0.08215932273148496,0.03973277344003743
5,train,received,2.132784366607666,52.25,52.34375,1.458984375,3.025390625,3.025390625,39,7,3.359375,7.28125,3.355729978736819,3.3558100788797396,3.3559493913343474,3.389501580830616,3.3316105965006337,3.33428005244717,3.3388201154385153,3.517887736469703,0.5390625,0.72900390625,,,1.982421875,0.5587854718537097,0.5838247928011511,7.162105003080282,1.5135628671120975,0.21132933215320684,0.008110721082760008,0.0020199766350444764,0.008852765201028845,0.002002237623074556,0.9943395236451149,0.35051048052984923,0.5004309664313267,0.17637368795039488,6.994393124079907,1.5021852200497836,0.2147699154738878,0.009822429096344898,0.00246515954551518,0.011639986470225239,0.002704118808618956,0.9012266624363239,0.32653596508247307,0.4776558868011094,0.1711302799534444,8,6,1.607421875,7.42578125,1.611885573854852,1.6119713169899226,1.61203008419449,1.6487882203349344,1.5911786791278497,1.5940454128876127,1.5959704992227925,1.7959203315387189,0.783203125,0.873046875,,,0.6046555599300008,0.6302685414329737,1.5101903741843898,0.21085845202421444,0.0028025402026772284,0.001235317894898819,0.0030794267029898847,0.001151247675759958,0.9943036681795254,0.91199019750772,0.5047473740934452,0.46274921467068814,6.994393124079907,1.4975598021825691,0.21410861180033672,0.004801924163702509,0.002146605823136609,0.0060467080978741095,0.0023647445244722753,0.9012646001168463,0.8901856502695331,0.48144285902371564,0.461299297615212
6,train,received,2.0731701850891113,53.46875,53.5,1.44921875,3.025390625,3.025390625,36,5,3.326171875,7.28125,3.3262156319687257,3.326296055746315,3.326435695204161,3.360106895441128,3.309318224686502,3.3119915192969547,3.3165382180741756,3.4959051574732807,0.54345703125,0.73193359375,,,1.939453125,0.5561849824373184,0.580647685496367,7.162105003080282,1.5111957586964189,0.21099882758581212,0.006036544684356215,0.0015125503826351552,0.006711946954546022,0.0015264305316571459,0.9943735989611238,0.35354894957533156,0.5002670802740967,0.1778379911262257,7.014152919190618,1.5025626062540796,0.2142186837904675,0.007599217089670596,0.0019225442985718372,0.008555618192695569,0.0019993706355301015,0.9055387130161296,0.33195927340465814,0.4817745867778349,0.1752017125841793,5,4,1.5615234375,7.421875,1.562675188353442,1.5627611802750678,1.5628185328778867,1.599690427376916,1.5598766326784683,1.562747709243263,1.5646413225610747,1.764994303251612,0.78955078125,0.876953125,,,0.6017789061090755,0.6270703368892724,1.5092297623891882,0.21072432779749778,0.002205344864631975,0.0009914340868841336,0.0024063789646211475,0.0009147713167764792,0.9943397274695496,0.9506329597880085,0.5047536000129975,0.4823358595752619,7.014152919190618,1.5005404602961585,0.21393038868466954,0.004001841236379811,0.0018286779785597687,0.0044202327867877145,0.0017576544477030287,0.9055388058608838,0.9397917212579723,0.48553752643693215,0.4926714842767753
7,train,received,2.0635523796081543,52.8125,52.90625,1.439453125,3.025390625,3.025390625,33,5,3.3203125,7.28125,3.3190886644936706,3.3191691376849546,3.319308750381881,3.3530016405351484,3.314741518653209,3.317415818582492,3.321974657829629,3.5013568294938624,0.5439453125,0.732421875,,,1.9287109375,0.5583363349395797,0.5836478023546858,7.162105003080282,1.5101737716792258,0.21085613392008767,0.005483048490205533,0.0013770106238125454,0.006248387138541034,0.0014239617996942358,0.9943736137708292,0.35469934579951645,0.5004409415172075,0.17847855004502539,7.055671559667048,1.4995567338097309,0.2125321057150361,0.008457212281663296,0.0021423750401887453,0.009041551387733548,0.0020979637343522227,0.934671873335752,0.3394647951711322,0.4798051825102645,0.1737422583440238,5,5,1.552734375,7.421875,1.55212999836142,1.552216029856512,1.5522731035648176,1.5891665011106095,1.5631300528301757,1.56600047669935,1.5678977930019196,1.76819791508828,0.791015625,0.87744140625,,,0.6039550723982453,0.6296837009153108,1.5091774878539521,0.21071702903055514,0.00200218210163694,0.0009035963084390924,0.0023402757472217317,0.0008925626512677804,0.9943736969367887,0.9585522936969619,0.5047407049444033,0.48632303145436495,7.055671559667048,1.4979446558196496,0.21230362597693486,0.0052642507388798165,0.0024137305603549935,0.0051428874890495635,0.0020223282917621503,0.9346719665626644,0.9472300685998337,0.4831661471271067,0.48561123634266723
8,train,received,2.0516934394836426,54.03125,54.03125,1.4296875,3.025390625,3.025390625,35,6,3.31640625,7.28125,3.3164513921931897,3.3165319401852997,3.316671679746728,3.3503878514925436,3.3072211850326334,3.309895857876727,3.314443210816346,3.493890246529852,0.54443359375,0.732421875,,,1.9287109375,0.5601515463300153,0.5850280547003733,7.162105003080282,1.509839460293826,0.21080945610884977,0.004986081025467826,0.0012534407166170543,0.005663833780502614,0.0012919045203629955,0.9943736197045041,0.35519776108297213,0.5006523762093016,0.17880481057676034,7.03223246802298,1.4993249929301666,0.21320754109707102,0.007860931771304536,0.0020027387162206835,0.009181220515074529,0.0021400267302012824,0.9253346663197384,0.3375208506080211,0.48071865179135465,0.1748921871333456,6,6,1.5478515625,7.421875,1.5466581881739763,1.546744244635689,1.5468011696343062,1.5837070831320066,1.5479042735819526,1.550776401249097,1.5526561316476737,1.753134023163842,0.79150390625,0.8779296875,,,0.606077272903592,0.6321439514073545,1.509208156754479,0.21072131113763312,0.0018921709968688916,0.0008558198469403811,0.002129504907214752,0.0008136805733788067,0.9943737021860759,0.9630522846272562,0.5047327198858165,0.4885972694817097,7.03223246802298,1.4985539227448046,0.21309789310280058,0.004725387539671111,0.002191346423874381,0.005667441450770916,0.002247619372473921,0.9253347556852454,0.9511514788210385,0.48445289750299736,0.494364142990179
9,train,received,2.040527582168579,55.0,54.875,1.419921875,3.025390625,3.025390625,34,5,3.3125,7.28125,3.311522710270674,3.311603326399698,3.311743064421153,3.3454813855788985,3.2950032059741377,3.297680240913377,3.302223026896871,3.4818539807339293,0.544921875,0.73291015625,,,1.9228515625,0.5588025029090878,0.58391979457199,7.162105003080282,1.5094177498690309,0.21075057531547772,0.004689034719262963,0.0011799169289621646,0.005372973428816152,0.0012266449434052847,0.9943736271858779,0.3556903965532147,0.5005387932938143,0.1790121334119026,7.056529672814456,1.5044782528513476,0.21320370247253495,0.005942172594696871,0.0015124986629859814,0.007216721786527103,0.0016782399005934936,0.9313260538823016,0.3399752498118644,0.4848311291672225,0.1764094727078142,5,4,1.5419921875,7.421875,1.5417828935084243,1.5418689552152836,1.5419257412992182,1.5788390433923407,1.5440640562768715,1.5469369026358697,1.5488149659740305,1.7493498848508096,0.79248046875,0.87841796875,,,0.6037253627641967,0.6291913997161751,1.5090860703859545,0.21070426498032716,0.0018821011283378652,0.0008538854106093542,0.0020564028669314283,0.0007877905336922866,0.9943737093173555,0.969421890476885,0.5047328006388199,0.4918273383537526,7.056529672814456,1.5038314411809477,0.21311204103265016,0.003282604699203162,0.001519928425243139,0.004172142151453784,0.0016483055536952954,0.9313261392732608,0.9597430497060493,0.4886681355927873,0.4989843167375605
10,train,received,2.0297460556030273,55.9375,56.21875,1.41015625,3.025390625,3.025390625,32,4,3.30859375,7.28125,3.3072373172377647,3.3073180346321056,3.3074579574455125,3.3412286558632256,3.3069201327619693,3.3095970386828486,3.3141641248539595,3.4937098115344387,0.5458984375,0.7333984375,,,1.9150390625,0.5563887766453304,0.5804342599389695,7.162105003080282,1.5091970040760692,0.21071975395878625,0.004200312377129478,0.0010582298503696726,0.004830082098587596,0.0011039258723785916,0.9943736365292466,0.35630864779337446,0.5008618929424964,0.17943898364827124,7.0658893747850176,1.4965982556172555,0.21180606944653588,0.006841824182145295,0.0017415042269415693,0.00851292656711422,0.001972544745445907,0.9430032659839256,0.3423519929023151,0.47919514976057265,0.17396450930031662,3,3,1.53515625,7.421875,1.5344466786721722,1.5345327874856847,1.5345894207598372,1.5715231859493195,1.526101013769054,1.5289769957902746,1.5308403947686675,1.7316359592871744,0.79345703125,0.87890625,,,0.6016501777906119,0.6264450003867619,1.5087101231181035,0.21065177381080513,0.0016128435317046552,0.0007330929063458779,0.0017348567408532745,0.0006656564678013139,0.9943737133952366,0.9733198235720459,0.5046967896972898,0.49376871662934374,7.0658893747850176,1.4964347773279578,0.21178293318149882,0.0042202332865768355,0.001957982829698095,0.005730707324491213,0.0022540366998858546,0.9430033561849696,0.9610748983938089,0.4823624126191506,0.49157002712620845
