epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,3.713144540786743,33.15625,33.15625,1.5,3.560546875,3.560546875,1941,10,6.28515625,9.4765625,6.13723917930057,6.137289809572594,6.137395369578777,6.162042497785078,5.245626866014896,5.248316607193866,5.253715523268004,5.435687704044058,0.336669921875,0.603515625,,,6.4375,0.5783867674904976,0.5783867674904976,7.162105003080282,1.995896125634137,0.27867451325772813,0.510169500767164,0.08083947236689595,0.5960742725613208,0.08874012900793626,0.8784239651714287,0.17115022115155645,0.24627820325612948,0.04797962816578918,6.9555621311081275,1.7687281507313433,0.25428974932462545,0.5094756770414781,0.07826090060081078,0.5873833078224617,0.08651775835417722,0.6174739042345045,0.11647562905325906,0.25542097664052577,0.04792979806721662
2,train,baseline,2.8711018562316895,40.03125,40.03125,1.4892578125,3.46875,3.46875,19,9,1.5087890625,8.828125,1.5054397605755183,1.5055329776720536,1.5055533137371004,1.5468089458849912,1.457701864035957,1.4608656034822172,1.4614935777611693,1.6905615702263888,0.8291015625,0.90478515625,,,1.509765625,0.5822002923092912,0.5822002923092912,7.162105003080282,1.0151739604851142,0.14174240115838954,0.00920421137923455,0.0034500033620104968,0.010800310139686076,0.0035133634681352496,0.9943392523195227,0.667582655770559,0.0054538031641264695,0.003660360640034987,6.933228438452501,1.014720739119462,0.14635616699021503,0.00889476501137132,0.003413464424212529,0.009865543279221178,0.003416702967183264,0.8563954029400325,0.6364977461205302,0.004754833005629955,0.003319606154186223
3,train,baseline,2.7079193592071533,45.28125,45.28125,1.4794921875,3.466796875,3.466796875,327,10,3.123046875,8.8359375,3.0771148171015312,3.077198539164289,3.077263162430724,3.1143333101905495,2.8730653278931766,2.876059487317865,2.8782627739240794,3.090369331867144,0.646484375,0.80322265625,,,3.16796875,0.5365871594807317,0.5719990012741328,7.162105003080282,1.3206975781777546,0.18440075614777335,0.10652245731463594,0.027143069674267536,0.18398439598459326,0.04248412930039324,0.9925650163826685,0.3614507979409221,0.10438745820241824,0.03800662678235543,6.971186234534577,1.3070927951345803,0.18749933672111213,0.10717561687078625,0.027538071844322446,0.17287721961648117,0.04124438645251289,0.8835186946220013,0.3328771146626557,0.1025909151837272,0.03792478899377421
4,train,baseline,1.9804259538650513,57.0625,57.0625,1.4697265625,3.46875,3.46875,146,9,3.40625,8.828125,3.398347808565542,3.3984348351928886,3.398548513663278,3.436266336656028,3.371625369141065,3.374572841105339,3.3783895374178257,3.584223358241046,0.6142578125,0.78515625,,,3.412109375,0.5485202059703795,0.5812382396181648,7.162105003080282,1.771665577131762,0.2473666019096066,0.03649475308690775,0.009602248680568115,0.3878198277524305,0.09218819414542588,0.9941273664024877,0.3791160916151364,0.3712185791657836,0.14153926377582118,6.941405454421967,1.7710133402875057,0.255137572918939,0.03564074568928266,0.009468848516133188,0.38742609356318347,0.09607453675846608,0.860123829698308,0.3454652914028735,0.362728949593766,0.14051558538947487
5,train,baseline,1.9091606140136719,57.96875,57.96875,1.458984375,3.4765625,3.4765625,171,9,3.505859375,8.8515625,3.496098958086727,3.496185815477273,3.496301625451188,3.5338860716908536,3.44405705583032,3.446996972082506,3.4508699178474442,3.655923815776231,0.60400390625,0.77880859375,,,3.51171875,0.5360458726411793,0.569427420923777,7.162105003080282,1.7962081206493248,0.2507933240125369,0.032714527092705836,0.008439678365092653,0.37352037559417184,0.08722103568072967,0.9895125137952174,0.36677761826846095,0.4042950504736078,0.14983018787656033,7.0225042478467845,1.7949526547037506,0.2556000810186925,0.03325737831982778,0.008669833983549553,0.37610889884554943,0.09032327048878162,0.9128370334330693,0.3488277308655091,0.3909904555182253,0.14756401330297594
6,train,baseline,1.7050769329071045,62.34375,62.34375,1.44921875,3.767578125,3.767578125,216,10,3.923828125,9.765625,3.917882053218799,3.9179678342285484,3.9181441108732002,3.954993380166171,3.857337542143549,3.8602318822776067,3.866091823727393,4.064897133237732,0.59814453125,0.75244140625,,,3.931640625,0.5091890648751115,0.5091077719134377,7.162105003080282,1.9511740430182498,0.2724302481154755,0.032715701343095205,0.007901692561659235,0.5336872923600708,0.11738364043375792,0.9435499011472146,0.3185603786494015,0.4968019788732603,0.1677014258613028,7.073365740878311,1.9498949167236876,0.2756671983543673,0.03392401904436859,0.008263503278256246,0.5281093284893794,0.11773066230383647,0.8919282324165092,0.3061315111701002,0.46301629751851614,0.1586685219239835
7,train,baseline,1.553786277770996,65.5625,65.5625,1.439453125,3.986328125,3.986328125,241,10,4.09765625,10.4609375,4.088764795417871,4.088850069862455,4.089076052285449,4.125583233599237,4.004675193918429,4.007553234260331,4.015022678139083,4.210693125528148,0.6083984375,0.74169921875,,,4.1015625,0.44093364894683373,0.4388593799782204,7.162105003080282,1.9996224532496365,0.27919479711476414,0.04270113488737515,0.010013859144632587,0.5200474465512972,0.11135002565253618,0.9376731416188431,0.3038689582471395,0.5605967870386115,0.18164145225197723,7.073393196733431,1.9942955282976627,0.2819432587486653,0.049003738569043165,0.011572336304777376,0.5195159880729339,0.11286460010614063,0.8821043642921573,0.2904008834548436,0.5337847526182937,0.17491090372828771
8,train,baseline,1.0581079721450806,73.1875,73.1875,1.4296875,4.73828125,4.73828125,161,7,4.35546875,12.671875,4.35537021075277,4.355455079779639,4.355887700866216,4.391850250753671,4.325598713069335,4.328443710467474,4.342617743921907,4.5284165950018345,0.65625,0.72509765625,,,4.359375,0.43267672691530434,0.4371587483105162,7.162105003080282,2.4065153540070527,0.33600671212891425,0.06420177872934829,0.015587009605596908,0.5528872655625605,0.1221820747347128,0.9242912810288253,0.3143306738211922,0.8899966337196359,0.30261628057335804,7.11022906870944,2.389452376043737,0.33605842413139586,0.06308407710822905,0.015330061733381993,0.5433725901858475,0.12076390828061423,0.8923681576709939,0.3052986909850846,0.8624843979903547,0.29435877253258236
9,train,baseline,1.0319883823394775,74.9375,74.9375,1.419921875,4.73828125,4.73828125,90,9,3.880859375,12.671875,3.8756777825574678,3.875764172640376,3.8761754336195677,3.9130178350510394,3.856804359014902,3.859703230571189,3.873230093948137,4.064644320818188,0.69384765625,0.75537109375,,,3.8828125,0.45251695668191777,0.4427829262286496,7.162105003080282,2.473842420104169,0.34540716996472653,0.11104925518365505,0.031028165526165982,0.5742900687606252,0.14410703737695854,0.9246176765578049,0.38516750593166454,0.903961937415457,0.37648438914630267,7.108967115049342,2.45979635099654,0.3460131846424313,0.11005239989792592,0.030859000604134802,0.5612916519792384,0.1417999452195266,0.890515480988852,0.374176924364559,0.8748091186772431,0.36642189609286113
10,train,baseline,0.9380038380622864,75.4375,75.4375,1.41015625,4.73828125,4.73828125,61,9,3.59375,12.671875,3.5919970049238703,3.5920843228696917,3.592483225102928,3.629855564519608,3.573370997645835,3.576301989588023,3.5894425012206375,3.784220139782749,0.71630859375,0.7734375,,,3.59375,0.4461013633500191,0.4403397185133232,7.162105003080282,2.5743889713694266,0.3594458570856238,0.132389888945184,0.04147856613582818,0.6169968077250463,0.17148578564437428,0.9228020951652063,0.45834300405641143,0.9332370230393066,0.4634105826532004,7.10884843610122,2.56628044757642,0.36099805343210717,0.13225274543614596,0.041617335307170815,0.607699154994612,0.17020481179316863,0.8902494126162708,0.44737275000757176,0.9037982629849708,0.45344516587160205
