epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,3.8281352519989014,32.40625,32.40625,1.5,3.0625,3.0625,1452,10,4.84375,7.83984375,4.829733989977179,4.82976280216964,4.8298134930165855,4.847163867817983,4.369893981787824,4.372061708013589,4.375403522472958,4.522512475744808,0.38232421875,0.6181640625,,,4.85546875,0.581945858520656,0.581945858520656,7.162105003080282,1.3963014449406863,0.19495685197859627,0.3598382447182509,0.06425674040142575,0.42104428974666774,0.0701017418021575,0.18982725149166413,0.0429319521745196,0.8391192285953641,0.18975645063298138,6.922429748010762,1.1731150844206706,0.16946579844422088,0.337688489615946,0.05824370784207941,0.3905744811608898,0.06377516777394437,0.19893039966319925,0.0439264254500981,0.5476521818559723,0.1206954543749977
2,train,baseline,2.624213218688965,44.21875,44.21875,1.4892578125,2.990234375,2.990234375,364,10,2.908203125,7.3125,2.896994017735377,2.8970456123511252,2.8970831641859234,2.9234807257759368,2.747090624340525,2.749647980416101,2.751445258058455,2.927500458047773,0.60205078125,0.7705078125,,,2.923828125,0.5733091662327371,0.6048660016126709,7.162105003080282,1.3329940224963068,0.18611763188657693,0.10386222531536227,0.027801110741864123,0.11979273592800155,0.028920892550130396,0.1705046038078244,0.06666900571539844,0.9944569981416427,0.388766482765069,6.9798223908519885,1.3396151754372063,0.19192682856700696,0.10431731374585329,0.028498397532179264,0.12361683966785897,0.030853238517236183,0.17000455904643186,0.06897241663237183,0.892277576189616,0.36454983925637896
3,train,baseline,2.102043390274048,50.5,50.5,1.4794921875,2.98828125,2.98828125,32,9,2.21484375,7.3046875,2.2117198149568225,2.2118001149143685,2.2118737482337303,2.246074211884454,2.195748300994861,2.198465931064136,2.2009136613709783,2.387097522481899,0.69677734375,0.8251953125,,,2.21484375,0.5964009088223767,0.6213940106027408,7.162105003080282,1.513672240445231,0.21134460326876386,0.011384732332264669,0.003962098400485607,0.012664857600056756,0.003861718921031004,0.4939615318212125,0.2914249045588533,0.9947707464453703,0.5867163644077159,7.010680807347081,1.5135275258103538,0.21588880843415395,0.011423368753870733,0.004053953351599132,0.012763392240886517,0.0040003215806319915,0.4794594859317449,0.29526408601645904,0.9071122777141261,0.5634140580370702
4,train,baseline,2.0818309783935547,51.65625,51.65625,1.4697265625,2.98828125,2.98828125,18,8,1.951171875,7.3046875,1.9516555891713812,1.951737763799001,1.9518044928807188,1.986744028824959,1.947495784274082,1.9502484313146118,1.9524516160151975,2.1418507040047996,0.73291015625,0.84619140625,,,1.94921875,0.5965105646430869,0.6212249642236564,7.162105003080282,1.5063650018535852,0.21032433917203489,0.006551720404231354,0.0025049904023726785,0.007422103190288354,0.0024563094917258456,0.4940939566774274,0.34382639577215374,0.9948744747698424,0.6920645298965112,7.03211417003695,1.506293323834195,0.21420205750531496,0.0064499755699882755,0.0025250290586866678,0.007076789860462895,0.002403871877847261,0.4734770193457667,0.34747943826680666,0.9258734226935559,0.6767889296087558
5,train,baseline,2.1023786067962646,52.1875,52.1875,1.458984375,2.990234375,2.990234375,15,9,1.921875,7.30859375,1.9231798262246822,1.9232621393619818,1.9233277162613573,1.9583316441376986,1.9308344033247875,1.933590082465075,1.9357744187999675,2.1254223435183857,0.73681640625,0.8486328125,,,1.923828125,0.5979047914149261,0.6225761163900092,7.162105003080282,1.5058133377216603,0.2102473137539926,0.007308205293735881,0.0028246048200977047,0.00801418556826139,0.0026771794982323716,0.49437582944822367,0.35089120326132217,0.9938317530731133,0.7051373642339835,7.054320506031021,1.5063835792816977,0.21354056396981538,0.006589467157893658,0.002608784161018622,0.007209195856335171,0.0024751716310549873,0.47031215132721993,0.3457922295127341,0.9352723236652691,0.6919930444282865
6,train,baseline,2.0756025314331055,52.125,52.125,1.44921875,2.98828125,2.98828125,15,8,1.8330078125,7.3046875,1.832749473538272,1.8328322180579433,1.8328945935225074,1.8681031936267771,1.8505175657089197,1.8532829079484663,1.8553621865617742,2.0459869439459704,0.7490234375,0.85546875,,,1.8330078125,0.5988349911623548,0.6236997233860799,7.162105003080282,1.5047542442373851,0.21009943914396947,0.005260733059546219,0.002103599623735756,0.0059941670622540855,0.0020619732511101504,0.4940808540654116,0.3736238221768917,0.9948745211738288,0.752038981128148,7.030822182681344,1.5044555270111022,0.21398002792858972,0.005256779170587755,0.002152879747868122,0.00581190554244948,0.0020563724641368304,0.4775281419516393,0.38977499571157004,0.9265060083683903,0.7400628703999791
7,train,baseline,2.0695078372955322,52.375,52.375,1.439453125,2.98828125,2.98828125,13,6,1.8017578125,7.3046875,1.8011228321446842,1.8012058107992615,1.8012671192129521,1.836565176225026,1.8026780679207168,1.8054513638327268,1.8074890711414655,1.9987929163151854,0.75341796875,0.85791015625,,,1.8037109375,0.6008660538114579,0.6264729989772241,7.162105003080282,1.5039700969075052,0.20998995354866717,0.005217043654193176,0.002113003507595548,0.005570955836732061,0.001937589703195411,0.49403961944476826,0.3827997127823981,0.9948745315694039,0.770565560225099,7.041791609024591,1.5042514211248217,0.2136177133099209,0.004894508772312456,0.0020310887512024456,0.005448813527458185,0.0019426140974826995,0.4795030015355657,0.3950345740763672,0.9307443443579455,0.7573668453091064
8,train,baseline,2.063633680343628,53.5625,53.5625,1.4296875,2.98828125,2.98828125,11,7,1.771484375,7.3046875,1.769839499030022,1.7699225705795867,1.7699827513243684,1.8053401025140696,1.7770075673395964,1.7797832468536756,1.7817807420963658,1.9733672715922275,0.75732421875,0.8603515625,,,1.7705078125,0.6015821466958741,0.6269643390496371,7.162105003080282,1.503790016199703,0.2099648100038958,0.004546834043159365,0.0018658280174847896,0.004914197123099484,0.0017284767132078212,0.49405770908798097,0.39258400818768635,0.9948745497120095,0.7902243385286123,7.040681446614057,1.5035632166102078,0.21355364931803417,0.004576061241245988,0.0019290470583965516,0.005075764215283662,0.0018424499507223402,0.47877867665052865,0.40331757581971234,0.9226713420626504,0.7772582840822648
9,train,baseline,2.0551178455352783,54.3125,54.3125,1.419921875,2.98828125,2.98828125,12,7,1.740234375,7.3046875,1.7406051326893306,1.7406883731626457,1.7407475582190979,1.776177332479951,1.7245161663700792,1.7272997543066997,1.7292455099087587,1.9215354726671106,0.76171875,0.86279296875,,,1.7412109375,0.6027569309801336,0.6280750162976068,7.162105003080282,1.5030489472996578,0.2098613391807612,0.0042047619454832486,0.0017447591623410406,0.004768444358838941,0.0016932679073243158,0.49405708975133944,0.4011779975339025,0.9948745640110541,0.8075169938661224,7.056478941945437,1.5031985612751537,0.21302388537430103,0.004074183957767374,0.0017404660433914883,0.004570421039032269,0.0016707038655436452,0.47749399763365297,0.4089497509720586,0.9311924201623762,0.7978245473174223
10,train,baseline,2.0521624088287354,54.28125,54.28125,1.41015625,2.98828125,2.98828125,11,7,1.7099609375,7.3046875,1.7137722666343083,1.7138557856459786,1.713914219097674,1.7494374758715157,1.7138007111063507,1.7165851417151445,1.7185186610261642,1.9109184217094892,0.76611328125,0.865234375,,,1.7119140625,0.5982133696562946,0.6226146452624979,7.162105003080282,1.5025024457726053,0.20978503458500095,0.003961270310929521,0.0016664777315135847,0.004426766232477952,0.0015905239286359049,0.49410431310892733,0.41223134981881393,0.9948745796719178,0.829677342903758,7.049737148395417,1.502442528632517,0.21312036137042162,0.0037214523770954244,0.001609626658381655,0.004054145774018636,0.001494868931980553,0.4790506179944414,0.4225855836719487,0.9310968198559202,0.8164763468213463
