epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy_act,redundancy_max,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,3.9340600967407227,30.4375,30.4375,1.5,2.13671875,2.13671875,91,10,2.88671875,4.703125,2.888524672502482,2.8885402855410502,2.8885604381295784,2.897980799366901,2.8849552815221187,2.885584843552174,2.8864022150147832,2.9444469875651422,0.385986328125,0.54443359375,,,2.884765625,0.582668616178302,0.582668616178302,7.162105003080282,0.8123075410103784,0.1134174297446101,0.028436104844836052,0.006694179533243312,0.03056877523610879,0.006568186950740409,0.7879312550924222,0.25670095866164566,0.019473844093561787,0.006343369019120059,6.918901632727422,0.5612465923222762,0.08111787421105936,0.04652008029179733,0.010438072390663983,0.0826408355079753,0.017283183848185692,0.47644697892817334,0.14863221996970521,0.06886725267005467,0.020965646826162886
2,train,baseline,2.866053819656372,39.25,39.25,1.4892578125,2.013671875,2.013671875,2,2,1.013671875,4.21484375,1.0141314092332563,1.0141904105244055,1.014191881760047,1.0389988774133725,1.0055767713762251,1.0076815142839592,1.0077287512724609,1.1413243515251292,0.759765625,0.84033203125,,,1.013671875,0.5830797790637741,0.5830797790637741,7.162105003080282,1.001934589833967,0.13989387050358162,0.0013486604044388173,0.0006174974551785595,0.0014765159985579146,0.000570027191168113,0.994301612224171,0.9887137350385671,0.0007453832834283247,0.0007408252658571788,6.9319744361916005,1.0018587307428,0.1445271819688385,0.001255533207833004,0.0005922113061323841,0.0013391095090371508,0.0005506160315796168,0.9097691452076386,0.9875510082501555,0.0006605400230341729,0.0007052555297062699
3,train,baseline,2.8295094966888428,41.0625,41.0625,1.4794921875,2.013671875,2.013671875,2,2,1.009765625,4.21484375,1.0093538834337306,1.0094133560730716,1.009414755587839,1.0344325585234688,1.0087516276575121,1.0108287491275003,1.010877201482198,1.1438893368600582,0.76025390625,0.8408203125,,,1.009765625,0.5831444795169308,0.5831444795169308,7.162105003080282,1.0014956338417018,0.13983258181930844,0.001031211605762472,0.0004729420584899651,0.001191388447808528,0.0004606002901508093,0.9943353342748606,0.9923548148482775,0.000505694186472283,0.0005044347461768803,6.919469978664585,1.0012975352845528,0.1447072591357347,0.0009017187591640052,0.00041999594431822447,0.0010461837007369468,0.00043446884227725627,0.924661711667313,0.9918799981011366,0.0004716242785933744,0.0005401536291355658
4,train,baseline,2.820269823074341,41.46875,41.46875,1.4697265625,2.013671875,2.013671875,2,2,1.0078125,4.21484375,1.0072269041861615,1.0072869865217924,1.0072883652472329,1.032456506744331,1.008747718142795,1.010824840046276,1.0108732707324748,1.143885468535891,0.7607421875,0.8408203125,,,1.0078125,0.5833327869672398,0.5833327869672398,7.162105003080282,1.0013182377282237,0.1398078131076794,0.0008406256248916222,0.0003858419578765363,0.0010224357630672642,0.0003955478957954242,0.9943373132101829,0.994082881149245,0.0004632324207598515,0.00046288206309364773,6.957764066722648,1.0011709513742395,0.1438926272540061,0.0008459154924418399,0.0004052184873960386,0.0009591539599478338,0.0003946862673646516,0.866918514374631,0.9931723211431387,0.0004182151859675187,0.0004675614579840604
5,train,baseline,2.8484182357788086,41.875,41.875,1.458984375,2.015625,2.015625,4,4,1.0126953125,4.22265625,1.0127061471686614,1.0127647402150728,1.0127661700931294,1.0375893845717692,1.016642813942458,1.0186958461791944,1.018748827015437,1.1509497499683856,0.759765625,0.84033203125,,,1.0126953125,0.5793350648547048,0.5793350648547048,7.162105003080282,0.993467550884364,0.13871167072489066,0.0032204329026761513,0.001469285289489477,0.004036916017140513,0.0015538449362905327,0.985455231239853,0.9724116982933554,0.0018462808617734083,0.0018209432567949148,6.964380527149016,1.0014755680306455,0.14379966231406027,0.001438347655808414,0.0006836989023856821,0.001617680006776645,0.0006659083467294028,0.8798352897143733,0.9859067120972564,0.0006871024033490158,0.000760829080528826
6,train,baseline,2.8048205375671387,42.25,42.25,1.44921875,2.013671875,2.013671875,8,8,1.056640625,4.21484375,1.0572959255015977,1.0573471615478631,1.0573492394608677,1.0810857011453285,1.0608078911092296,1.0627717676626798,1.062853790502512,1.1917226884943963,0.7490234375,0.83349609375,,,1.0595703125,0.5823423256218775,0.5823423256218775,7.162105003080282,1.0046595461584025,0.14027433914000395,0.0026805449932219005,0.001204991617429247,0.0032609030227055413,0.001239550051412063,0.9943669029196114,0.9505366920763837,0.0021301666898150273,0.0020352974606896706,6.9468522875331296,1.0035290589378485,0.1444580966171958,0.0024545192493068413,0.0011529691646111732,0.0028405643965685456,0.0011585966179161148,0.8709519129004208,0.9434258054723026,0.0016046383702441602,0.0016927459160856319
7,train,baseline,2.3884828090667725,49.3125,49.3125,1.439453125,2.013671875,2.013671875,64,10,2.072265625,4.21484375,2.071196811600827,2.0712220440131897,2.071243365449857,2.0861521997786268,2.0519203123894916,2.0530573607095732,2.0539809872251986,2.1455459512463144,0.50830078125,0.67333984375,,,2.072265625,0.6036520824264099,0.6293529464804004,7.162105003080282,1.2674248440524516,0.17696261692719623,0.009451535915220077,0.0031719790459779178,0.01204759829304436,0.0035581905432125875,0.99406293476948,0.5518672741492421,0.25445914987578266,0.14122710797881277,7.038882034986591,1.2664452180856096,0.17992135850420204,0.016205799495885742,0.005570995164835241,0.02182883718505302,0.006648447092554203,0.9164769880160923,0.5324274512640726,0.24257831539622732,0.13845664504317926
8,train,baseline,2.037285566329956,54.15625,54.15625,1.4296875,2.013671875,2.013671875,4,4,1.58203125,4.2109375,1.5822707170102839,1.5823211811988946,1.582357995400781,1.604724287367468,1.5904278088544235,1.5922547473926576,1.5935478990630068,1.712631250300928,0.62451171875,0.75048828125,,,1.58203125,0.6047481800707928,0.6306283806749403,7.162105003080282,1.508371969261848,0.2106045594993548,0.0017327627823284786,0.0007712110625584432,0.00196962548547841,0.0007424176703416062,0.9943668967389057,0.9307202013241073,0.5044575335739605,0.4719472986998155,7.033216404208753,1.5081771954413594,0.21443634160593292,0.0017968136940327284,0.0008234675801291752,0.0020118469958845253,0.0007871007010946436,0.924803283301201,0.9252677529113122,0.4932560542275555,0.4894662534017535
9,train,baseline,2.024282455444336,54.375,54.375,1.419921875,2.013671875,2.013671875,7,7,1.564453125,4.2109375,1.564520856071138,1.564572541819287,1.5646097755564452,1.587198795072751,1.5599070299873774,1.5617934797578703,1.5631029998844312,1.6842713363719115,0.62841796875,0.75341796875,,,1.564453125,0.6048230628212674,0.6306357843198286,7.162105003080282,1.5083576814375566,0.21060256457966495,0.0015879391590667424,0.0007128951387110752,0.0016931515396825247,0.0006428959783360174,0.9943675350731453,0.9478940089032979,0.5045684946224362,0.4807570100847231,7.067345590622216,1.5080986917426267,0.21338969099568997,0.0016057621440062064,0.0007388158903310306,0.0018507587205611742,0.0007218572114093395,0.9400757047837747,0.9427125852353485,0.4932928586056953,0.48667389347609546
10,train,baseline,2.0137345790863037,55.53125,55.53125,1.41015625,2.013671875,2.013671875,7,7,1.560546875,4.2109375,1.562035465249907,1.5620874157422842,1.5621248019561196,1.5848011065351015,1.565249553224054,1.567127369812437,1.5684361243865956,1.689400355698312,0.62939453125,0.75390625,,,1.560546875,0.6037778171322573,0.6293438840328511,7.162105003080282,1.5081826883287985,0.21057813138458015,0.0015642108567988089,0.0007032670946411036,0.0017575636757500845,0.0006681768669094886,0.994367749975682,0.9508357071351289,0.5045326028150692,0.48221387078764166,7.0662945767626955,1.5081324138272052,0.21342620201352133,0.0016983604382874162,0.000785687675743881,0.001852789438077096,0.0007251581086632215,0.9415161553681966,0.9474112468345784,0.4899641974950173,0.4888895608495328
11,train,baseline,2.002269744873047,56.4375,56.4375,1.400390625,2.013671875,2.013671875,7,7,1.556640625,4.2109375,1.5564321640807839,1.5564859465071061,1.556524370781893,1.5794275399682318,1.5654175828915906,1.5672585074078416,1.5685446383986457,1.6887865307561714,0.63037109375,0.75439453125,,,1.556640625,0.6043589419454757,0.6299135758033982,7.162105003080282,1.508228219763927,0.21058448865455998,0.001468034708968169,0.0006612338949801363,0.0016689258820230535,0.0006354604556053456,0.9943679449158349,0.9545430978780387,0.5045231650459137,0.4840840103919003,7.077045304726138,1.5080432258225256,0.21308938418345802,0.001496102738038907,0.0006891044832560644,0.001653022204036958,0.0006467822941405113,0.9446882416590965,0.9532310868602049,0.49380533208632826,0.4918250450564646
12,train,baseline,1.9957612752914429,56.4375,56.4375,1.390625,2.013671875,2.013671875,8,6,1.5537109375,4.2109375,1.5535795645891985,1.5536320137390707,1.553669581595474,1.576503060250014,1.551405122522579,1.5533064408691217,1.5546198844222199,1.6764180805605478,0.63134765625,0.7548828125,,,1.552734375,0.6022188327171483,0.6271892491799593,7.162105003080282,1.508057152235721,0.21056060356377557,0.0014861142240345515,0.0006698068591175176,0.0017030445424133234,0.0006488032266600876,0.994367996412298,0.9558496177908181,0.5045871071691419,0.48480768646072747,7.076861154299127,1.5079714394624522,0.21308478527183955,0.0014694437625468737,0.0006802179924115908,0.001699331957694561,0.0006627289151009259,0.9455025209901189,0.9549924223058837,0.49334916965686926,0.49469356634599815
13,train,baseline,1.9833265542984009,57.71875,57.71875,1.380859375,2.013671875,2.013671875,6,4,1.5654296875,4.2109375,1.5664433324162963,1.5664956234980871,1.566533281734425,1.5891915654936322,1.5568562999972055,1.5587744558907195,1.5601021201486716,1.6820895860946143,0.62841796875,0.7529296875,,,1.5654296875,0.6059178969494478,0.6316270880448986,7.162105003080282,1.5070167591142094,0.21041533996863643,0.0023412682873873436,0.0010496849554634392,0.0028799817569327146,0.0010922967220590972,0.9943676032217947,0.9451934330514866,0.5026746115842089,0.4775885707800575,7.105167437020247,1.5070142500022088,0.21210115924223988,0.0025024124944721393,0.0011456834267150652,0.0026121073277742823,0.0010078617436307346,0.959014675943509,0.9446018390053041,0.4963037148042,0.4830600926784588
14,train,baseline,1.9778711795806885,57.34375,57.34375,1.3720703125,2.013671875,2.013671875,10,7,1.5732421875,4.2109375,1.574494609318869,1.574543812391818,1.5745797304011873,1.5969304257916175,1.5772082872543864,1.5790520322551198,1.5803475724097489,1.7002371890835037,0.62646484375,0.751953125,,,1.572265625,0.6016644882719872,0.626572736227317,7.162105003080282,1.508997842695516,0.2106919462988221,0.002125379273901551,0.0009507335773078484,0.0025223932566573737,0.0009548385606848204,0.9943319704924152,0.9406295055080711,0.5043739504426519,0.4769074184362778,7.097536487391464,1.508746814960395,0.21257330873051986,0.0018796820464110908,0.0008563453438111584,0.002463783698035016,0.0009507402021628451,0.9559300973811471,0.937527379168824,0.4970564124036514,0.4852591184687663
15,train,baseline,1.9672459363937378,58.375,58.375,1.3623046875,2.013671875,2.013671875,6,6,1.5634765625,4.2109375,1.563926828232797,1.5639795308159152,1.5640173044747259,1.5865933769702838,1.567972710109864,1.5698495660537155,1.571159706486798,1.6920302225962751,0.62841796875,0.75341796875,,,1.5634765625,0.6014838484680252,0.6261956285059979,7.162105003080282,1.5081846474030742,0.21057840491788843,0.0016148135063431823,0.0007250195279022162,0.0018172562875609088,0.0006900667703468654,0.9943674709272985,0.9480586677960006,0.5044694347155589,0.4807461121461293,7.101762601992782,1.5083678463978825,0.21239344806803717,0.001758175880533841,0.0008035811809575054,0.001953905140941181,0.0007551085472101187,0.9595623710981096,0.9451483867391903,0.4978545395605787,0.48566865787800084
16,train,baseline,1.9544378519058228,58.8125,58.8125,1.353515625,2.013671875,2.013671875,5,5,1.556640625,4.2109375,1.5581711506468596,1.5582242029632334,1.5582621393644724,1.5809964286968015,1.5533948022483568,1.5552951652815317,1.5566092930408297,1.6783188498224315,0.63037109375,0.75439453125,,,1.556640625,0.6040071956569523,0.6299868113259632,7.162105003080282,1.5082010110051585,0.21058068966546992,0.0015286247177259682,0.0006879802762600827,0.001715944643956746,0.0006529263768153779,0.9943677311067702,0.9529351351914266,0.50450984881099,0.48325629311185425,7.111572985881447,1.5081423115143198,0.2120687384504699,0.0016979545847481958,0.0007763733760394604,0.0018144959349486456,0.0007007404919119197,0.965748338667245,0.9527302618123584,0.4968031287993506,0.488705736758332
