epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.19966158270835876,48.59375,-0.486083984375,-0.5859375,0.345947265625,0.44287109375,3.580078125,6794,10,1.818359375,,0.7698952258807035,0.44161966474491654,
2,train,-0.13111206889152527,60.90625,-0.60888671875,-0.6337890625,0.1845703125,0.2132568359375,4.62890625,3896,10,3.005859375,,0.8016631802143297,0.6247354693367515,
3,train,-0.21016988158226013,67.9375,-0.67919921875,-0.71044921875,0.24267578125,0.2149658203125,3.98046875,7560,10,1.8193359375,,0.7596640248465327,0.47398546318142176,
4,train,-0.1596766859292984,75.5625,-0.75537109375,-0.77880859375,0.281982421875,0.19775390625,3.71484375,7236,10,1.7568359375,,0.7682469526813627,0.4589821324596125,
5,train,-0.1381407082080841,78.9375,-0.78955078125,-0.8076171875,0.2474365234375,0.1640625,3.84375,6213,10,1.4931640625,,0.7678883087251606,0.4745022451553753,
6,train,-0.12265339493751526,81.0,-0.81005859375,-0.82373046875,0.192626953125,0.1519775390625,3.462890625,5559,10,1.4033203125,,0.7645903534056189,0.4140641960134973,
7,train,-0.11353020370006561,82.8125,-0.828125,-0.83349609375,0.267578125,0.14501953125,3.185546875,5779,10,1.087890625,,0.7606351401585898,0.33615585884848065,
8,train,-0.09320495277643204,83.9375,-0.83935546875,-0.845703125,0.1944580078125,0.138671875,3.01171875,3988,10,1.08203125,,0.7664286325716434,0.3197625268221941,
9,train,-0.08341316133737564,84.75,-0.84716796875,-0.8505859375,0.2420654296875,0.1302490234375,2.845703125,2463,10,1.0625,,0.7753807390950158,0.29595245938155834,
10,train,-0.07275593280792236,85.6875,-0.85693359375,-0.85791015625,0.1688232421875,0.12255859375,2.759765625,1496,10,1.0615234375,,0.7778551129853591,0.2714049618880777,
11,train,-0.06899254024028778,86.1875,-0.86181640625,-0.8642578125,0.1292724609375,0.11859130859375,2.73046875,1307,10,1.0869140625,,0.7788935424069672,0.25962620775009526,
12,train,-0.07004725188016891,86.25,-0.8623046875,-0.865234375,0.1044921875,0.114013671875,2.7109375,997,10,1.1123046875,,0.7795788440026519,0.24639512031629096,
13,train,-0.06772039085626602,86.6875,-0.8671875,-0.861328125,0.09918212890625,0.10919189453125,2.68359375,982,10,1.091796875,,0.7764753254987361,0.22582910127938405,
