epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.22670550644397736,48.0,-0.480224609375,-0.58447265625,0.349365234375,0.33544921875,5.9453125,10936,10,3.80078125,,0.7322570538158599,0.6063514260137439,
2,train,-0.18655839562416077,68.9375,-0.689453125,-0.7421875,0.257568359375,0.2496337890625,3.927734375,3467,10,2.171875,,0.7713736679189562,0.4986827165001566,
3,train,-0.1099320724606514,78.3125,-0.783203125,-0.8037109375,0.233642578125,0.1827392578125,3.521484375,942,10,1.978515625,,0.8084088923537318,0.5199621013480771,
4,train,-0.09558895230293274,81.875,-0.818359375,-0.8291015625,0.23486328125,0.1527099609375,2.70703125,672,10,1.2685546875,,0.8095008334884621,0.3337037641768884,
5,train,-0.07774234563112259,83.875,-0.8388671875,-0.84619140625,0.219482421875,0.1363525390625,2.81640625,784,10,1.416015625,,0.8080205577671505,0.36429238280193454,
6,train,-0.07519581913948059,85.4375,-0.8544921875,-0.8623046875,0.229736328125,0.1248779296875,2.5703125,513,10,1.169921875,,0.8127024027530849,0.27597074174127034,
7,train,-0.06822334229946136,86.75,-0.8671875,-0.87255859375,0.214111328125,0.11212158203125,2.564453125,306,10,1.1396484375,,0.8122628638336489,0.2655761755416738,
8,train,-0.06494233757257462,87.4375,-0.87451171875,-0.8740234375,0.2059326171875,0.1063232421875,2.625,498,10,1.20703125,,0.8053148913766084,0.263596820662382,
9,train,-0.060164984315633774,87.8125,-0.8779296875,-0.87744140625,0.15576171875,0.10089111328125,2.619140625,458,10,1.2197265625,,0.8059351549448092,0.26414831090580937,
10,train,-0.058503612875938416,87.5625,-0.87548828125,-0.87109375,0.1302490234375,0.10015869140625,2.44921875,142,10,1.09765625,,0.8168663910858146,0.20621026290756317,
11,train,-0.05604623630642891,88.4375,-0.88427734375,-0.8828125,0.15234375,0.0953369140625,2.595703125,224,10,1.208984375,,0.8042676515302358,0.24987906236377788,
12,train,-0.05659231171011925,88.875,-0.888671875,-0.88525390625,0.11199951171875,0.09161376953125,2.640625,526,10,1.234375,,0.7970022093749727,0.24403311475681522,
13,train,-0.054306529462337494,88.8125,-0.88818359375,-0.884765625,0.127197265625,0.08782958984375,2.5546875,277,10,1.1572265625,,0.8043843257165116,0.22671730349137664,
