epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.1149427518248558,43.21875,-0.43212890625,-0.53857421875,0.254638671875,0.455078125,2.435546875,792,10,1.119140625,,0.6187912699021085,0.4018937655574967,
2,train,-0.06491861492395401,58.4375,-0.58447265625,-0.59716796875,0.032318115234375,0.2218017578125,2.462890625,256,10,1.142578125,,0.6972602015125526,0.557674775521251,
3,train,-0.08887936174869537,67.9375,-0.67919921875,-0.70068359375,0.0845947265625,0.224609375,2.556640625,406,10,1.0390625,,0.5791343476422949,0.41030472837119836,
4,train,-0.09361772984266281,73.5,-0.73486328125,-0.75537109375,0.09344482421875,0.202392578125,2.609375,457,10,1.1474609375,,0.5439069478397025,0.37435318893583225,
5,train,-0.09176669269800186,77.0,-0.77001953125,-0.7802734375,0.08416748046875,0.1845703125,2.638671875,528,10,1.15625,,0.5215411106573992,0.35270459633005813,
6,train,-0.08860667049884796,80.4375,-0.8046875,-0.8173828125,0.0838623046875,0.1654052734375,2.71875,552,10,1.119140625,,0.49964891935336986,0.3449810572100952,
7,train,-0.08078543096780777,82.875,-0.82861328125,-0.833984375,0.0657958984375,0.146728515625,2.822265625,534,10,1.263671875,,0.4939235807405006,0.3610991698431275,
8,train,-0.07746673375368118,84.3125,-0.8427734375,-0.84716796875,0.058074951171875,0.1339111328125,2.90234375,501,10,1.390625,,0.48521973957831066,0.36731758507519485,
9,train,-0.06968353688716888,86.125,-0.86083984375,-0.861328125,0.046142578125,0.1221923828125,2.873046875,552,10,1.37109375,,0.47047933403176323,0.34398822300051446,
10,train,-0.06915023177862167,86.3125,-0.86279296875,-0.8642578125,0.061737060546875,0.1173095703125,2.90234375,570,10,1.369140625,,0.45752663142389904,0.33388487765332087,
11,train,-0.06758904457092285,87.0,-0.8701171875,-0.87744140625,0.05828857421875,0.1126708984375,2.91015625,591,10,1.3212890625,,0.4468805501133867,0.3220940670881546,
12,train,-0.06398188322782516,87.5625,-0.87548828125,-0.87841796875,0.0447998046875,0.1087646484375,2.919921875,620,10,1.3310546875,,0.44920456325706426,0.3260883081929752,
13,train,-0.05893341451883316,88.125,-0.88134765625,-0.8857421875,0.046539306640625,0.1048583984375,2.95703125,634,10,1.375,,0.4421532832014057,0.3254853073191857,
14,train,-0.059804774820804596,88.1875,-0.8818359375,-0.88330078125,0.038909912109375,0.1033935546875,2.98046875,615,10,1.3740234375,,0.4373576407942993,0.32422774683644084,
15,train,-0.059495050460100174,88.6875,-0.88671875,-0.8896484375,0.032623291015625,0.100341796875,2.99609375,609,10,1.4072265625,,0.43202375177160945,0.3213707155206049,
16,train,-0.06081836670637131,89.0,-0.89013671875,-0.89013671875,0.04034423828125,0.0985107421875,3.0,614,10,1.3876953125,,0.42102322061011865,0.31050537058571437,
17,train,-0.057362161576747894,89.5625,-0.8955078125,-0.900390625,0.0330810546875,0.09326171875,2.9765625,595,10,1.3662109375,,0.4177079142026652,0.3027791157955353,
18,train,-0.055686723440885544,90.25,-0.90234375,-0.9052734375,0.03741455078125,0.08819580078125,2.9765625,605,10,1.361328125,,0.4086248975605411,0.29187786733695253,
19,train,-0.05715854838490486,90.4375,-0.904296875,-0.9013671875,0.0374755859375,0.08642578125,2.99609375,622,10,1.32421875,,0.39877524028029465,0.28416254575578737,
20,train,-0.05470026656985283,90.75,-0.90771484375,-0.912109375,0.038818359375,0.08404541015625,3.029296875,650,10,1.375,,0.39747628201081264,0.2887291595226664,
21,train,-0.054979823529720306,90.625,-0.90625,-0.9052734375,0.0386962890625,0.084228515625,3.03515625,643,10,1.419921875,,0.3967540444759854,0.29005104483907707,
22,train,-0.05665825679898262,90.75,-0.90771484375,-0.90673828125,0.037353515625,0.08380126953125,3.037109375,629,10,1.4052734375,,0.39600192137454315,0.28903215167793816,
23,train,-0.05370553210377693,91.0,-0.91015625,-0.90380859375,0.0298614501953125,0.08154296875,3.044921875,614,10,1.3916015625,,0.39385410378925145,0.28982749493705184,
24,train,-0.05353745445609093,91.375,-0.91357421875,-0.90966796875,0.0310821533203125,0.08123779296875,3.07421875,629,10,1.3857421875,,0.38261821649184413,0.2828585025521835,
25,train,-0.05375465005636215,91.4375,-0.9140625,-0.91796875,0.03192138671875,0.07958984375,3.08984375,657,10,1.375,,0.37487892289267,0.2765725864415406,
26,train,-0.054065119475126266,91.5625,-0.916015625,-0.91796875,0.035369873046875,0.079345703125,3.087890625,656,10,1.353515625,,0.3659489528017472,0.2668378399396697,
27,train,-0.05062314122915268,91.8125,-0.91845703125,-0.921875,0.0269317626953125,0.07720947265625,3.07421875,648,10,1.388671875,,0.3710846624451738,0.269544313556372,
28,train,-0.05133429542183876,92.0625,-0.9208984375,-0.9208984375,0.0273590087890625,0.07489013671875,3.087890625,631,10,1.4052734375,,0.3745822133404372,0.2768156333098981,
29,train,-0.050198912620544434,92.0,-0.919921875,-0.919921875,0.0301361083984375,0.0723876953125,3.091796875,637,10,1.404296875,,0.3745036412313024,0.2772082625824531,
30,train,-0.05013735592365265,92.25,-0.9228515625,-0.9189453125,0.0253143310546875,0.0718994140625,3.10546875,647,10,1.4208984375,,0.3756590577257868,0.28072253260888624,
31,train,-0.048537664115428925,92.4375,-0.92431640625,-0.92578125,0.0294036865234375,0.07147216796875,3.1015625,663,10,1.3828125,,0.36369132163089846,0.26579509529236545,
32,train,-0.05078412592411041,92.25,-0.92236328125,-0.92138671875,0.028717041015625,0.07110595703125,3.095703125,669,10,1.3857421875,,0.3620115226283388,0.26202980776650686,
33,train,-0.04879912734031677,92.3125,-0.9228515625,-0.92041015625,0.0309600830078125,0.07183837890625,3.0859375,676,10,1.3349609375,,0.35623881322702466,0.25347104523265407,
34,train,-0.04839956760406494,92.375,-0.923828125,-0.9248046875,0.032257080078125,0.072998046875,3.09765625,663,10,1.34375,,0.35377248760932456,0.25323353023510586,
35,train,-0.05327796936035156,92.1875,-0.921875,-0.92333984375,0.034423828125,0.07366943359375,3.099609375,657,10,1.3544921875,,0.3539274485862147,0.25481471603206396,
36,train,-0.047325555235147476,92.5625,-0.92529296875,-0.9248046875,0.0310821533203125,0.07147216796875,3.11328125,668,10,1.3564453125,,0.35634408673256657,0.2594827534541896,
37,train,-0.04882807657122612,92.25,-0.92236328125,-0.9208984375,0.031768798828125,0.07330322265625,3.12109375,670,10,1.3232421875,,0.3507050096561941,0.25481173146798675,
38,train,-0.05296153202652931,92.1875,-0.921875,-0.92236328125,0.03814697265625,0.0753173828125,3.13671875,698,10,1.3330078125,,0.33199461547188136,0.23636563257151344,
39,train,-0.0490051805973053,92.375,-0.923828125,-0.92333984375,0.033843994140625,0.07177734375,3.138671875,687,10,1.36328125,,0.348704329603141,0.2540644062028774,
40,train,-0.05241147056221962,92.25,-0.9228515625,-0.923828125,0.033599853515625,0.07073974609375,3.146484375,671,10,1.3740234375,,0.34132519196820466,0.24874217450403646,
1,val,-0.018195124343037605,57.1875,-0.57177734375,-0.53857421875,0.0160675048828125,0.261474609375,2.126953125,42,10,0.9130859375,0.7772816815065776,0.755842751687829,0.5726540270396654,0.36373729303052355
2,val,-0.04192817956209183,62.375,-0.62353515625,-0.59716796875,0.0726318359375,0.284912109375,2.3671875,51,10,1.140625,0.7189264447599394,0.6911954401398533,0.5279954665716409,0.3173245096682619
3,val,-0.0438988171517849,66.375,-0.66357421875,-0.70068359375,0.135498046875,0.2064208984375,2.33984375,59,10,0.85791015625,0.6941601636619239,0.6641062843808022,0.47792549079065916,0.28994352765105347
4,val,-0.05989677831530571,70.1875,-0.70166015625,-0.75537109375,0.0819091796875,0.20947265625,2.39453125,69,10,1.1708984375,0.6605615726425842,0.6270014103983095,0.4347354539543412,0.28142336840574234
5,val,-0.05822274088859558,72.875,-0.72900390625,-0.7802734375,0.115966796875,0.205322265625,2.435546875,60,10,1.0595703125,0.6460551446756992,0.6104297024768083,0.4251966784344011,0.3319279320212716
6,val,-0.0813337191939354,75.0,-0.75,-0.8173828125,0.10882568359375,0.206298828125,2.6875,99,10,1.1640625,0.586089954038985,0.5435241047073582,0.3945217390407145,0.18217205137639234
7,val,-0.09005966037511826,72.6875,-0.72705078125,-0.833984375,0.14501953125,0.2120361328125,2.66796875,102,10,1.1318359375,0.5850167451581418,0.542884221268942,0.3832240551113676,0.17768768030619367
8,val,-0.05504549667239189,73.6875,-0.7373046875,-0.84716796875,0.06036376953125,0.1932373046875,2.537109375,77,10,1.0625,0.5888461681902821,0.546260579701211,0.3620716540054296,0.23029953705826056
9,val,-0.09521955996751785,73.9375,-0.7392578125,-0.861328125,0.1649169921875,0.1968994140625,2.599609375,103,10,1.0693359375,0.5605478935313102,0.5153730926528146,0.32668636451938915,0.17761337864467183
10,val,-0.10933306813240051,73.75,-0.73779296875,-0.8642578125,0.1513671875,0.1942138671875,2.6953125,90,10,1.0986328125,0.5692072215073662,0.5244583633138437,0.3745369424564968,0.1478887015041162
11,val,-0.06209567189216614,74.375,-0.74365234375,-0.87744140625,0.0853271484375,0.1888427734375,2.8046875,104,10,1.1455078125,0.5655232960094388,0.5206675391886596,0.3900040753147098,0.1596793406643624
12,val,-0.07128535956144333,73.25,-0.732421875,-0.87841796875,0.09661865234375,0.179931640625,2.640625,109,10,1.06640625,0.5719650515879845,0.5285644743028168,0.3529735763955728,0.18482826480723963
13,val,-0.05408038944005966,78.0625,-0.78076171875,-0.8857421875,0.10601806640625,0.1724853515625,2.98046875,123,10,1.2431640625,0.5273468086557214,0.47708409197920054,0.37513835014312413,0.18248714844227426
