epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.16983062028884888,36.40625,-0.364013671875,-0.380615234375,0.5810546875,0.3896484375,2.533203125,1072,11,1.12109375,,0.5020951278959589,0.3498798175667033,
2,train,-0.11736967414617538,52.375,-0.52392578125,-0.595703125,0.2215576171875,0.253173828125,2.38671875,527,11,1.103515625,,0.5992307878372375,0.43605100370039496,
3,train,-0.08521586656570435,61.3125,-0.61328125,-0.6455078125,0.137451171875,0.2073974609375,2.306640625,402,11,1.072265625,,0.6246215071606236,0.43814082078207073,
4,train,-0.0749787986278534,66.1875,-0.66162109375,-0.67822265625,0.10626220703125,0.19384765625,2.322265625,468,11,1.068359375,,0.6294883191640516,0.4418333702908498,
5,train,-0.07303744554519653,71.5,-0.71484375,-0.73095703125,0.07012939453125,0.1951904296875,2.57421875,372,11,1.193359375,,0.5901690626731338,0.47481418710359524,
6,train,-0.07568943500518799,74.6875,-0.74658203125,-0.75341796875,0.0938720703125,0.187744140625,2.740234375,459,11,1.259765625,,0.5537567326959585,0.47070515608790986,
7,train,-0.08969679474830627,78.0,-0.7802734375,-0.79345703125,0.1270751953125,0.182861328125,2.869140625,555,11,1.2900390625,,0.5115261971738497,0.4498746895431338,
8,train,-0.09666044265031815,80.4375,-0.8046875,-0.8193359375,0.1348876953125,0.1690673828125,2.9140625,586,11,1.2119140625,,0.49256074573448994,0.4383700582677279,
9,train,-0.0916946604847908,82.125,-0.8212890625,-0.82421875,0.1334228515625,0.1571044921875,2.96484375,619,11,1.2861328125,,0.4765211327066212,0.43138994580336876,
10,train,-0.08333270996809006,83.4375,-0.83447265625,-0.8447265625,0.09930419921875,0.145263671875,2.990234375,456,11,1.353515625,,0.48874376063562497,0.4477916052295625,
11,train,-0.07686541974544525,84.375,-0.84375,-0.84619140625,0.0819091796875,0.13525390625,2.96875,437,11,1.3974609375,,0.4863069107297997,0.4419267924793536,
12,train,-0.07951200008392334,85.25,-0.8525390625,-0.86083984375,0.0853271484375,0.13720703125,2.9609375,472,11,1.3798828125,,0.46738733014742173,0.4197804371581737,
13,train,-0.08445610851049423,85.9375,-0.85888671875,-0.86279296875,0.100341796875,0.1309814453125,2.984375,513,11,1.3388671875,,0.4452750946327865,0.40192228748641257,
14,train,-0.0795798972249031,86.5625,-0.865234375,-0.869140625,0.0740966796875,0.12469482421875,2.986328125,460,11,1.3466796875,,0.44659955721428224,0.402858527539551,
15,train,-0.0747641772031784,87.1875,-0.87158203125,-0.87744140625,0.08978271484375,0.1190185546875,2.986328125,526,11,1.3017578125,,0.43400825119327,0.3899704715031175,
16,train,-0.08049561083316803,87.6875,-0.876953125,-0.8740234375,0.08660888671875,0.1170654296875,3.078125,527,11,1.294921875,,0.4230097752321269,0.3990648547082485,
17,train,-0.07448890060186386,88.3125,-0.8828125,-0.884765625,0.07794189453125,0.11407470703125,3.083984375,479,11,1.3486328125,,0.426270733344853,0.4036797775321974,
18,train,-0.0717652440071106,88.75,-0.8876953125,-0.88623046875,0.08148193359375,0.1102294921875,3.09765625,461,11,1.34375,,0.4102766252693496,0.39038122641938866,
19,train,-0.06984603404998779,89.0625,-0.890625,-0.8935546875,0.0709228515625,0.1090087890625,3.076171875,460,11,1.333984375,,0.4180111957549485,0.39355218908694345,
20,train,-0.06455513089895248,88.9375,-0.88916015625,-0.888671875,0.064697265625,0.10394287109375,3.06640625,430,11,1.318359375,,0.42368619001523644,0.39724746472140304,
21,train,-0.06657841056585312,89.3125,-0.89306640625,-0.8916015625,0.08050537109375,0.1019287109375,3.0703125,521,11,1.3125,,0.40393263665064794,0.37773024261430044,
22,train,-0.07071074843406677,89.0625,-0.890625,-0.8896484375,0.08697509765625,0.1019287109375,3.11328125,512,11,1.38671875,,0.39574162258640644,0.37848223828562066,
23,train,-0.06453191488981247,90.125,-0.9013671875,-0.904296875,0.07159423828125,0.09625244140625,3.12109375,458,11,1.3779296875,,0.40103723561218096,0.38527776979784933,
24,train,-0.06400555372238159,90.5,-0.90478515625,-0.9033203125,0.06951904296875,0.09271240234375,3.1328125,472,11,1.3486328125,,0.3952135974815463,0.3818913798680791,
25,train,-0.0618932880461216,90.625,-0.90625,-0.90673828125,0.0714111328125,0.09185791015625,3.123046875,424,11,1.3505859375,,0.39431265955974315,0.37879485822364467,
26,train,-0.06416545808315277,90.75,-0.90771484375,-0.91162109375,0.07281494140625,0.08935546875,3.138671875,454,11,1.37109375,,0.38952637041126237,0.37742259873925055,
27,train,-0.05782360956072807,91.0,-0.91015625,-0.90869140625,0.061981201171875,0.08404541015625,3.14453125,467,11,1.3515625,,0.38965252370245174,0.37872678859603404,
28,train,-0.05238725617527962,91.375,-0.9140625,-0.916015625,0.055267333984375,0.0799560546875,3.140625,443,11,1.34765625,,0.3874364280947661,0.3755573802270239,
