epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.13272510468959808,57.03125,-0.5703125,-0.67236328125,0.31103515625,0.348388671875,4.140625,5022,10,2.58203125,,0.6548135706036223,0.5309816011634184,
2,train,-0.06727513670921326,65.8125,-0.658203125,-0.6826171875,0.09539794921875,0.2139892578125,3.853515625,1457,10,2.666015625,,0.7391160434337452,0.6182225985176479,
3,train,-0.07854082435369492,71.1875,-0.7119140625,-0.7236328125,0.023406982421875,0.180419921875,3.453125,244,10,2.35546875,,0.7711252036856477,0.6210606829604233,
4,train,-0.08310263603925705,72.8125,-0.72802734375,-0.73486328125,0.04547119140625,0.166748046875,3.52734375,361,10,2.1953125,,0.7329568928519102,0.5712377078188962,
5,train,-0.0789155662059784,77.125,-0.771484375,-0.7890625,0.029541015625,0.157470703125,3.26171875,301,10,2.00390625,,0.745508963238181,0.5623121183514745,
6,train,-0.08193308860063553,80.25,-0.802734375,-0.80615234375,0.0570068359375,0.1412353515625,3.267578125,384,10,1.7431640625,,0.6900456768158263,0.46728378108401125,
7,train,-0.0725390762090683,80.9375,-0.8095703125,-0.8154296875,0.087158203125,0.134033203125,2.986328125,580,10,1.431640625,,0.686318810850903,0.400731917281389,
8,train,-0.06816922128200531,81.875,-0.81884765625,-0.826171875,0.0670166015625,0.127197265625,2.884765625,382,10,1.5888671875,,0.7122644115716019,0.422940065657021,
9,train,-0.06687247008085251,82.5625,-0.8251953125,-0.83642578125,0.04473876953125,0.12420654296875,2.845703125,279,10,1.5400390625,,0.7247752781712377,0.4307474897078021,
10,train,-0.06881172955036163,83.9375,-0.83935546875,-0.837890625,0.0797119140625,0.119384765625,2.8984375,331,10,1.498046875,,0.7151430478636747,0.425514497439725,
11,train,-0.06740622967481613,84.875,-0.84912109375,-0.84814453125,0.0509033203125,0.1171875,2.880859375,313,10,1.4658203125,,0.7094716222964091,0.4154824673181444,
12,train,-0.06452301144599915,86.0625,-0.86083984375,-0.85693359375,0.037322998046875,0.1109619140625,2.9609375,235,10,1.57421875,,0.7061916073351797,0.4274405316621904,
13,train,-0.066800557076931,86.625,-0.8662109375,-0.86767578125,0.06964111328125,0.1070556640625,3.0546875,475,10,1.546875,,0.6766922484415987,0.3923358038190855,
14,train,-0.0693812444806099,87.25,-0.873046875,-0.87890625,0.055511474609375,0.108642578125,3.0390625,428,10,1.4384765625,,0.6637386022905039,0.36640930518727155,
15,train,-0.06384002417325974,87.3125,-0.873046875,-0.87109375,0.043060302734375,0.10589599609375,2.966796875,249,10,1.5341796875,,0.6810275372423396,0.379613014984728,
16,train,-0.06505227833986282,87.25,-0.87255859375,-0.86328125,0.0411376953125,0.1043701171875,2.892578125,298,10,1.458984375,,0.6839781857295293,0.3643547872391466,
17,train,-0.06782471388578415,87.0625,-0.87060546875,-0.87353515625,0.0421142578125,0.10467529296875,2.779296875,316,10,1.361328125,,0.68676640041258,0.3318799372934452,
18,train,-0.06475740671157837,87.8125,-0.8779296875,-0.8818359375,0.05438232421875,0.1011962890625,2.869140625,406,10,1.4384765625,,0.6721122801653681,0.3350527210810661,
19,train,-0.06394373625516891,88.0,-0.8798828125,-0.88916015625,0.040130615234375,0.0999755859375,2.978515625,328,10,1.572265625,,0.6659385461583935,0.3540339857762179,
20,train,-0.059273481369018555,88.5,-0.88525390625,-0.87744140625,0.03009033203125,0.0938720703125,2.94140625,307,10,1.5625,,0.6745457644219142,0.35943764675532675,
21,train,-0.0560544990003109,88.9375,-0.8896484375,-0.88916015625,0.0224761962890625,0.09033203125,2.9296875,250,10,1.54296875,,0.6813966624607126,0.36734688267363236,
22,train,-0.056099507957696915,89.0625,-0.890625,-0.8896484375,0.0308837890625,0.08795166015625,2.93359375,390,10,1.5361328125,,0.671123813294175,0.34847457468118026,
23,train,-0.05608683452010155,89.0625,-0.890625,-0.89111328125,0.02777099609375,0.08734130859375,2.87890625,350,10,1.47265625,,0.6717991459044982,0.3303073938064496,
24,train,-0.05190068483352661,89.375,-0.8935546875,-0.892578125,0.0240020751953125,0.086181640625,2.822265625,244,10,1.4765625,,0.683997312016482,0.33695298792466266,
25,train,-0.05532390624284744,89.375,-0.8935546875,-0.8896484375,0.03106689453125,0.0888671875,2.83203125,293,10,1.4609375,,0.6742014406416383,0.31852566741933597,
26,train,-0.051121875643730164,89.5625,-0.8955078125,-0.8896484375,0.031585693359375,0.08502197265625,2.80859375,265,10,1.46875,,0.6808400551373965,0.3245042159952314,
27,train,-0.053860511630773544,89.25,-0.892578125,-0.8994140625,0.029205322265625,0.08740234375,2.880859375,305,10,1.5537109375,,0.67298895971621,0.3365083310940781,
28,train,-0.05355114862322807,89.8125,-0.89794921875,-0.8994140625,0.02899169921875,0.08502197265625,2.845703125,282,10,1.4931640625,,0.6699258387749933,0.31913291578772707,
29,train,-0.05265019088983536,89.8125,-0.89794921875,-0.89794921875,0.02606201171875,0.0830078125,2.84375,284,10,1.4814453125,,0.6665151961224498,0.30988073345152634,
30,train,-0.05034627392888069,89.5,-0.89501953125,-0.892578125,0.024871826171875,0.0833740234375,2.767578125,261,10,1.421875,,0.671785383713443,0.29128342106099225,
31,train,-0.050621114671230316,90.0625,-0.900390625,-0.8984375,0.0277557373046875,0.0806884765625,2.833984375,306,10,1.4541015625,,0.6642435816588336,0.2992872237516343,
