epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.09463446587324142,46.34375,-0.46337890625,-0.58447265625,0.438232421875,0.414306640625,2.1640625,709,10,0.70654296875,,0.5853425093762052,0.2778188413847624,
2,train,-0.07501149922609329,60.875,-0.60888671875,-0.6611328125,0.17236328125,0.165771484375,3.048828125,225,10,1.30859375,,0.6054010456882877,0.5203958571638114,
3,train,-0.0802847370505333,71.1875,-0.7119140625,-0.72705078125,0.1595458984375,0.1484375,3.466796875,231,10,1.3994140625,,0.5809197375707784,0.5364407420743491,
4,train,-0.1004193127155304,74.6875,-0.74658203125,-0.765625,0.1468505859375,0.149169921875,3.279296875,275,10,1.3818359375,,0.5612087092105329,0.5024665271461037,
5,train,-0.07456126809120178,80.375,-0.8037109375,-0.8046875,0.08184814453125,0.1309814453125,3.26953125,207,10,1.24609375,,0.5676866880423836,0.5062317101096998,
6,train,-0.07420589029788971,82.75,-0.82763671875,-0.828125,0.07391357421875,0.119140625,3.451171875,214,10,1.37109375,,0.5156237125697785,0.46808280158203586,
7,train,-0.07823104411363602,85.125,-0.85107421875,-0.857421875,0.11187744140625,0.10980224609375,3.4375,255,10,1.27734375,,0.45902026328397705,0.4083894877674318,
8,train,-0.07137566059827805,87.125,-0.87158203125,-0.8837890625,0.09222412109375,0.10498046875,3.392578125,211,10,1.2802734375,,0.4785755592357853,0.4251156751207693,
9,train,-0.07183369249105453,88.0625,-0.88037109375,-0.88134765625,0.094970703125,0.0982666015625,3.390625,194,10,1.265625,,0.4526336599022519,0.40306283865715176,
10,train,-0.06833203881978989,88.875,-0.888671875,-0.8955078125,0.095947265625,0.0968017578125,3.5,202,10,1.3955078125,,0.43254361904737926,0.3964072928955752,
11,train,-0.06918444484472275,89.875,-0.89892578125,-0.89794921875,0.090576171875,0.09051513671875,3.486328125,265,10,1.38671875,,0.4157637671310901,0.3750366615478673,
12,train,-0.06459246575832367,90.9375,-0.9091796875,-0.9169921875,0.07818603515625,0.0859375,3.470703125,228,10,1.390625,,0.4202823677110099,0.3769310185413075,
13,train,-0.05823494493961334,92.375,-0.923828125,-0.92529296875,0.07415771484375,0.076416015625,3.462890625,205,10,1.3974609375,,0.41613293488578196,0.37546847604977673,
14,train,-0.06356311589479446,92.4375,-0.92431640625,-0.927734375,0.078369140625,0.07672119140625,3.47265625,230,10,1.3955078125,,0.39626520279012745,0.3607393795756809,
15,train,-0.057435113936662674,93.1875,-0.93212890625,-0.93310546875,0.07305908203125,0.07208251953125,3.4140625,226,10,1.376953125,,0.3828337539670742,0.34253989467960333,
16,train,-0.05706951394677162,93.3125,-0.93310546875,-0.9326171875,0.07293701171875,0.06884765625,3.40625,252,10,1.388671875,,0.38244494424112785,0.34035055135081826,
17,train,-0.051869168877601624,93.6875,-0.9365234375,-0.93359375,0.0706787109375,0.06475830078125,3.427734375,234,10,1.4111328125,,0.3819235272947822,0.3438456444148644,
18,train,-0.0508144311606884,93.5,-0.93505859375,-0.935546875,0.06573486328125,0.06500244140625,3.443359375,223,10,1.435546875,,0.386196277719429,0.3512703690712907,
19,train,-0.05445801466703415,93.8125,-0.93798828125,-0.93798828125,0.067626953125,0.0634765625,3.494140625,244,10,1.447265625,,0.3672487466287816,0.33584472431457857,
20,train,-0.053217630833387375,94.125,-0.94140625,-0.94287109375,0.07318115234375,0.059814453125,3.525390625,250,10,1.41015625,,0.35714272837780214,0.32629968018509536,
21,train,-0.05240993946790695,94.75,-0.947265625,-0.94873046875,0.07611083984375,0.05792236328125,3.494140625,255,10,1.400390625,,0.3426787656830721,0.30984092043271105,
22,train,-0.051988691091537476,94.4375,-0.9443359375,-0.94873046875,0.07568359375,0.05657958984375,3.46875,241,10,1.3603515625,,0.34469224064199655,0.30964102443932773,
23,train,-0.05200983211398125,94.625,-0.9462890625,-0.9482421875,0.0782470703125,0.057525634765625,3.45703125,270,10,1.361328125,,0.3342460511042593,0.29709168205868985,
24,train,-0.05149740353226662,94.625,-0.9462890625,-0.94287109375,0.07159423828125,0.056396484375,3.443359375,277,10,1.37109375,,0.33795092846794106,0.29940528395535193,
25,train,-0.051564719527959824,94.75,-0.94775390625,-0.94921875,0.06805419921875,0.055694580078125,3.455078125,287,10,1.357421875,,0.32692616554505194,0.2904854405946564,
26,train,-0.05223546177148819,95.0625,-0.95068359375,-0.94873046875,0.0743408203125,0.055145263671875,3.455078125,271,10,1.3876953125,,0.32348459110038696,0.28669995106502966,
27,train,-0.049408867955207825,95.3125,-0.953125,-0.95361328125,0.07275390625,0.05157470703125,3.3984375,275,10,1.328125,,0.3189049353414414,0.2740925411271258,
