epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.1480693370103836,44.375,-0.443603515625,-0.52001953125,0.39990234375,0.34033203125,3.26953125,6174,10,1.5185546875,,0.649946642558034,0.3995905412097761,
2,train,-0.10575678944587708,63.53125,-0.63525390625,-0.69482421875,0.21435546875,0.2149658203125,2.9765625,3123,10,1.5234375,,0.7264363769426955,0.47118286378907515,
3,train,-0.0567237064242363,70.625,-0.7060546875,-0.7333984375,0.2369384765625,0.1719970703125,3.00390625,2615,10,1.4052734375,,0.7407726261428089,0.4982715183512505,
4,train,-0.05656778812408447,75.5625,-0.755859375,-0.7802734375,0.123779296875,0.160400390625,3.193359375,1787,10,1.5283203125,,0.7061899933804087,0.4753318151129352,
5,train,-0.0799955278635025,81.8125,-0.81787109375,-0.83837890625,0.139892578125,0.1444091796875,3.5546875,881,10,1.673828125,,0.6804937126071813,0.4876339260027035,
6,train,-0.0750667080283165,85.3125,-0.85302734375,-0.85888671875,0.1009521484375,0.1240234375,3.7421875,789,10,2.076171875,,0.700638283144611,0.5410993783719913,
7,train,-0.07238934934139252,86.375,-0.86376953125,-0.8623046875,0.09417724609375,0.114990234375,3.6015625,801,10,1.912109375,,0.6853955783300483,0.5076649452052888,
8,train,-0.07358113676309586,87.1875,-0.8720703125,-0.8798828125,0.11370849609375,0.10986328125,3.669921875,1226,10,1.904296875,,0.6584242155424427,0.47743723180161823,
9,train,-0.07448966056108475,88.125,-0.880859375,-0.8828125,0.14013671875,0.102783203125,3.611328125,1457,10,1.7080078125,,0.6438978554795376,0.4519890625953056,
10,train,-0.06714121252298355,88.1875,-0.8818359375,-0.87158203125,0.08770751953125,0.102783203125,3.412109375,1091,10,1.552734375,,0.645364426362999,0.4225646031796616,
11,train,-0.06452962011098862,88.875,-0.888671875,-0.890625,0.09002685546875,0.09698486328125,3.408203125,1209,10,1.6025390625,,0.6416545968320051,0.41418474593476184,
12,train,-0.06299418210983276,89.125,-0.89111328125,-0.8876953125,0.09100341796875,0.09637451171875,3.275390625,1383,10,1.53125,,0.6368004336802858,0.3848456056824837,
13,train,-0.05884389951825142,89.4375,-0.89404296875,-0.89697265625,0.0869140625,0.09423828125,3.185546875,1352,10,1.5439453125,,0.6446720949757943,0.38053339838869416,
14,train,-0.06119535118341446,90.125,-0.9013671875,-0.89892578125,0.1021728515625,0.0902099609375,3.220703125,1594,10,1.3974609375,,0.6271746062924536,0.3575264526501417,
15,train,-0.05965474247932434,90.0,-0.89990234375,-0.9033203125,0.1055908203125,0.08709716796875,3.212890625,1441,10,1.3671875,,0.6316055919776675,0.364271339844763,
16,train,-0.05639467388391495,90.0625,-0.900390625,-0.9052734375,0.0966796875,0.085205078125,3.134765625,1312,10,1.341796875,,0.6349363720614027,0.3531171858838321,
17,train,-0.06440500169992447,90.5625,-0.90576171875,-0.90576171875,0.11212158203125,0.08245849609375,3.21484375,1584,10,1.2822265625,,0.6112545308406683,0.33462831368845136,
18,train,-0.06002532318234444,91.25,-0.912109375,-0.91455078125,0.0875244140625,0.07794189453125,3.126953125,1051,10,1.20703125,,0.6227928950574892,0.33606966424383644,
19,train,-0.06313259899616241,91.5625,-0.916015625,-0.91845703125,0.09527587890625,0.0789794921875,3.13671875,1135,10,1.208984375,,0.6114431046871371,0.3143317555553541,
20,train,-0.06619368493556976,92.125,-0.92138671875,-0.92138671875,0.09039306640625,0.07708740234375,3.234375,1082,10,1.296875,,0.6073127529379667,0.3303442807097394,
21,train,-0.061404261738061905,92.6875,-0.9267578125,-0.9296875,0.08154296875,0.0714111328125,3.14453125,959,10,1.236328125,,0.6154518884830031,0.3138486682647681,
22,train,-0.05490544065833092,93.0625,-0.9306640625,-0.931640625,0.07183837890625,0.0684814453125,3.134765625,756,10,1.2470703125,,0.6179048346498965,0.31897958903818846,
23,train,-0.05177172273397446,93.375,-0.93359375,-0.93603515625,0.059906005859375,0.06494140625,2.974609375,609,10,1.1806640625,,0.6240023861439363,0.279258321405211,
24,train,-0.051681067794561386,93.625,-0.9365234375,-0.93603515625,0.05535888671875,0.061065673828125,3.009765625,607,10,1.259765625,,0.6255318321295189,0.2931714053694189,
