epoch,phase,loss,accuracy,reinf_sg,baseline,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,redund_smb,redund_smb_adj,top_sim
1,train,-0.13276804983615875,49.71875,-0.497314453125,-0.65185546875,0.487060546875,0.424560546875,4.12890625,6475,11,2.05859375,,0.6138107407563069,0.5676854337299744,
2,train,-0.1160421222448349,67.1875,-0.671875,-0.68798828125,0.1611328125,0.1842041015625,4.23046875,2373,11,2.26953125,,0.6870551504907079,0.6539806901238538,
3,train,-0.07628154754638672,70.5625,-0.705078125,-0.7138671875,0.04937744140625,0.1529541015625,4.328125,802,11,2.447265625,,0.7039082503237648,0.6838262531041142,
4,train,-0.0821855217218399,72.625,-0.72607421875,-0.75341796875,0.053466796875,0.1556396484375,4.42578125,760,11,2.41796875,,0.6799683035585298,0.6667423214165431,
5,train,-0.09406372159719467,77.625,-0.7763671875,-0.79541015625,0.05950927734375,0.1619873046875,4.51953125,1083,11,2.322265625,,0.6612627237344519,0.6524809591617728,
6,train,-0.09498511999845505,81.6875,-0.81689453125,-0.82421875,0.070556640625,0.147216796875,4.6015625,1567,11,2.337890625,,0.627803769283422,0.6270971702044299,
7,train,-0.09627622365951538,82.8125,-0.828125,-0.85205078125,0.0865478515625,0.1385498046875,4.52734375,1928,11,2.353515625,,0.5975463294314454,0.5939097622891865,
8,train,-0.09629345685243607,84.625,-0.84619140625,-0.85791015625,0.0858154296875,0.1273193359375,4.63671875,2041,11,2.296875,,0.5941905877349176,0.5962458216680031,
9,train,-0.09207288920879364,85.5,-0.85498046875,-0.8642578125,0.10760498046875,0.11737060546875,4.66796875,3183,11,2.345703125,,0.5666525030726921,0.5719541660148914,
10,train,-0.09127412736415863,86.625,-0.86572265625,-0.87353515625,0.107421875,0.1104736328125,4.71484375,3424,11,2.396484375,,0.5605366947203696,0.5707233003102041,
11,train,-0.08917813003063202,87.5,-0.87548828125,-0.875,0.09716796875,0.1082763671875,4.7109375,3263,11,2.25,,0.5567219108306447,0.5715641649326013,
12,train,-0.08573861420154572,88.4375,-0.88427734375,-0.8828125,0.10546875,0.10296630859375,4.73828125,3208,11,2.28125,,0.5475736613581572,0.5653965159142773,
13,train,-0.08404193818569183,88.8125,-0.88818359375,-0.8876953125,0.08917236328125,0.09869384765625,4.73046875,3522,11,2.361328125,,0.5462518223791881,0.5650494962439019,
14,train,-0.08719908446073532,89.0625,-0.890625,-0.892578125,0.1048583984375,0.0999755859375,4.58984375,4050,11,2.115234375,,0.5234672169982015,0.5289319937271515,
15,train,-0.08302132040262222,90.1875,-0.90185546875,-0.90673828125,0.09527587890625,0.09259033203125,4.5546875,3567,11,2.208984375,,0.5362051661220527,0.5383681048645372,
16,train,-0.07861553132534027,90.4375,-0.904296875,-0.9013671875,0.08331298828125,0.09033203125,4.62109375,3278,11,2.28125,,0.5401636460981516,0.5488016959702475,
17,train,-0.07764309644699097,90.4375,-0.904296875,-0.89599609375,0.0716552734375,0.08941650390625,4.63671875,3072,11,2.26171875,,0.5398991025950277,0.5507417594138933,
18,train,-0.0809832513332367,90.6875,-0.90673828125,-0.908203125,0.09051513671875,0.0880126953125,4.60546875,4427,11,2.197265625,,0.5234537910599317,0.5312363993200151,
19,train,-0.07864493131637573,90.9375,-0.9091796875,-0.9052734375,0.10736083984375,0.08251953125,4.62890625,5409,11,2.203125,,0.5046131777301782,0.5145442151145908,
20,train,-0.08363471925258636,91.5,-0.91455078125,-0.91845703125,0.10284423828125,0.08074951171875,4.69140625,5161,11,2.251953125,,0.5010784119934959,0.5174768268310747,
21,train,-0.07922830432653427,91.75,-0.91748046875,-0.91845703125,0.09124755859375,0.07745361328125,4.75390625,4269,11,2.3515625,,0.5159296479862265,0.5377808736952712,
